Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
56,2026-09-23 18:13:47,Ours,0.01,1.5580743976273406,59.81,59.81,56,59.1861,0:59.19,57.7472,0.2205,1.212,3493.5053,58:13.51,10,"9,1,3,2,5,4,8,7,6,0",9:191;1:205;3:31;2:195;5:113;4:34;8:49;7:66;6:86;0:256,"9:[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,25,26,28];1:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,28];3:[4,6,26];2:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];5:[0,2,4,5,6,10,13,18,21,24,26];4:[4,5,26];8:[4,5,13,26];7:[2,4,6,9,13,26];6:[2,4,5,6,12,13,18,26];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,21,23,24,25,26,27,28,30]","c9:bw=191,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,25,26,28]; c1:bw=205,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,28]; c3:bw=31,experts=[4,6,26]; c2:bw=195,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c5:bw=113,experts=[0,2,4,5,6,10,13,18,21,24,26]; c4:bw=34,experts=[4,5,26]; c8:bw=49,experts=[4,5,13,26]; c7:bw=66,experts=[2,4,6,9,13,26]; c6:bw=86,experts=[2,4,5,6,12,13,18,26]; c0:bw=256,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,21,23,24,25,26,27,28,30]","3.9064,4.9336,5.8343,4.2040,6.9355,7.4649,6.3664,5.6313,7.2649,5.2060"
57,2026-09-23 18:14:45,Ours,0.01,1.5482408923262245,59.19,59.81,56,58.2735,0:58.27,56.8193,0.2166,1.2307,3551.8045,59:11.80,10,"3,8,6,1,7,0,5,4,2,9",3:234;8:156;6:176;1:181;7:253;0:257;5:161;4:151;2:120;9:69,"3:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28];8:[0,1,2,4,5,6,8,10,11,12,13,18,21,24,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26];1:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28];7:[0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,18,19,20,21,23,24,25,26,27,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28,30,31];5:[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26,28];4:[0,4,5,6,9,10,12,13,18,20,21,23,24,26,28];2:[0,4,5,6,9,10,12,13,18,21,24,26];9:[0,2,4,6,13,26]","c3:bw=234,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]; c8:bw=156,experts=[0,1,2,4,5,6,8,10,11,12,13,18,21,24,26]; c6:bw=176,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26]; c1:bw=181,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]; c7:bw=253,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,18,19,20,21,23,24,25,26,27,28]; c0:bw=257,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28,30,31]; c5:bw=161,experts=[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26,28]; c4:bw=151,experts=[0,4,5,6,9,10,12,13,18,20,21,23,24,26,28]; c2:bw=120,experts=[0,4,5,6,9,10,12,13,18,21,24,26]; c9:bw=69,experts=[0,2,4,6,13,26]","5.5993,5.8383,7.3573,4.8245,5.3003,5.3062,6.9362,7.5311,4.1969,3.9292"
58,2026-09-23 18:15:47,Ours,0.01,1.5403593196709362,60.36,60.36,58,61.7529,1:01.75,60.0893,0.2378,1.4189,3613.5852,1:00:13.59,10,"7,2,9,6,5,1,8,4,3,0",7:88;2:15;9:209;6:201;5:127;1:109;8:145;4:139;3:225;0:174,"7:[0,4,5,6,13,18,24,26];2:[4];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,25,26,28,30];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,28];5:[0,4,5,6,9,10,12,13,18,21,24,26];1:[4,5,6,9,10,13,18,21,24,26];8:[0,2,4,5,6,8,10,11,12,13,18,24,26,28];4:[0,2,4,5,6,9,10,12,13,18,21,24,26];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,23,24,25,26,27,28];0:[0,1,2,4,5,6,9,10,11,12,13,18,24,25,26,28,30]","c7:bw=88,experts=[0,4,5,6,13,18,24,26]; c2:bw=15,experts=[4]; c9:bw=209,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,25,26,28,30]; c6:bw=201,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,28]; c5:bw=127,experts=[0,4,5,6,9,10,12,13,18,21,24,26]; c1:bw=109,experts=[4,5,6,9,10,13,18,21,24,26]; c8:bw=145,experts=[0,2,4,5,6,8,10,11,12,13,18,24,26,28]; c4:bw=139,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26]; c3:bw=225,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,23,24,25,26,27,28]; c0:bw=174,experts=[0,1,2,4,5,6,9,10,11,12,13,18,24,25,26,28,30]","5.1662,4.3224,4.0122,7.5752,8.0255,4.7653,5.7905,8.1922,6.3413,5.8985"
59,2026-09-23 18:16:45,Ours,0.01,1.5309991233475992,60.12,60.36,58,57.9638,0:57.96,56.5432,0.2142,1.1998,3671.5834,1:01:11.58,10,"2,8,9,6,1,4,7,5,0,3",2:134;8:204;9:101;6:70;1:239;4:94;7:102;5:117;0:191;3:129,"2:[0,2,4,5,6,10,12,13,18,21,24,26,28];8:[0,1,2,4,5,6,8,10,11,12,13,18,19,21,24,25,26,27,28,30];9:[0,2,4,5,6,10,13,18,21,26];6:[4,5,13,21,22,24,26];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28,31];4:[2,4,5,6,10,13,18,24,26];7:[2,4,5,6,9,13,18,21,24,26];5:[0,4,5,6,9,10,13,18,21,24,26];0:[0,1,2,4,5,6,8,9,10,12,13,14,18,21,23,24,25,26,28];3:[1,2,4,5,6,10,11,13,18,21,24,26]","c2:bw=134,experts=[0,2,4,5,6,10,12,13,18,21,24,26,28]; c8:bw=204,experts=[0,1,2,4,5,6,8,10,11,12,13,18,19,21,24,25,26,27,28,30]; c9:bw=101,experts=[0,2,4,5,6,10,13,18,21,26]; c6:bw=70,experts=[4,5,13,21,22,24,26]; c1:bw=239,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28,31]; c4:bw=94,experts=[2,4,5,6,10,13,18,24,26]; c7:bw=102,experts=[2,4,5,6,9,13,18,21,24,26]; c5:bw=117,experts=[0,4,5,6,9,10,13,18,21,24,26]; c0:bw=191,experts=[0,1,2,4,5,6,8,9,10,12,13,14,18,21,23,24,25,26,28]; c3:bw=129,experts=[1,2,4,5,6,10,11,13,18,21,24,26]","4.4505,5.9820,3.8729,7.4250,4.8783,7.4195,5.0637,6.7358,5.1869,5.5285"
60,2026-09-23 18:17:42,Ours,0.01,1.5236116564592435,60.25,60.36,58,57.2703,0:57.27,55.8195,0.2206,1.2284,3728.8798,1:02:08.88,10,"0,7,4,2,5,8,6,9,1,3",0:194;7:175;4:110;2:111;5:122;8:89;6:218;9:27;1:197;3:160,"0:[0,1,2,4,5,6,9,10,12,13,14,18,20,21,23,24,25,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,18,24,25,26,28];4:[0,2,4,5,6,10,13,18,21,24,26];2:[0,2,4,5,6,10,12,13,18,24,26];5:[0,4,5,6,9,10,12,13,18,21,24,26];8:[2,4,5,6,13,18,24,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,23,24,25,26,28];9:[4,26];1:[0,2,4,5,6,9,10,11,12,13,14,18,20,21,23,24,25,26,28];3:[0,2,4,5,6,9,10,11,12,13,18,21,23,24,26,28]","c0:bw=194,experts=[0,1,2,4,5,6,9,10,12,13,14,18,20,21,23,24,25,26,28]; c7:bw=175,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,24,25,26,28]; c4:bw=110,experts=[0,2,4,5,6,10,13,18,21,24,26]; c2:bw=111,experts=[0,2,4,5,6,10,12,13,18,24,26]; c5:bw=122,experts=[0,4,5,6,9,10,12,13,18,21,24,26]; c8:bw=89,experts=[2,4,5,6,13,18,24,26]; c6:bw=218,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,23,24,25,26,28]; c9:bw=27,experts=[4,26]; c1:bw=197,experts=[0,2,4,5,6,9,10,11,12,13,14,18,20,21,23,24,25,26,28]; c3:bw=160,experts=[0,2,4,5,6,9,10,11,12,13,18,21,23,24,26,28]","5.2056,5.0718,7.4003,4.1166,6.7838,5.7906,7.2645,3.8095,4.7822,5.5945"
61,2026-09-23 18:18:40,Ours,0.01,1.5184314675163884,60.57,60.57,61,57.4492,0:57.45,56.0198,0.2216,1.201,3786.3568,1:03:06.36,10,"5,6,2,9,1,3,8,4,7,0",5:178;6:136;2:107;9:138;1:122;3:157;8:203;4:140;7:159;0:220,"5:[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,26,28];6:[0,4,5,6,9,10,12,13,18,20,21,24,26];2:[0,2,4,5,6,12,13,18,24,26];9:[0,4,5,6,9,10,12,13,18,20,21,24,26];1:[0,2,4,5,6,9,10,13,18,21,24,26];3:[0,1,2,4,5,6,8,10,11,12,13,18,24,26,28];8:[0,1,2,4,5,6,8,10,11,12,13,15,16,18,21,23,24,25,26,28];4:[0,2,4,5,6,9,10,12,13,18,21,24,26,28];7:[0,2,4,5,6,9,10,12,13,18,21,24,25,26,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,17,18,21,22,23,24,25,26,28]","c5:bw=178,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,26,28]; c6:bw=136,experts=[0,4,5,6,9,10,12,13,18,20,21,24,26]; c2:bw=107,experts=[0,2,4,5,6,12,13,18,24,26]; c9:bw=138,experts=[0,4,5,6,9,10,12,13,18,20,21,24,26]; c1:bw=122,experts=[0,2,4,5,6,9,10,13,18,21,24,26]; c3:bw=157,experts=[0,1,2,4,5,6,8,10,11,12,13,18,24,26,28]; c8:bw=203,experts=[0,1,2,4,5,6,8,10,11,12,13,15,16,18,21,23,24,25,26,28]; c4:bw=140,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26,28]; c7:bw=159,experts=[0,2,4,5,6,9,10,12,13,18,21,24,25,26,28]; c0:bw=220,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,17,18,21,22,23,24,25,26,28]","6.7961,7.2913,4.1372,3.8437,4.7811,5.5659,5.7906,7.4595,5.1282,5.2261"
62,2026-09-23 18:19:37,Ours,0.01,1.5122533838366405,61.08,61.08,62,57.5477,0:57.55,56.1331,0.2143,1.1984,3843.9312,1:04:03.93,10,"8,6,9,4,5,0,3,2,1,7",8:48;6:228;9:59;4:221;5:246;0:103;3:193;2:154;1:274;7:163,"8:[4,5,21,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,23,24,25,26,28];9:[2,4,6,13,26];4:[0,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28,31];0:[0,1,2,4,6,9,13,18,24,26];3:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];2:[0,1,2,4,5,6,10,11,12,13,18,21,24,25,26];1:[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,28,31];7:[0,4,5,6,9,10,12,13,18,20,21,23,24,25,26,28]","c8:bw=48,experts=[4,5,21,26]; c6:bw=228,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,23,24,25,26,28]; c9:bw=59,experts=[2,4,6,13,26]; c4:bw=221,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]; c5:bw=246,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28,31]; c0:bw=103,experts=[0,1,2,4,6,9,13,18,24,26]; c3:bw=193,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c2:bw=154,experts=[0,1,2,4,5,6,10,11,12,13,18,21,24,25,26]; c1:bw=274,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,28,31]; c7:bw=163,experts=[0,4,5,6,9,10,12,13,18,20,21,23,24,25,26,28]","5.7817,7.3262,3.8741,7.4928,6.8104,5.1810,5.5825,4.1024,4.8882,5.0938"
63,2026-09-23 18:20:35,Ours,0.01,1.5061913297883207,60.95,61.08,62,57.4022,0:57.40,55.9461,0.2147,1.2343,3901.3617,1:05:01.36,10,"5,9,6,3,8,1,7,0,2,4",5:33;9:77;6:124;3:192;8:116;1:183;7:251;0:151;2:102;4:192,"5:[4,13,26];9:[4,5,6,13,18,21,26];6:[0,2,4,5,6,9,10,13,18,21,24,26];3:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];8:[0,4,5,6,9,10,13,18,21,24,26];1:[0,4,5,6,9,10,11,12,13,18,20,21,22,23,24,25,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28];0:[0,4,5,6,9,10,11,12,13,18,20,21,23,24,26];2:[1,2,4,5,6,12,13,18,24,26];4:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","c5:bw=33,experts=[4,13,26]; c9:bw=77,experts=[4,5,6,13,18,21,26]; c6:bw=124,experts=[0,2,4,5,6,9,10,13,18,21,24,26]; c3:bw=192,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c8:bw=116,experts=[0,4,5,6,9,10,13,18,21,24,26]; c1:bw=183,experts=[0,4,5,6,9,10,11,12,13,18,20,21,22,23,24,25,26,28]; c7:bw=251,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28]; c0:bw=151,experts=[0,4,5,6,9,10,11,12,13,18,20,21,23,24,26]; c2:bw=102,experts=[1,2,4,5,6,12,13,18,24,26]; c4:bw=192,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","6.7416,3.8533,7.3028,5.5910,5.7843,4.7888,5.0843,5.2190,4.1070,7.4738"
64,2026-09-23 18:21:32,Ours,0.01,1.4946168566859306,61.27,61.27,64,57.5846,0:57.58,56.1335,0.224,1.2253,3958.9733,1:05:58.97,10,"6,4,5,3,7,0,8,9,2,1",6:182;4:138;5:87;3:138;7:124;0:116;8:195;9:217;2:205;1:104,"6:[0,2,4,5,6,7,9,10,12,13,18,21,24,25,26,28,29,31];4:[3,4,5,6,7,9,13,17,18,21,24,26,29];5:[2,4,5,6,7,13,18,26];3:[0,2,4,5,6,10,12,13,18,21,24,26,31];7:[4,5,6,7,9,10,13,18,21,24,26,29];0:[3,4,5,6,7,9,13,18,21,26,29];8:[0,3,4,5,6,7,9,10,12,13,17,18,21,23,24,26,28,29,31];9:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,18,21,24,25,26,28,29];2:[0,2,3,4,5,6,7,9,10,12,13,18,21,23,24,25,26,28,29,31];1:[4,5,6,7,13,18,21,26,29,30]","c6:bw=182,experts=[0,2,4,5,6,7,9,10,12,13,18,21,24,25,26,28,29,31]; c4:bw=138,experts=[3,4,5,6,7,9,13,17,18,21,24,26,29]; c5:bw=87,experts=[2,4,5,6,7,13,18,26]; c3:bw=138,experts=[0,2,4,5,6,10,12,13,18,21,24,26,31]; c7:bw=124,experts=[4,5,6,7,9,10,13,18,21,24,26,29]; c0:bw=116,experts=[3,4,5,6,7,9,13,18,21,26,29]; c8:bw=195,experts=[0,3,4,5,6,7,9,10,12,13,17,18,21,23,24,26,28,29,31]; c9:bw=217,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,18,21,24,25,26,28,29]; c2:bw=205,experts=[0,2,3,4,5,6,7,9,10,12,13,18,21,23,24,25,26,28,29,31]; c1:bw=104,experts=[4,5,6,7,13,18,21,26,29,30]","7.3179,7.4855,6.7734,5.5970,5.0867,5.1912,5.8293,3.8821,4.1317,4.8388"
65,2026-09-23 18:22:30,Ours,0.01,1.493470993170999,61.8,61.8,65,57.4975,0:57.50,56.0834,0.2154,1.1933,4016.5007,1:06:56.50,10,"7,5,4,6,8,3,0,2,1,9",7:33;5:105;4:210;6:182;8:241;3:156;0:151;2:104;1:211;9:171,"7:[4,6,26];5:[0,4,5,6,9,10,13,18,21,26];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,27,28];6:[0,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];8:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28,31];3:[0,1,2,4,5,6,7,10,12,13,18,21,24,26,28];0:[0,2,4,5,6,9,10,12,13,18,21,24,25,26,28];2:[0,4,5,6,9,13,18,21,24,26];1:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28];9:[0,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28]","c7:bw=33,experts=[4,6,26]; c5:bw=105,experts=[0,4,5,6,9,10,13,18,21,26]; c4:bw=210,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,27,28]; c6:bw=182,experts=[0,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c8:bw=241,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28,31]; c3:bw=156,experts=[0,1,2,4,5,6,7,10,12,13,18,21,24,26,28]; c0:bw=151,experts=[0,2,4,5,6,9,10,12,13,18,21,24,25,26,28]; c2:bw=104,experts=[0,4,5,6,9,13,18,21,24,26]; c1:bw=211,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28]; c9:bw=171,experts=[0,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28]","5.0737,6.8435,7.4884,7.2553,5.8216,5.6204,5.1932,4.1189,4.8135,3.8548"
66,2026-09-23 18:23:27,Ours,0.01,1.486050937202904,61.8,61.8,65,57.6093,0:57.61,56.1728,0.2119,1.2229,4074.1387,1:07:54.14,10,"2,5,1,8,9,6,4,0,3,7",2:149;5:63;1:198;8:88;9:115;6:108;4:152;0:139;3:244;7:184,"2:[0,4,5,6,9,10,12,13,18,20,21,24,26,28];5:[2,4,5,6,13,26];1:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];8:[2,4,5,6,13,18,24,26];9:[0,2,4,5,6,12,13,18,22,24,26];6:[4,5,6,9,12,13,18,21,24,26];4:[0,2,4,5,6,9,10,12,13,18,21,23,24,26,28];0:[0,1,2,4,5,6,10,13,18,21,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,17,18,19,20,21,23,24,25,26,28,30];7:[0,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,28]","c2:bw=149,experts=[0,4,5,6,9,10,12,13,18,20,21,24,26,28]; c5:bw=63,experts=[2,4,5,6,13,26]; c1:bw=198,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c8:bw=88,experts=[2,4,5,6,13,18,24,26]; c9:bw=115,experts=[0,2,4,5,6,12,13,18,22,24,26]; c6:bw=108,experts=[4,5,6,9,12,13,18,21,24,26]; c4:bw=152,experts=[0,2,4,5,6,9,10,12,13,18,21,23,24,26,28]; c0:bw=139,experts=[0,1,2,4,5,6,10,13,18,21,24,26,28]; c3:bw=244,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,17,18,19,20,21,23,24,25,26,28,30]; c7:bw=184,experts=[0,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,28]","4.1383,6.8078,4.8289,5.8064,3.8643,7.3063,7.4846,5.2337,5.5909,5.1115"
67,2026-09-23 18:24:25,Ours,0.01,1.483419214361687,62.57,62.57,67,57.6557,0:57.66,56.1772,0.2603,1.2164,4131.8247,1:08:51.82,10,"4,5,1,3,6,0,2,9,7,8",4:188;5:177;1:134;3:93;6:194;0:119;2:157;9:219;7:215;8:33,"4:[0,4,5,6,9,10,11,12,13,18,20,21,22,23,24,25,26,28];5:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28];1:[0,2,4,5,6,10,11,12,13,18,21,24,26];3:[4,5,6,10,13,18,21,24,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];0:[0,2,4,5,6,10,12,13,18,24,26];2:[0,2,4,5,6,9,10,11,12,13,18,21,24,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,24,25,26,27,28,30];7:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28];8:[4,5,26]","c4:bw=188,experts=[0,4,5,6,9,10,11,12,13,18,20,21,22,23,24,25,26,28]; c5:bw=177,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28]; c1:bw=134,experts=[0,2,4,5,6,10,11,12,13,18,21,24,26]; c3:bw=93,experts=[4,5,6,10,13,18,21,24,26]; c6:bw=194,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c0:bw=119,experts=[0,2,4,5,6,10,12,13,18,24,26]; c2:bw=157,experts=[0,2,4,5,6,9,10,11,12,13,18,21,24,26,28]; c9:bw=219,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,24,25,26,27,28,30]; c7:bw=215,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28]; c8:bw=33,experts=[4,5,26]","7.5604,6.8542,4.8620,5.5313,7.2838,5.2188,4.0735,3.8701,5.1114,5.8117"
68,2026-09-23 18:25:23,Ours,0.01,1.469986768274826,61.86,62.57,67,57.6882,0:57.69,56.2612,0.218,1.2032,4189.5419,1:09:49.54,10,"1,8,2,0,3,4,5,9,7,6",1:153;8:114;2:214;0:110;3:94;4:180;5:163;9:57;7:102;6:116,"1:[0,2,4,5,6,9,10,12,13,18,21,24,25,26,28];8:[4,5,6,9,10,12,13,18,21,24,26];2:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,21,24,25,26,27,28];0:[0,2,4,5,6,10,13,18,21,24,26];3:[0,4,5,6,13,18,21,24,26];4:[0,2,4,5,6,9,10,12,13,15,18,21,23,24,25,26,28,30];5:[0,2,3,4,5,6,9,10,12,13,17,18,21,24,26,29];9:[4,5,6,13,26];7:[2,4,5,6,9,10,13,18,24,26];6:[0,2,4,5,6,10,12,13,18,24,26]","c1:bw=153,experts=[0,2,4,5,6,9,10,12,13,18,21,24,25,26,28]; c8:bw=114,experts=[4,5,6,9,10,12,13,18,21,24,26]; c2:bw=214,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,21,24,25,26,27,28]; c0:bw=110,experts=[0,2,4,5,6,10,13,18,21,24,26]; c3:bw=94,experts=[0,4,5,6,13,18,21,24,26]; c4:bw=180,experts=[0,2,4,5,6,9,10,12,13,15,18,21,23,24,25,26,28,30]; c5:bw=163,experts=[0,2,3,4,5,6,9,10,12,13,17,18,21,24,26,29]; c9:bw=57,experts=[4,5,6,13,26]; c7:bw=102,experts=[2,4,5,6,9,10,13,18,24,26]; c6:bw=116,experts=[0,2,4,5,6,10,12,13,18,24,26]","4.8350,5.8260,4.1521,5.2355,5.5820,7.4904,6.8230,3.8154,5.1657,7.3360"
69,2026-09-23 18:26:21,Ours,0.01,1.4645858289850948,62.38,62.57,67,57.7835,0:57.78,56.3453,0.211,1.2254,4247.3562,1:10:47.36,10,"3,7,1,4,9,5,0,2,8,6",3:152;7:214;1:115;4:152;9:130;5:145;0:192;2:243;8:154;6:96,"3:[0,3,4,5,6,9,10,12,13,18,20,21,24,26,29];7:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28];1:[4,5,6,9,10,12,13,18,21,24,26];4:[0,2,4,5,6,9,10,12,13,18,21,23,24,25,26];9:[0,4,5,6,9,10,12,13,16,18,21,24,26];5:[0,4,5,6,9,10,12,13,18,20,21,23,24,26];0:[0,4,5,6,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,21,23,24,25,26,27,28,30];8:[0,4,5,6,9,10,12,13,18,20,21,23,24,26,28];6:[4,5,6,9,13,15,21,26,27]","c3:bw=152,experts=[0,3,4,5,6,9,10,12,13,18,20,21,24,26,29]; c7:bw=214,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28]; c1:bw=115,experts=[4,5,6,9,10,12,13,18,21,24,26]; c4:bw=152,experts=[0,2,4,5,6,9,10,12,13,18,21,23,24,25,26]; c9:bw=130,experts=[0,4,5,6,9,10,12,13,16,18,21,24,26]; c5:bw=145,experts=[0,4,5,6,9,10,12,13,18,20,21,23,24,26]; c0:bw=192,experts=[0,4,5,6,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28]; c2:bw=243,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,21,23,24,25,26,27,28,30]; c8:bw=154,experts=[0,4,5,6,9,10,12,13,18,20,21,23,24,26,28]; c6:bw=96,experts=[4,5,6,9,13,15,21,26,27]","5.5877,5.1738,4.8103,7.4705,3.8738,6.8300,5.2946,4.1564,5.8704,7.2778"
