Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
70,2026-09-23 21:34:22,Ours,0.01,1.8734717958941944,53.33,53.33,70,76.3913,1:16.39,68.7179,6.3636,1.3064,5257.3033,1:27:37.30,30,"10,26,25,24,0,7,29,4,11,15,13,12,2,9,6,5,22,19,14,21,28,1,20,3,8,18,16,17,23,27",10:58;26:27;25:10;24:10;0:30;7:28;29:29;4:58;11:53;15:75;13:33;12:40;2:55;9:10;6:26;5:23;22:10;19:37;14:10;21:35;28:63;1:24;20:36;3:32;8:48;18:63;16:67;17:41;23:30;27:24,"10:[0,1,4,6,7];26:[4,6];25:[4];24:[2];0:[0,4,6];7:[4,6];29:[4,6];4:[0,1,2,4,6];11:[1,2,4,5,6];15:[0,1,2,4,5,6,7];13:[4,5,6];12:[4,5,6,7];2:[1,2,4,5,6];9:[4];6:[2,4];5:[0,2];22:[4];19:[1,4,6];14:[4];21:[4,5,6];28:[0,1,4,5,6,7];1:[2,7];20:[1,4,6];3:[0,4,6];8:[0,1,4,6];18:[0,1,2,4,5,6];16:[0,1,2,4,5,6];17:[0,4,5,6];23:[1,4,6];27:[4,6]","c10:bw=58,experts=[0,1,4,6,7]; c26:bw=27,experts=[4,6]; c25:bw=10,experts=[4]; c24:bw=10,experts=[2]; c0:bw=30,experts=[0,4,6]; c7:bw=28,experts=[4,6]; c29:bw=29,experts=[4,6]; c4:bw=58,experts=[0,1,2,4,6]; c11:bw=53,experts=[1,2,4,5,6]; c15:bw=75,experts=[0,1,2,4,5,6,7]; c13:bw=33,experts=[4,5,6]; c12:bw=40,experts=[4,5,6,7]; c2:bw=55,experts=[1,2,4,5,6]; c9:bw=10,experts=[4]; c6:bw=26,experts=[2,4]; c5:bw=23,experts=[0,2]; c22:bw=10,experts=[4]; c19:bw=37,experts=[1,4,6]; c14:bw=10,experts=[4]; c21:bw=35,experts=[4,5,6]; c28:bw=63,experts=[0,1,4,5,6,7]; c1:bw=24,experts=[2,7]; c20:bw=36,experts=[1,4,6]; c3:bw=32,experts=[0,4,6]; c8:bw=48,experts=[0,1,4,6]; c18:bw=63,experts=[0,1,2,4,5,6]; c16:bw=67,experts=[0,1,2,4,5,6]; c17:bw=41,experts=[0,4,5,6]; c23:bw=30,experts=[1,4,6]; c27:bw=24,experts=[4,6]","3.3708,1.5300,2.7853,1.7360,1.5859,1.8563,4.2308,2.8098,3.0240,1.6909,2.2538,2.4515,1.7961,1.9041,1.6284,4.0247,2.2217,2.0264,1.8584,1.5014,2.2269,1.5371,2.7831,2.1473,1.6891,2.3685,2.5084,2.7131,1.8858,2.5721"
71,2026-09-23 21:35:39,Ours,0.01,1.8480679451998605,53.13,53.33,70,76.7528,1:16.75,68.8209,6.6092,1.3194,5334.0897,1:28:54.09,30,"26,20,10,25,18,16,2,0,19,28,27,29,17,6,7,23,14,8,12,5,21,4,1,24,13,11,9,22,15,3",26:45;20:31;10:69;25:38;18:45;16:19;2:61;0:16;19:54;28:18;27:43;29:53;17:61;6:50;7:20;23:33;14:10;8:39;12:43;5:33;21:30;4:42;1:52;24:58;13:25;11:44;9:40;22:29;15:28;3:62,"26:[1,4,5,6];20:[1,4,6];10:[0,1,2,4,5,6];25:[1,4,6];18:[0,4,6,7];16:[4];2:[0,1,2,4,5,6];0:[4];19:[1,2,4,5,6];28:[4];27:[0,1,4,6];29:[0,1,4,5,6];17:[0,1,4,5,6,7];6:[0,1,4,5,6];7:[2,4];23:[4,6,7];14:[0];8:[1,4,6];12:[0,2,4,6];5:[3,4,6];21:[1,4,6];4:[0,1,4,6];1:[0,1,4,5,6];24:[1,3,4,6,7];13:[4,6];11:[0,1,4,6];9:[0,1,4,6];22:[3,7];15:[4,6];3:[0,1,4,5,6,7]","c26:bw=45,experts=[1,4,5,6]; c20:bw=31,experts=[1,4,6]; c10:bw=69,experts=[0,1,2,4,5,6]; c25:bw=38,experts=[1,4,6]; c18:bw=45,experts=[0,4,6,7]; c16:bw=19,experts=[4]; c2:bw=61,experts=[0,1,2,4,5,6]; c0:bw=16,experts=[4]; c19:bw=54,experts=[1,2,4,5,6]; c28:bw=18,experts=[4]; c27:bw=43,experts=[0,1,4,6]; c29:bw=53,experts=[0,1,4,5,6]; c17:bw=61,experts=[0,1,4,5,6,7]; c6:bw=50,experts=[0,1,4,5,6]; c7:bw=20,experts=[2,4]; c23:bw=33,experts=[4,6,7]; c14:bw=10,experts=[0]; c8:bw=39,experts=[1,4,6]; c12:bw=43,experts=[0,2,4,6]; c5:bw=33,experts=[3,4,6]; c21:bw=30,experts=[1,4,6]; c4:bw=42,experts=[0,1,4,6]; c1:bw=52,experts=[0,1,4,5,6]; c24:bw=58,experts=[1,3,4,6,7]; c13:bw=25,experts=[4,6]; c11:bw=44,experts=[0,1,4,6]; c9:bw=40,experts=[0,1,4,6]; c22:bw=29,experts=[3,7]; c15:bw=28,experts=[4,6]; c3:bw=62,experts=[0,1,4,5,6,7]","1.5279,2.8226,3.3722,2.7994,2.3792,2.4792,1.8111,1.6317,2.0677,2.1987,2.5694,4.2023,2.6792,1.6169,1.8509,1.8914,1.8647,1.6714,2.4426,4.0651,1.5583,2.7997,1.5453,1.7304,2.2738,3.0158,1.9035,2.2139,1.6662,2.1702"
72,2026-09-23 21:36:56,Ours,0.01,1.8550914275571344,53.68,53.68,72,76.6187,1:16.62,68.9187,6.368,1.3287,5410.954,1:30:10.95,30,"5,6,1,17,20,21,18,26,24,28,27,8,25,16,22,19,15,13,2,9,10,14,12,3,23,11,7,0,29,4",5:43;6:19;1:39;17:18;20:41;21:62;18:29;26:44;24:18;28:23;27:46;8:30;25:29;16:46;22:75;19:32;15:41;13:54;2:23;9:38;10:28;14:43;12:28;3:23;23:41;11:10;7:48;0:52;29:59;4:39,"5:[1,4,5,6];6:[3];1:[3,4,6];17:[4];20:[1,3,4,6];21:[0,1,3,4,5,6];18:[3,4];26:[1,3,4,6];24:[4];28:[3,4];27:[3,4,6,7];8:[3,4,6];25:[3,4];16:[1,3,4,6];22:[0,1,2,4,5,6,7];19:[3,4,6];15:[1,3,4,6];13:[0,1,3,4,6];2:[3,7];9:[3,4,7];10:[3,4];14:[1,4,6,7];12:[4,6];3:[3,4];23:[0,1,4,6];11:[3];7:[1,3,4,6];0:[0,3,4,5,6];29:[1,3,4,5,6];4:[1,4,6]","c5:bw=43,experts=[1,4,5,6]; c6:bw=19,experts=[3]; c1:bw=39,experts=[3,4,6]; c17:bw=18,experts=[4]; c20:bw=41,experts=[1,3,4,6]; c21:bw=62,experts=[0,1,3,4,5,6]; c18:bw=29,experts=[3,4]; c26:bw=44,experts=[1,3,4,6]; c24:bw=18,experts=[4]; c28:bw=23,experts=[3,4]; c27:bw=46,experts=[3,4,6,7]; c8:bw=30,experts=[3,4,6]; c25:bw=29,experts=[3,4]; c16:bw=46,experts=[1,3,4,6]; c22:bw=75,experts=[0,1,2,4,5,6,7]; c19:bw=32,experts=[3,4,6]; c15:bw=41,experts=[1,3,4,6]; c13:bw=54,experts=[0,1,3,4,6]; c2:bw=23,experts=[3,7]; c9:bw=38,experts=[3,4,7]; c10:bw=28,experts=[3,4]; c14:bw=43,experts=[1,4,6,7]; c12:bw=28,experts=[4,6]; c3:bw=23,experts=[3,4]; c23:bw=41,experts=[0,1,4,6]; c11:bw=10,experts=[3]; c7:bw=48,experts=[1,3,4,6]; c0:bw=52,experts=[0,3,4,5,6]; c29:bw=59,experts=[1,3,4,5,6]; c4:bw=39,experts=[1,4,6]","4.0801,1.6329,1.5780,2.6928,2.8403,1.5187,2.3720,1.5249,1.7213,2.1952,2.5585,1.6852,2.7803,2.4729,2.2591,2.0661,1.7825,2.2620,1.7989,1.9557,3.3422,1.8691,2.4258,2.1324,1.8716,2.9837,1.8612,1.6156,4.2588,2.7811"
73,2026-09-23 21:38:12,Ours,0.01,1.8666731260942,53.87,53.87,73,76.1859,1:16.19,68.5127,6.3594,1.3105,5487.1741,1:31:27.17,30,"20,6,7,2,0,9,17,13,22,8,15,1,3,12,29,19,5,18,25,23,21,16,28,11,26,14,4,10,24,27",20:62;6:20;7:37;2:47;0:28;9:52;17:17;13:50;22:24;8:11;15:47;1:66;3:40;12:37;29:13;19:10;5:17;18:34;25:24;23:33;21:29;16:61;28:33;11:46;26:10;14:16;4:41;10:42;24:66;27:48,"20:[0,1,2,4,5,6];6:[4,6];7:[1,4,6];2:[0,1,4,6];0:[4,7];9:[1,2,4,5,6];17:[4];13:[0,1,4,6,7];22:[4,6];8:[7];15:[1,4,5,6];1:[0,1,2,4,5,6];3:[1,4,5,6];12:[1,4,6];29:[7];19:[7];5:[4];18:[0,4,6];25:[2,7];23:[0,4,6];21:[4,6];16:[0,1,2,4,5,6];28:[1,4,6];11:[1,4,6,7];26:[7];14:[5];4:[1,3,4,6];10:[0,1,4,6];24:[0,1,2,4,5,6];27:[0,4,5,6]","c20:bw=62,experts=[0,1,2,4,5,6]; c6:bw=20,experts=[4,6]; c7:bw=37,experts=[1,4,6]; c2:bw=47,experts=[0,1,4,6]; c0:bw=28,experts=[4,7]; c9:bw=52,experts=[1,2,4,5,6]; c17:bw=17,experts=[4]; c13:bw=50,experts=[0,1,4,6,7]; c22:bw=24,experts=[4,6]; c8:bw=11,experts=[7]; c15:bw=47,experts=[1,4,5,6]; c1:bw=66,experts=[0,1,2,4,5,6]; c3:bw=40,experts=[1,4,5,6]; c12:bw=37,experts=[1,4,6]; c29:bw=13,experts=[7]; c19:bw=10,experts=[7]; c5:bw=17,experts=[4]; c18:bw=34,experts=[0,4,6]; c25:bw=24,experts=[2,7]; c23:bw=33,experts=[0,4,6]; c21:bw=29,experts=[4,6]; c16:bw=61,experts=[0,1,2,4,5,6]; c28:bw=33,experts=[1,4,6]; c11:bw=46,experts=[1,4,6,7]; c26:bw=10,experts=[7]; c14:bw=16,experts=[5]; c4:bw=41,experts=[1,3,4,6]; c10:bw=42,experts=[0,1,4,6]; c24:bw=66,experts=[0,1,2,4,5,6]; c27:bw=48,experts=[0,4,5,6]","2.7913,1.6389,1.8618,1.8100,1.5687,1.9323,2.6601,2.2643,2.2319,1.6562,1.6908,1.5691,2.1563,2.4742,4.1460,2.0042,4.0236,2.3731,2.7461,1.8995,1.4962,2.4736,2.2172,3.0256,1.4989,1.8560,2.8035,3.3585,1.7380,2.5471"
74,2026-09-23 21:39:28,Ours,0.01,1.832984947242924,54.05,54.05,74,76.4424,1:16.44,68.7703,6.3478,1.3212,5563.651,1:32:43.65,30,"25,2,28,22,27,23,5,3,21,14,7,6,15,12,24,8,1,10,17,19,9,11,13,18,16,0,29,26,20,4",25:59;2:10;28:16;22:45;27:20;23:46;5:50;3:10;21:66;14:32;7:65;6:10;15:50;12:10;24:16;8:28;1:28;10:25;17:62;19:20;9:32;11:37;13:42;18:60;16:48;0:40;29:14;26:32;20:42;4:47,"25:[1,2,4,5,6];2:[4];28:[2];22:[0,1,4,6];27:[4,6];23:[1,4,5,6];5:[1,2,4,5,6];3:[2];21:[0,1,4,5,6,7];14:[1,4,6];7:[0,1,2,4,5,6];6:[4];15:[1,2,4,5,6];12:[4];24:[4];8:[4,6];1:[4,6];10:[4,6];17:[0,1,2,4,5,6];19:[4,6];9:[1,4,6];11:[1,4,6];13:[1,4,5,6];18:[0,1,2,4,5,6];16:[0,1,4,6];0:[1,4,5,6];29:[4];26:[2,4,6];20:[0,1,4,6];4:[1,4,5,6]","c25:bw=59,experts=[1,2,4,5,6]; c2:bw=10,experts=[4]; c28:bw=16,experts=[2]; c22:bw=45,experts=[0,1,4,6]; c27:bw=20,experts=[4,6]; c23:bw=46,experts=[1,4,5,6]; c5:bw=50,experts=[1,2,4,5,6]; c3:bw=10,experts=[2]; c21:bw=66,experts=[0,1,4,5,6,7]; c14:bw=32,experts=[1,4,6]; c7:bw=65,experts=[0,1,2,4,5,6]; c6:bw=10,experts=[4]; c15:bw=50,experts=[1,2,4,5,6]; c12:bw=10,experts=[4]; c24:bw=16,experts=[4]; c8:bw=28,experts=[4,6]; c1:bw=28,experts=[4,6]; c10:bw=25,experts=[4,6]; c17:bw=62,experts=[0,1,2,4,5,6]; c19:bw=20,experts=[4,6]; c9:bw=32,experts=[1,4,6]; c11:bw=37,experts=[1,4,6]; c13:bw=42,experts=[1,4,5,6]; c18:bw=60,experts=[0,1,2,4,5,6]; c16:bw=48,experts=[0,1,4,6]; c0:bw=40,experts=[1,4,5,6]; c29:bw=14,experts=[4]; c26:bw=32,experts=[2,4,6]; c20:bw=42,experts=[0,1,4,6]; c4:bw=47,experts=[1,4,5,6]","2.8053,1.7992,2.1837,2.2533,2.5749,1.9022,4.0775,2.1171,1.5322,1.8900,1.8631,1.6249,1.6749,2.4204,1.7343,1.6669,1.5620,3.3400,2.7303,2.0497,1.9436,2.9970,2.2407,2.3676,2.4682,1.6042,4.1854,1.5635,2.7912,2.8069"
75,2026-09-23 21:40:45,Ours,0.01,1.8145566210858157,54.74,54.74,75,76.8056,1:16.81,68.8586,6.623,1.321,5640.4942,1:34:00.49,30,"25,23,21,2,3,8,18,11,16,12,26,13,10,9,15,6,24,1,19,14,4,5,29,28,0,20,17,7,22,27",25:17;23:35;21:50;2:40;3:20;8:53;18:68;11:42;16:46;12:40;26:10;13:46;10:23;9:61;15:20;6:56;24:73;1:54;19:19;14:60;4:56;5:31;29:29;28:55;0:60;20:44;17:43;7:28;22:10;27:36,"25:[0];23:[3,4,6];21:[0,2,4,5,6];2:[1,4,5,6];3:[4,6];8:[0,1,4,5,6];18:[0,1,2,4,5,6];11:[0,2,4,6];16:[1,4,5,6];12:[1,4,5,6];26:[0];13:[0,1,4,6];10:[4,6];9:[0,1,2,4,5,6];15:[4,6];6:[0,1,4,5,6];24:[0,1,2,4,5,6,7];1:[0,1,4,5,6];19:[4];14:[0,1,2,4,5,6];4:[1,2,4,5,6];5:[1,4,6];29:[2,4];28:[0,1,4,5,6];0:[0,1,2,4,5,6];20:[1,4,5,6];17:[0,1,4,6];7:[4,6];22:[4];27:[2,4,6]","c25:bw=17,experts=[0]; c23:bw=35,experts=[3,4,6]; c21:bw=50,experts=[0,2,4,5,6]; c2:bw=40,experts=[1,4,5,6]; c3:bw=20,experts=[4,6]; c8:bw=53,experts=[0,1,4,5,6]; c18:bw=68,experts=[0,1,2,4,5,6]; c11:bw=42,experts=[0,2,4,6]; c16:bw=46,experts=[1,4,5,6]; c12:bw=40,experts=[1,4,5,6]; c26:bw=10,experts=[0]; c13:bw=46,experts=[0,1,4,6]; c10:bw=23,experts=[4,6]; c9:bw=61,experts=[0,1,2,4,5,6]; c15:bw=20,experts=[4,6]; c6:bw=56,experts=[0,1,4,5,6]; c24:bw=73,experts=[0,1,2,4,5,6,7]; c1:bw=54,experts=[0,1,4,5,6]; c19:bw=19,experts=[4]; c14:bw=60,experts=[0,1,2,4,5,6]; c4:bw=56,experts=[1,2,4,5,6]; c5:bw=31,experts=[1,4,6]; c29:bw=29,experts=[2,4]; c28:bw=55,experts=[0,1,4,5,6]; c0:bw=60,experts=[0,1,2,4,5,6]; c20:bw=44,experts=[1,4,5,6]; c17:bw=43,experts=[0,1,4,6]; c7:bw=28,experts=[4,6]; c22:bw=10,experts=[4]; c27:bw=36,experts=[2,4,6]","2.7704,1.8984,1.5336,1.8175,2.1514,1.6763,2.4013,3.0358,2.5052,2.4640,1.5245,2.2569,3.3279,1.9277,1.6503,1.6323,1.7555,1.5662,2.0286,1.8891,2.8029,4.0465,4.2238,2.2140,1.6141,2.7991,2.7051,1.8524,2.2546,2.5331"
76,2026-09-23 21:42:02,Ours,0.01,1.8040915444261645,54.8,54.8,76,76.5917,1:16.59,68.8545,6.4183,1.3158,5717.1217,1:35:17.12,30,"22,6,2,7,9,26,10,19,29,11,21,24,12,14,16,27,23,5,17,1,8,4,25,20,13,15,18,28,0,3",22:26;6:23;2:25;7:66;9:57;26:37;10:46;19:44;29:36;11:42;21:42;24:61;12:21;14:22;16:39;27:39;23:29;5:37;17:33;1:53;8:29;4:60;25:10;20:54;13:39;15:42;18:39;28:30;0:31;3:15,"22:[4,6];6:[4,7];2:[4,6];7:[0,1,4,5,6,7];9:[0,1,4,5,6];26:[1,4,6];10:[1,4,5,6];19:[1,4,5,6];29:[1,4,6];11:[0,1,4,6];21:[1,4,5,6];24:[0,1,2,4,5,6];12:[3,4];14:[4,6];16:[4,6,7];27:[1,4,6];23:[2,4];5:[4,6,7];17:[3,4,6];1:[0,1,4,5,6];8:[2,4];4:[1,2,4,5,6,7];25:[4];20:[0,1,4,6,7];13:[1,4,6];15:[0,1,4,6];18:[1,4,6];28:[1,4,6];0:[4,5,6];3:[4]","c22:bw=26,experts=[4,6]; c6:bw=23,experts=[4,7]; c2:bw=25,experts=[4,6]; c7:bw=66,experts=[0,1,4,5,6,7]; c9:bw=57,experts=[0,1,4,5,6]; c26:bw=37,experts=[1,4,6]; c10:bw=46,experts=[1,4,5,6]; c19:bw=44,experts=[1,4,5,6]; c29:bw=36,experts=[1,4,6]; c11:bw=42,experts=[0,1,4,6]; c21:bw=42,experts=[1,4,5,6]; c24:bw=61,experts=[0,1,2,4,5,6]; c12:bw=21,experts=[3,4]; c14:bw=22,experts=[4,6]; c16:bw=39,experts=[4,6,7]; c27:bw=39,experts=[1,4,6]; c23:bw=29,experts=[2,4]; c5:bw=37,experts=[4,6,7]; c17:bw=33,experts=[3,4,6]; c1:bw=53,experts=[0,1,4,5,6]; c8:bw=29,experts=[2,4]; c4:bw=60,experts=[1,2,4,5,6,7]; c25:bw=10,experts=[4]; c20:bw=54,experts=[0,1,4,6,7]; c13:bw=39,experts=[1,4,6]; c15:bw=42,experts=[0,1,4,6]; c18:bw=39,experts=[1,4,6]; c28:bw=30,experts=[1,4,6]; c0:bw=31,experts=[4,5,6]; c3:bw=15,experts=[4]","2.2477,1.6464,1.7860,1.8797,1.9500,1.5152,3.3398,2.0460,4.2037,3.0180,1.5354,1.8279,2.4646,1.8606,2.4692,2.5473,1.8802,4.0775,2.6790,1.5706,1.6769,2.8353,2.7573,2.7944,2.2722,1.6942,2.3611,2.2148,1.5659,2.1374"
77,2026-09-23 21:43:18,Ours,0.01,1.7977946525970645,54.88,54.88,77,76.5556,1:16.56,68.8906,6.3648,1.2971,5793.7123,1:36:33.71,30,"23,15,16,7,29,5,3,13,9,25,24,26,28,2,4,19,20,11,21,14,6,0,10,27,18,22,8,12,17,1",23:54;15:43;16:34;7:10;29:41;5:59;3:40;13:37;9:29;25:15;24:12;26:10;28:37;2:34;4:10;19:37;20:45;11:28;21:57;14:64;6:57;0:63;10:39;27:24;18:31;22:34;8:10;12:46;17:37;1:62,"23:[1,2,4,5,6];15:[1,4,5,6];16:[1,4,6];7:[4];29:[1,4,5,6];5:[0,1,4,5,6];3:[0,4,5,6];13:[2,4,6];9:[4,6];25:[4];24:[4];26:[4];28:[0,4,6];2:[1,4,6];4:[4];19:[0,4,6];20:[1,4,5,6];11:[4,6];21:[0,1,4,5,6];14:[0,1,3,4,5,6];6:[0,1,4,5,6];0:[0,1,2,4,5,6];10:[1,4,6];27:[4,6];18:[1,4,6];22:[1,4,6];8:[4];12:[1,4,5,6];17:[4,5,6];1:[0,1,2,4,5,6]","c23:bw=54,experts=[1,2,4,5,6]; c15:bw=43,experts=[1,4,5,6]; c16:bw=34,experts=[1,4,6]; c7:bw=10,experts=[4]; c29:bw=41,experts=[1,4,5,6]; c5:bw=59,experts=[0,1,4,5,6]; c3:bw=40,experts=[0,4,5,6]; c13:bw=37,experts=[2,4,6]; c9:bw=29,experts=[4,6]; c25:bw=15,experts=[4]; c24:bw=12,experts=[4]; c26:bw=10,experts=[4]; c28:bw=37,experts=[0,4,6]; c2:bw=34,experts=[1,4,6]; c4:bw=10,experts=[4]; c19:bw=37,experts=[0,4,6]; c20:bw=45,experts=[1,4,5,6]; c11:bw=28,experts=[4,6]; c21:bw=57,experts=[0,1,4,5,6]; c14:bw=64,experts=[0,1,3,4,5,6]; c6:bw=57,experts=[0,1,4,5,6]; c0:bw=63,experts=[0,1,2,4,5,6]; c10:bw=39,experts=[1,4,6]; c27:bw=24,experts=[4,6]; c18:bw=31,experts=[1,4,6]; c22:bw=34,experts=[1,4,6]; c8:bw=10,experts=[4]; c12:bw=46,experts=[1,4,5,6]; c17:bw=37,experts=[4,5,6]; c1:bw=62,experts=[0,1,2,4,5,6]","1.9058,1.7136,2.4633,1.8550,4.2237,4.0739,2.1502,2.2673,1.9445,2.7698,1.7380,1.5128,2.2092,1.8125,2.8030,2.0137,2.7974,2.9903,1.5179,1.9177,1.6323,1.5961,3.3305,2.5468,2.3928,2.2480,1.6935,2.4940,2.7121,1.5649"
78,2026-09-23 21:44:35,Ours,0.01,1.7958536823817925,54.96,54.96,78,76.7624,1:16.76,68.9209,6.5246,1.3137,5870.5107,1:37:50.51,30,"24,21,27,0,14,25,23,12,22,18,6,10,3,17,16,19,4,11,5,26,15,7,20,2,8,28,1,9,29,13",24:45;21:54;27:13;0:26;14:52;25:11;23:57;12:31;22:63;18:35;6:57;10:59;3:38;17:31;16:44;19:12;4:23;11:37;5:63;26:40;15:38;7:36;20:37;2:34;8:54;28:24;1:41;9:31;29:69;13:59,"24:[0,1,4,6];21:[1,2,4,5,6];27:[4];0:[4,6];14:[0,1,4,5,6];25:[4];23:[0,1,4,5,6];12:[4,6,7];22:[0,1,2,4,5,6];18:[0,4,6];6:[0,2,4,5,6];10:[1,4,5,6,7];3:[0,4,6];17:[1,4,6];16:[0,1,4,6];19:[4];4:[4,6];11:[4,5,6];5:[0,1,2,4,5,6];26:[1,4,5,6];15:[4,6,7];7:[1,4,6];20:[1,4,6];2:[1,4,6];8:[0,1,4,5,6];28:[4,7];1:[1,4,6,7];9:[1,4,6];29:[0,1,2,4,5,6];13:[0,1,4,5,6]","c24:bw=45,experts=[0,1,4,6]; c21:bw=54,experts=[1,2,4,5,6]; c27:bw=13,experts=[4]; c0:bw=26,experts=[4,6]; c14:bw=52,experts=[0,1,4,5,6]; c25:bw=11,experts=[4]; c23:bw=57,experts=[0,1,4,5,6]; c12:bw=31,experts=[4,6,7]; c22:bw=63,experts=[0,1,2,4,5,6]; c18:bw=35,experts=[0,4,6]; c6:bw=57,experts=[0,2,4,5,6]; c10:bw=59,experts=[1,4,5,6,7]; c3:bw=38,experts=[0,4,6]; c17:bw=31,experts=[1,4,6]; c16:bw=44,experts=[0,1,4,6]; c19:bw=12,experts=[4]; c4:bw=23,experts=[4,6]; c11:bw=37,experts=[4,5,6]; c5:bw=63,experts=[0,1,2,4,5,6]; c26:bw=40,experts=[1,4,5,6]; c15:bw=38,experts=[4,6,7]; c7:bw=36,experts=[1,4,6]; c20:bw=37,experts=[1,4,6]; c2:bw=34,experts=[1,4,6]; c8:bw=54,experts=[0,1,4,5,6]; c28:bw=24,experts=[4,7]; c1:bw=41,experts=[1,4,6,7]; c9:bw=31,experts=[1,4,6]; c29:bw=69,experts=[0,1,2,4,5,6]; c13:bw=59,experts=[0,1,4,5,6]","1.7652,1.5081,2.5589,1.5922,1.9118,2.7661,1.8874,2.4633,2.2729,2.3934,1.6451,3.3501,2.1677,2.7083,2.5012,2.0580,2.7955,3.0259,4.0882,1.5158,1.6710,1.8460,2.8124,1.8101,1.7004,2.1759,1.5579,1.9218,4.1994,2.2512"
79,2026-09-23 21:45:52,Ours,0.01,1.8084293183617948,55.11,55.11,79,76.7382,1:16.74,68.9214,6.4899,1.3237,5947.2876,1:39:07.29,30,"11,8,9,16,0,6,17,5,28,7,2,29,26,4,19,21,13,1,12,23,25,18,10,3,24,27,20,14,15,22",11:32;8:44;9:10;16:59;0:36;6:21;17:58;5:53;28:37;7:46;2:33;29:43;26:41;4:80;19:26;21:46;13:43;1:37;12:10;23:46;25:29;18:12;10:34;3:26;24:58;27:52;20:39;14:62;15:54;22:33,"11:[1,4,6];8:[1,4,5,6];9:[4];16:[0,1,4,5,6];0:[0,4,6];6:[4,6];17:[1,4,5,6,7];5:[0,1,3,4,6];28:[1,4,6];7:[1,4,5,6];2:[2,4,6];29:[1,4,5,6];26:[1,4,5,6];4:[0,1,2,3,4,5,6,7];19:[2,4];21:[1,4,5,6];13:[1,4,5,6];1:[1,4,6];12:[0];23:[0,4,6,7];25:[4,6];18:[7];10:[2,4,6];3:[4,7];24:[1,3,4,5,6];27:[1,2,4,5,6];20:[1,4,6];14:[0,1,2,4,5,6];15:[0,1,4,5,6];22:[3,4,6]","c11:bw=32,experts=[1,4,6]; c8:bw=44,experts=[1,4,5,6]; c9:bw=10,experts=[4]; c16:bw=59,experts=[0,1,4,5,6]; c0:bw=36,experts=[0,4,6]; c6:bw=21,experts=[4,6]; c17:bw=58,experts=[1,4,5,6,7]; c5:bw=53,experts=[0,1,3,4,6]; c28:bw=37,experts=[1,4,6]; c7:bw=46,experts=[1,4,5,6]; c2:bw=33,experts=[2,4,6]; c29:bw=43,experts=[1,4,5,6]; c26:bw=41,experts=[1,4,5,6]; c4:bw=80,experts=[0,1,2,3,4,5,6,7]; c19:bw=26,experts=[2,4]; c21:bw=46,experts=[1,4,5,6]; c13:bw=43,experts=[1,4,5,6]; c1:bw=37,experts=[1,4,6]; c12:bw=10,experts=[0]; c23:bw=46,experts=[0,4,6,7]; c25:bw=29,experts=[4,6]; c18:bw=12,experts=[7]; c10:bw=34,experts=[2,4,6]; c3:bw=26,experts=[4,7]; c24:bw=58,experts=[1,3,4,5,6]; c27:bw=52,experts=[1,2,4,5,6]; c20:bw=39,experts=[1,4,6]; c14:bw=62,experts=[0,1,2,4,5,6]; c15:bw=54,experts=[0,1,4,5,6]; c22:bw=33,experts=[3,4,6]","3.0097,1.6736,1.9148,2.4953,1.5975,1.6463,2.7357,4.0884,2.2194,1.8901,1.8215,4.2290,1.5339,2.8109,2.0512,1.5230,2.2624,1.5702,2.4525,1.8874,2.7972,2.3637,3.3284,2.1275,1.7648,2.5518,2.7558,1.8773,1.6888,2.2534"
