Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
66,2026-09-19 10:20:42,Ours,0.01,0.7510990892471415,78.29,79.97,60,61.1445,1:01.14,59.6221,0.1743,1.3464,4185.4888,1:09:45.49,10,"2,5,1,8,9,6,4,0,3,7",2:77;5:32;1:102;8:46;9:59;6:56;4:78;0:72;3:126;7:95,"2:[2,4,5,6,8,12,15];5:[4,6,14];1:[1,2,4,5,6,7,8,12,13,14];8:[1,4,6,14];9:[0,4,6,14,15];6:[1,2,4,6,14];4:[1,2,4,6,7,14,15];0:[1,2,4,5,6,13,14];3:[0,1,2,4,5,6,8,9,11,12,13,14];7:[0,1,4,5,6,9,11,12,13]","c2:bw=77,experts=[2,4,5,6,8,12,15]; c5:bw=32,experts=[4,6,14]; c1:bw=102,experts=[1,2,4,5,6,7,8,12,13,14]; c8:bw=46,experts=[1,4,6,14]; c9:bw=59,experts=[0,4,6,14,15]; c6:bw=56,experts=[1,2,4,6,14]; c4:bw=78,experts=[1,2,4,6,7,14,15]; c0:bw=72,experts=[1,2,4,5,6,13,14]; c3:bw=126,experts=[0,1,2,4,5,6,8,9,11,12,13,14]; c7:bw=95,experts=[0,1,4,5,6,9,11,12,13]","0.3184,6.9157,21.7455,7.7383,5.6769,2.1332,3.3316,7.0545,0.6665,4.0415"
67,2026-09-19 10:21:44,Ours,0.01,0.7519366983060347,78.38,79.97,60,61.2743,1:01.27,59.7493,0.1691,1.3541,4247.3732,1:10:47.37,10,"4,5,1,3,6,0,2,9,7,8",4:97;5:91;1:69;3:48;6:100;0:61;2:81;9:113;7:111;8:17,"4:[1,2,4,5,6,7,12,14,15];5:[0,1,2,4,5,6,13,14,15];1:[2,4,5,6,12,14];3:[0,4,6,9];6:[1,2,4,5,6,11,12,13,14,15];0:[1,2,4,6,13,14];2:[0,1,2,4,5,6,12,13];9:[1,2,4,5,6,7,8,10,12,13,14];7:[0,1,2,4,5,6,9,11,12,13,14];8:[0]","c4:bw=97,experts=[1,2,4,5,6,7,12,14,15]; c5:bw=91,experts=[0,1,2,4,5,6,13,14,15]; c1:bw=69,experts=[2,4,5,6,12,14]; c3:bw=48,experts=[0,4,6,9]; c6:bw=100,experts=[1,2,4,5,6,11,12,13,14,15]; c0:bw=61,experts=[1,2,4,6,13,14]; c2:bw=81,experts=[0,1,2,4,5,6,12,13]; c9:bw=113,experts=[1,2,4,5,6,7,8,10,12,13,14]; c7:bw=111,experts=[0,1,2,4,5,6,9,11,12,13,14]; c8:bw=17,experts=[0]","3.3557,6.9299,21.7840,0.6872,2.1369,7.1731,0.3339,5.5793,4.0982,7.6710"
68,2026-09-19 10:22:45,Ours,0.01,0.770252537715092,80.57,80.57,68,60.9337,1:00.93,59.4044,0.1525,1.3751,4308.8329,1:11:48.83,10,"1,8,2,0,3,4,5,9,7,6",1:79;8:59;2:110;0:57;3:49;4:93;5:84;9:29;7:53;6:60,"1:[1,2,4,5,6,12,14];8:[4,5,6,12,14];2:[0,1,2,4,5,6,8,12,13,14,15];0:[1,4,5,6,14];3:[4,5,6,10];4:[1,2,4,5,6,7,10,14,15];5:[0,1,2,4,6,12,13,14];9:[4,6];7:[0,4,5,6,13];6:[4,5,6,8,13,14]","c1:bw=79,experts=[1,2,4,5,6,12,14]; c8:bw=59,experts=[4,5,6,12,14]; c2:bw=110,experts=[0,1,2,4,5,6,8,12,13,14,15]; c0:bw=57,experts=[1,4,5,6,14]; c3:bw=49,experts=[4,5,6,10]; c4:bw=93,experts=[1,2,4,5,6,7,10,14,15]; c5:bw=84,experts=[0,1,2,4,6,12,13,14]; c9:bw=29,experts=[4,6]; c7:bw=53,experts=[0,4,5,6,13]; c6:bw=60,experts=[4,5,6,8,13,14]","21.7590,7.6722,0.3135,7.1242,0.6733,3.2935,6.8771,5.5370,4.0934,2.0611"
69,2026-09-19 10:23:47,Ours,0.01,0.7487544147613481,79.2,80.57,68,61.3005,1:01.30,59.7583,0.171,1.3695,4370.5904,1:12:50.59,10,"3,7,1,4,9,5,0,2,8,6",3:78;7:110;1:59;4:78;9:67;5:74;0:99;2:125;8:79;6:49,"3:[0,4,5,6,9,13,14];7:[0,1,4,5,6,8,9,11,12,13,14];1:[1,2,4,6,14];4:[1,2,4,6,7,14,15];9:[1,4,6,7,11,14];5:[0,1,4,5,6,13,14];0:[0,1,2,4,5,6,12,13,14];2:[0,1,2,4,5,6,8,9,11,12,13,14];8:[1,2,4,5,6,12,14];6:[3,4,6,10]","c3:bw=78,experts=[0,4,5,6,9,13,14]; c7:bw=110,experts=[0,1,4,5,6,8,9,11,12,13,14]; c1:bw=59,experts=[1,2,4,6,14]; c4:bw=78,experts=[1,2,4,6,7,14,15]; c9:bw=67,experts=[1,4,6,7,11,14]; c5:bw=74,experts=[0,1,4,5,6,13,14]; c0:bw=99,experts=[0,1,2,4,5,6,12,13,14]; c2:bw=125,experts=[0,1,2,4,5,6,8,9,11,12,13,14]; c8:bw=79,experts=[1,2,4,5,6,12,14]; c6:bw=49,experts=[3,4,6,10]","0.6741,4.1272,21.5466,3.4542,5.6705,6.9032,7.1995,0.3294,7.7340,2.1196"
70,2026-09-19 10:24:47,Ours,0.01,0.7499224869164346,80.15,80.57,68,60.4554,1:00.46,58.9326,0.1586,1.3625,4431.1137,1:13:51.11,10,"1,9,7,3,0,6,2,4,5,8",1:46;9:10;7:53;3:60;0:57;6:49;2:104;4:109;5:43;8:91,"1:[1,4,6,14];9:[4];7:[0,3,4,5,6];3:[0,4,6,9,13,14];0:[1,4,5,6,13];6:[4,6,7,9];2:[0,1,2,4,5,6,8,12,13,14];4:[1,2,3,4,5,6,7,12,14,15];5:[0,4,6,14];8:[1,2,4,5,6,7,12,14,15]","c1:bw=46,experts=[1,4,6,14]; c9:bw=10,experts=[4]; c7:bw=53,experts=[0,3,4,5,6]; c3:bw=60,experts=[0,4,6,9,13,14]; c0:bw=57,experts=[1,4,5,6,13]; c6:bw=49,experts=[4,6,7,9]; c2:bw=104,experts=[0,1,2,4,5,6,8,12,13,14]; c4:bw=109,experts=[1,2,3,4,5,6,7,12,14,15]; c5:bw=43,experts=[0,4,6,14]; c8:bw=91,experts=[1,2,4,5,6,7,12,14,15]","21.5174,5.4776,3.9828,0.6590,7.1634,2.1160,0.3197,3.2982,6.7470,7.6515"
71,2026-09-19 10:25:49,Ours,0.01,0.7463716270642377,79.8,80.57,68,60.5933,1:00.59,59.0635,0.1598,1.3683,4492.3065,1:14:52.31,10,"4,0,1,9,7,5,3,6,8,2",4:80;0:31;1:99;9:75;7:39;5:63;3:116;6:94;8:73;2:115,"4:[1,2,4,5,6,7,14,15];0:[4,5,6];1:[0,1,2,4,5,6,12,13,14];9:[1,3,4,6,7,13,14];7:[0,4,6];5:[2,3,4,6,10,14];3:[0,2,4,5,6,8,9,11,12,13,14];6:[1,2,4,6,11,12,13,14,15];8:[1,3,4,5,6,12,14];2:[0,1,2,4,5,6,8,9,12,13,14]","c4:bw=80,experts=[1,2,4,5,6,7,14,15]; c0:bw=31,experts=[4,5,6]; c1:bw=99,experts=[0,1,2,4,5,6,12,13,14]; c9:bw=75,experts=[1,3,4,6,7,13,14]; c7:bw=39,experts=[0,4,6]; c5:bw=63,experts=[2,3,4,6,10,14]; c3:bw=116,experts=[0,2,4,5,6,8,9,11,12,13,14]; c6:bw=94,experts=[1,2,4,6,11,12,13,14,15]; c8:bw=73,experts=[1,3,4,5,6,12,14]; c2:bw=115,experts=[0,1,2,4,5,6,8,9,12,13,14]","3.3407,7.2773,21.6475,5.5035,4.0849,6.6286,0.6449,2.0376,7.5737,0.3248"
72,2026-09-19 10:26:51,Ours,0.01,0.7490376162088215,78.74,80.57,68,61.5368,1:01.54,59.9884,0.1631,1.3835,4554.4361,1:15:54.44,10,"8,1,5,7,6,0,3,2,9,4",8:56;1:75;5:82;7:91;6:36;0:99;3:43;2:43;9:71;4:74,"8:[2,4,6,12,14];1:[1,2,4,5,6,12,14];5:[0,1,2,4,5,6,13,14];7:[0,1,4,5,6,9,12,13,14];6:[1,4,6];0:[0,1,2,4,5,6,12,13,14];3:[0,4,6,9];2:[4,6,10,12];9:[1,4,6,7,12,13,14];4:[1,2,4,6,7,14,15]","c8:bw=56,experts=[2,4,6,12,14]; c1:bw=75,experts=[1,2,4,5,6,12,14]; c5:bw=82,experts=[0,1,2,4,5,6,13,14]; c7:bw=91,experts=[0,1,4,5,6,9,12,13,14]; c6:bw=36,experts=[1,4,6]; c0:bw=99,experts=[0,1,2,4,5,6,12,13,14]; c3:bw=43,experts=[0,4,6,9]; c2:bw=43,experts=[4,6,10,12]; c9:bw=71,experts=[1,4,6,7,12,13,14]; c4:bw=74,experts=[1,2,4,6,7,14,15]","7.6665,21.9523,6.9708,4.1919,2.1480,7.2230,0.6621,0.3173,5.5646,3.2920"
73,2026-09-19 10:27:53,Ours,0.01,0.7483850752597406,80.31,80.57,68,61.6974,1:01.70,60.1613,0.1678,1.3667,4616.1989,1:16:56.20,10,"2,8,3,1,5,9,0,7,6,4",2:89;8:20;3:75;1:124;5:32;9:98;0:53;7:70;6:37;4:77,"2:[0,1,2,4,5,6,12,13];8:[4,6];3:[0,4,5,6,9,12,13];1:[0,1,2,4,5,6,7,8,9,12,13,14];5:[4,6,8];9:[1,2,4,5,6,7,12,13,14];0:[4,5,6,9,11];7:[0,4,5,6,7,9,13];6:[4,6,14];4:[1,2,4,5,6,14,15]","c2:bw=89,experts=[0,1,2,4,5,6,12,13]; c8:bw=20,experts=[4,6]; c3:bw=75,experts=[0,4,5,6,9,12,13]; c1:bw=124,experts=[0,1,2,4,5,6,7,8,9,12,13,14]; c5:bw=32,experts=[4,6,8]; c9:bw=98,experts=[1,2,4,5,6,7,12,13,14]; c0:bw=53,experts=[4,5,6,9,11]; c7:bw=70,experts=[0,4,5,6,7,9,13]; c6:bw=37,experts=[4,6,14]; c4:bw=77,experts=[1,2,4,5,6,14,15]","0.3173,7.8113,0.6905,21.8980,6.8527,5.6576,7.2395,4.1036,2.1359,3.4548"
74,2026-09-19 10:28:54,Ours,0.01,0.751806304020729,80.14,80.57,68,61.6995,1:01.70,60.1598,0.1653,1.3727,4678.0327,1:17:58.03,10,"3,0,1,5,7,8,6,2,4,9",3:13;0:75;1:52;5:95;7:123;8:53;6:15;2:11;4:89;9:60,"3:[4];0:[1,4,5,6,10,13,14];1:[2,4,6,12,14];5:[0,1,2,4,5,6,13,14,15];7:[0,1,2,4,5,6,8,9,11,12,13,14];8:[1,2,4,6,14];6:[4];2:[4];4:[1,2,4,5,6,7,14,15];9:[1,4,6,7,13,14]","c3:bw=13,experts=[4]; c0:bw=75,experts=[1,4,5,6,10,13,14]; c1:bw=52,experts=[2,4,6,12,14]; c5:bw=95,experts=[0,1,2,4,5,6,13,14,15]; c7:bw=123,experts=[0,1,2,4,5,6,8,9,11,12,13,14]; c8:bw=53,experts=[1,2,4,6,14]; c6:bw=15,experts=[4]; c2:bw=11,experts=[4]; c4:bw=89,experts=[1,2,4,5,6,7,14,15]; c9:bw=60,experts=[1,4,6,7,13,14]","0.6741,7.2347,21.7498,6.9568,4.2155,7.8585,2.1478,0.3181,3.3896,5.6147"
75,2026-09-19 10:29:57,Ours,0.01,0.735893154000017,81.51,81.51,75,62.3525,1:02.35,60.791,0.1658,1.3938,4740.5572,1:19:00.56,10,"2,9,1,3,7,6,5,4,0,8",2:75;9:115;1:102;3:37;7:54;6:105;5:59;4:106;0:114;8:101,"2:[0,1,4,5,6,12,13];9:[0,1,2,4,5,6,7,8,12,13,14];1:[0,1,2,4,5,6,8,12,13,14];3:[0,4,6];7:[0,4,5,6,9];6:[1,2,4,5,6,9,11,13,14,15];5:[0,4,6,13,14];4:[1,2,3,4,5,6,7,12,14,15];0:[0,1,2,4,5,6,8,11,12,13,14];8:[1,2,4,5,6,8,9,12,13,14]","c2:bw=75,experts=[0,1,4,5,6,12,13]; c9:bw=115,experts=[0,1,2,4,5,6,7,8,12,13,14]; c1:bw=102,experts=[0,1,2,4,5,6,8,12,13,14]; c3:bw=37,experts=[0,4,6]; c7:bw=54,experts=[0,4,5,6,9]; c6:bw=105,experts=[1,2,4,5,6,9,11,13,14,15]; c5:bw=59,experts=[0,4,6,13,14]; c4:bw=106,experts=[1,2,3,4,5,6,7,12,14,15]; c0:bw=114,experts=[0,1,2,4,5,6,8,11,12,13,14]; c8:bw=101,experts=[1,2,4,5,6,8,9,12,13,14]","0.3164,5.6723,22.1710,0.6985,4.2535,2.0666,6.7728,3.4553,7.4085,7.9763"
76,2026-09-19 10:30:59,Ours,0.01,0.7343375115418249,80.05,81.51,75,61.9875,1:01.99,60.4316,0.1684,1.3858,4802.8576,1:20:02.86,10,"8,5,0,3,2,6,7,4,9,1",8:54;5:70;0:59;3:28;2:47;6:44;7:126;4:114;9:108;1:101,"8:[1,4,5,6,12];5:[0,1,2,4,6,13,14];0:[1,4,6,7,13];3:[4,6];2:[1,4,6,12];6:[1,4,6,14];7:[0,1,4,5,6,8,9,11,12,13,14,15];4:[0,1,2,3,4,5,6,7,12,14,15];9:[1,2,4,5,6,7,8,12,13,14];1:[1,2,4,5,6,7,8,12,13,14]","c8:bw=54,experts=[1,4,5,6,12]; c5:bw=70,experts=[0,1,2,4,6,13,14]; c0:bw=59,experts=[1,4,6,7,13]; c3:bw=28,experts=[4,6]; c2:bw=47,experts=[1,4,6,12]; c6:bw=44,experts=[1,4,6,14]; c7:bw=126,experts=[0,1,4,5,6,8,9,11,12,13,14,15]; c4:bw=114,experts=[0,1,2,3,4,5,6,7,12,14,15]; c9:bw=108,experts=[1,2,4,5,6,7,8,12,13,14]; c1:bw=101,experts=[1,2,4,5,6,7,8,12,13,14]","7.8446,6.8587,7.2533,0.7020,0.3248,2.1593,4.1756,3.4117,5.7016,21.9999"
77,2026-09-19 10:32:00,Ours,0.01,0.7385492953133387,80.39,81.51,75,60.8512,1:00.85,59.3068,0.1774,1.3648,4863.7549,1:21:03.75,10,"9,2,1,8,4,7,6,0,3,5",9:55;2:65;1:118;8:10;4:10;7:16;6:107;0:120;3:76;5:112,"9:[1,4,6,7,14];2:[0,1,4,5,6,12];1:[0,1,2,4,5,6,7,8,12,13,14];8:[4];4:[4];7:[4];6:[1,2,4,5,6,11,12,13,14,15];0:[0,1,2,4,5,6,9,11,12,13,14,15];3:[0,4,5,6,9,13,14];5:[0,1,2,4,5,6,9,12,13,14,15]","c9:bw=55,experts=[1,4,6,7,14]; c2:bw=65,experts=[0,1,4,5,6,12]; c1:bw=118,experts=[0,1,2,4,5,6,7,8,12,13,14]; c8:bw=10,experts=[4]; c4:bw=10,experts=[4]; c7:bw=16,experts=[4]; c6:bw=107,experts=[1,2,4,5,6,11,12,13,14,15]; c0:bw=120,experts=[0,1,2,4,5,6,9,11,12,13,14,15]; c3:bw=76,experts=[0,4,5,6,9,13,14]; c5:bw=112,experts=[0,1,2,4,5,6,9,12,13,14,15]","5.6324,0.3253,21.9324,7.5316,3.4114,4.0717,2.0487,7.0130,0.6559,6.6843"
78,2026-09-19 10:33:01,Ours,0.01,0.7370216835962459,80.93,81.51,75,60.7265,1:00.73,59.1827,0.1783,1.3637,4924.7812,1:22:04.78,10,"0,4,3,7,8,1,9,6,5,2",0:50;4:43;3:71;7:68;8:102;1:77;9:58;6:109;5:119;2:65,"0:[1,4,5,6,13];4:[4,6,8,14];3:[0,4,5,6,8,9,12];7:[0,4,5,6,9,13];8:[1,2,4,5,6,7,12,13,14,15];1:[4,5,6,10,11,12,14];9:[1,4,6,7,14];6:[0,1,4,5,6,9,11,12,13,14];5:[0,1,2,4,5,6,9,11,13,14,15];2:[1,2,4,5,6,12]","c0:bw=50,experts=[1,4,5,6,13]; c4:bw=43,experts=[4,6,8,14]; c3:bw=71,experts=[0,4,5,6,8,9,12]; c7:bw=68,experts=[0,4,5,6,9,13]; c8:bw=102,experts=[1,2,4,5,6,7,12,13,14,15]; c1:bw=77,experts=[4,5,6,10,11,12,14]; c9:bw=58,experts=[1,4,6,7,14]; c6:bw=109,experts=[0,1,4,5,6,9,11,12,13,14]; c5:bw=119,experts=[0,1,2,4,5,6,9,11,13,14,15]; c2:bw=65,experts=[1,2,4,5,6,12]","6.9997,3.3153,0.6635,4.0154,7.5830,21.8675,5.5728,2.1065,6.7393,0.3197"
79,2026-09-19 10:34:03,Ours,0.01,0.7311744681205816,79.09,81.51,75,61.1515,1:01.15,59.6083,0.1778,1.3636,4986.4576,1:23:06.46,10,"6,9,0,4,7,8,5,3,1,2",6:40;9:17;0:68;4:160;7:86;8:84;5:100;3:50;1:70;2:63,"6:[1,4,6,14];9:[4];0:[1,2,4,6,13,14];4:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15];7:[0,4,5,6,9,10,12,13];8:[1,2,4,5,6,10,12,14];5:[0,1,2,4,5,6,9,13,14,15];3:[0,4,6,7,9];1:[0,2,4,5,6,12,13];2:[1,2,4,5,6,12]","c6:bw=40,experts=[1,4,6,14]; c9:bw=17,experts=[4]; c0:bw=68,experts=[1,2,4,6,13,14]; c4:bw=160,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]; c7:bw=86,experts=[0,4,5,6,9,10,12,13]; c8:bw=84,experts=[1,2,4,5,6,10,12,14]; c5:bw=100,experts=[0,1,2,4,5,6,9,13,14,15]; c3:bw=50,experts=[0,4,6,7,9]; c1:bw=70,experts=[0,2,4,5,6,12,13]; c2:bw=63,experts=[1,2,4,5,6,12]","2.0895,5.6499,7.2368,3.3703,4.0960,7.5823,6.8504,0.6901,21.7218,0.3211"
80,2026-09-19 10:35:04,Ours,0.01,0.7328322071000338,81.31,81.51,75,61.1375,1:01.14,59.6018,0.1683,1.3656,5047.9417,1:24:07.94,10,"5,9,7,1,3,4,2,0,6,8",5:124;9:99;7:90;1:58;3:59;4:108;2:82;0:90;6:74;8:97,"5:[0,1,2,4,5,6,7,9,12,13,14,15];9:[1,4,5,6,7,9,12,13,14];7:[0,1,4,5,6,9,11,12,14];1:[3,4,6,14,15];3:[0,3,4,6,15];4:[0,1,2,4,5,6,7,12,14,15];2:[0,1,3,4,5,6,7,12];0:[0,1,2,3,4,5,6,13,14];6:[1,2,4,6,13,14,15];8:[1,2,4,6,7,12,13,14,15]","c5:bw=124,experts=[0,1,2,4,5,6,7,9,12,13,14,15]; c9:bw=99,experts=[1,4,5,6,7,9,12,13,14]; c7:bw=90,experts=[0,1,4,5,6,9,11,12,14]; c1:bw=58,experts=[3,4,6,14,15]; c3:bw=59,experts=[0,3,4,6,15]; c4:bw=108,experts=[0,1,2,4,5,6,7,12,14,15]; c2:bw=82,experts=[0,1,3,4,5,6,7,12]; c0:bw=90,experts=[0,1,2,3,4,5,6,13,14]; c6:bw=74,experts=[1,2,4,6,13,14,15]; c8:bw=97,experts=[1,2,4,6,7,12,13,14,15]","6.8688,5.6666,4.1136,21.5571,0.6678,3.3483,0.3183,7.1148,2.1001,7.8464"
81,2026-09-19 10:36:06,Ours,0.01,0.7301628809234131,81.04,81.51,75,61.2072,1:01.21,59.6809,0.1735,1.351,5109.2616,1:25:09.26,10,"6,2,3,1,4,5,9,7,8,0",6:97;2:85;3:126;1:93;4:79;5:57;9:50;7:109;8:90;0:95,"6:[1,2,4,5,6,11,13,14,15];2:[1,2,4,5,6,12,13,14];3:[0,1,2,4,5,6,9,10,11,12,13,14];1:[1,2,4,5,6,8,12,13,14];4:[1,2,4,5,6,14,15];5:[1,2,4,6,14];9:[1,4,6,13,14];7:[0,1,4,5,6,9,11,12,13,14];8:[1,2,4,5,6,7,11,12,14];0:[0,1,2,4,5,6,12,13,14]","c6:bw=97,experts=[1,2,4,5,6,11,13,14,15]; c2:bw=85,experts=[1,2,4,5,6,12,13,14]; c3:bw=126,experts=[0,1,2,4,5,6,9,10,11,12,13,14]; c1:bw=93,experts=[1,2,4,5,6,8,12,13,14]; c4:bw=79,experts=[1,2,4,5,6,14,15]; c5:bw=57,experts=[1,2,4,6,14]; c9:bw=50,experts=[1,4,6,13,14]; c7:bw=109,experts=[0,1,4,5,6,9,11,12,13,14]; c8:bw=90,experts=[1,2,4,5,6,7,11,12,14]; c0:bw=95,experts=[0,1,2,4,5,6,12,13,14]","2.1476,0.3266,0.6804,21.7854,3.4078,6.9009,5.6604,4.0890,7.5708,7.1119"
82,2026-09-19 10:37:06,Ours,0.01,0.7311099505718396,80.17,81.51,75,60.3217,1:00.32,58.7989,0.1656,1.3554,5169.8951,1:26:09.90,10,"1,0,6,8,7,3,2,9,5,4",1:121;0:57;6:69;8:109;7:75;3:74;2:56;9:105;5:76;4:56,"1:[0,1,2,4,5,6,7,8,9,12,13,14];0:[1,4,6,13,14];6:[1,2,4,6,13,14];8:[1,2,4,5,6,11,12,13,14,15];7:[0,4,5,6,9,12,13];3:[0,4,5,6,9,12,14];2:[1,4,5,6,12];9:[1,2,4,5,6,7,12,13,14,15];5:[0,1,2,4,5,6,14];4:[1,2,4,6,14]","c1:bw=121,experts=[0,1,2,4,5,6,7,8,9,12,13,14]; c0:bw=57,experts=[1,4,6,13,14]; c6:bw=69,experts=[1,2,4,6,13,14]; c8:bw=109,experts=[1,2,4,5,6,11,12,13,14,15]; c7:bw=75,experts=[0,4,5,6,9,12,13]; c3:bw=74,experts=[0,4,5,6,9,12,14]; c2:bw=56,experts=[1,4,5,6,12]; c9:bw=105,experts=[1,2,4,5,6,7,12,13,14,15]; c5:bw=76,experts=[0,1,2,4,5,6,14]; c4:bw=56,experts=[1,2,4,6,14]","21.4154,7.0678,2.0746,7.5274,4.0966,0.6578,0.3197,5.5224,6.7611,3.3561"
83,2026-09-19 10:38:07,Ours,0.01,0.7292959271575928,82.02,82.02,83,60.4376,1:00.44,58.938,0.1618,1.3362,5230.3995,1:27:10.40,10,"9,4,2,7,5,0,6,1,8,3",9:97;4:19;2:77;7:70;5:10;0:10;6:100;1:119;8:74;3:80,"9:[1,4,5,6,7,10,12,13,14];4:[4];2:[0,1,4,5,6,12,13];7:[0,1,4,5,6,9,14];5:[4];0:[4];6:[1,2,4,5,6,9,11,13,14,15];1:[0,1,2,4,5,6,7,8,12,13,14];8:[0,1,4,5,6,12,14];3:[0,1,4,5,6,9,13,14]","c9:bw=97,experts=[1,4,5,6,7,10,12,13,14]; c4:bw=19,experts=[4]; c2:bw=77,experts=[0,1,4,5,6,12,13]; c7:bw=70,experts=[0,1,4,5,6,9,14]; c5:bw=10,experts=[4]; c0:bw=10,experts=[4]; c6:bw=100,experts=[1,2,4,5,6,9,11,13,14,15]; c1:bw=119,experts=[0,1,2,4,5,6,7,8,12,13,14]; c8:bw=74,experts=[0,1,4,5,6,12,14]; c3:bw=80,experts=[0,1,4,5,6,9,13,14]","5.5800,3.3831,0.3195,4.0902,6.7555,7.1264,2.0093,21.5108,7.4961,0.6671"
84,2026-09-19 10:39:07,Ours,0.01,0.7283462197080535,80.63,82.02,83,60.2799,1:00.28,58.7513,0.165,1.3618,5290.8333,1:28:10.83,10,"8,3,1,6,9,2,7,5,4,0",8:126;3:61;1:110;6:10;9:39;2:69;7:89;5:38;4:52;0:19,"8:[1,2,4,5,6,7,8,11,12,13,14,15];3:[0,4,6,9,13,14];1:[0,1,2,4,5,6,7,8,12,13,14];6:[8];9:[4,6,14];2:[0,4,5,6,12,15];7:[0,1,4,5,6,9,13,14];5:[4,6,14];4:[1,4,6,14,15];0:[4]","c8:bw=126,experts=[1,2,4,5,6,7,8,11,12,13,14,15]; c3:bw=61,experts=[0,4,6,9,13,14]; c1:bw=110,experts=[0,1,2,4,5,6,7,8,12,13,14]; c6:bw=10,experts=[8]; c9:bw=39,experts=[4,6,14]; c2:bw=69,experts=[0,4,5,6,12,15]; c7:bw=89,experts=[0,1,4,5,6,9,13,14]; c5:bw=38,experts=[4,6,14]; c4:bw=52,experts=[1,4,6,14,15]; c0:bw=19,experts=[4]","7.6139,0.6491,21.3622,2.0663,5.5109,0.4374,4.0491,6.6427,3.2742,7.1455"
85,2026-09-19 10:40:09,Ours,0.01,0.7339813961117437,82.21,82.21,85,60.9218,1:00.92,59.4213,0.1649,1.3339,5352.2627,1:29:12.26,10,"0,2,8,6,1,4,9,3,5,7",0:72;2:86;8:132;6:79;1:107;4:79;9:109;3:97;5:23;7:21,"0:[1,4,5,6,9,13,14];2:[0,1,4,5,6,11,12,13];8:[1,2,4,5,6,7,8,9,11,12,13,14,15];6:[1,3,4,6,10,13,14];1:[0,1,2,4,5,6,7,12,13,14];4:[1,2,4,5,6,14,15];9:[1,2,4,5,6,7,11,12,13,14];3:[0,4,5,6,8,9,12,13,14];5:[4,6];7:[4,6]","c0:bw=72,experts=[1,4,5,6,9,13,14]; c2:bw=86,experts=[0,1,4,5,6,11,12,13]; c8:bw=132,experts=[1,2,4,5,6,7,8,9,11,12,13,14,15]; c6:bw=79,experts=[1,3,4,6,10,13,14]; c1:bw=107,experts=[0,1,2,4,5,6,7,12,13,14]; c4:bw=79,experts=[1,2,4,5,6,14,15]; c9:bw=109,experts=[1,2,4,5,6,7,11,12,13,14]; c3:bw=97,experts=[0,4,5,6,8,9,12,13,14]; c5:bw=23,experts=[4,6]; c7:bw=21,experts=[4,6]","7.1919,0.3145,7.7919,2.1337,21.5175,3.4119,5.6155,0.6683,6.7911,3.9849"
86,2026-09-19 10:41:10,Ours,0.01,0.7249219116508481,80.83,82.21,85,60.7778,1:00.78,59.2391,0.1685,1.3684,5413.4966,1:30:13.50,10,"5,8,2,6,0,4,7,3,1,9",5:90;8:53;2:45;6:104;0:56;4:35;7:83;3:52;1:136;9:81,"5:[0,1,2,4,5,6,13,14,15];8:[1,2,4,6,14];2:[4,5,6,12];6:[1,2,4,5,6,7,11,13,14,15];0:[1,4,6,13,14];4:[4,6,14];7:[0,3,4,5,6,9,12,13];3:[0,4,5,6,9];1:[0,1,2,4,5,6,7,8,9,10,12,13,14];9:[1,2,4,6,7,12,13,14]","c5:bw=90,experts=[0,1,2,4,5,6,13,14,15]; c8:bw=53,experts=[1,2,4,6,14]; c2:bw=45,experts=[4,5,6,12]; c6:bw=104,experts=[1,2,4,5,6,7,11,13,14,15]; c0:bw=56,experts=[1,4,6,13,14]; c4:bw=35,experts=[4,6,14]; c7:bw=83,experts=[0,3,4,5,6,9,12,13]; c3:bw=52,experts=[0,4,5,6,9]; c1:bw=136,experts=[0,1,2,4,5,6,7,8,9,10,12,13,14]; c9:bw=81,experts=[1,2,4,6,7,12,13,14]","6.7121,7.6009,0.3166,2.0981,7.0986,3.3024,4.0841,0.6754,21.6356,5.7152"
