Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
51,2026-09-23 19:40:32,Ours,0.01,2.092911821754581,42.56,43.63,50,51.9467,0:51.95,50.4899,0.3154,1.1393,2632.4927,43:52.49,20,"0,9,11,16,13,19,17,1,5,12,18,4,7,14,2,6,8,10,3,15",0:53;9:18;11:60;16:30;13:40;19:10;17:43;1:21;5:47;12:43;18:37;4:11;7:27;14:30;2:20;6:52;8:46;10:37;3:55;15:57,"0:[0,2,3,5,7];9:[2];11:[1,3,4,5,6,7];16:[2,3,5];13:[2,5,6,7];19:[2];17:[1,2,5,7];1:[4,6];5:[2,3,5,7];12:[0,1,4,7];18:[2,3,6];4:[3];7:[0,3];14:[0,3,4];2:[5,7];6:[0,1,3,4,7];8:[0,1,2,4];10:[3,6,7];3:[1,3,5,6,7];15:[0,1,2,5,7]","c0:bw=53,experts=[0,2,3,5,7]; c9:bw=18,experts=[2]; c11:bw=60,experts=[1,3,4,5,6,7]; c16:bw=30,experts=[2,3,5]; c13:bw=40,experts=[2,5,6,7]; c19:bw=10,experts=[2]; c17:bw=43,experts=[1,2,5,7]; c1:bw=21,experts=[4,6]; c5:bw=47,experts=[2,3,5,7]; c12:bw=43,experts=[0,1,4,7]; c18:bw=37,experts=[2,3,6]; c4:bw=11,experts=[3]; c7:bw=27,experts=[0,3]; c14:bw=30,experts=[0,3,4]; c2:bw=20,experts=[5,7]; c6:bw=52,experts=[0,1,3,4,7]; c8:bw=46,experts=[0,1,2,4]; c10:bw=37,experts=[3,6,7]; c3:bw=55,experts=[1,3,5,6,7]; c15:bw=57,experts=[0,1,2,5,7]","1.4068,2.1255,2.2891,2.0152,4.3160,3.4744,2.1115,3.5723,1.2033,2.5453,2.9324,3.1563,3.1720,4.0566,2.4486,1.9176,2.3278,1.1538,1.4703,2.7950"
52,2026-09-23 19:41:24,Ours,0.01,2.049458690881113,44.38,44.38,52,51.4143,0:51.41,49.9699,0.3111,1.1265,2683.933,44:43.93,20,"6,17,15,8,0,19,12,3,13,18,4,11,2,9,7,10,14,1,5,16",6:51;17:19;15:31;8:18;0:46;19:46;12:10;3:43;13:23;18:49;4:33;11:60;2:29;9:31;7:34;10:31;14:42;1:40;5:24;16:59,"6:[0,2,4,5,6];17:[7];15:[1,5,6];8:[7];0:[0,1,3,5];19:[0,1,5,7];12:[4];3:[0,5,6,7];13:[5,7];18:[1,2,3,6];4:[3,5,7];11:[0,1,2,3,4,6];2:[2,4];9:[2,4,6];7:[2,4,6];10:[0,4,6];14:[0,2,5,6];1:[0,1,4,7];5:[0,7];16:[0,2,3,4,6]","c6:bw=51,experts=[0,2,4,5,6]; c17:bw=19,experts=[7]; c15:bw=31,experts=[1,5,6]; c8:bw=18,experts=[7]; c0:bw=46,experts=[0,1,3,5]; c19:bw=46,experts=[0,1,5,7]; c12:bw=10,experts=[4]; c3:bw=43,experts=[0,5,6,7]; c13:bw=23,experts=[5,7]; c18:bw=49,experts=[1,2,3,6]; c4:bw=33,experts=[3,5,7]; c11:bw=60,experts=[0,1,2,3,4,6]; c2:bw=29,experts=[2,4]; c9:bw=31,experts=[2,4,6]; c7:bw=34,experts=[2,4,6]; c10:bw=31,experts=[0,4,6]; c14:bw=42,experts=[0,2,5,6]; c1:bw=40,experts=[0,1,4,7]; c5:bw=24,experts=[0,7]; c16:bw=59,experts=[0,2,3,4,6]","1.9439,2.1330,2.8104,2.1901,1.3998,3.4440,2.5633,1.3849,4.2551,2.8846,3.1462,2.2645,2.4679,2.1196,3.0477,1.1608,4.0306,3.5169,1.2087,1.9978"
53,2026-09-23 19:42:15,Ours,0.01,2.087791828871268,43.4,44.38,52,51.6106,0:51.61,50.1628,0.3225,1.123,2735.5703,45:35.57,20,"11,9,8,12,6,15,7,1,16,18,2,19,3,10,17,4,5,13,0,14",11:11;9:61;8:22;12:45;6:36;15:27;7:44;1:59;16:44;18:17;2:51;19:10;3:47;10:52;17:28;4:28;5:44;13:10;0:39;14:34,"11:[2];9:[1,2,4,5,6,7];8:[0,2];12:[1,2,6,7];6:[0,2,7];15:[4,6];7:[1,2,4,5];1:[1,2,3,4,7];16:[1,3,6,7];18:[5];2:[0,1,2,3,4];19:[4];3:[0,1,3,4];10:[0,1,2,5,6];17:[1,4];4:[3,6];5:[1,2,3,5];13:[5];0:[0,2,5];14:[0,1,5]","c11:bw=11,experts=[2]; c9:bw=61,experts=[1,2,4,5,6,7]; c8:bw=22,experts=[0,2]; c12:bw=45,experts=[1,2,6,7]; c6:bw=36,experts=[0,2,7]; c15:bw=27,experts=[4,6]; c7:bw=44,experts=[1,2,4,5]; c1:bw=59,experts=[1,2,3,4,7]; c16:bw=44,experts=[1,3,6,7]; c18:bw=17,experts=[5]; c2:bw=51,experts=[0,1,2,3,4]; c19:bw=10,experts=[4]; c3:bw=47,experts=[0,1,3,4]; c10:bw=52,experts=[0,1,2,5,6]; c17:bw=28,experts=[1,4]; c4:bw=28,experts=[3,6]; c5:bw=44,experts=[1,2,3,5]; c13:bw=10,experts=[5]; c0:bw=39,experts=[0,2,5]; c14:bw=34,experts=[0,1,5]","2.2579,2.2142,2.2237,2.5568,1.9039,2.8167,3.0489,3.5155,2.0061,2.8904,2.4673,3.4429,1.3744,1.1606,2.1093,3.2343,1.1776,4.2684,1.4145,4.0794"
54,2026-09-23 19:43:07,Ours,0.01,2.044812431977736,44.23,44.38,52,51.9096,0:51.91,50.4213,0.3464,1.1397,2787.5059,46:27.51,20,"11,13,3,18,16,14,9,12,2,6,5,19,10,15,17,8,4,0,1,7",11:58;13:55;3:30;18:33;16:10;14:33;9:50;12:74;2:10;6:54;5:10;19:21;10:10;15:32;17:27;8:55;4:32;0:37;1:53;7:61,"11:[1,4,5,6,7];13:[0,1,3,4,5];3:[1,4,5];18:[2,3,6];16:[3];14:[3,4,6];9:[2,3,4,5,7];12:[0,1,3,4,5,6,7];2:[0];6:[1,2,3,5,7];5:[6];19:[1,4];10:[7];15:[0,1,3];17:[2,7];8:[0,2,4,6,7];4:[2,4,5];0:[0,3,5];1:[0,1,2,5,6];7:[1,2,3,4,5,6]","c11:bw=58,experts=[1,4,5,6,7]; c13:bw=55,experts=[0,1,3,4,5]; c3:bw=30,experts=[1,4,5]; c18:bw=33,experts=[2,3,6]; c16:bw=10,experts=[3]; c14:bw=33,experts=[3,4,6]; c9:bw=50,experts=[2,3,4,5,7]; c12:bw=74,experts=[0,1,3,4,5,6,7]; c2:bw=10,experts=[0]; c6:bw=54,experts=[1,2,3,5,7]; c5:bw=10,experts=[6]; c19:bw=21,experts=[1,4]; c10:bw=10,experts=[7]; c15:bw=32,experts=[0,1,3]; c17:bw=27,experts=[2,7]; c8:bw=55,experts=[0,2,4,6,7]; c4:bw=32,experts=[2,4,5]; c0:bw=37,experts=[0,3,5]; c1:bw=53,experts=[0,1,2,5,6]; c7:bw=61,experts=[1,2,3,4,5,6]","2.2724,4.2365,1.4045,2.9177,2.0085,4.0757,2.1441,2.3909,2.4742,1.9163,1.2011,3.6915,1.1446,2.8078,2.1138,2.2454,3.1656,1.3805,3.7758,3.0542"
55,2026-09-23 19:43:59,Ours,0.01,2.0296966414559092,45.15,45.15,55,51.5353,0:51.54,50.0564,0.3204,1.1562,2839.0672,47:19.07,20,"17,9,6,13,14,19,3,16,4,18,12,5,7,0,15,2,11,1,8,10",17:39;9:62;6:42;13:24;14:33;19:60;3:52;16:57;4:14;18:70;12:62;5:53;7:54;0:27;15:30;2:41;11:40;1:60;8:14;10:57,"17:[1,2,6];9:[0,2,3,4,5,7];6:[1,3,4,7];13:[2,3];14:[2,3,6];19:[1,3,4,5,6,7];3:[0,2,3,5,7];16:[0,1,2,5,7];4:[1];18:[0,1,2,3,4,5,6];12:[2,3,4,5,6,7];5:[0,1,2,3,5];7:[1,3,4,6,7];0:[4,6];15:[0,1,4];2:[1,4,5,7];11:[2,3,4,5];1:[1,2,3,5,6,7];8:[1];10:[0,1,3,6,7]","c17:bw=39,experts=[1,2,6]; c9:bw=62,experts=[0,2,3,4,5,7]; c6:bw=42,experts=[1,3,4,7]; c13:bw=24,experts=[2,3]; c14:bw=33,experts=[2,3,6]; c19:bw=60,experts=[1,3,4,5,6,7]; c3:bw=52,experts=[0,2,3,5,7]; c16:bw=57,experts=[0,1,2,5,7]; c4:bw=14,experts=[1]; c18:bw=70,experts=[0,1,2,3,4,5,6]; c12:bw=62,experts=[2,3,4,5,6,7]; c5:bw=53,experts=[0,1,2,3,5]; c7:bw=54,experts=[1,3,4,6,7]; c0:bw=27,experts=[4,6]; c15:bw=30,experts=[0,1,4]; c2:bw=41,experts=[1,4,5,7]; c11:bw=40,experts=[2,3,4,5]; c1:bw=60,experts=[1,2,3,5,6,7]; c8:bw=14,experts=[1]; c10:bw=57,experts=[0,1,3,6,7]","2.1388,2.1633,1.9238,4.2717,3.9624,3.4570,1.3742,2.1395,3.1734,2.9227,2.3498,1.2303,3.0593,1.4054,2.8778,2.5063,2.2280,3.5060,2.1363,1.2305"
56,2026-09-23 19:44:50,Ours,0.01,2.0001171512921085,46.78,46.78,56,50.9732,0:50.97,49.5327,0.3189,1.1193,2890.0675,48:10.07,20,"19,14,17,15,10,0,5,4,2,11,6,16,7,1,8,9,12,3,13,18",19:10;14:42;17:10;15:35;10:20;0:70;5:31;4:10;2:53;11:26;6:23;16:42;7:18;1:56;8:13;9:52;12:38;3:10;13:18;18:54,"19:[4];14:[2,4,5,6];17:[6];15:[1,2,5];10:[3,6];0:[0,1,2,3,5,6,7];5:[3,5,6];4:[7];2:[0,3,4,5,6];11:[4,6];6:[3,6];16:[1,2,5,7];7:[2];1:[1,2,5,6,7];8:[1];9:[1,3,4,5,6];12:[0,5,7];3:[4];13:[7];18:[0,1,2,5,7]","c19:bw=10,experts=[4]; c14:bw=42,experts=[2,4,5,6]; c17:bw=10,experts=[6]; c15:bw=35,experts=[1,2,5]; c10:bw=20,experts=[3,6]; c0:bw=70,experts=[0,1,2,3,5,6,7]; c5:bw=31,experts=[3,5,6]; c4:bw=10,experts=[7]; c2:bw=53,experts=[0,3,4,5,6]; c11:bw=26,experts=[4,6]; c6:bw=23,experts=[3,6]; c16:bw=42,experts=[1,2,5,7]; c7:bw=18,experts=[2]; c1:bw=56,experts=[1,2,5,6,7]; c8:bw=13,experts=[1]; c9:bw=52,experts=[1,3,4,5,6]; c12:bw=38,experts=[0,5,7]; c3:bw=10,experts=[4]; c13:bw=18,experts=[7]; c18:bw=54,experts=[0,1,2,5,7]","3.8139,3.7781,2.1523,2.8139,1.1506,1.3993,1.2001,3.1427,2.5705,2.2493,1.9733,1.9736,3.0230,3.5158,2.1417,2.1211,2.3680,1.3776,3.8836,2.8840"
57,2026-09-23 19:45:41,Ours,0.01,1.993628693414579,46.74,46.78,56,51.5752,0:51.58,50.1013,0.3142,1.1576,2941.6701,49:01.67,20,"15,10,8,0,4,3,18,9,17,12,11,5,19,6,2,16,7,13,1,14",15:36;10:58;8:43;0:70;4:41;3:64;18:44;9:19;17:52;12:17;11:26;5:44;19:44;6:48;2:33;16:33;7:69;13:31;1:49;14:36,"15:[2,3,5];10:[0,2,4,6,7];8:[1,3,5,7];0:[0,1,2,3,5,6,7];4:[0,1,3,4];3:[0,1,2,4,5,6];18:[1,2,5,7];9:[6];17:[0,1,3,5,6];12:[4];11:[0,5];5:[2,3,5,7];19:[0,1,2,6];6:[1,2,4,5];2:[0,4,5];16:[1,2,5];7:[0,1,2,3,4,7];13:[4,5,6];1:[1,2,4,5];14:[3,5,6]","c15:bw=36,experts=[2,3,5]; c10:bw=58,experts=[0,2,4,6,7]; c8:bw=43,experts=[1,3,5,7]; c0:bw=70,experts=[0,1,2,3,5,6,7]; c4:bw=41,experts=[0,1,3,4]; c3:bw=64,experts=[0,1,2,4,5,6]; c18:bw=44,experts=[1,2,5,7]; c9:bw=19,experts=[6]; c17:bw=52,experts=[0,1,3,5,6]; c12:bw=17,experts=[4]; c11:bw=26,experts=[0,5]; c5:bw=44,experts=[2,3,5,7]; c19:bw=44,experts=[0,1,2,6]; c6:bw=48,experts=[1,2,4,5]; c2:bw=33,experts=[0,4,5]; c16:bw=33,experts=[1,2,5]; c7:bw=69,experts=[0,1,2,3,4,7]; c13:bw=31,experts=[4,5,6]; c1:bw=49,experts=[1,2,4,5]; c14:bw=36,experts=[3,5,6]","2.8096,1.1940,2.1550,1.4743,3.1860,1.4060,2.9067,2.1547,2.1275,2.4351,2.2314,1.2027,3.8162,1.9107,2.6182,1.9902,3.0493,4.1784,3.5243,3.7310"
58,2026-09-23 19:46:33,Ours,0.01,1.9684667697670517,47.01,47.01,58,51.3649,0:51.36,49.9217,0.3168,1.1241,2993.0636,49:53.06,20,"11,14,12,7,8,13,15,2,16,9,1,18,19,17,6,10,4,0,5,3",11:47;14:22;12:29;7:24;8:40;13:40;15:38;2:10;16:42;9:57;1:30;18:50;19:43;17:12;6:55;10:43;4:38;0:47;5:35;3:61,"11:[0,4,5,6];14:[0,5];12:[3,6];7:[1,7];8:[0,2,4,7];13:[0,5,6,7];15:[0,1,4];2:[3];16:[0,3,5,7];9:[0,1,3,4,6];1:[4,5,6];18:[0,2,4,5,7];19:[0,1,3,6];17:[6];6:[0,1,3,4,7];10:[2,4,6,7];4:[0,4,5];0:[0,2,6,7];5:[2,3,6];3:[0,2,3,4,5,6]","c11:bw=47,experts=[0,4,5,6]; c14:bw=22,experts=[0,5]; c12:bw=29,experts=[3,6]; c7:bw=24,experts=[1,7]; c8:bw=40,experts=[0,2,4,7]; c13:bw=40,experts=[0,5,6,7]; c15:bw=38,experts=[0,1,4]; c2:bw=10,experts=[3]; c16:bw=42,experts=[0,3,5,7]; c9:bw=57,experts=[0,1,3,4,6]; c1:bw=30,experts=[4,5,6]; c18:bw=50,experts=[0,2,4,5,7]; c19:bw=43,experts=[0,1,3,6]; c17:bw=12,experts=[6]; c6:bw=55,experts=[0,1,3,4,7]; c10:bw=43,experts=[2,4,6,7]; c4:bw=38,experts=[0,4,5]; c0:bw=47,experts=[0,2,6,7]; c5:bw=35,experts=[2,3,6]; c3:bw=61,experts=[0,2,3,4,5,6]","2.4405,3.7359,2.4887,3.0607,2.1640,4.0153,2.8342,2.6630,1.9807,2.1072,3.5244,2.8948,3.4335,2.1220,1.9103,1.1260,3.4117,1.4346,1.1893,1.3851"
59,2026-09-23 19:47:24,Ours,0.01,2.0031093286944146,48.11,48.11,59,51.2717,0:51.27,49.8305,0.2875,1.1444,3044.3628,50:44.36,20,"6,5,0,16,8,15,17,13,9,2,10,1,11,3,18,19,4,7,14,12",6:19;5:32;0:52;16:23;8:56;15:50;17:55;13:13;9:28;2:37;10:26;1:65;11:34;3:35;18:10;19:14;4:26;7:28;14:40;12:47,"6:[1];5:[0,4,7];0:[0,1,2,4,6];16:[1,2];8:[0,1,2,4,6];15:[0,3,4,6,7];17:[0,2,3,4,5];13:[2];9:[4,6];2:[3,6,7];10:[3,7];1:[0,2,3,4,6,7];11:[0,1,5];3:[0,3,6];18:[4];19:[1];4:[2,6];7:[3,5];14:[0,3,4,6];12:[0,3,5,6]","c6:bw=19,experts=[1]; c5:bw=32,experts=[0,4,7]; c0:bw=52,experts=[0,1,2,4,6]; c16:bw=23,experts=[1,2]; c8:bw=56,experts=[0,1,2,4,6]; c15:bw=50,experts=[0,3,4,6,7]; c17:bw=55,experts=[0,2,3,4,5]; c13:bw=13,experts=[2]; c9:bw=28,experts=[4,6]; c2:bw=37,experts=[3,6,7]; c10:bw=26,experts=[3,7]; c1:bw=65,experts=[0,2,3,4,6,7]; c11:bw=34,experts=[0,1,5]; c3:bw=35,experts=[0,3,6]; c18:bw=10,experts=[4]; c19:bw=14,experts=[1]; c4:bw=26,experts=[2,6]; c7:bw=28,experts=[3,5]; c14:bw=40,experts=[0,3,4,6]; c12:bw=47,experts=[0,3,5,6]","1.9246,1.2079,1.5054,2.0033,2.1682,2.8037,2.3087,4.2065,2.2145,2.4748,1.2240,3.5250,2.2317,1.4032,2.8854,3.4439,3.1816,3.0397,3.7228,2.3556"
60,2026-09-23 19:48:15,Ours,0.01,1.9683690174491892,48.86,48.86,60,51.0001,0:51.00,49.53,0.3211,1.1468,3095.3906,51:35.39,20,"4,8,13,15,2,3,11,0,1,14,12,19,18,6,17,16,5,7,9,10",4:30;8:24;13:59;15:51;2:30;3:44;11:40;0:53;1:54;14:42;12:16;19:60;18:26;6:59;17:39;16:63;5:33;7:48;9:10;10:10,"4:[3,5,7];8:[1,5];13:[1,4,5,6,7];15:[1,2,3,4,6];2:[0,2,4];3:[2,4,5,7];11:[1,2,4,7];0:[0,1,2,5,7];1:[2,4,5,6,7];14:[1,3,5,6];12:[4];19:[0,2,4,5,6,7];18:[1,3];6:[0,4,5,6,7];17:[4,5,6];16:[1,2,3,4,5,6];5:[0,5,7];7:[1,2,5,6];9:[0];10:[0]","c4:bw=30,experts=[3,5,7]; c8:bw=24,experts=[1,5]; c13:bw=59,experts=[1,4,5,6,7]; c15:bw=51,experts=[1,2,3,4,6]; c2:bw=30,experts=[0,2,4]; c3:bw=44,experts=[2,4,5,7]; c11:bw=40,experts=[1,2,4,7]; c0:bw=53,experts=[0,1,2,5,7]; c1:bw=54,experts=[2,4,5,6,7]; c14:bw=42,experts=[1,3,5,6]; c12:bw=16,experts=[4]; c19:bw=60,experts=[0,2,4,5,6,7]; c18:bw=26,experts=[1,3]; c6:bw=59,experts=[0,4,5,6,7]; c17:bw=39,experts=[4,5,6]; c16:bw=63,experts=[1,2,3,4,5,6]; c5:bw=33,experts=[0,5,7]; c7:bw=48,experts=[1,2,5,6]; c9:bw=10,experts=[0]; c10:bw=10,experts=[0]","3.2000,2.1721,3.9787,2.8293,2.6322,1.3847,2.3786,1.3792,3.5298,3.6827,2.5108,3.4639,2.8868,1.9124,2.1270,1.9898,1.2183,3.0271,2.0873,1.1391"
61,2026-09-23 19:49:06,Ours,0.01,1.9571034373574512,49.0,49.0,61,51.3573,0:51.36,49.8834,0.3136,1.1537,3146.7765,52:26.78,20,"3,6,1,13,19,0,10,15,12,18,2,5,8,17,14,11,16,9,7,4",3:43;6:37;1:33;13:34;19:52;0:60;10:11;15:16;12:27;18:50;2:29;5:49;8:55;17:46;14:38;11:39;16:38;9:38;7:43;4:38,"3:[0,1,2,7];6:[3,5,6];1:[1,4,5];13:[2,4,6];19:[1,3,4,6,7];0:[0,1,2,3,6,7];10:[2];15:[6];12:[6,7];18:[0,1,2,4,6];2:[0,4];5:[1,2,3,6];8:[2,3,4,5,6];17:[0,1,4,6];14:[1,5,6];11:[2,3,5];16:[2,3,6];9:[0,4,7];7:[0,1,2,4];4:[3,4,6]","c3:bw=43,experts=[0,1,2,7]; c6:bw=37,experts=[3,5,6]; c1:bw=33,experts=[1,4,5]; c13:bw=34,experts=[2,4,6]; c19:bw=52,experts=[1,3,4,6,7]; c0:bw=60,experts=[0,1,2,3,6,7]; c10:bw=11,experts=[2]; c15:bw=16,experts=[6]; c12:bw=27,experts=[6,7]; c18:bw=50,experts=[0,1,2,4,6]; c2:bw=29,experts=[0,4]; c5:bw=49,experts=[1,2,3,6]; c8:bw=55,experts=[2,3,4,5,6]; c17:bw=46,experts=[0,1,4,6]; c14:bw=38,experts=[1,5,6]; c11:bw=39,experts=[2,3,5]; c16:bw=38,experts=[2,3,6]; c9:bw=38,experts=[0,4,7]; c7:bw=43,experts=[0,1,2,4]; c4:bw=38,experts=[3,4,6]","1.4010,1.9449,3.5211,4.3428,3.5126,1.4731,1.1392,2.7958,2.3545,2.9217,2.5809,1.2122,2.1503,2.1445,3.7052,2.3105,2.0025,2.1530,3.0248,3.1926"
62,2026-09-23 19:49:58,Ours,0.01,1.943444909737306,48.93,49.0,61,51.173,0:51.17,49.6871,0.3202,1.1635,3197.9782,53:17.98,20,"10,6,5,17,2,18,1,12,11,19,9,13,15,8,16,4,14,7,0,3",10:21;6:62;5:67;17:19;2:42;18:26;1:75;12:11;11:36;19:42;9:16;13:30;15:46;8:13;16:26;4:60;14:14;7:44;0:28;3:53,"10:[5,7];6:[0,2,3,4,6,7];5:[0,3,4,5,6,7];17:[4];2:[1,4,5,7];18:[1,3];1:[0,1,2,3,5,6,7];12:[7];11:[1,5,7];19:[0,4,5,6];9:[4];13:[5,6,7];15:[0,3,4,6];8:[1];16:[0,3];4:[0,2,4,5,6,7];14:[0];7:[4,5,6,7];0:[4,6];3:[0,1,5,6,7]","c10:bw=21,experts=[5,7]; c6:bw=62,experts=[0,2,3,4,6,7]; c5:bw=67,experts=[0,3,4,5,6,7]; c17:bw=19,experts=[4]; c2:bw=42,experts=[1,4,5,7]; c18:bw=26,experts=[1,3]; c1:bw=75,experts=[0,1,2,3,5,6,7]; c12:bw=11,experts=[7]; c11:bw=36,experts=[1,5,7]; c19:bw=42,experts=[0,4,5,6]; c9:bw=16,experts=[4]; c13:bw=30,experts=[5,6,7]; c15:bw=46,experts=[0,3,4,6]; c8:bw=13,experts=[1]; c16:bw=26,experts=[0,3]; c4:bw=60,experts=[0,2,4,5,6,7]; c14:bw=14,experts=[0]; c7:bw=44,experts=[4,5,6,7]; c0:bw=28,experts=[4,6]; c3:bw=53,experts=[0,1,5,6,7]","1.1465,1.9510,1.2115,2.1545,2.7076,2.9160,3.5289,2.3409,2.3904,3.4648,2.1480,3.9217,2.8203,2.2935,1.9826,3.1967,3.6958,3.0424,1.4009,1.3729"
63,2026-09-23 19:50:49,Ours,0.01,1.9269787006476675,48.83,49.0,61,51.5709,0:51.57,50.1004,0.32,1.1482,3249.5791,54:09.58,20,"13,9,16,8,4,3,11,7,18,2,12,0,14,15,19,17,6,1,5,10",13:58;9:21;16:58;8:32;4:52;3:52;11:45;7:68;18:47;2:28;12:51;0:41;14:41;15:61;19:34;17:37;6:34;1:50;5:10;10:27,"13:[0,3,4,5,6];9:[2,4];16:[0,1,2,4,5];8:[0,2,3];4:[0,1,2,4,6];3:[0,1,3,6,7];11:[0,1,3,4];7:[0,2,3,4,6,7];18:[2,3,4,5];2:[1,2];12:[0,2,3,4,5];0:[1,2,3,6];14:[1,2,3,5];15:[0,1,3,4,5,7];19:[0,4,5];17:[0,1,7];6:[1,3,5];1:[0,2,3,4,6];5:[0];10:[2,7]","c13:bw=58,experts=[0,3,4,5,6]; c9:bw=21,experts=[2,4]; c16:bw=58,experts=[0,1,2,4,5]; c8:bw=32,experts=[0,2,3]; c4:bw=52,experts=[0,1,2,4,6]; c3:bw=52,experts=[0,1,3,6,7]; c11:bw=45,experts=[0,1,3,4]; c7:bw=68,experts=[0,2,3,4,6,7]; c18:bw=47,experts=[2,3,4,5]; c2:bw=28,experts=[1,2]; c12:bw=51,experts=[0,2,3,4,5]; c0:bw=41,experts=[1,2,3,6]; c14:bw=41,experts=[1,2,3,5]; c15:bw=61,experts=[0,1,3,4,5,7]; c19:bw=34,experts=[0,4,5]; c17:bw=37,experts=[0,1,7]; c6:bw=34,experts=[1,3,5]; c1:bw=50,experts=[0,2,3,4,6]; c5:bw=10,experts=[0]; c10:bw=27,experts=[2,7]","4.3254,2.1373,2.0223,2.1410,3.2229,1.3925,2.2399,3.1321,2.9041,2.5629,2.3647,1.4857,3.7211,2.8098,3.4668,2.2831,1.9337,3.5300,1.2069,1.2180"
64,2026-09-23 19:51:41,Ours,0.01,1.9126598738824838,50.51,50.51,64,51.4624,0:51.46,50.0311,0.3069,1.1177,3301.0741,55:01.07,20,"11,9,2,1,4,13,18,12,7,19,5,14,15,8,3,0,6,16,17,10",11:57;9:59;2:56;1:28;4:38;13:42;18:37;12:27;7:34;19:10;5:24;14:46;15:59;8:53;3:38;0:32;6:50;16:16;17:10;10:49,"11:[0,1,3,5,6];9:[0,1,4,5,6];2:[1,2,4,6,7];1:[3,7];4:[3,4,7];13:[1,3,6,7];18:[2,4,6];12:[3,5];7:[2,3,6];19:[7];5:[1,2];14:[2,3,6,7];15:[2,3,4,5,7];8:[2,3,4,5,6];3:[1,3,6];0:[1,5,6];6:[0,2,4,6,7];16:[4];17:[0];10:[1,4,5,7]","c11:bw=57,experts=[0,1,3,5,6]; c9:bw=59,experts=[0,1,4,5,6]; c2:bw=56,experts=[1,2,4,6,7]; c1:bw=28,experts=[3,7]; c4:bw=38,experts=[3,4,7]; c13:bw=42,experts=[1,3,6,7]; c18:bw=37,experts=[2,4,6]; c12:bw=27,experts=[3,5]; c7:bw=34,experts=[2,3,6]; c19:bw=10,experts=[7]; c5:bw=24,experts=[1,2]; c14:bw=46,experts=[2,3,6,7]; c15:bw=59,experts=[2,3,4,5,7]; c8:bw=53,experts=[2,3,4,5,6]; c3:bw=38,experts=[1,3,6]; c0:bw=32,experts=[1,5,6]; c6:bw=50,experts=[0,2,4,6,7]; c16:bw=16,experts=[4]; c17:bw=10,experts=[0]; c10:bw=49,experts=[1,4,5,7]","2.2673,2.1335,2.5757,3.5339,3.4482,4.2625,2.9350,2.5461,3.0566,3.4451,1.1894,3.7364,2.8306,2.1509,1.3756,1.3907,1.9252,1.9874,2.0998,1.1412"
65,2026-09-23 19:52:33,Ours,0.01,1.9091686842065645,50.4,50.51,64,51.9429,0:51.94,50.4589,0.3275,1.1543,3353.0471,55:53.05,20,"19,8,6,4,11,9,17,3,5,10,13,14,0,1,2,7,15,12,16,18",19:28;8:66;6:50;4:57;11:10;9:47;17:26;3:42;5:29;10:26;13:48;14:45;0:41;1:58;2:28;7:10;15:38;12:44;16:45;18:18,"19:[1,4];8:[0,2,3,4,5,6];6:[0,1,4,5,6];4:[0,1,2,3,7];11:[7];9:[0,1,4,5];17:[3,6];3:[3,4,5,7];5:[4,6];10:[5,7];13:[0,2,3,4];14:[0,5,6,7];0:[0,2,3,6];1:[0,1,4,6,7];2:[4,7];7:[6];15:[3,4,6];12:[1,5,6,7];16:[3,5,6,7];18:[7]","c19:bw=28,experts=[1,4]; c8:bw=66,experts=[0,2,3,4,5,6]; c6:bw=50,experts=[0,1,4,5,6]; c4:bw=57,experts=[0,1,2,3,7]; c11:bw=10,experts=[7]; c9:bw=47,experts=[0,1,4,5]; c17:bw=26,experts=[3,6]; c3:bw=42,experts=[3,4,5,7]; c5:bw=29,experts=[4,6]; c10:bw=26,experts=[5,7]; c13:bw=48,experts=[0,2,3,4]; c14:bw=45,experts=[0,5,6,7]; c0:bw=41,experts=[0,2,3,6]; c1:bw=58,experts=[0,1,4,6,7]; c2:bw=28,experts=[4,7]; c7:bw=10,experts=[6]; c15:bw=38,experts=[3,4,6]; c12:bw=44,experts=[1,5,6,7]; c16:bw=45,experts=[3,5,6,7]; c18:bw=18,experts=[7]","3.5028,2.1678,1.9367,3.4057,2.2352,2.1495,2.2461,1.4222,1.2021,1.1442,4.3234,3.7192,1.4685,3.5571,2.5981,3.3239,2.8221,2.3466,1.9911,2.8965"
