Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
42,2026-09-24 12:37:36,Ours,0.01,1.6668164705133488,55.76,55.94,41,80.6128,1:20.61,73.607,5.5055,1.4984,3160.1504,52:40.15,10,"5,1,3,9,6,0,7,4,8,2",5:185;1:179;3:177;9:186;6:125;0:54;7:73;4:200;8:154;2:147,"5:[0,1,2,4,5,6,8,9,10,11,12,13,18,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,18,24,25,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,18,24,25,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28];6:[0,1,2,4,5,6,11,13,18,24,26,28];0:[2,4,6,13,26];7:[0,4,5,6,13,24,26];4:[0,1,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28];8:[0,1,2,4,5,6,9,10,11,12,13,18,24,26,28];2:[0,1,4,5,6,9,11,12,13,18,22,24,26,28]","c5:bw=185,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,24,25,26,28]; c1:bw=179,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,24,25,26,28]; c3:bw=177,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,24,25,26,28]; c9:bw=186,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]; c6:bw=125,experts=[0,1,2,4,5,6,11,13,18,24,26,28]; c0:bw=54,experts=[2,4,6,13,26]; c7:bw=73,experts=[0,4,5,6,13,24,26]; c4:bw=200,experts=[0,1,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28]; c8:bw=154,experts=[0,1,2,4,5,6,9,10,11,12,13,18,24,26,28]; c2:bw=147,experts=[0,1,4,5,6,9,11,12,13,18,22,24,26,28]","8.7572,6.3146,7.3829,5.3002,9.4256,6.8668,6.7033,9.5650,7.6439,5.6473"
43,2026-09-24 12:38:57,Ours,0.01,1.658656409474867,56.22,56.22,43,80.6275,1:20.63,73.6618,5.4889,1.4749,3240.8026,54:00.80,10,"5,1,2,8,9,7,4,6,3,0",5:194;1:213;2:186;8:165;9:116;7:77;4:126;6:44;3:237;0:78,"5:[0,1,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28];2:[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28];8:[0,1,4,5,6,8,9,11,12,13,18,22,24,25,26,28];9:[0,1,2,4,5,6,9,13,18,24,26];7:[4,5,6,9,13,24,26];4:[0,2,4,5,6,9,10,12,13,18,24,26];6:[4,6,13,26];3:[0,1,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28];0:[0,4,5,9,13,24,26]","c5:bw=194,experts=[0,1,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,26,28]; c1:bw=213,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28]; c2:bw=186,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28]; c8:bw=165,experts=[0,1,4,5,6,8,9,11,12,13,18,22,24,25,26,28]; c9:bw=116,experts=[0,1,2,4,5,6,9,13,18,24,26]; c7:bw=77,experts=[4,5,6,9,13,24,26]; c4:bw=126,experts=[0,2,4,5,6,9,10,12,13,18,24,26]; c6:bw=44,experts=[4,6,13,26]; c3:bw=237,experts=[0,1,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]; c0:bw=78,experts=[0,4,5,9,13,24,26]","8.9123,6.3388,5.6632,7.6265,5.3747,6.6568,9.5283,9.3441,7.3003,6.9167"
44,2026-09-24 12:40:17,Ours,0.01,1.6475161470499657,56.29,56.29,44,80.4985,1:20.50,73.5117,5.6001,1.3849,3321.3279,55:21.33,10,"0,3,4,2,7,5,6,9,8,1",0:244;3:171;4:105;2:134;7:275;5:88;6:75;9:136;8:126;1:163,"0:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28];3:[0,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28];4:[1,2,4,5,6,10,13,18,24,26];2:[0,1,4,5,6,9,10,12,13,18,24,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28,29,30];5:[0,2,4,5,6,13,24,26];6:[0,4,5,6,13,24,26];9:[0,1,2,4,5,6,9,13,18,24,25,26];8:[0,4,5,6,9,13,18,22,24,26,28,30];1:[0,1,2,4,5,6,9,10,11,12,13,18,24,25,26,28]","c0:bw=244,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28]; c3:bw=171,experts=[0,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]; c4:bw=105,experts=[1,2,4,5,6,10,13,18,24,26]; c2:bw=134,experts=[0,1,4,5,6,9,10,12,13,18,24,26,28]; c7:bw=275,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28,29,30]; c5:bw=88,experts=[0,2,4,5,6,13,24,26]; c6:bw=75,experts=[0,4,5,6,13,24,26]; c9:bw=136,experts=[0,1,2,4,5,6,9,13,18,24,25,26]; c8:bw=126,experts=[0,4,5,6,9,13,18,22,24,26,28,30]; c1:bw=163,experts=[0,1,2,4,5,6,9,10,11,12,13,18,24,25,26,28]","6.9389,7.3049,9.6463,5.5667,6.8401,8.7851,9.2651,5.2056,7.5678,6.3912"
45,2026-09-24 12:41:32,Ours,0.01,1.6377947177684518,55.96,56.29,44,74.9679,1:14.97,68.0755,5.5028,1.3877,3396.3198,56:36.32,10,"8,0,3,4,7,2,9,6,5,1",8:201;0:131;3:245;4:235;7:131;2:180;9:91;6:14;5:163;1:204,"8:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,24,25,26,28];0:[0,4,5,6,9,10,12,13,18,22,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,20,21,23,24,25,26,28,30];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28];7:[0,4,5,6,10,12,13,15,18,24,26,28];2:[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28];9:[0,4,5,6,9,13,18,24,26];6:[4];5:[0,2,4,5,6,9,10,11,12,13,18,24,25,26,28];1:[0,1,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28]","c8:bw=201,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,24,25,26,28]; c0:bw=131,experts=[0,4,5,6,9,10,12,13,18,22,24,26,28]; c3:bw=245,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,20,21,23,24,25,26,28,30]; c4:bw=235,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]; c7:bw=131,experts=[0,4,5,6,10,12,13,15,18,24,26,28]; c2:bw=180,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28]; c9:bw=91,experts=[0,4,5,6,9,13,18,24,26]; c6:bw=14,experts=[4]; c5:bw=163,experts=[0,2,4,5,6,9,10,11,12,13,18,24,25,26,28]; c1:bw=204,experts=[0,1,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28]","7.0987,6.3111,6.7332,8.8316,6.1598,5.1656,4.9243,8.6539,8.2940,5.9033"
46,2026-09-24 12:42:48,Ours,0.01,1.6294430684451773,57.66,57.66,46,75.5159,1:15.52,68.6174,5.4872,1.4094,3471.8596,57:51.86,10,"9,3,6,1,4,5,2,8,0,7",9:134;3:98;6:141;1:149;4:234;5:150;2:208;8:142;0:201;7:103,"9:[0,1,2,4,5,6,9,10,12,13,18,24,26];3:[0,2,4,5,6,13,18,24,26];6:[0,1,2,4,5,6,10,11,13,18,24,26,28];1:[0,4,5,6,9,11,12,13,14,18,22,24,26,28];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,21,22,23,24,25,26,28];5:[0,1,4,5,6,8,9,10,11,12,13,18,24,26,28];2:[0,1,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28];8:[0,1,4,5,6,9,10,11,12,13,18,24,26,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,28];7:[0,4,5,6,9,13,18,24,26,28]","c9:bw=134,experts=[0,1,2,4,5,6,9,10,12,13,18,24,26]; c3:bw=98,experts=[0,2,4,5,6,13,18,24,26]; c6:bw=141,experts=[0,1,2,4,5,6,10,11,13,18,24,26,28]; c1:bw=149,experts=[0,4,5,6,9,11,12,13,14,18,22,24,26,28]; c4:bw=234,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,21,22,23,24,25,26,28]; c5:bw=150,experts=[0,1,4,5,6,8,9,10,11,12,13,18,24,26,28]; c2:bw=208,experts=[0,1,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28]; c8:bw=142,experts=[0,1,4,5,6,9,10,11,12,13,18,24,26,28]; c0:bw=201,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,28]; c7:bw=103,experts=[0,4,5,6,9,13,18,24,26,28]","4.9473,6.8849,8.7849,5.8906,8.8687,8.2691,5.1649,7.1292,6.3988,6.2790"
47,2026-09-24 12:44:03,Ours,0.01,1.6207985528420061,57.81,57.81,47,75.2881,1:15.29,68.7113,5.1779,1.3971,3547.1767,59:07.18,10,"5,6,7,9,8,3,4,0,1,2",5:189;6:82;7:195;9:63;8:144;3:255;4:35;0:167;1:111;2:199,"5:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28];6:[0,4,5,6,9,13,24,26];7:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];9:[4,5,6,13,26];8:[0,1,2,4,5,6,8,10,12,13,18,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,17,18,19,21,22,23,24,25,26,27,28];4:[4,6,26];0:[0,1,2,4,5,6,9,10,12,13,18,24,25,26,28];1:[0,4,5,6,9,13,18,24,26,28];2:[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28]","c5:bw=189,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]; c6:bw=82,experts=[0,4,5,6,9,13,24,26]; c7:bw=195,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c9:bw=63,experts=[4,5,6,13,26]; c8:bw=144,experts=[0,1,2,4,5,6,8,10,12,13,18,24,26,28]; c3:bw=255,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,17,18,19,21,22,23,24,25,26,27,28]; c4:bw=35,experts=[4,6,26]; c0:bw=167,experts=[0,1,2,4,5,6,9,10,12,13,18,24,25,26,28]; c1:bw=111,experts=[0,4,5,6,9,13,18,24,26,28]; c2:bw=199,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28]","8.1865,8.6965,6.3028,4.9428,7.0440,6.7906,8.9255,6.5502,5.9996,5.2728"
48,2026-09-24 12:45:19,Ours,0.01,1.6124364315962556,58.01,58.01,48,75.6275,1:15.63,68.6166,5.6176,1.3913,3622.8301,1:00:22.83,10,"1,8,4,2,9,6,5,7,0,3",1:182;8:183;4:246;2:207;9:192;6:165;5:202;7:229;0:57;3:67,"1:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28];8:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];9:[0,1,4,5,6,8,9,10,11,12,13,14,18,21,22,24,25,26,28];6:[0,1,2,4,5,6,9,10,11,12,13,18,24,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,22,23,24,25,26,28];0:[4,6,13,26];3:[4,6,13,24,26]","c1:bw=182,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]; c8:bw=183,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]; c4:bw=246,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28]; c2:bw=207,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c9:bw=192,experts=[0,1,4,5,6,8,9,10,11,12,13,14,18,21,22,24,25,26,28]; c6:bw=165,experts=[0,1,2,4,5,6,9,10,11,12,13,18,24,26,28]; c5:bw=202,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,26,28]; c7:bw=229,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,22,23,24,25,26,28]; c0:bw=57,experts=[4,6,13,26]; c3:bw=67,experts=[4,6,13,24,26]","5.9548,7.1827,8.8195,5.1583,4.9389,8.7696,8.2546,6.3137,6.3834,6.8411"
49,2026-09-24 12:46:33,Ours,0.01,1.607221549987181,58.01,58.01,48,74.3318,1:14.33,68.0377,4.9289,1.3634,3697.1869,1:01:37.19,10,"4,3,8,0,2,5,6,7,9,1",4:176;3:116;8:96;0:72;2:214;5:205;6:46;7:162;9:194;1:198,"4:[0,1,4,5,6,9,11,12,13,14,18,21,22,24,26,28];3:[0,1,2,4,5,6,13,18,24,26,28];8:[1,2,4,5,6,11,13,24,26];0:[0,2,4,6,13,18,26];2:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,20,21,23,24,25,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,24,25,26,28];6:[4,6,26];7:[0,1,2,4,5,6,9,10,11,12,13,18,24,25,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,22,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]","c4:bw=176,experts=[0,1,4,5,6,9,11,12,13,14,18,21,22,24,26,28]; c3:bw=116,experts=[0,1,2,4,5,6,13,18,24,26,28]; c8:bw=96,experts=[1,2,4,5,6,11,13,24,26]; c0:bw=72,experts=[0,2,4,6,13,18,26]; c2:bw=214,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,20,21,23,24,25,26,28]; c5:bw=205,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,24,25,26,28]; c6:bw=46,experts=[4,6,26]; c7:bw=162,experts=[0,1,2,4,5,6,9,10,11,12,13,18,24,25,26,28]; c9:bw=194,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,22,24,25,26,28]; c1:bw=198,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]","8.8373,6.8200,7.1429,6.3830,5.1397,8.1457,8.6837,6.2771,4.8520,5.7562"
50,2026-09-24 12:47:46,Ours,0.01,1.5930191416061532,58.28,58.28,50,72.7415,1:12.74,66.3992,4.9928,1.3477,3769.9556,1:02:49.96,10,"8,4,7,6,2,1,3,0,9,5",8:118;4:28;7:126;6:249;2:232;1:236;3:142;0:106;9:99;5:114,"8:[0,1,2,4,5,6,10,13,18,24,26];4:[4,26];7:[0,1,2,4,5,6,9,13,18,24,26,28];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,27,28,29];2:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,22,23,24,25,26,27,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,27,28];3:[0,1,4,5,6,9,11,12,13,18,22,24,26,28];0:[0,2,4,5,6,13,18,24,26,28];9:[0,1,2,4,6,13,24,26];5:[0,1,2,4,5,6,12,13,18,24,26]","c8:bw=118,experts=[0,1,2,4,5,6,10,13,18,24,26]; c4:bw=28,experts=[4,26]; c7:bw=126,experts=[0,1,2,4,5,6,9,13,18,24,26,28]; c6:bw=249,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,27,28,29]; c2:bw=232,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,22,23,24,25,26,27,28]; c1:bw=236,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,27,28]; c3:bw=142,experts=[0,1,4,5,6,9,11,12,13,18,22,24,26,28]; c0:bw=106,experts=[0,2,4,5,6,13,18,24,26,28]; c9:bw=99,experts=[0,1,2,4,6,13,24,26]; c5:bw=114,experts=[0,1,2,4,5,6,12,13,18,24,26]","6.9413,8.5218,6.0592,8.4962,5.0115,5.7503,6.6436,6.2099,4.7865,7.9788"
51,2026-09-24 12:48:58,Ours,0.01,1.5888900373129493,59.19,59.19,51,72.3536,1:12.35,66.3057,4.6918,1.3543,3842.3347,1:04:02.33,10,"5,0,1,2,8,6,9,3,4,7",5:173;0:195;1:77;2:73;8:168;6:191;9:66;3:203;4:40;7:99,"5:[0,1,4,5,6,9,10,11,12,13,18,21,22,24,25,26,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,24,25,26,28];1:[2,4,5,6,13,18,26];2:[0,4,5,6,13,24,26];8:[0,1,2,4,5,6,9,10,11,12,13,18,24,25,26,28];6:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28,30];9:[0,4,6,13,26];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,28];4:[4,5,13,26];7:[0,4,5,6,12,13,24,26,28]","c5:bw=173,experts=[0,1,4,5,6,9,10,11,12,13,18,21,22,24,25,26,28]; c0:bw=195,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,24,25,26,28]; c1:bw=77,experts=[2,4,5,6,13,18,26]; c2:bw=73,experts=[0,4,5,6,13,24,26]; c8:bw=168,experts=[0,1,2,4,5,6,9,10,11,12,13,18,24,25,26,28]; c6:bw=191,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28,30]; c9:bw=66,experts=[0,4,6,13,26]; c3:bw=203,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,28]; c4:bw=40,experts=[4,5,13,26]; c7:bw=99,experts=[0,4,5,6,12,13,24,26,28]","7.9812,6.2033,5.7278,5.0049,6.8734,8.5110,4.7787,6.6370,8.5112,6.0772"
52,2026-09-24 12:50:12,Ours,0.01,1.5746223321905586,59.14,59.19,51,73.574,1:13.57,67.4896,4.7198,1.3629,3915.9346,1:05:15.93,10,"0,8,5,7,1,4,9,6,2,3",0:169;8:64;5:89;7:125;1:148;4:122;9:112;6:186;2:107;3:157,"0:[0,1,4,5,6,8,9,11,12,13,14,18,22,24,26,28];8:[1,2,4,6,13,26];5:[2,4,6,13,18,24,26];7:[0,1,2,4,5,6,10,13,18,24,26,28];1:[0,1,2,4,5,6,9,13,18,21,24,25,26,28];4:[0,2,4,5,6,9,10,13,18,24,26,28];9:[0,4,5,6,9,13,18,24,26,28];6:[0,1,2,4,5,6,9,10,11,12,13,18,22,24,25,26,28];2:[0,1,2,4,5,6,9,13,24,26];3:[0,1,2,4,5,6,8,9,13,18,24,25,26,28]","c0:bw=169,experts=[0,1,4,5,6,8,9,11,12,13,14,18,22,24,26,28]; c8:bw=64,experts=[1,2,4,6,13,26]; c5:bw=89,experts=[2,4,6,13,18,24,26]; c7:bw=125,experts=[0,1,2,4,5,6,10,13,18,24,26,28]; c1:bw=148,experts=[0,1,2,4,5,6,9,13,18,21,24,25,26,28]; c4:bw=122,experts=[0,2,4,5,6,9,10,13,18,24,26,28]; c9:bw=112,experts=[0,4,5,6,9,13,18,24,26,28]; c6:bw=186,experts=[0,1,2,4,5,6,9,10,11,12,13,18,22,24,25,26,28]; c2:bw=107,experts=[0,1,2,4,5,6,9,13,24,26]; c3:bw=157,experts=[0,1,2,4,5,6,8,9,13,18,24,25,26,28]","6.2040,6.9546,8.0412,6.1313,5.7974,8.7747,4.9442,8.7102,5.1002,6.8317"
53,2026-09-24 12:51:27,Ours,0.01,1.5691132152004847,59.36,59.36,53,75.0482,1:15.05,68.321,5.3398,1.3855,3991.0089,1:06:31.01,10,"8,4,5,1,3,9,6,7,0,2",8:79;4:103;5:161;1:215;3:173;9:224;6:131;7:160;0:141;2:189,"8:[4,5,6,9,13,26];4:[0,4,5,6,9,13,18,24,26,28];5:[0,1,4,5,6,9,10,11,12,13,18,22,24,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28];3:[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,26];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,22,24,25,26,28,30];6:[0,1,2,4,5,6,10,12,13,18,24,26,28];7:[0,1,2,4,5,6,8,10,11,12,13,18,24,25,26,28];0:[0,1,2,4,5,6,8,10,13,18,24,25,26];2:[0,1,2,4,5,6,8,9,10,11,12,13,18,22,24,25,26,28]","c8:bw=79,experts=[4,5,6,9,13,26]; c4:bw=103,experts=[0,4,5,6,9,13,18,24,26,28]; c5:bw=161,experts=[0,1,4,5,6,9,10,11,12,13,18,22,24,26,28]; c1:bw=215,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28]; c3:bw=173,experts=[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,26]; c9:bw=224,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,22,24,25,26,28,30]; c6:bw=131,experts=[0,1,2,4,5,6,10,12,13,18,24,26,28]; c7:bw=160,experts=[0,1,2,4,5,6,8,10,11,12,13,18,24,25,26,28]; c0:bw=141,experts=[0,1,2,4,5,6,8,10,13,18,24,25,26]; c2:bw=189,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,22,24,25,26,28]","7.1274,8.7831,8.2545,5.9215,6.8485,4.9221,8.6793,6.2439,6.4035,5.1372"
54,2026-09-24 12:52:41,Ours,0.01,1.5622514809160257,59.69,59.69,54,74.7315,1:14.73,68.2865,5.0725,1.3706,4065.7661,1:07:45.77,10,"2,1,8,7,3,0,6,5,9,4",2:30;1:193;8:203;7:223;3:111;0:135;6:198;5:10;9:185;4:116,"2:[4,16,26];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,24,25,26,28];8:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28];3:[2,4,5,6,8,11,13,18,24,26,28];0:[0,1,2,4,5,6,10,12,13,15,18,24,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];5:[4];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28];4:[0,2,4,5,6,9,13,18,24,26,28]","c2:bw=30,experts=[4,16,26]; c1:bw=193,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,24,25,26,28]; c8:bw=203,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,26,28]; c7:bw=223,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28]; c3:bw=111,experts=[2,4,5,6,8,11,13,18,24,26,28]; c0:bw=135,experts=[0,1,2,4,5,6,10,12,13,15,18,24,26]; c6:bw=198,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c5:bw=10,experts=[4]; c9:bw=185,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]; c4:bw=116,experts=[0,2,4,5,6,9,13,18,24,26,28]","5.1936,5.9526,7.2482,6.3139,6.7443,6.3497,8.7573,8.0425,4.9246,8.7598"
55,2026-09-24 12:53:56,Ours,0.01,1.55342531060822,59.62,59.69,54,74.8108,1:14.81,68.1371,5.2829,1.3889,4140.6038,1:09:00.60,10,"7,2,4,3,8,5,1,6,0,9",7:199;2:150;4:53;3:192;8:50;5:194;1:220;6:154;0:101;9:228,"7:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];2:[0,1,2,4,5,6,9,10,11,12,13,18,24,26,28];4:[2,4,6,13,26];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,22,23,24,26,28];8:[4,6,9,13,26];5:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,22,24,25,26,28];6:[0,1,2,4,5,6,9,11,12,13,18,24,26,28];0:[0,2,4,5,6,9,13,18,24,26];9:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,24,25,26,27,28,30]","c7:bw=199,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c2:bw=150,experts=[0,1,2,4,5,6,9,10,11,12,13,18,24,26,28]; c4:bw=53,experts=[2,4,6,13,26]; c3:bw=192,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,22,23,24,26,28]; c8:bw=50,experts=[4,6,9,13,26]; c5:bw=194,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c1:bw=220,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,22,24,25,26,28]; c6:bw=154,experts=[0,1,2,4,5,6,9,11,12,13,18,24,26,28]; c0:bw=101,experts=[0,2,4,5,6,9,13,18,24,26]; c9:bw=228,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,24,25,26,27,28,30]","6.3082,5.1533,8.7520,6.8210,7.0692,8.1806,5.8786,8.6796,6.4078,4.8866"
56,2026-09-24 12:55:13,Ours,0.01,1.5494455664946483,60.01,60.01,56,77.0067,1:17.01,70.3511,5.2415,1.4122,4217.6395,1:10:17.64,10,"9,1,3,2,5,4,8,7,6,0",9:191;1:205;3:31;2:195;5:113;4:34;8:49;7:66;6:86;0:256,"9:[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,22,23,24,26,28];3:[4,6];2:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,23,24,25,26,28];5:[0,1,2,4,5,6,10,13,18,24,26];4:[4,13,26];8:[4,9,13,26];7:[2,4,6,9,13,26];6:[1,2,4,6,13,18,24,26];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,21,23,24,25,26,27,28,30]","c9:bw=191,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,25,26,28]; c1:bw=205,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,22,23,24,26,28]; c3:bw=31,experts=[4,6]; c2:bw=195,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,23,24,25,26,28]; c5:bw=113,experts=[0,1,2,4,5,6,10,13,18,24,26]; c4:bw=34,experts=[4,13,26]; c8:bw=49,experts=[4,9,13,26]; c7:bw=66,experts=[2,4,6,9,13,26]; c6:bw=86,experts=[1,2,4,6,13,18,24,26]; c0:bw=256,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,21,23,24,25,26,27,28,30]","4.9021,5.8522,6.7629,5.1274,8.4122,9.1736,7.4564,6.5352,9.2872,6.8420"
