Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
56,2026-09-24 20:16:49,Ours,0.01,1.5549100281458068,57.62,57.95,53,57.35,0:57.35,55.93,0.1939,1.2243,3272.3724,54:32.37,10,"9,1,3,2,5,4,8,7,6,0",9:191;1:205;3:31;2:195;5:113;4:34;8:49;7:66;6:86;0:256,"9:[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,22,24,25,26,28];3:[4,6,26];2:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,23,24,25,26,28];5:[2,4,5,6,9,10,12,13,18,24,26];4:[4,5,26];8:[4,5,9,26];7:[2,4,6,9,13,26];6:[2,4,6,12,13,18,24,26];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28]","c9:bw=191,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,24,25,26,28]; c1:bw=205,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,22,24,25,26,28]; c3:bw=31,experts=[4,6,26]; c2:bw=195,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,23,24,25,26,28]; c5:bw=113,experts=[2,4,5,6,9,10,12,13,18,24,26]; c4:bw=34,experts=[4,5,26]; c8:bw=49,experts=[4,5,9,26]; c7:bw=66,experts=[2,4,6,9,13,26]; c6:bw=86,experts=[2,4,6,12,13,18,24,26]; c0:bw=256,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28]","3.8996,4.8197,5.5619,4.1281,6.8048,7.3148,5.7861,5.0812,7.3326,5.2012"
57,2026-09-24 20:17:48,Ours,0.01,1.5496723922176723,57.85,57.95,53,59.1066,0:59.11,57.6944,0.1816,1.2286,3331.5086,55:31.51,10,"3,8,6,1,7,0,5,4,2,9",3:234;8:156;6:176;1:181;7:253;0:257;5:161;4:151;2:120;9:69,"3:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28];8:[0,1,2,4,5,6,9,10,12,13,18,23,24,26,28];6:[0,1,2,4,5,6,8,9,10,12,13,18,21,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,24,25,26,28];7:[0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,20,21,23,24,25,26,27,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28,31];5:[0,1,2,4,5,6,9,10,12,13,18,20,21,24,26,28];4:[0,4,5,6,8,9,10,12,13,18,20,22,24,26,28];2:[0,4,5,9,12,13,18,20,22,24,26,28];9:[0,2,4,6,13,26]","c3:bw=234,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c8:bw=156,experts=[0,1,2,4,5,6,9,10,12,13,18,23,24,26,28]; c6:bw=176,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,24,25,26,28]; c1:bw=181,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,24,25,26,28]; c7:bw=253,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,20,21,23,24,25,26,27,28]; c0:bw=257,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28,31]; c5:bw=161,experts=[0,1,2,4,5,6,9,10,12,13,18,20,21,24,26,28]; c4:bw=151,experts=[0,4,5,6,8,9,10,12,13,18,20,22,24,26,28]; c2:bw=120,experts=[0,4,5,9,12,13,18,20,22,24,26,28]; c9:bw=69,experts=[0,2,4,6,13,26]","5.5862,6.1041,7.7164,5.2229,5.4715,5.2339,6.7996,7.4208,4.1360,4.0030"
58,2026-09-24 20:18:46,Ours,0.01,1.5365903298725916,59.91,59.91,58,57.7631,0:57.76,56.3487,0.1854,1.2272,3389.2988,56:29.30,10,"7,2,9,6,5,1,8,4,3,0",7:88;2:15;9:209;6:201;5:127;1:109;8:145;4:139;3:225;0:174,"7:[0,4,5,6,9,13,24,26];2:[4];9:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,24,25,26,28];6:[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,28];5:[0,4,5,6,9,12,13,18,20,24,26,28];1:[4,5,6,9,12,13,18,24,26,28];8:[0,1,2,4,5,6,8,10,12,13,18,24,26,28];4:[0,2,4,5,6,9,10,12,13,18,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,23,24,25,26,27,28];0:[0,1,2,4,5,6,9,10,11,12,13,16,18,24,25,26,28]","c7:bw=88,experts=[0,4,5,6,9,13,24,26]; c2:bw=15,experts=[4]; c9:bw=209,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,24,25,26,28]; c6:bw=201,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,28]; c5:bw=127,experts=[0,4,5,6,9,12,13,18,20,24,26,28]; c1:bw=109,experts=[4,5,6,9,12,13,18,24,26,28]; c8:bw=145,experts=[0,1,2,4,5,6,8,10,12,13,18,24,26,28]; c4:bw=139,experts=[0,2,4,5,6,9,10,12,13,18,24,26,28]; c3:bw=225,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,23,24,25,26,27,28]; c0:bw=174,experts=[0,1,2,4,5,6,9,10,11,12,13,16,18,24,25,26,28]","5.1296,4.0806,3.9029,7.3383,6.8380,4.7807,5.8355,7.4074,5.5703,5.4655"
59,2026-09-24 20:19:43,Ours,0.01,1.5279874217997509,59.03,59.91,58,57.5904,0:57.59,56.1874,0.1803,1.2208,3446.9183,57:26.92,10,"2,8,9,6,1,4,7,5,0,3",2:134;8:204;9:101;6:70;1:239;4:94;7:102;5:117;0:191;3:129,"2:[0,2,4,5,6,9,12,13,18,21,24,26,28];8:[0,1,2,4,5,6,8,9,10,11,12,13,17,18,24,25,26,27,28,30];9:[0,2,4,5,6,9,13,18,24,26];6:[4,5,9,13,18,24,26];1:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28];4:[0,2,4,5,6,13,18,24,26];7:[0,2,4,5,6,9,13,18,24,26];5:[0,4,5,6,9,12,13,18,24,26,28];0:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,24,25,26,28];3:[0,1,2,4,5,6,10,13,18,21,24,26]","c2:bw=134,experts=[0,2,4,5,6,9,12,13,18,21,24,26,28]; c8:bw=204,experts=[0,1,2,4,5,6,8,9,10,11,12,13,17,18,24,25,26,27,28,30]; c9:bw=101,experts=[0,2,4,5,6,9,13,18,24,26]; c6:bw=70,experts=[4,5,9,13,18,24,26]; c1:bw=239,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c4:bw=94,experts=[0,2,4,5,6,13,18,24,26]; c7:bw=102,experts=[0,2,4,5,6,9,13,18,24,26]; c5:bw=117,experts=[0,4,5,6,9,12,13,18,24,26,28]; c0:bw=191,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,24,25,26,28]; c3:bw=129,experts=[0,1,2,4,5,6,10,13,18,21,24,26]","4.1475,5.8655,3.8858,7.3358,4.8242,7.4651,5.0883,6.7847,5.2149,5.5759"
60,2026-09-24 20:20:43,Ours,0.01,1.5188935576957667,59.64,59.91,58,59.036,0:59.04,57.6204,0.1928,1.2211,3505.9829,58:25.98,10,"0,7,4,2,5,8,6,9,1,3",0:194;7:175;4:110;2:111;5:122;8:89;6:218;9:27;1:197;3:160,"0:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,18,24,25,26,28];4:[0,2,4,5,6,9,12,13,18,24,26];2:[0,1,2,4,5,6,12,13,18,24,26];5:[0,4,5,6,9,12,13,18,20,24,26,28];8:[2,4,5,6,13,18,24,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,23,24,25,26,28];9:[4,26];1:[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,28];3:[0,1,2,4,5,6,9,10,11,12,13,18,23,24,26,28]","c0:bw=194,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,26,28]; c7:bw=175,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,24,25,26,28]; c4:bw=110,experts=[0,2,4,5,6,9,12,13,18,24,26]; c2:bw=111,experts=[0,1,2,4,5,6,12,13,18,24,26]; c5:bw=122,experts=[0,4,5,6,9,12,13,18,20,24,26,28]; c8:bw=89,experts=[2,4,5,6,13,18,24,26]; c6:bw=218,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,23,24,25,26,28]; c9:bw=27,experts=[4,26]; c1:bw=197,experts=[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,28]; c3:bw=160,experts=[0,1,2,4,5,6,9,10,11,12,13,18,23,24,26,28]","5.3395,5.3380,7.7709,4.3119,7.2269,6.0269,7.3618,3.8176,4.8266,5.6003"
61,2026-09-24 20:21:40,Ours,0.01,1.51342726279354,59.94,59.94,61,57.933,0:57.93,56.4988,0.2003,1.2321,3563.9457,59:23.95,10,"5,6,2,9,1,3,8,4,7,0",5:178;6:136;2:107;9:138;1:122;3:157;8:203;4:140;7:159;0:220,"5:[0,1,2,4,5,6,8,9,10,11,12,13,18,23,24,26,28];6:[0,4,5,6,8,9,12,13,18,20,24,26,28];2:[0,2,4,5,6,12,13,18,24,26];9:[0,4,5,6,9,10,12,13,18,20,24,26,28];1:[0,2,4,5,6,9,12,13,18,24,26,28];3:[0,1,2,4,5,6,8,10,11,12,13,18,24,26,28];8:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,18,23,24,26,27,28];4:[0,2,4,5,6,9,10,12,13,18,21,24,26,28];7:[0,2,4,5,6,8,9,10,12,13,18,21,24,26,28];0:[0,1,2,3,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,27,28]","c5:bw=178,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,23,24,26,28]; c6:bw=136,experts=[0,4,5,6,8,9,12,13,18,20,24,26,28]; c2:bw=107,experts=[0,2,4,5,6,12,13,18,24,26]; c9:bw=138,experts=[0,4,5,6,9,10,12,13,18,20,24,26,28]; c1:bw=122,experts=[0,2,4,5,6,9,12,13,18,24,26,28]; c3:bw=157,experts=[0,1,2,4,5,6,8,10,11,12,13,18,24,26,28]; c8:bw=203,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,18,23,24,26,27,28]; c4:bw=140,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26,28]; c7:bw=159,experts=[0,2,4,5,6,8,9,10,12,13,18,21,24,26,28]; c0:bw=220,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,27,28]","6.9225,7.4230,4.1132,3.8564,4.8423,5.6096,5.8905,7.4534,5.1329,5.2549"
62,2026-09-24 20:22:39,Ours,0.01,1.5094582128347152,59.91,59.94,61,58.1141,0:58.11,56.6748,0.2111,1.2262,3622.0875,1:00:22.09,10,"8,6,9,4,5,0,3,2,1,7",8:48;6:228;9:59;4:221;5:246;0:103;3:193;2:154;1:274;7:163,"8:[4,5,9,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,27,28];9:[2,4,6,13,26];4:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,23,24,25,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28];0:[0,1,2,4,5,6,13,18,24,26];3:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];2:[0,1,2,4,5,6,9,10,11,12,13,18,24,25,26];1:[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28];7:[0,4,5,6,8,9,10,12,13,18,20,21,22,24,26,28]","c8:bw=48,experts=[4,5,9,26]; c6:bw=228,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,27,28]; c9:bw=59,experts=[2,4,6,13,26]; c4:bw=221,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,23,24,25,26,28]; c5:bw=246,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c0:bw=103,experts=[0,1,2,4,5,6,13,18,24,26]; c3:bw=193,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c2:bw=154,experts=[0,1,2,4,5,6,9,10,11,12,13,18,24,25,26]; c1:bw=274,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28]; c7:bw=163,experts=[0,4,5,6,8,9,10,12,13,18,20,21,22,24,26,28]","5.8641,7.4926,3.9073,7.4695,6.8362,5.2209,5.6069,4.1332,4.9727,5.1715"
63,2026-09-24 20:23:37,Ours,0.01,1.50375644121431,60.41,60.41,63,58.1559,0:58.16,56.7485,0.1797,1.2259,3680.2731,1:01:20.27,10,"5,9,6,3,8,1,7,0,2,4",5:33;9:77;6:124;3:192;8:116;1:183;7:251;0:151;2:102;4:192,"5:[4,13,26];9:[4,5,6,9,13,26,28];6:[0,2,4,5,6,9,12,13,18,24,26,28];3:[0,1,2,4,5,6,9,10,11,12,13,18,20,21,23,24,25,26,28];8:[0,2,4,5,6,9,13,18,24,26,28];1:[0,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,20,21,22,23,24,25,26,27,28];0:[0,4,5,6,9,10,12,13,16,18,20,22,24,26,28];2:[0,1,2,4,5,6,12,13,18,26];4:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,22,23,24,26,28]","c5:bw=33,experts=[4,13,26]; c9:bw=77,experts=[4,5,6,9,13,26,28]; c6:bw=124,experts=[0,2,4,5,6,9,12,13,18,24,26,28]; c3:bw=192,experts=[0,1,2,4,5,6,9,10,11,12,13,18,20,21,23,24,25,26,28]; c8:bw=116,experts=[0,2,4,5,6,9,13,18,24,26,28]; c1:bw=183,experts=[0,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,28]; c7:bw=251,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,20,21,22,23,24,25,26,27,28]; c0:bw=151,experts=[0,4,5,6,9,10,12,13,16,18,20,22,24,26,28]; c2:bw=102,experts=[0,1,2,4,5,6,12,13,18,26]; c4:bw=192,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,22,23,24,26,28]","6.8214,3.9261,7.4157,5.6123,5.9007,4.9244,5.3168,5.2355,4.1083,7.4873"
64,2026-09-24 20:24:35,Ours,0.01,1.4892441712626767,60.83,60.83,64,58.5743,0:58.57,57.1564,0.1833,1.2328,3738.8762,1:02:18.88,10,"6,4,5,3,7,0,8,9,2,1",6:182;4:138;5:87;3:138;7:124;0:116;8:195;9:217;2:205;1:104,"6:[0,2,4,5,6,7,8,9,10,12,13,18,21,24,26,28,29,31];4:[4,5,6,7,9,13,17,18,24,26,28,29,31];5:[2,4,6,7,13,24,26,31];3:[0,2,4,5,6,7,9,12,13,18,24,26,31];7:[4,5,6,7,9,13,24,26,28,29,30,31];0:[4,5,6,7,9,13,18,24,26,29,30];8:[0,3,4,5,6,7,8,9,10,12,13,18,19,20,24,26,28,29,31];9:[0,1,2,4,5,6,7,8,9,10,11,12,13,18,21,24,25,26,28,29,31];2:[0,1,2,3,4,5,6,7,9,10,12,13,18,19,24,26,28,29,30,31];1:[4,5,6,7,9,13,19,26,29,30]","c6:bw=182,experts=[0,2,4,5,6,7,8,9,10,12,13,18,21,24,26,28,29,31]; c4:bw=138,experts=[4,5,6,7,9,13,17,18,24,26,28,29,31]; c5:bw=87,experts=[2,4,6,7,13,24,26,31]; c3:bw=138,experts=[0,2,4,5,6,7,9,12,13,18,24,26,31]; c7:bw=124,experts=[4,5,6,7,9,13,24,26,28,29,30,31]; c0:bw=116,experts=[4,5,6,7,9,13,18,24,26,29,30]; c8:bw=195,experts=[0,3,4,5,6,7,8,9,10,12,13,18,19,20,24,26,28,29,31]; c9:bw=217,experts=[0,1,2,4,5,6,7,8,9,10,11,12,13,18,21,24,25,26,28,29,31]; c2:bw=205,experts=[0,1,2,3,4,5,6,7,9,10,12,13,18,19,24,26,28,29,30,31]; c1:bw=104,experts=[4,5,6,7,9,13,19,26,29,30]","7.5587,7.6716,6.9046,5.6387,5.1168,5.3457,5.9237,3.9331,4.1691,4.8943"
65,2026-09-24 20:25:34,Ours,0.01,1.488561791198793,61.29,61.29,65,58.1721,0:58.17,56.7802,0.1767,1.2134,3797.079,1:03:17.08,10,"7,5,4,6,8,3,0,2,1,9",7:33;5:105;4:210;6:182;8:241;3:156;0:151;2:104;1:211;9:171,"7:[4,6,26];5:[0,4,5,6,9,13,18,26,28,30];4:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,27,28,30];6:[0,2,4,5,6,8,9,10,11,12,13,18,20,21,24,26,28,30];8:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28];3:[0,1,2,4,5,6,10,11,12,13,18,24,26,28,30];0:[0,1,2,4,5,6,9,10,12,13,18,19,24,26,28];2:[0,4,5,6,9,12,13,18,26,28];1:[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,27,28,31];9:[0,2,4,5,6,8,9,10,12,13,18,20,21,24,25,26,28]","c7:bw=33,experts=[4,6,26]; c5:bw=105,experts=[0,4,5,6,9,13,18,26,28,30]; c4:bw=210,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,27,28,30]; c6:bw=182,experts=[0,2,4,5,6,8,9,10,11,12,13,18,20,21,24,26,28,30]; c8:bw=241,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c3:bw=156,experts=[0,1,2,4,5,6,10,11,12,13,18,24,26,28,30]; c0:bw=151,experts=[0,1,2,4,5,6,9,10,12,13,18,19,24,26,28]; c2:bw=104,experts=[0,4,5,6,9,12,13,18,26,28]; c1:bw=211,experts=[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,27,28,31]; c9:bw=171,experts=[0,2,4,5,6,8,9,10,12,13,18,20,21,24,25,26,28]","5.1781,6.8903,7.5200,7.4162,5.9056,5.7727,5.4207,4.0631,4.7685,3.8448"
66,2026-09-24 20:26:32,Ours,0.01,1.481411384728563,58.19,61.29,65,57.9972,0:58.00,56.5814,0.192,1.222,3855.1058,1:04:15.11,10,"2,5,1,8,9,6,4,0,3,7",2:149;5:63;1:198;8:88;9:115;6:108;4:152;0:139;3:244;7:184,"2:[0,4,5,6,9,10,12,13,18,20,22,24,26,28];5:[2,4,5,6,13,26];1:[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,23,24,26,28];8:[2,4,5,6,13,18,24,26];9:[0,1,2,4,5,6,13,14,19,24,26];6:[4,5,6,9,12,13,18,24,26,28];4:[0,4,5,6,8,9,10,12,13,18,20,22,24,26,28];0:[0,1,2,4,5,6,10,12,13,18,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,19,20,21,23,24,25,26,27,28,29];7:[0,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,28]","c2:bw=149,experts=[0,4,5,6,9,10,12,13,18,20,22,24,26,28]; c5:bw=63,experts=[2,4,5,6,13,26]; c1:bw=198,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,23,24,26,28]; c8:bw=88,experts=[2,4,5,6,13,18,24,26]; c9:bw=115,experts=[0,1,2,4,5,6,13,14,19,24,26]; c6:bw=108,experts=[4,5,6,9,12,13,18,24,26,28]; c4:bw=152,experts=[0,4,5,6,8,9,10,12,13,18,20,22,24,26,28]; c0:bw=139,experts=[0,1,2,4,5,6,10,12,13,18,24,26,28]; c3:bw=244,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,19,20,21,23,24,25,26,27,28,29]; c7:bw=184,experts=[0,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,28]","4.0964,6.9390,5.0083,5.8218,3.8748,7.3073,7.4918,5.3434,5.5454,5.1531"
67,2026-09-24 20:27:29,Ours,0.01,1.4816597977373536,61.36,61.36,67,57.7962,0:57.80,56.3872,0.1935,1.2136,3912.933,1:05:12.93,10,"4,5,1,3,6,0,2,9,7,8",4:188;5:177;1:134;3:93;6:194;0:119;2:157;9:219;7:215;8:33,"4:[0,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,28];5:[0,1,2,4,5,6,8,9,10,12,13,18,21,22,24,26,28];1:[0,2,4,5,6,9,10,11,12,13,18,24,26];3:[4,5,6,9,13,18,24,26,28];6:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];0:[0,1,2,4,5,6,10,13,18,24,26];2:[0,1,2,4,5,6,9,10,12,13,18,21,24,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,15,17,18,24,25,26,27,28,30];7:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,26,28];8:[4,5,26]","c4:bw=188,experts=[0,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,28]; c5:bw=177,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,22,24,26,28]; c1:bw=134,experts=[0,2,4,5,6,9,10,11,12,13,18,24,26]; c3:bw=93,experts=[4,5,6,9,13,18,24,26,28]; c6:bw=194,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c0:bw=119,experts=[0,1,2,4,5,6,10,13,18,24,26]; c2:bw=157,experts=[0,1,2,4,5,6,9,10,12,13,18,21,24,26,28]; c9:bw=219,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,17,18,24,25,26,27,28,30]; c7:bw=215,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,26,28]; c8:bw=33,experts=[4,5,26]","7.5496,6.8204,4.8224,5.5309,7.3502,5.2265,4.2173,3.9986,5.1160,5.7554"
68,2026-09-24 20:28:27,Ours,0.01,1.4649777075620802,61.68,61.68,68,57.6631,0:57.66,56.2563,0.189,1.2161,3970.6247,1:06:10.62,10,"1,8,2,0,3,4,5,9,7,6",1:153;8:114;2:214;0:110;3:94;4:180;5:163;9:57;7:102;6:116,"1:[0,1,2,4,5,6,8,9,10,12,13,18,24,26,28];8:[0,4,5,6,9,13,18,20,24,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,21,24,25,26,27,28];0:[0,2,4,5,6,9,10,13,18,24,26];3:[0,2,4,5,6,13,18,24,26];4:[0,2,3,4,5,6,8,9,10,12,13,15,18,19,21,24,26,28];5:[0,2,4,5,6,9,10,12,13,17,18,20,24,26,28,29];9:[4,5,6,9,26];7:[0,2,4,5,6,9,13,18,24,26];6:[0,2,4,5,6,9,12,13,18,24,26]","c1:bw=153,experts=[0,1,2,4,5,6,8,9,10,12,13,18,24,26,28]; c8:bw=114,experts=[0,4,5,6,9,13,18,20,24,26,28]; c2:bw=214,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,21,24,25,26,27,28]; c0:bw=110,experts=[0,2,4,5,6,9,10,13,18,24,26]; c3:bw=94,experts=[0,2,4,5,6,13,18,24,26]; c4:bw=180,experts=[0,2,3,4,5,6,8,9,10,12,13,15,18,19,21,24,26,28]; c5:bw=163,experts=[0,2,4,5,6,9,10,12,13,17,18,20,24,26,28,29]; c9:bw=57,experts=[4,5,6,9,26]; c7:bw=102,experts=[0,2,4,5,6,9,13,18,24,26]; c6:bw=116,experts=[0,2,4,5,6,9,12,13,18,24,26]","4.8204,5.8034,4.2029,5.3621,5.4837,7.3440,6.7573,3.9218,5.2507,7.3100"
69,2026-09-24 20:29:24,Ours,0.01,1.4637770853485343,61.16,61.68,68,57.1576,0:57.16,55.7678,0.172,1.216,4027.8151,1:07:07.82,10,"3,7,1,4,9,5,0,2,8,6",3:152;7:214;1:115;4:152;9:130;5:145;0:192;2:243;8:154;6:96,"3:[0,4,5,6,8,9,12,13,16,18,20,22,24,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,26,28];1:[0,4,5,6,9,13,18,20,24,26,28];4:[0,2,4,5,6,8,9,10,12,13,18,20,24,26,28];9:[0,3,4,5,6,9,12,13,18,20,24,26,28];5:[0,4,5,6,9,10,12,13,18,20,22,24,26,28];0:[0,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,27,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28];8:[0,4,5,6,8,9,10,12,13,18,20,23,24,26,28];6:[4,5,6,9,13,15,24,26,28]","c3:bw=152,experts=[0,4,5,6,8,9,12,13,16,18,20,22,24,26,28]; c7:bw=214,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,26,28]; c1:bw=115,experts=[0,4,5,6,9,13,18,20,24,26,28]; c4:bw=152,experts=[0,2,4,5,6,8,9,10,12,13,18,20,24,26,28]; c9:bw=130,experts=[0,3,4,5,6,9,12,13,18,20,24,26,28]; c5:bw=145,experts=[0,4,5,6,9,10,12,13,18,20,22,24,26,28]; c0:bw=192,experts=[0,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,27,28]; c2:bw=243,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28]; c8:bw=154,experts=[0,4,5,6,8,9,10,12,13,18,20,23,24,26,28]; c6:bw=96,experts=[4,5,6,9,13,15,24,26,28]","5.5096,5.1107,4.7587,7.4629,3.8630,6.7227,5.1682,4.1110,5.7931,7.2679"
