Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
41,2026-09-23 20:22:34,Ours,0.01,2.2568192870042787,39.16,40.44,38,55.6854,0:55.69,54.2158,0.3008,1.1629,2291.2127,38:11.21,20,"14,11,5,15,6,10,1,7,17,12,3,2,0,8,13,19,16,18,9,4",14:61;11:41;5:61;15:24;6:10;10:42;1:10;7:68;17:52;12:18;3:40;2:54;0:10;8:57;13:45;19:19;16:25;18:10;9:54;4:50,"14:[0,2,4,5,6,7];11:[0,4,6,7];5:[0,1,2,4,5,6];15:[4,6];6:[4];10:[0,4,5,6];1:[7];7:[0,2,4,5,6,7];17:[0,2,4,5,6];12:[7];3:[0,4,5,6];2:[0,4,5,6,7];0:[1];8:[0,4,5,6,7];13:[2,4,5,6];19:[4];16:[2,4];18:[4];9:[0,4,5,6,7];4:[0,2,4,5,6]","c14:bw=61,experts=[0,2,4,5,6,7]; c11:bw=41,experts=[0,4,6,7]; c5:bw=61,experts=[0,1,2,4,5,6]; c15:bw=24,experts=[4,6]; c6:bw=10,experts=[4]; c10:bw=42,experts=[0,4,5,6]; c1:bw=10,experts=[7]; c7:bw=68,experts=[0,2,4,5,6,7]; c17:bw=52,experts=[0,2,4,5,6]; c12:bw=18,experts=[7]; c3:bw=40,experts=[0,4,5,6]; c2:bw=54,experts=[0,4,5,6,7]; c0:bw=10,experts=[1]; c8:bw=57,experts=[0,4,5,6,7]; c13:bw=45,experts=[2,4,5,6]; c19:bw=19,experts=[4]; c16:bw=25,experts=[2,4]; c18:bw=10,experts=[4]; c9:bw=54,experts=[0,4,5,6,7]; c4:bw=50,experts=[0,2,4,5,6]","4.0987,2.4982,1.3571,3.0821,2.1026,1.2978,3.8494,3.3440,2.3666,2.5905,1.5377,2.7434,1.5482,2.3924,4.3368,3.7880,2.2246,3.1844,2.3553,3.5178"
42,2026-09-23 20:23:30,Ours,0.01,2.170310515632707,38.08,40.44,38,55.7591,0:55.76,54.2932,0.2981,1.162,2346.9945,39:06.99,20,"12,9,3,7,19,1,15,14,13,6,16,8,10,4,18,5,0,11,17,2",12:22;9:51;3:48;7:20;19:63;1:49;15:31;14:13;13:33;6:34;16:10;8:42;10:15;4:55;18:14;5:50;0:15;11:59;17:32;2:40,"12:[4,6];9:[0,1,2,4,6];3:[1,4,5,6];7:[4,6];19:[0,1,2,4,5,6];1:[0,4,5,6];15:[4,5,6];14:[1];13:[0,4,6];6:[2,4,6];16:[0];8:[0,2,4,6];10:[4];4:[0,2,4,5,6];18:[4];5:[0,4,5,6,7];0:[4];11:[1,2,4,5,6];17:[4,5,6];2:[0,4,5,6]","c12:bw=22,experts=[4,6]; c9:bw=51,experts=[0,1,2,4,6]; c3:bw=48,experts=[1,4,5,6]; c7:bw=20,experts=[4,6]; c19:bw=63,experts=[0,1,2,4,5,6]; c1:bw=49,experts=[0,4,5,6]; c15:bw=31,experts=[4,5,6]; c14:bw=13,experts=[1]; c13:bw=33,experts=[0,4,6]; c6:bw=34,experts=[2,4,6]; c16:bw=10,experts=[0]; c8:bw=42,experts=[0,2,4,6]; c10:bw=15,experts=[4]; c4:bw=55,experts=[0,2,4,5,6]; c18:bw=14,experts=[4]; c5:bw=50,experts=[0,4,5,6,7]; c0:bw=15,experts=[4]; c11:bw=59,experts=[1,2,4,5,6]; c17:bw=32,experts=[4,5,6]; c2:bw=40,experts=[0,4,5,6]","2.6206,2.3836,1.5438,3.3301,3.8456,3.9023,3.0922,4.0378,4.3186,2.1327,2.2054,2.3929,1.2803,3.5047,3.2057,1.3496,1.5453,2.5132,2.3466,2.7423"
43,2026-09-23 20:24:26,Ours,0.01,2.0955103345469697,39.72,40.44,38,56.0079,0:56.01,54.5465,0.2949,1.1644,2403.0265,40:03.03,20,"4,9,7,12,11,14,6,0,18,8,3,15,2,10,13,16,19,17,5,1",4:34;9:32;7:21;12:10;11:55;14:66;6:12;0:21;18:24;8:45;3:65;15:14;2:51;10:37;13:16;16:21;19:54;17:47;5:53;1:58,"4:[2,4,6];9:[4,5,6];7:[4,6];12:[4];11:[0,1,4,5,6];14:[0,1,2,4,5,6];6:[4];0:[4,6];18:[2,7];8:[2,4,5,6];3:[0,1,2,4,5,6];15:[4];2:[1,2,4,5,6];10:[4,5,6];13:[4];16:[1,4];19:[0,2,4,5,6];17:[0,4,5,6];5:[0,2,4,5,6];1:[0,2,4,5,6]","c4:bw=34,experts=[2,4,6]; c9:bw=32,experts=[4,5,6]; c7:bw=21,experts=[4,6]; c12:bw=10,experts=[4]; c11:bw=55,experts=[0,1,4,5,6]; c14:bw=66,experts=[0,1,2,4,5,6]; c6:bw=12,experts=[4]; c0:bw=21,experts=[4,6]; c18:bw=24,experts=[2,7]; c8:bw=45,experts=[2,4,5,6]; c3:bw=65,experts=[0,1,2,4,5,6]; c15:bw=14,experts=[4]; c2:bw=51,experts=[1,2,4,5,6]; c10:bw=37,experts=[4,5,6]; c13:bw=16,experts=[4]; c16:bw=21,experts=[1,4]; c19:bw=54,experts=[0,2,4,5,6]; c17:bw=47,experts=[0,4,5,6]; c5:bw=53,experts=[0,2,4,5,6]; c1:bw=58,experts=[0,2,4,5,6]","3.5408,2.3667,3.3539,2.6139,2.5219,4.1122,2.1120,1.5611,3.2066,2.4029,1.5560,3.0945,2.7469,1.3005,4.3893,2.2128,3.8325,2.3538,1.3704,3.8979"
44,2026-09-23 20:25:22,Ours,0.01,2.037864172017053,39.2,40.44,38,56.0347,0:56.03,54.5636,0.2992,1.1696,2459.0833,40:59.08,20,"12,15,13,6,2,17,8,10,14,5,1,4,7,19,11,0,18,16,9,3",12:40;15:50;13:28;6:20;2:37;17:12;8:34;10:56;14:65;5:24;1:45;4:29;7:75;19:10;11:16;0:66;18:54;16:76;9:37;3:47,"12:[0,1,4,6];15:[0,1,2,4,6];13:[4,6];6:[1,4];2:[0,4,6];17:[4];8:[4,5,6];10:[0,2,4,5,6];14:[0,1,2,4,5,6];5:[4,6];1:[0,1,4,6];4:[1,4];7:[0,1,2,4,5,6,7];19:[4];11:[4];0:[0,1,2,4,5,6];18:[0,2,4,5,6];16:[0,1,2,4,5,6,7];9:[4,5,6];3:[4,5,6,7]","c12:bw=40,experts=[0,1,4,6]; c15:bw=50,experts=[0,1,2,4,6]; c13:bw=28,experts=[4,6]; c6:bw=20,experts=[1,4]; c2:bw=37,experts=[0,4,6]; c17:bw=12,experts=[4]; c8:bw=34,experts=[4,5,6]; c10:bw=56,experts=[0,2,4,5,6]; c14:bw=65,experts=[0,1,2,4,5,6]; c5:bw=24,experts=[4,6]; c1:bw=45,experts=[0,1,4,6]; c4:bw=29,experts=[1,4]; c7:bw=75,experts=[0,1,2,4,5,6,7]; c19:bw=10,experts=[4]; c11:bw=16,experts=[4]; c0:bw=66,experts=[0,1,2,4,5,6]; c18:bw=54,experts=[0,2,4,5,6]; c16:bw=76,experts=[0,1,2,4,5,6,7]; c9:bw=37,experts=[4,5,6]; c3:bw=47,experts=[4,5,6,7]","2.6461,3.1520,4.3433,2.1268,2.7370,2.3313,2.3944,1.2956,4.0986,1.3567,3.8836,3.5029,3.3952,3.8032,2.4811,1.5968,3.2456,2.2608,2.3642,1.5483"
45,2026-09-23 20:26:18,Ours,0.01,2.0875606765242987,40.77,40.77,45,56.0655,0:56.07,54.5634,0.3098,1.1855,2515.1739,41:55.17,20,"12,0,11,5,6,1,4,17,9,2,8,13,19,16,3,7,18,10,15,14",12:61;0:36;11:53;5:44;6:10;1:56;4:64;17:10;9:25;2:49;8:55;13:53;19:67;16:54;3:67;7:36;18:16;10:42;15:33;14:41,"12:[0,1,2,4,5,6];0:[0,4,6];11:[0,2,4,5,6];5:[2,4,5,6];6:[0];1:[0,1,2,4,6];4:[0,1,2,4,5,6];17:[1];9:[4,6];2:[0,2,4,6];8:[1,2,4,5,6];13:[0,1,4,5,6];19:[0,2,4,5,6,7];16:[0,1,4,5,6];3:[0,1,2,4,5,6];7:[1,4,6];18:[4];10:[2,4,5,6];15:[4,6,7];14:[0,1,4,6]","c12:bw=61,experts=[0,1,2,4,5,6]; c0:bw=36,experts=[0,4,6]; c11:bw=53,experts=[0,2,4,5,6]; c5:bw=44,experts=[2,4,5,6]; c6:bw=10,experts=[0]; c1:bw=56,experts=[0,1,2,4,6]; c4:bw=64,experts=[0,1,2,4,5,6]; c17:bw=10,experts=[1]; c9:bw=25,experts=[4,6]; c2:bw=49,experts=[0,2,4,6]; c8:bw=55,experts=[1,2,4,5,6]; c13:bw=53,experts=[0,1,4,5,6]; c19:bw=67,experts=[0,2,4,5,6,7]; c16:bw=54,experts=[0,1,4,5,6]; c3:bw=67,experts=[0,1,2,4,5,6]; c7:bw=36,experts=[1,4,6]; c18:bw=16,experts=[4]; c10:bw=42,experts=[2,4,5,6]; c15:bw=33,experts=[4,6,7]; c14:bw=41,experts=[0,1,4,6]","2.6584,1.5881,2.5269,1.3751,2.0975,3.9098,3.5214,2.3383,2.3545,2.7515,2.3918,4.3702,3.8614,2.2357,1.5530,3.3362,3.1907,1.3000,3.0993,4.1036"
46,2026-09-23 20:27:14,Ours,0.01,2.0104076159243824,40.72,40.77,45,55.8655,0:55.87,54.3771,0.2954,1.1908,2571.062,42:51.06,20,"7,3,16,14,2,6,12,10,13,15,1,18,11,8,19,0,5,9,17,4",7:28;3:27;16:28;14:39;2:57;6:39;12:53;10:59;13:50;15:14;1:41;18:44;11:38;8:39;19:10;0:55;5:41;9:37;17:15;4:64,"7:[4,6];3:[4,6];16:[4,6];14:[4,5,6];2:[0,1,4,5,6];6:[4,6,7];12:[0,4,5,6,7];10:[1,3,4,5,6];13:[0,2,4,5,6];15:[4];1:[1,4,5,6];18:[1,4,6,7];11:[0,4,6];8:[4,5,6];19:[4];0:[0,1,4,5,6];5:[0,4,5,6];9:[4,5,6];17:[4];4:[0,2,4,5,6,7]","c7:bw=28,experts=[4,6]; c3:bw=27,experts=[4,6]; c16:bw=28,experts=[4,6]; c14:bw=39,experts=[4,5,6]; c2:bw=57,experts=[0,1,4,5,6]; c6:bw=39,experts=[4,6,7]; c12:bw=53,experts=[0,4,5,6,7]; c10:bw=59,experts=[1,3,4,5,6]; c13:bw=50,experts=[0,2,4,5,6]; c15:bw=14,experts=[4]; c1:bw=41,experts=[1,4,5,6]; c18:bw=44,experts=[1,4,6,7]; c11:bw=38,experts=[0,4,6]; c8:bw=39,experts=[4,5,6]; c19:bw=10,experts=[4]; c0:bw=55,experts=[0,1,4,5,6]; c5:bw=41,experts=[0,4,5,6]; c9:bw=37,experts=[4,5,6]; c17:bw=15,experts=[4]; c4:bw=64,experts=[0,2,4,5,6,7]","3.3755,1.5390,2.2366,4.1130,2.7687,2.1231,2.6246,1.3059,4.3409,3.0749,3.8812,3.2016,2.4835,2.3824,3.7906,1.5648,1.3565,2.3462,2.3327,3.5351"
47,2026-09-23 20:28:10,Ours,0.01,1.9833654954205198,42.04,42.04,47,55.7483,0:55.75,54.2627,0.315,1.1647,2626.8351,43:46.84,20,"11,18,10,13,15,8,4,1,14,6,9,5,17,19,12,2,16,7,0,3",11:39;18:10;10:51;13:33;15:42;8:39;4:10;1:30;14:24;6:22;9:17;5:52;17:20;19:28;12:15;2:54;16:68;7:53;0:46;3:70,"11:[4,5,6];18:[4];10:[1,2,4,5,6];13:[4,5,6];15:[1,2,4,6];8:[2,4,6];4:[4];1:[0,4,6];14:[4,6];6:[4,6];9:[4];5:[2,4,5,6,7];17:[4,7];19:[4,6];12:[4];2:[0,2,4,5,6];16:[0,1,2,4,5,6];7:[0,2,4,5,6];0:[1,4,5,6];3:[0,1,2,4,5,6,7]","c11:bw=39,experts=[4,5,6]; c18:bw=10,experts=[4]; c10:bw=51,experts=[1,2,4,5,6]; c13:bw=33,experts=[4,5,6]; c15:bw=42,experts=[1,2,4,6]; c8:bw=39,experts=[2,4,6]; c4:bw=10,experts=[4]; c1:bw=30,experts=[0,4,6]; c14:bw=24,experts=[4,6]; c6:bw=22,experts=[4,6]; c9:bw=17,experts=[4]; c5:bw=52,experts=[2,4,5,6,7]; c17:bw=20,experts=[4,7]; c19:bw=28,experts=[4,6]; c12:bw=15,experts=[4]; c2:bw=54,experts=[0,2,4,5,6]; c16:bw=68,experts=[0,1,2,4,5,6]; c7:bw=53,experts=[0,2,4,5,6]; c0:bw=46,experts=[1,4,5,6]; c3:bw=70,experts=[0,1,2,4,5,6,7]","2.4873,3.2208,1.3130,4.3375,3.1062,2.3785,3.4771,3.8827,4.0607,2.1176,2.3299,1.3656,2.3244,3.7953,2.5969,2.7452,2.2414,3.3598,1.5766,1.5461"
48,2026-09-23 20:29:05,Ours,0.01,2.1659966271479747,42.09,42.09,48,55.927,0:55.93,54.431,0.2981,1.192,2682.7854,44:42.79,20,"16,7,8,17,3,4,0,6,15,19,5,9,1,12,11,18,10,13,14,2",16:10;7:62;8:50;17:38;3:18;4:67;0:16;6:45;15:64;19:45;5:55;9:52;1:50;12:31;11:32;18:62;10:12;13:50;14:10;2:57,"16:[3];7:[0,2,3,4,5,6];8:[2,3,4,5,6];17:[3,4,6];3:[3];4:[1,2,3,4,5,6];0:[3];6:[3,4,5,6];15:[0,1,3,4,5,6];19:[2,3,4,6];5:[0,3,4,5,6];9:[0,3,4,5,6];1:[0,3,4,5,6];12:[3,4,6];11:[3,4,6];18:[0,1,2,3,4,6];10:[7];13:[1,3,4,6,7];14:[3];2:[0,1,3,4,6]","c16:bw=10,experts=[3]; c7:bw=62,experts=[0,2,3,4,5,6]; c8:bw=50,experts=[2,3,4,5,6]; c17:bw=38,experts=[3,4,6]; c3:bw=18,experts=[3]; c4:bw=67,experts=[1,2,3,4,5,6]; c0:bw=16,experts=[3]; c6:bw=45,experts=[3,4,5,6]; c15:bw=64,experts=[0,1,3,4,5,6]; c19:bw=45,experts=[2,3,4,6]; c5:bw=55,experts=[0,3,4,5,6]; c9:bw=52,experts=[0,3,4,5,6]; c1:bw=50,experts=[0,3,4,5,6]; c12:bw=31,experts=[3,4,6]; c11:bw=32,experts=[3,4,6]; c18:bw=62,experts=[0,1,2,3,4,6]; c10:bw=12,experts=[7]; c13:bw=50,experts=[1,3,4,6,7]; c14:bw=10,experts=[3]; c2:bw=57,experts=[0,1,3,4,6]","2.2303,3.3843,2.4055,2.3636,1.5259,3.5215,1.5470,2.1140,3.1152,3.8392,1.3589,2.3610,3.8914,2.6260,2.5041,3.2140,1.2859,4.3472,4.0397,2.7562"
49,2026-09-23 20:30:02,Ours,0.01,2.0125464096011396,41.78,42.09,48,56.0441,0:56.04,54.5659,0.2931,1.1792,2738.8553,45:38.86,20,"7,4,0,10,17,5,15,18,1,13,2,9,14,8,3,12,19,11,6,16",7:44;4:48;0:20;10:64;17:30;5:56;15:42;18:32;1:54;13:39;2:58;9:53;14:58;8:26;3:32;12:37;19:10;11:38;6:13;16:30,"7:[0,4,5,6];4:[1,2,4,6];0:[4,7];10:[0,2,4,5,6,7];17:[2,4,6];5:[0,1,4,5,6];15:[0,4,5,6];18:[4,5,6];1:[0,4,5,6,7];13:[1,4,6];2:[0,2,4,6,7];9:[0,4,5,6,7];14:[0,4,5,6,7];8:[4,7];3:[0,4,6];12:[4,5,6];19:[4];11:[4,6,7];6:[4];16:[4,5,6]","c7:bw=44,experts=[0,4,5,6]; c4:bw=48,experts=[1,2,4,6]; c0:bw=20,experts=[4,7]; c10:bw=64,experts=[0,2,4,5,6,7]; c17:bw=30,experts=[2,4,6]; c5:bw=56,experts=[0,1,4,5,6]; c15:bw=42,experts=[0,4,5,6]; c18:bw=32,experts=[4,5,6]; c1:bw=54,experts=[0,4,5,6,7]; c13:bw=39,experts=[1,4,6]; c2:bw=58,experts=[0,2,4,6,7]; c9:bw=53,experts=[0,4,5,6,7]; c14:bw=58,experts=[0,4,5,6,7]; c8:bw=26,experts=[4,7]; c3:bw=32,experts=[0,4,6]; c12:bw=37,experts=[4,5,6]; c19:bw=10,experts=[4]; c11:bw=38,experts=[4,6,7]; c6:bw=13,experts=[4]; c16:bw=30,experts=[4,5,6]","3.3722,3.5521,1.5679,1.3132,2.3526,1.3694,3.1273,3.2144,3.9154,4.3287,2.7429,2.3680,4.1033,2.3861,1.5263,2.6162,3.8851,2.4897,2.1070,2.2282"
50,2026-09-23 20:30:57,Ours,0.01,1.9983862255387037,42.19,42.19,50,55.7916,0:55.79,54.3201,0.301,1.1647,2794.6704,46:34.67,20,"2,6,14,12,13,17,11,0,16,15,7,10,1,19,3,5,4,8,9,18",2:63;6:68;14:23;12:34;13:37;17:33;11:57;0:29;16:27;15:31;7:34;10:23;1:64;19:43;3:39;5:31;4:10;8:32;9:27;18:44,"2:[0,1,2,4,5,6];6:[0,1,2,4,5,6];14:[4,6];12:[1,4,6];13:[1,4,6];17:[4,5,6];11:[0,1,4,5,6];0:[4,6];16:[4,6];15:[4,5,6];7:[4,5,6];10:[4,6];1:[0,1,2,4,5,6];19:[1,2,4,6];3:[1,4,6];5:[2,4,6];4:[4];8:[0,4,6];9:[1,2];18:[1,4,6,7]","c2:bw=63,experts=[0,1,2,4,5,6]; c6:bw=68,experts=[0,1,2,4,5,6]; c14:bw=23,experts=[4,6]; c12:bw=34,experts=[1,4,6]; c13:bw=37,experts=[1,4,6]; c17:bw=33,experts=[4,5,6]; c11:bw=57,experts=[0,1,4,5,6]; c0:bw=29,experts=[4,6]; c16:bw=27,experts=[4,6]; c15:bw=31,experts=[4,5,6]; c7:bw=34,experts=[4,5,6]; c10:bw=23,experts=[4,6]; c1:bw=64,experts=[0,1,2,4,5,6]; c19:bw=43,experts=[1,2,4,6]; c3:bw=39,experts=[1,4,6]; c5:bw=31,experts=[2,4,6]; c4:bw=10,experts=[4]; c8:bw=32,experts=[0,4,6]; c9:bw=27,experts=[1,2]; c18:bw=44,experts=[1,4,6,7]","2.7757,2.1597,4.0790,2.6272,4.3322,2.3406,2.5029,1.5618,2.2086,3.0900,3.3372,1.2879,3.8993,3.8271,1.5414,1.3464,3.4743,2.3733,2.3470,3.2085"
51,2026-09-23 20:31:53,Ours,0.01,1.9514232526783957,43.33,43.33,51,55.8905,0:55.89,54.4087,0.2958,1.1838,2850.5866,47:30.59,20,"0,9,11,16,13,19,17,1,5,12,18,4,7,14,2,6,8,10,3,15",0:53;9:18;11:60;16:30;13:40;19:10;17:43;1:21;5:47;12:43;18:37;4:11;7:27;14:30;2:20;6:52;8:46;10:37;3:55;15:57,"0:[0,1,2,4,6];9:[4];11:[0,2,4,5,6,7];16:[4,5,6];13:[2,4,5,6];19:[4];17:[0,4,5,6];1:[4,6];5:[0,2,4,6];12:[0,4,5,6];18:[1,4,6];4:[4];7:[4,6];14:[1,4,6];2:[4,6];6:[0,2,4,5,6];8:[2,4,5,6];10:[2,4,6];3:[0,2,4,5,6];15:[0,1,4,5,6]","c0:bw=53,experts=[0,1,2,4,6]; c9:bw=18,experts=[4]; c11:bw=60,experts=[0,2,4,5,6,7]; c16:bw=30,experts=[4,5,6]; c13:bw=40,experts=[2,4,5,6]; c19:bw=10,experts=[4]; c17:bw=43,experts=[0,4,5,6]; c1:bw=21,experts=[4,6]; c5:bw=47,experts=[0,2,4,6]; c12:bw=43,experts=[0,4,5,6]; c18:bw=37,experts=[1,4,6]; c4:bw=11,experts=[4]; c7:bw=27,experts=[4,6]; c14:bw=30,experts=[1,4,6]; c2:bw=20,experts=[4,6]; c6:bw=52,experts=[0,2,4,5,6]; c8:bw=46,experts=[2,4,5,6]; c10:bw=37,experts=[2,4,6]; c3:bw=55,experts=[0,2,4,5,6]; c15:bw=57,experts=[0,1,4,5,6]","1.5818,2.3617,2.5379,2.2340,4.3580,3.7974,2.3540,3.8886,1.3606,2.6166,3.2079,3.4815,3.3382,4.0757,2.7425,2.1427,2.3845,1.2909,1.5379,3.1162"
52,2026-09-23 20:32:49,Ours,0.01,1.9319112293349785,44.05,44.05,52,55.8435,0:55.84,54.354,0.3011,1.1823,2906.4545,48:26.45,20,"6,17,15,8,0,19,12,3,13,18,4,11,2,9,7,10,14,1,5,16",6:51;17:19;15:31;8:18;0:46;19:46;12:10;3:43;13:23;18:49;4:33;11:60;2:29;9:31;7:34;10:31;14:42;1:40;5:24;16:59,"6:[0,2,4,5,6];17:[4];15:[4,5,6];8:[4];0:[0,4,5,6];19:[0,2,4,6];12:[4];3:[0,1,4,6];13:[4,6];18:[0,4,5,6];4:[2,4,6];11:[0,1,2,4,5,6];2:[4,6];9:[0,4,6];7:[4,6,7];10:[2,4,6];14:[2,4,5,6];1:[0,4,5,6];5:[4,6];16:[0,4,5,6,7]","c6:bw=51,experts=[0,2,4,5,6]; c17:bw=19,experts=[4]; c15:bw=31,experts=[4,5,6]; c8:bw=18,experts=[4]; c0:bw=46,experts=[0,4,5,6]; c19:bw=46,experts=[0,2,4,6]; c12:bw=10,experts=[4]; c3:bw=43,experts=[0,1,4,6]; c13:bw=23,experts=[4,6]; c18:bw=49,experts=[0,4,5,6]; c4:bw=33,experts=[2,4,6]; c11:bw=60,experts=[0,1,2,4,5,6]; c2:bw=29,experts=[4,6]; c9:bw=31,experts=[0,4,6]; c7:bw=34,experts=[4,6,7]; c10:bw=31,experts=[2,4,6]; c14:bw=42,experts=[2,4,5,6]; c1:bw=40,experts=[0,4,5,6]; c5:bw=24,experts=[4,6]; c16:bw=59,experts=[0,4,5,6,7]","2.1445,2.3511,3.1100,2.3769,1.5772,3.8243,2.5897,1.5311,4.3137,3.2140,3.5179,2.5118,2.7261,2.3717,3.3281,1.3053,4.0933,3.8932,1.3485,2.2256"
53,2026-09-23 20:33:45,Ours,0.01,1.9420709556839106,44.66,44.66,53,55.8507,0:55.85,54.3796,0.2999,1.1653,2962.3314,49:22.33,20,"11,9,8,12,6,15,7,1,16,18,2,19,3,10,17,4,5,13,0,14",11:11;9:61;8:22;12:45;6:36;15:27;7:44;1:59;16:44;18:17;2:51;19:10;3:47;10:52;17:28;4:28;5:44;13:10;0:39;14:34,"11:[4];9:[0,1,4,5,6,7];8:[1,4];12:[1,2,4,6];6:[4,5,6];15:[4,7];7:[1,2,4,6];1:[0,2,4,5,6];16:[0,4,5,6];18:[4];2:[0,2,4,5,6];19:[5];3:[0,4,5,6];10:[1,2,4,5,6];17:[1,4];4:[4,6];5:[2,4,5,6];13:[4];0:[0,4,6];14:[1,4,6]","c11:bw=11,experts=[4]; c9:bw=61,experts=[0,1,4,5,6,7]; c8:bw=22,experts=[1,4]; c12:bw=45,experts=[1,2,4,6]; c6:bw=36,experts=[4,5,6]; c15:bw=27,experts=[4,7]; c7:bw=44,experts=[1,2,4,6]; c1:bw=59,experts=[0,2,4,5,6]; c16:bw=44,experts=[0,4,5,6]; c18:bw=17,experts=[4]; c2:bw=51,experts=[0,2,4,5,6]; c19:bw=10,experts=[5]; c3:bw=47,experts=[0,4,5,6]; c10:bw=52,experts=[1,2,4,5,6]; c17:bw=28,experts=[1,4]; c4:bw=28,experts=[4,6]; c5:bw=44,experts=[2,4,5,6]; c13:bw=10,experts=[4]; c0:bw=39,experts=[0,4,6]; c14:bw=34,experts=[1,4,6]","2.5016,2.3713,2.3811,2.6253,2.1322,3.1129,3.3311,3.9218,2.2370,3.1834,2.7638,3.8063,1.5383,1.3101,2.3511,3.4876,1.3652,4.3120,1.5695,4.0780"
54,2026-09-23 20:34:41,Ours,0.01,1.9640763321968702,44.59,44.66,53,56.0189,0:56.02,54.5227,0.2984,1.1917,3018.3752,50:18.38,20,"11,13,3,18,16,14,9,12,2,6,5,19,10,15,17,8,4,0,1,7",11:58;13:55;3:30;18:33;16:10;14:33;9:50;12:74;2:10;6:54;5:10;19:21;10:10;15:32;17:27;8:55;4:32;0:37;1:53;7:61,"11:[0,1,2,4,6];13:[0,1,2,4,6];3:[1,4,6];18:[4,5,6];16:[4];14:[1,4,6];9:[0,4,5,6,7];12:[0,1,2,4,5,6,7];2:[4];6:[0,2,4,6,7];5:[4];19:[4,7];10:[3];15:[1,4,6];17:[4,6];8:[0,2,4,5,6];4:[0,4,7];0:[0,4,6];1:[0,1,4,5,6];7:[0,1,2,4,5,6]","c11:bw=58,experts=[0,1,2,4,6]; c13:bw=55,experts=[0,1,2,4,6]; c3:bw=30,experts=[1,4,6]; c18:bw=33,experts=[4,5,6]; c16:bw=10,experts=[4]; c14:bw=33,experts=[1,4,6]; c9:bw=50,experts=[0,4,5,6,7]; c12:bw=74,experts=[0,1,2,4,5,6,7]; c2:bw=10,experts=[4]; c6:bw=54,experts=[0,2,4,6,7]; c5:bw=10,experts=[4]; c19:bw=21,experts=[4,7]; c10:bw=10,experts=[3]; c15:bw=32,experts=[1,4,6]; c17:bw=27,experts=[4,6]; c8:bw=55,experts=[0,2,4,5,6]; c4:bw=32,experts=[0,4,7]; c0:bw=37,experts=[0,4,6]; c1:bw=53,experts=[0,1,4,5,6]; c7:bw=61,experts=[0,1,2,4,5,6]","2.5177,4.3954,1.5502,3.2273,2.2178,4.0904,2.3817,2.6336,2.7235,2.1226,1.3418,3.7954,1.2884,3.1082,2.3436,2.4106,3.5203,1.5674,3.9174,3.3694"
55,2026-09-23 20:35:37,Ours,0.01,1.9017432282954065,45.04,45.04,55,56.2132,0:56.21,54.7181,0.2999,1.1892,3074.6163,51:14.62,20,"17,9,6,13,14,19,3,16,4,18,12,5,7,0,15,2,11,1,8,10",17:39;9:62;6:42;13:24;14:33;19:60;3:52;16:57;4:14;18:70;12:62;5:53;7:54;0:27;15:30;2:41;11:40;1:60;8:14;10:57,"17:[4,6,7];9:[0,2,4,5,6,7];6:[2,4,5,6];13:[4,6];14:[1,4,6];19:[0,1,2,4,5,6];3:[0,4,5,6,7];16:[0,1,2,4,6];4:[4];18:[0,1,2,4,5,6,7];12:[0,1,2,4,5,6];5:[0,2,4,6,7];7:[0,2,4,5,6];0:[4,6];15:[2,4,6];2:[0,2,4,6];11:[0,1,4,6];1:[0,1,2,4,5,6];8:[4];10:[0,2,4,5,6]","c17:bw=39,experts=[4,6,7]; c9:bw=62,experts=[0,2,4,5,6,7]; c6:bw=42,experts=[2,4,5,6]; c13:bw=24,experts=[4,6]; c14:bw=33,experts=[1,4,6]; c19:bw=60,experts=[0,1,2,4,5,6]; c3:bw=52,experts=[0,4,5,6,7]; c16:bw=57,experts=[0,1,2,4,6]; c4:bw=14,experts=[4]; c18:bw=70,experts=[0,1,2,4,5,6,7]; c12:bw=62,experts=[0,1,2,4,5,6]; c5:bw=53,experts=[0,2,4,6,7]; c7:bw=54,experts=[0,2,4,5,6]; c0:bw=27,experts=[4,6]; c15:bw=30,experts=[2,4,6]; c2:bw=41,experts=[0,2,4,6]; c11:bw=40,experts=[0,1,4,6]; c1:bw=60,experts=[0,1,2,4,5,6]; c8:bw=14,experts=[4]; c10:bw=57,experts=[0,2,4,5,6]","2.3834,2.3779,2.1413,4.3397,4.1041,3.8689,1.5481,2.2479,3.4884,3.2721,2.6347,1.3741,3.3686,1.5588,3.1161,2.7624,2.5126,3.9249,2.3890,1.3052"
