Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
42,2026-09-24 14:31:02,Ours,0.01,2.1748387219745426,42.89,42.89,42,61.4368,1:01.44,59.7145,0.4658,1.2532,2689.8254,44:49.83,30,"12,15,27,9,11,17,1,16,22,24,19,25,2,6,5,14,23,3,20,4,26,0,10,28,29,7,13,18,21,8",12:22;15:31;27:34;9:51;11:59;17:32;1:49;16:10;22:26;24:34;19:63;25:28;2:40;6:34;5:50;14:13;23:51;3:48;20:42;4:55;26:16;0:15;10:15;28:54;29:40;7:20;13:33;18:14;21:32;8:42,"12:[4,6];15:[4,5,6];27:[4,5,6];9:[0,2,4,5,6];11:[0,4,5,6];17:[0,4,6];1:[0,1,4,6];16:[1];22:[4,6];24:[2,4,6];19:[0,1,2,4,5,6];25:[4];2:[1,4,5,6];6:[4,5,6];5:[0,1,4,6];14:[4];23:[3,4,5,6];3:[4,5,6,7];20:[2,4,5,6];4:[0,1,4,5,6];26:[];0:[2];10:[4];28:[0,2,4,5,6];29:[1,4,5,6];7:[4,6];13:[1,4,6];18:[4];21:[0,4,6];8:[0,4,5,6]","c12:bw=22,experts=[4,6]; c15:bw=31,experts=[4,5,6]; c27:bw=34,experts=[4,5,6]; c9:bw=51,experts=[0,2,4,5,6]; c11:bw=59,experts=[0,4,5,6]; c17:bw=32,experts=[0,4,6]; c1:bw=49,experts=[0,1,4,6]; c16:bw=10,experts=[1]; c22:bw=26,experts=[4,6]; c24:bw=34,experts=[2,4,6]; c19:bw=63,experts=[0,1,2,4,5,6]; c25:bw=28,experts=[4]; c2:bw=40,experts=[1,4,5,6]; c6:bw=34,experts=[4,5,6]; c5:bw=50,experts=[0,1,4,6]; c14:bw=13,experts=[4]; c23:bw=51,experts=[3,4,5,6]; c3:bw=48,experts=[4,5,6,7]; c20:bw=42,experts=[2,4,5,6]; c4:bw=55,experts=[0,1,4,5,6]; c26:bw=16,experts=[]; c0:bw=15,experts=[2]; c10:bw=15,experts=[4]; c28:bw=54,experts=[0,2,4,5,6]; c29:bw=40,experts=[1,4,5,6]; c7:bw=20,experts=[4,6]; c13:bw=33,experts=[1,4,6]; c18:bw=14,experts=[4]; c21:bw=32,experts=[0,4,6]; c8:bw=42,experts=[0,4,5,6]","2.1883,1.4094,2.2834,1.6821,2.7548,2.4292,1.2900,2.1566,1.9414,1.4782,1.8103,2.4520,1.4973,1.4359,3.6717,1.5631,1.5766,1.8375,2.4522,2.4882,1.2060,1.2813,2.9941,1.8941,3.7861,1.5548,1.9381,2.0426,1.2242,1.3949"
43,2026-09-24 14:32:03,Ours,0.01,2.1419258444346814,42.91,42.91,43,61.0918,1:01.09,59.3336,0.4817,1.2733,2750.944,45:50.94,30,"29,8,12,9,15,28,18,13,20,14,21,0,7,4,27,3,22,11,26,16,23,17,6,1,5,10,25,24,19,2",29:28;8:45;12:10;9:32;15:14;28:27;18:24;13:16;20:48;14:66;21:34;0:21;7:21;4:34;27:61;3:65;22:41;11:55;26:59;16:21;23:34;17:47;6:12;1:58;5:53;10:37;25:44;24:54;19:54;2:51,"29:[4,6];8:[0,4,5,6];12:[4];9:[4,5,6];15:[];28:[4,6];18:[1,4];13:[4];20:[0,1,4,6];14:[0,1,2,4,5,6];21:[0,4,6];0:[4,6];7:[4,6];4:[0,4,6];27:[0,1,2,4,6];3:[0,1,4,5,6];22:[1,4,5,6];11:[0,1,4,5,6];26:[0,4,5,6,7];16:[4];23:[0,4,6];17:[0,4,6];6:[2];1:[0,1,2,4,6];5:[0,1,4,5,6];10:[0,4,6];25:[2,4,5,6];24:[0,1,4,6];19:[0,4,5,6];2:[0,1,4,5,6]","c29:bw=28,experts=[4,6]; c8:bw=45,experts=[0,4,5,6]; c12:bw=10,experts=[4]; c9:bw=32,experts=[4,5,6]; c15:bw=14,experts=[]; c28:bw=27,experts=[4,6]; c18:bw=24,experts=[1,4]; c13:bw=16,experts=[4]; c20:bw=48,experts=[0,1,4,6]; c14:bw=66,experts=[0,1,2,4,5,6]; c21:bw=34,experts=[0,4,6]; c0:bw=21,experts=[4,6]; c7:bw=21,experts=[4,6]; c4:bw=34,experts=[0,4,6]; c27:bw=61,experts=[0,1,2,4,6]; c3:bw=65,experts=[0,1,4,5,6]; c22:bw=41,experts=[1,4,5,6]; c11:bw=55,experts=[0,1,4,5,6]; c26:bw=59,experts=[0,4,5,6,7]; c16:bw=21,experts=[4]; c23:bw=34,experts=[0,4,6]; c17:bw=47,experts=[0,4,6]; c6:bw=12,experts=[2]; c1:bw=58,experts=[0,1,2,4,6]; c5:bw=53,experts=[0,1,4,5,6]; c10:bw=37,experts=[0,4,6]; c25:bw=44,experts=[2,4,5,6]; c24:bw=54,experts=[0,1,4,6]; c19:bw=54,experts=[0,4,5,6]; c2:bw=51,experts=[0,1,4,5,6]","3.8679,1.4111,2.1547,1.6352,1.3788,1.8780,2.0511,1.9477,2.4708,1.5856,1.2273,1.2745,1.5396,2.4744,2.2319,1.8428,1.9396,2.6853,1.2454,2.1404,1.5692,2.3391,1.3319,1.2683,3.6682,3.0109,2.4381,1.4511,1.7675,1.5073"
44,2026-09-24 14:33:05,Ours,0.01,2.125298757170681,43.08,43.08,44,61.2512,1:01.25,59.5105,0.4723,1.2652,2812.2232,46:52.22,30,"3,19,8,4,20,24,9,10,13,5,11,14,17,23,1,2,26,15,22,25,28,18,12,0,6,16,7,27,29,21",3:47;19:10;8:34;4:29;20:56;24:31;9:37;10:56;13:28;5:24;11:16;14:65;17:12;23:36;1:45;2:37;26:45;15:50;22:23;25:36;28:36;18:54;12:40;0:66;6:20;16:76;7:75;27:31;29:68;21:58,"3:[0,2,4,6];19:[4];8:[1,2,4];4:[2,7];20:[0,4,5,6,7];24:[4,6];9:[4,6];10:[0,1,4,5,6];13:[4];5:[4,6];11:[];14:[0,1,2,4,5,6];17:[4];23:[2,4,7];1:[0,4,5,6];2:[0,4,6];26:[0,4,5,6];15:[0,2,4,5,6];22:[2,4];25:[4,6];28:[4,6];18:[0,4,5,6];12:[3,4,6];0:[0,1,2,4,5,6];6:[4,6];16:[0,1,2,4,5,6,7];7:[0,1,2,4,5,6,7];27:[0,4,6];29:[0,1,2,4,5,6];21:[0,1,4,5,6]","c3:bw=47,experts=[0,2,4,6]; c19:bw=10,experts=[4]; c8:bw=34,experts=[1,2,4]; c4:bw=29,experts=[2,7]; c20:bw=56,experts=[0,4,5,6,7]; c24:bw=31,experts=[4,6]; c9:bw=37,experts=[4,6]; c10:bw=56,experts=[0,1,4,5,6]; c13:bw=28,experts=[4]; c5:bw=24,experts=[4,6]; c11:bw=16,experts=[]; c14:bw=65,experts=[0,1,2,4,5,6]; c17:bw=12,experts=[4]; c23:bw=36,experts=[2,4,7]; c1:bw=45,experts=[0,4,5,6]; c2:bw=37,experts=[0,4,6]; c26:bw=45,experts=[0,4,5,6]; c15:bw=50,experts=[0,2,4,5,6]; c22:bw=23,experts=[2,4]; c25:bw=36,experts=[4,6]; c28:bw=36,experts=[4,6]; c18:bw=54,experts=[0,4,5,6]; c12:bw=40,experts=[3,4,6]; c0:bw=66,experts=[0,1,2,4,5,6]; c6:bw=20,experts=[4,6]; c16:bw=76,experts=[0,1,2,4,5,6,7]; c7:bw=75,experts=[0,1,2,4,5,6,7]; c27:bw=31,experts=[0,4,6]; c29:bw=68,experts=[0,1,2,4,5,6]; c21:bw=58,experts=[0,1,4,5,6]","1.8829,1.7765,1.4109,2.4872,2.4510,1.4740,1.6428,3.0152,1.9283,3.6572,2.6416,1.5694,2.3483,1.5645,1.2908,1.5152,1.2768,1.4281,1.9375,2.4600,1.8789,2.0390,2.1196,1.2785,1.3517,2.1698,1.5627,2.2502,3.8551,1.2466"
45,2026-09-24 14:34:06,Ours,0.01,2.1138576032636753,44.12,44.12,45,61.5513,1:01.55,59.7768,0.4778,1.2934,2873.803,47:53.80,30,"3,21,24,15,29,4,11,16,5,12,10,14,19,26,23,8,20,7,27,17,0,1,13,18,25,9,2,6,22,28",3:67;21:58;24:13;15:33;29:50;4:64;11:53;16:54;5:44;12:61;10:42;14:41;19:67;26:22;23:42;8:55;20:52;7:36;27:10;17:10;0:36;1:56;13:53;18:16;25:32;9:25;2:49;6:10;22:37;28:21,"3:[0,1,2,4,5,6];21:[4,5,6,7];24:[4];15:[1,4];29:[0,1,4,5,6];4:[0,1,2,4,5,6];11:[0,1,4,5,6];16:[0,1,4,5,6];5:[4,5,6];12:[0,1,2,4,5,6];10:[0,4,5,6];14:[3,4,5,6];19:[0,1,2,4,5,6];26:[4];23:[0,4,5,6];8:[0,4,5,6];20:[0,1,4,6];7:[4,6];27:[4];17:[4];0:[0,4,6];1:[0,1,4,5,6];13:[0,1,4,5,6];18:[];25:[4,5,6];9:[4,6];2:[0,4,5,6];6:[0];22:[4,7];28:[4]","c3:bw=67,experts=[0,1,2,4,5,6]; c21:bw=58,experts=[4,5,6,7]; c24:bw=13,experts=[4]; c15:bw=33,experts=[1,4]; c29:bw=50,experts=[0,1,4,5,6]; c4:bw=64,experts=[0,1,2,4,5,6]; c11:bw=53,experts=[0,1,4,5,6]; c16:bw=54,experts=[0,1,4,5,6]; c5:bw=44,experts=[4,5,6]; c12:bw=61,experts=[0,1,2,4,5,6]; c10:bw=42,experts=[0,4,5,6]; c14:bw=41,experts=[3,4,5,6]; c19:bw=67,experts=[0,1,2,4,5,6]; c26:bw=22,experts=[4]; c23:bw=42,experts=[0,4,5,6]; c8:bw=55,experts=[0,4,5,6]; c20:bw=52,experts=[0,1,4,6]; c7:bw=36,experts=[4,6]; c27:bw=10,experts=[4]; c17:bw=10,experts=[4]; c0:bw=36,experts=[0,4,6]; c1:bw=56,experts=[0,1,4,5,6]; c13:bw=53,experts=[0,1,4,5,6]; c18:bw=16,experts=[]; c25:bw=32,experts=[4,5,6]; c9:bw=25,experts=[4,6]; c2:bw=49,experts=[0,4,5,6]; c6:bw=10,experts=[0]; c22:bw=37,experts=[4,7]; c28:bw=21,experts=[4]","1.8825,1.2354,1.4431,1.4043,3.8576,2.4728,2.7062,2.1851,3.6652,2.1606,2.9860,1.5729,1.7672,1.2206,1.5773,1.4025,2.4645,1.5557,2.2237,2.3795,1.3130,1.3051,1.9904,2.0884,2.5014,1.6585,1.5126,1.3724,1.9569,1.9151"
46,2026-09-24 14:35:08,Ours,0.01,2.0944713121003824,44.91,44.91,46,61.599,1:01.60,59.8681,0.4836,1.244,2935.4304,48:55.43,30,"21,5,16,11,19,8,17,28,26,18,12,0,29,9,6,27,20,22,4,3,15,10,24,25,13,23,2,1,7,14",21:32;5:41;16:28;11:38;19:10;8:39;17:15;28:11;26:48;18:44;12:53;0:55;29:10;9:37;6:39;27:22;20:50;22:31;4:64;3:27;15:14;10:59;24:30;25:20;13:50;23:37;2:57;1:41;7:28;14:39,"21:[4,5,6];5:[0,4,5,6];16:[4];11:[0,4,6];19:[4];8:[0,4,6];17:[4];28:[];26:[1,4,5,6];18:[0,4,5,6];12:[0,1,4,5,6];0:[0,1,4,5,6];29:[4];9:[0,4,6];6:[1,4];27:[4,6];20:[0,4,5,6];22:[4,6];4:[0,1,2,4,5,6];3:[4,6];15:[4];10:[2,4,6,7];24:[0,4,6];25:[0,4];13:[0,2,4,5,6];23:[4,6];2:[0,2,4,5,6];1:[0,4,5,6];7:[4,6];14:[1,4,6]","c21:bw=32,experts=[4,5,6]; c5:bw=41,experts=[0,4,5,6]; c16:bw=28,experts=[4]; c11:bw=38,experts=[0,4,6]; c19:bw=10,experts=[4]; c8:bw=39,experts=[0,4,6]; c17:bw=15,experts=[4]; c28:bw=11,experts=[]; c26:bw=48,experts=[1,4,5,6]; c18:bw=44,experts=[0,4,5,6]; c12:bw=53,experts=[0,1,4,5,6]; c0:bw=55,experts=[0,1,4,5,6]; c29:bw=10,experts=[4]; c9:bw=37,experts=[0,4,6]; c6:bw=39,experts=[1,4]; c27:bw=22,experts=[4,6]; c20:bw=50,experts=[0,4,5,6]; c22:bw=31,experts=[4,6]; c4:bw=64,experts=[0,1,2,4,5,6]; c3:bw=27,experts=[4,6]; c15:bw=14,experts=[4]; c10:bw=59,experts=[2,4,6,7]; c24:bw=30,experts=[0,4,6]; c25:bw=20,experts=[0,4]; c13:bw=50,experts=[0,2,4,5,6]; c23:bw=37,experts=[4,6]; c2:bw=57,experts=[0,2,4,5,6]; c1:bw=41,experts=[0,4,5,6]; c7:bw=28,experts=[4,6]; c14:bw=39,experts=[1,4,6]","1.2685,3.7901,2.1898,2.7541,1.7870,1.4193,2.4040,1.9205,1.2517,2.0768,2.1695,1.2944,3.7564,1.6995,1.3382,2.2044,2.4475,1.9221,2.4677,1.8492,1.3910,2.9728,1.4562,2.4586,2.1100,1.5570,1.5076,1.2829,1.5418,1.5795"
47,2026-09-24 14:36:09,Ours,0.01,2.1311780893510823,44.65,44.91,46,61.1232,1:01.12,59.3969,0.4767,1.2463,2996.5829,49:56.58,30,"16,13,28,6,12,25,15,29,7,17,24,3,22,21,18,23,8,5,20,27,26,11,2,1,9,10,19,4,14,0",16:68;13:33;28:34;6:22;12:15;25:23;15:42;29:11;7:53;17:20;24:40;3:70;22:63;21:45;18:10;23:10;8:39;5:52;20:53;27:48;26:10;11:39;2:54;1:30;9:17;10:51;19:28;4:10;14:24;0:46,"16:[0,1,2,4,5,6];13:[0,4,6];28:[1,7];6:[4,6];12:[4];25:[4,6];15:[4,5,6];29:[4];7:[0,1,4,5,6];17:[2];24:[0,1,4,6];3:[0,1,2,4,5,6,7];22:[0,1,4,5,6];21:[0,4,6];18:[];23:[4];8:[4,5,6];5:[0,1,4,6,7];20:[0,1,4,5,6];27:[4,5,6];26:[];11:[2,4,6];2:[0,4,5,6];1:[4,6];9:[];10:[0,1,4,5,6];19:[4,6];4:[4];14:[4,6];0:[0,4,6]","c16:bw=68,experts=[0,1,2,4,5,6]; c13:bw=33,experts=[0,4,6]; c28:bw=34,experts=[1,7]; c6:bw=22,experts=[4,6]; c12:bw=15,experts=[4]; c25:bw=23,experts=[4,6]; c15:bw=42,experts=[4,5,6]; c29:bw=11,experts=[4]; c7:bw=53,experts=[0,1,4,5,6]; c17:bw=20,experts=[2]; c24:bw=40,experts=[0,1,4,6]; c3:bw=70,experts=[0,1,2,4,5,6,7]; c22:bw=63,experts=[0,1,4,5,6]; c21:bw=45,experts=[0,4,6]; c18:bw=10,experts=[]; c23:bw=10,experts=[4]; c8:bw=39,experts=[4,5,6]; c5:bw=52,experts=[0,1,4,6,7]; c20:bw=53,experts=[0,1,4,5,6]; c27:bw=48,experts=[4,5,6]; c26:bw=10,experts=[]; c11:bw=39,experts=[2,4,6]; c2:bw=54,experts=[0,4,5,6]; c1:bw=30,experts=[4,6]; c9:bw=17,experts=[]; c10:bw=51,experts=[0,1,4,5,6]; c19:bw=28,experts=[4,6]; c4:bw=10,experts=[4]; c14:bw=24,experts=[4,6]; c0:bw=46,experts=[0,4,6]","2.1948,1.9451,1.8945,1.3687,2.1329,2.4566,1.4026,3.8015,1.5797,2.3273,1.4574,1.8968,1.9601,1.2318,2.0724,1.5682,1.3855,3.7094,2.4760,2.2238,1.2196,2.6555,1.4957,1.2699,1.6088,2.9963,1.7464,2.4301,1.5764,1.3127"
48,2026-09-24 14:37:10,Ours,0.01,2.139924006127502,46.01,46.01,48,61.4615,1:01.46,59.7104,0.47,1.2777,3058.073,50:58.07,30,"27,2,19,0,26,23,14,11,5,4,20,22,28,21,15,9,3,25,10,24,6,12,1,7,8,13,29,18,17,16",27:61;2:57;19:45;0:16;26:34;23:49;14:10;11:32;5:55;4:67;20:53;22:35;28:10;21:44;15:64;9:52;3:18;25:17;10:12;24:59;6:45;12:31;1:50;7:62;8:50;13:50;29:49;18:62;17:38;16:10,"27:[0,1,3,4,5,6];2:[3,4,6,7];19:[3,4,6,7];0:[];26:[2,4,6];23:[0,1,4,6];14:[7];11:[3,4,6];5:[0,1,3,4,6];4:[0,1,2,4,5,6];20:[0,3,4,6];22:[3,4,6];28:[3];21:[3,4,5,6];15:[0,3,4,5,6];9:[0,3,4,6,7];3:[];25:[1];10:[3];24:[0,1,4,5,6];6:[3,4,7];12:[4,5,6];1:[0,1,3,4,6];7:[0,1,3,4,5,6];8:[0,1,3,4,6];13:[0,3,4,5,6];29:[3,4,6,7];18:[0,1,2,4,6,7];17:[3,7];16:[3]","c27:bw=61,experts=[0,1,3,4,5,6]; c2:bw=57,experts=[3,4,6,7]; c19:bw=45,experts=[3,4,6,7]; c0:bw=16,experts=[]; c26:bw=34,experts=[2,4,6]; c23:bw=49,experts=[0,1,4,6]; c14:bw=10,experts=[7]; c11:bw=32,experts=[3,4,6]; c5:bw=55,experts=[0,1,3,4,6]; c4:bw=67,experts=[0,1,2,4,5,6]; c20:bw=53,experts=[0,3,4,6]; c22:bw=35,experts=[3,4,6]; c28:bw=10,experts=[3]; c21:bw=44,experts=[3,4,5,6]; c15:bw=64,experts=[0,3,4,5,6]; c9:bw=52,experts=[0,3,4,6,7]; c3:bw=18,experts=[]; c25:bw=17,experts=[1]; c10:bw=12,experts=[3]; c24:bw=59,experts=[0,1,4,5,6]; c6:bw=45,experts=[3,4,7]; c12:bw=31,experts=[4,5,6]; c1:bw=50,experts=[0,1,3,4,6]; c7:bw=62,experts=[0,1,3,4,5,6]; c8:bw=50,experts=[0,1,3,4,6]; c13:bw=50,experts=[0,3,4,5,6]; c29:bw=49,experts=[3,4,6,7]; c18:bw=62,experts=[0,1,2,4,6,7]; c17:bw=38,experts=[3,7]; c16:bw=10,experts=[3]","2.2507,1.5183,1.7744,1.3065,1.2555,1.6047,1.5706,2.7178,3.6755,2.4800,2.4410,1.9393,1.8832,1.2262,1.3992,1.6333,1.8131,2.4289,2.9312,1.4518,1.3426,2.1186,1.2722,1.5581,1.3821,2.0506,4.1815,2.0573,2.3097,2.1364"
49,2026-09-24 14:38:12,Ours,0.01,2.111502981428465,45.71,46.01,48,61.6438,1:01.64,59.9186,0.4731,1.2488,3119.7471,51:59.75,30,"2,10,14,18,15,17,19,3,13,29,0,21,6,28,8,12,27,1,7,26,23,9,20,22,11,25,5,24,4,16",2:58;10:64;14:58;18:32;15:42;17:30;19:10;3:32;13:39;29:16;0:20;21:10;6:13;28:48;8:26;12:37;27:41;1:54;7:44;26:17;23:10;9:53;20:16;22:29;11:38;25:58;5:56;24:21;4:48;16:30,"2:[0,1,4,5,6];10:[0,1,2,4,5,6];14:[0,4,5,6];18:[3,4,6];15:[0,4,6,7];17:[1,4,5];19:[4];3:[3,4,6];13:[4,6,7];29:[4];0:[3,7];21:[2];6:[];28:[0,4,5,6];8:[4,7];12:[4,6,7];27:[0,4,6,7];1:[0,4,6,7];7:[0,4,5,6];26:[3];23:[4];9:[0,1,4,5,6];20:[];22:[4,6];11:[4,6,7];25:[3,4,5,6,7];5:[2,4,5,6];24:[3,7];4:[3,4,6];16:[4,6]","c2:bw=58,experts=[0,1,4,5,6]; c10:bw=64,experts=[0,1,2,4,5,6]; c14:bw=58,experts=[0,4,5,6]; c18:bw=32,experts=[3,4,6]; c15:bw=42,experts=[0,4,6,7]; c17:bw=30,experts=[1,4,5]; c19:bw=10,experts=[4]; c3:bw=32,experts=[3,4,6]; c13:bw=39,experts=[4,6,7]; c29:bw=16,experts=[4]; c0:bw=20,experts=[3,7]; c21:bw=10,experts=[2]; c6:bw=13,experts=[]; c28:bw=48,experts=[0,4,5,6]; c8:bw=26,experts=[4,7]; c12:bw=37,experts=[4,6,7]; c27:bw=41,experts=[0,4,6,7]; c1:bw=54,experts=[0,4,6,7]; c7:bw=44,experts=[0,4,5,6]; c26:bw=17,experts=[3]; c23:bw=10,experts=[4]; c9:bw=53,experts=[0,1,4,5,6]; c20:bw=16,experts=[]; c22:bw=29,experts=[4,6]; c11:bw=38,experts=[4,6,7]; c25:bw=58,experts=[3,4,5,6,7]; c5:bw=56,experts=[2,4,5,6]; c24:bw=21,experts=[3,7]; c4:bw=48,experts=[3,4,6]; c16:bw=30,experts=[4,6]","1.5706,3.0695,1.6125,2.0819,1.4112,2.3954,1.7578,1.8679,1.9717,3.8467,1.3169,1.2274,1.4197,1.9316,1.3667,2.1480,2.2245,1.2732,1.5717,1.2171,1.5675,1.6666,2.4595,1.9461,2.6655,2.4853,3.7363,1.4352,2.4962,2.1784"
50,2026-09-24 14:39:15,Ours,0.01,2.043226830895919,46.35,46.35,50,62.5636,1:02.56,60.8175,0.4765,1.2663,3182.3395,53:02.34,30,"8,13,9,19,21,24,14,29,12,4,11,15,17,25,1,5,2,22,6,16,26,23,7,10,27,28,3,20,18,0",8:32;13:37;9:27;19:43;21:17;24:43;14:23;29:62;12:34;4:10;11:57;15:31;17:33;25:32;1:64;5:31;2:63;22:16;6:68;16:27;26:56;23:41;7:34;10:23;27:57;28:35;3:39;20:46;18:44;0:29,"8:[0,4,6];13:[4,5,6];9:[2];19:[0,1,4,6];21:[4];24:[0,2,4,6];14:[4,6];29:[0,1,2,4,5,6];12:[0,4,6];4:[4];11:[0,1,4,5,6];15:[0,4,6];17:[0,4,6];25:[4,6];1:[0,1,4,5,6];5:[0,4,6];2:[0,1,2,4,5,6];22:[4];6:[0,1,2,4,5,6];16:[4];26:[0,4,5,6];23:[0,3,4,6];7:[0,4,6];10:[4];27:[0,1,4,5,6];28:[2,4];3:[0,4,6];20:[2,4,6];18:[0,4,5,6];0:[4,6]","c8:bw=32,experts=[0,4,6]; c13:bw=37,experts=[4,5,6]; c9:bw=27,experts=[2]; c19:bw=43,experts=[0,1,4,6]; c21:bw=17,experts=[4]; c24:bw=43,experts=[0,2,4,6]; c14:bw=23,experts=[4,6]; c29:bw=62,experts=[0,1,2,4,5,6]; c12:bw=34,experts=[0,4,6]; c4:bw=10,experts=[4]; c11:bw=57,experts=[0,1,4,5,6]; c15:bw=31,experts=[0,4,6]; c17:bw=33,experts=[0,4,6]; c25:bw=32,experts=[4,6]; c1:bw=64,experts=[0,1,4,5,6]; c5:bw=31,experts=[0,4,6]; c2:bw=63,experts=[0,1,2,4,5,6]; c22:bw=16,experts=[4]; c6:bw=68,experts=[0,1,2,4,5,6]; c16:bw=27,experts=[4]; c26:bw=56,experts=[0,4,5,6]; c23:bw=41,experts=[0,3,4,6]; c7:bw=34,experts=[0,4,6]; c10:bw=23,experts=[4]; c27:bw=57,experts=[0,1,4,5,6]; c28:bw=35,experts=[2,4]; c3:bw=39,experts=[0,4,6]; c20:bw=46,experts=[2,4,6]; c18:bw=44,experts=[0,4,5,6]; c0:bw=29,experts=[4,6]","1.4026,1.9741,1.6375,1.7723,1.2439,1.4919,1.6021,3.8861,2.2834,2.5472,2.7876,1.4545,2.4622,2.5712,1.3328,3.7897,1.5551,1.9839,1.4151,2.1645,1.2639,1.5874,1.5830,3.0232,2.3715,1.9093,1.8783,2.4722,2.0639,1.3070"
51,2026-09-24 14:40:16,Ours,0.01,2.04011184179601,46.84,46.84,51,61.5738,1:01.57,59.8525,0.4749,1.243,3243.9444,54:03.94,30,"17,11,14,5,3,4,22,13,2,6,15,9,18,25,27,19,0,28,7,21,23,20,24,8,1,29,12,26,16,10",17:43;11:60;14:30;5:47;3:55;4:11;22:22;13:40;2:20;6:52;15:57;9:18;18:37;25:53;27:10;19:10;0:53;28:51;7:27;21:14;23:38;20:30;24:54;8:46;1:21;29:44;12:43;26:31;16:30;10:37,"17:[0,4,6];11:[0,1,2,4,5,6];14:[4,6];5:[0,4,5,6];3:[0,1,4,5,6];4:[4];22:[4,6];13:[0,4,5,6];2:[4,6];6:[0,4,5,6];15:[0,1,4,5,6];9:[];18:[4,6];25:[0,2,4,5,6];27:[2];19:[4];0:[0,1,4,5,6];28:[0,1,4,6];7:[4,6];21:[4];23:[0,4,6];20:[0,4,6];24:[0,1,4,5,6];8:[0,4,5,6];1:[2,4];29:[0,4,5,6];12:[0,4,6];26:[4,6,7];16:[4,6];10:[1,4,6]","c17:bw=43,experts=[0,4,6]; c11:bw=60,experts=[0,1,2,4,5,6]; c14:bw=30,experts=[4,6]; c5:bw=47,experts=[0,4,5,6]; c3:bw=55,experts=[0,1,4,5,6]; c4:bw=11,experts=[4]; c22:bw=22,experts=[4,6]; c13:bw=40,experts=[0,4,5,6]; c2:bw=20,experts=[4,6]; c6:bw=52,experts=[0,4,5,6]; c15:bw=57,experts=[0,1,4,5,6]; c9:bw=18,experts=[]; c18:bw=37,experts=[4,6]; c25:bw=53,experts=[0,2,4,5,6]; c27:bw=10,experts=[2]; c19:bw=10,experts=[4]; c0:bw=53,experts=[0,1,4,5,6]; c28:bw=51,experts=[0,1,4,6]; c7:bw=27,experts=[4,6]; c21:bw=14,experts=[4]; c23:bw=38,experts=[0,4,6]; c20:bw=30,experts=[0,4,6]; c24:bw=54,experts=[0,1,4,5,6]; c8:bw=46,experts=[0,4,5,6]; c1:bw=21,experts=[2,4]; c29:bw=44,experts=[0,4,5,6]; c12:bw=43,experts=[0,4,6]; c26:bw=31,experts=[4,6,7]; c16:bw=30,experts=[4,6]; c10:bw=37,experts=[1,4,6]","2.3793,2.7310,1.5987,3.7372,1.8709,2.4904,1.9720,1.9829,1.5199,1.3699,1.4072,1.6175,2.0362,2.4695,2.2061,1.7439,1.3114,1.9249,1.5759,1.2443,1.6138,2.4809,1.4892,1.3793,1.2865,3.8070,2.1518,1.2417,2.1742,3.0386"
