Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
45,2026-09-19 09:25:43,Ours,0.01,0.8212456463133204,75.77,75.77,45,43.2486,0:43.25,42.2838,0.0387,0.9248,1952.1144,32:32.11,10,"8,0,3,4,7,2,9,6,5,1",8:104;0:68;3:126;4:121;7:67;2:93;9:47;6:10;5:84;1:105,"8:[0,1,3,4,5,7,9,10,13,15];0:[1,3,5,9,10,13];3:[0,1,2,3,4,5,9,10,11,12,13,15];4:[0,1,2,3,4,5,7,9,10,12,13,15];7:[0,1,5,9,10,13];2:[0,1,3,4,7,9,10,12,13];9:[1,4,9,13];6:[1];5:[1,2,3,5,7,9,12,13];1:[1,3,4,5,8,9,10,12,13,15]","c8:bw=104,experts=[0,1,3,4,5,7,9,10,13,15]; c0:bw=68,experts=[1,3,5,9,10,13]; c3:bw=126,experts=[0,1,2,3,4,5,9,10,11,12,13,15]; c4:bw=121,experts=[0,1,2,3,4,5,7,9,10,12,13,15]; c7:bw=67,experts=[0,1,5,9,10,13]; c2:bw=93,experts=[0,1,3,4,7,9,10,12,13]; c9:bw=47,experts=[1,4,9,13]; c6:bw=10,experts=[1]; c5:bw=84,experts=[1,2,3,5,7,9,12,13]; c1:bw=105,experts=[1,3,4,5,8,9,10,12,13,15]","5.4823,5.2332,0.4811,2.3797,2.8836,0.2230,3.9890,1.4880,4.8124,15.3115"
46,2026-09-19 09:26:26,Ours,0.01,0.8178001128455958,75.16,75.77,45,43.1111,0:43.11,42.1672,0.0359,0.9066,1995.2485,33:15.25,10,"9,3,6,1,4,5,2,8,0,7",9:69;3:50;6:73;1:77;4:121;5:77;2:107;8:73;0:103;7:53,"9:[1,3,4,9,10,13];3:[1,5,9,10,13];6:[0,1,3,5,7,9,13];1:[1,3,4,5,9,10,13];4:[0,1,2,3,4,5,7,9,10,12,13,15];5:[0,1,3,5,7,9,13];2:[0,1,3,4,5,7,9,10,12,13];8:[0,1,3,7,9,10,13];0:[0,1,2,3,5,7,9,10,12,13];7:[1,5,9,10,13]","c9:bw=69,experts=[1,3,4,9,10,13]; c3:bw=50,experts=[1,5,9,10,13]; c6:bw=73,experts=[0,1,3,5,7,9,13]; c1:bw=77,experts=[1,3,4,5,9,10,13]; c4:bw=121,experts=[0,1,2,3,4,5,7,9,10,12,13,15]; c5:bw=77,experts=[0,1,3,5,7,9,13]; c2:bw=107,experts=[0,1,3,4,5,7,9,10,12,13]; c8:bw=73,experts=[0,1,3,7,9,10,13]; c0:bw=103,experts=[0,1,2,3,5,7,9,10,12,13]; c7:bw=53,experts=[1,5,9,10,13]","3.9650,0.4754,1.4907,15.3770,2.3707,4.7759,0.2226,5.3839,5.2209,2.8849"
47,2026-09-19 09:27:09,Ours,0.01,0.819198274318173,73.48,75.77,45,43.1209,0:43.12,42.1614,0.0334,0.9248,2038.3913,33:58.39,10,"5,6,7,9,8,3,4,0,1,2",5:97;6:42;7:100;9:32;8:74;3:132;4:18;0:86;1:57;2:102,"5:[1,2,3,4,5,7,9,10,13];6:[1,3,9,13];7:[0,1,2,4,5,9,10,11,12,13];9:[1,4,13];8:[0,1,3,7,9,10,13];3:[0,1,2,3,4,5,7,9,10,11,12,13,15];4:[13];0:[0,1,3,4,5,9,10,13];1:[1,4,5,9,13];2:[0,1,3,4,5,7,9,10,12,13]","c5:bw=97,experts=[1,2,3,4,5,7,9,10,13]; c6:bw=42,experts=[1,3,9,13]; c7:bw=100,experts=[0,1,2,4,5,9,10,11,12,13]; c9:bw=32,experts=[1,4,13]; c8:bw=74,experts=[0,1,3,7,9,10,13]; c3:bw=132,experts=[0,1,2,3,4,5,7,9,10,11,12,13,15]; c4:bw=18,experts=[13]; c0:bw=86,experts=[0,1,3,4,5,9,10,13]; c1:bw=57,experts=[1,4,5,9,13]; c2:bw=102,experts=[0,1,3,4,5,7,9,10,12,13]","4.8352,1.5073,2.8880,3.9312,5.4261,0.4738,2.3770,5.1792,15.3202,0.2235"
48,2026-09-19 09:27:52,Ours,0.01,0.8224513628112442,74.2,75.77,45,43.2111,0:43.21,42.2695,0.0316,0.9086,2081.6265,34:41.63,10,"1,8,4,2,9,6,5,7,0,3",1:94;8:94;4:127;2:107;9:99;6:85;5:104;7:118;0:29;3:34,"1:[0,1,3,4,6,9,10,13,14];8:[0,1,6,7,8,9,10,13,14];4:[0,1,2,3,4,5,6,7,9,10,13,14];2:[1,3,4,6,7,8,9,10,13,14];9:[1,3,4,5,6,8,9,13,14];6:[1,3,5,8,9,13,14,15];5:[1,3,4,5,7,8,9,10,13,14];7:[0,1,4,5,6,9,10,11,12,13,14];0:[6,8];3:[6,8,14]","c1:bw=94,experts=[0,1,3,4,6,9,10,13,14]; c8:bw=94,experts=[0,1,6,7,8,9,10,13,14]; c4:bw=127,experts=[0,1,2,3,4,5,6,7,9,10,13,14]; c2:bw=107,experts=[1,3,4,6,7,8,9,10,13,14]; c9:bw=99,experts=[1,3,4,5,6,8,9,13,14]; c6:bw=85,experts=[1,3,5,8,9,13,14,15]; c5:bw=104,experts=[1,3,4,5,7,8,9,10,13,14]; c7:bw=118,experts=[0,1,4,5,6,9,10,11,12,13,14]; c0:bw=29,experts=[6,8]; c3:bw=34,experts=[6,8,14]","15.3796,5.4407,2.3781,0.2223,3.9622,1.4916,4.8268,2.8969,5.1958,0.4755"
49,2026-09-19 09:28:36,Ours,0.01,0.8135647377491922,76.89,76.89,49,43.2856,0:43.29,42.3166,0.0343,0.9334,2124.9351,35:24.94,10,"4,3,8,0,2,5,6,7,9,1",4:91;3:60;8:50;0:37;2:110;5:106;6:24;7:83;9:100;1:102,"4:[0,1,3,5,7,9,10,12,13];3:[1,2,5,9,10,13];8:[1,3,9,10,13];0:[1,13,14];2:[0,1,3,4,5,7,9,10,12,13,15];5:[0,1,3,4,5,7,9,10,12,13];6:[1,13];7:[0,1,3,4,5,9,10,13];9:[0,1,3,4,5,9,10,12,13,15];1:[0,1,3,4,5,9,10,12,13,15]","c4:bw=91,experts=[0,1,3,5,7,9,10,12,13]; c3:bw=60,experts=[1,2,5,9,10,13]; c8:bw=50,experts=[1,3,9,10,13]; c0:bw=37,experts=[1,13,14]; c2:bw=110,experts=[0,1,3,4,5,7,9,10,12,13,15]; c5:bw=106,experts=[0,1,3,4,5,7,9,10,12,13]; c6:bw=24,experts=[1,13]; c7:bw=83,experts=[0,1,3,4,5,9,10,13]; c9:bw=100,experts=[0,1,3,4,5,9,10,12,13,15]; c1:bw=102,experts=[0,1,3,4,5,9,10,12,13,15]","2.3685,0.4756,5.4326,5.2409,0.2252,4.8002,1.4767,2.8728,4.0414,15.3826"
50,2026-09-19 09:29:19,Ours,0.01,0.8107402883503456,74.44,76.89,49,43.3074,0:43.31,42.3558,0.0278,0.9225,2168.267,36:08.27,10,"8,4,7,6,2,1,3,0,9,5",8:61;4:14;7:65;6:128;2:119;1:122;3:73;0:55;9:51;5:59,"8:[0,1,3,9,10,13];4:[13];7:[0,1,5,9,10,13];6:[0,1,2,3,4,5,7,9,10,11,12,13];2:[0,1,3,4,5,7,9,10,12,13,15];1:[0,1,3,4,5,8,9,10,11,12,13,15];3:[0,1,2,5,9,10,13];0:[1,3,9,10,13];9:[1,2,7,9,13];5:[1,5,7,9,13]","c8:bw=61,experts=[0,1,3,9,10,13]; c4:bw=14,experts=[13]; c7:bw=65,experts=[0,1,5,9,10,13]; c6:bw=128,experts=[0,1,2,3,4,5,7,9,10,11,12,13]; c2:bw=119,experts=[0,1,3,4,5,7,9,10,12,13,15]; c1:bw=122,experts=[0,1,3,4,5,8,9,10,11,12,13,15]; c3:bw=73,experts=[0,1,2,5,9,10,13]; c0:bw=55,experts=[1,3,9,10,13]; c9:bw=51,experts=[1,2,7,9,13]; c5:bw=59,experts=[1,5,7,9,13]","5.4487,2.3840,2.9207,1.4997,0.2280,15.4070,0.4716,5.2247,3.9642,4.8071"
51,2026-09-19 09:30:02,Ours,0.01,0.8099706155693497,76.39,76.89,49,43.3171,0:43.32,42.366,0.0317,0.918,2211.6069,36:51.61,10,"5,0,1,2,8,6,9,3,4,7",5:89;0:101;1:40;2:38;8:87;6:98;9:34;3:104;4:21;7:51,"5:[1,2,3,5,7,9,12,13];0:[0,1,2,3,4,5,7,9,10,13];1:[1,4,9,13];2:[1,10,13];8:[0,1,3,4,7,9,10,13];6:[0,1,3,4,5,7,9,10,13];9:[1,9,13];3:[0,1,2,4,5,7,9,10,12,13];4:[1,13];7:[0,1,9,10,13]","c5:bw=89,experts=[1,2,3,5,7,9,12,13]; c0:bw=101,experts=[0,1,2,3,4,5,7,9,10,13]; c1:bw=40,experts=[1,4,9,13]; c2:bw=38,experts=[1,10,13]; c8:bw=87,experts=[0,1,3,4,7,9,10,13]; c6:bw=98,experts=[0,1,3,4,5,7,9,10,13]; c9:bw=34,experts=[1,9,13]; c3:bw=104,experts=[0,1,2,4,5,7,9,10,12,13]; c4:bw=21,experts=[1,13]; c7:bw=51,experts=[0,1,9,10,13]","4.8264,5.2406,15.4295,0.2256,5.4314,1.5007,3.9622,0.4762,2.3745,2.8988"
52,2026-09-19 09:30:45,Ours,0.01,0.8076465871127464,75.31,76.89,49,43.108,0:43.11,42.175,0.0271,0.9047,2254.7394,37:34.74,10,"0,8,5,7,1,4,9,6,2,3",0:87;8:33;5:46;7:64;1:76;4:63;9:58;6:96;2:55;3:81,"0:[0,1,3,5,7,9,10,13];8:[1,2,13];5:[1,3,9,13];7:[0,1,5,9,10,13];1:[1,3,4,5,9,10,13];4:[0,1,8,9,11,13];9:[1,3,4,9,13];6:[0,1,3,4,5,7,9,10,13];2:[1,9,10,11,13];3:[0,1,2,3,5,9,10,13]","c0:bw=87,experts=[0,1,3,5,7,9,10,13]; c8:bw=33,experts=[1,2,13]; c5:bw=46,experts=[1,3,9,13]; c7:bw=64,experts=[0,1,5,9,10,13]; c1:bw=76,experts=[1,3,4,5,9,10,13]; c4:bw=63,experts=[0,1,8,9,11,13]; c9:bw=58,experts=[1,3,4,9,13]; c6:bw=96,experts=[0,1,3,4,5,7,9,10,13]; c2:bw=55,experts=[1,9,10,11,13]; c3:bw=81,experts=[0,1,2,3,5,9,10,13]","5.3129,5.4722,4.8067,2.8897,15.2378,2.3513,3.9442,1.4678,0.2215,0.4710"
53,2026-09-19 09:31:29,Ours,0.01,0.8064741961159967,76.43,76.89,49,43.2761,0:43.28,42.3081,0.0311,0.9355,2298.0391,38:18.04,10,"8,4,5,1,3,9,6,7,0,2",8:41;4:53;5:83;1:111;3:89;9:115;6:67;7:82;0:73;2:97,"8:[1,9,10,13];4:[1,5,9,10,13];5:[1,3,4,5,7,9,10,13];1:[0,1,3,4,5,7,8,9,10,13,15];3:[0,1,2,5,9,10,12,13];9:[0,1,3,4,5,9,10,11,12,13,15];6:[1,3,5,7,9,13];7:[0,1,3,4,5,9,10,13];0:[1,2,3,5,9,10,13];2:[0,1,3,4,7,9,10,13,15]","c8:bw=41,experts=[1,9,10,13]; c4:bw=53,experts=[1,5,9,10,13]; c5:bw=83,experts=[1,3,4,5,7,9,10,13]; c1:bw=111,experts=[0,1,3,4,5,7,8,9,10,13,15]; c3:bw=89,experts=[0,1,2,5,9,10,12,13]; c9:bw=115,experts=[0,1,3,4,5,9,10,11,12,13,15]; c6:bw=67,experts=[1,3,5,7,9,13]; c7:bw=82,experts=[0,1,3,4,5,9,10,13]; c0:bw=73,experts=[1,2,3,5,9,10,13]; c2:bw=97,experts=[0,1,3,4,7,9,10,13,15]","5.4454,2.3649,4.8291,15.3678,0.4798,3.9637,1.4852,2.8922,5.2543,0.2255"
54,2026-09-19 09:32:12,Ours,0.01,0.8068774724971105,76.85,76.89,49,43.2408,0:43.24,42.3037,0.0274,0.9084,2341.3048,39:01.30,10,"2,1,8,7,3,0,6,5,9,4",2:15;1:99;8:105;7:115;3:57;0:70;6:102;5:10;9:95;4:60,"2:[1];1:[1,3,4,5,8,9,10,13,15];8:[0,1,3,5,7,9,10,12,13,15];7:[0,1,2,4,5,7,9,10,11,13,15];3:[1,5,9,10,13];0:[1,3,5,9,10,11,13];6:[0,1,2,3,4,5,7,9,10,13];5:[1];9:[0,1,3,4,5,9,10,13,15];4:[0,1,4,5,9,13]","c2:bw=15,experts=[1]; c1:bw=99,experts=[1,3,4,5,8,9,10,13,15]; c8:bw=105,experts=[0,1,3,5,7,9,10,12,13,15]; c7:bw=115,experts=[0,1,2,4,5,7,9,10,11,13,15]; c3:bw=57,experts=[1,5,9,10,13]; c0:bw=70,experts=[1,3,5,9,10,11,13]; c6:bw=102,experts=[0,1,2,3,4,5,7,9,10,13]; c5:bw=10,experts=[1]; c9:bw=95,experts=[0,1,3,4,5,9,10,13,15]; c4:bw=60,experts=[0,1,4,5,9,13]","0.2271,15.4400,5.4568,2.9053,0.4750,5.2508,1.4867,4.7807,3.9334,2.3479"
55,2026-09-19 09:32:55,Ours,0.01,0.8011942560649065,75.81,76.89,49,43.2896,0:43.29,42.3455,0.0293,0.9134,2384.6188,39:44.62,10,"7,2,4,3,8,5,1,6,0,9",7:103;2:77;4:27;3:99;8:26;5:100;1:113;6:79;0:52;9:117,"7:[0,1,3,4,5,7,9,10,12,13];2:[0,1,3,7,9,10,13];4:[1,13];3:[0,1,2,3,4,5,9,10,13];8:[1,13];5:[1,3,4,5,6,7,9,11,13,15];1:[1,2,3,4,5,8,9,10,11,13,15];6:[1,3,4,5,9,10,13];0:[1,3,5,9,13];9:[0,1,2,3,4,5,9,10,12,13,15]","c7:bw=103,experts=[0,1,3,4,5,7,9,10,12,13]; c2:bw=77,experts=[0,1,3,7,9,10,13]; c4:bw=27,experts=[1,13]; c3:bw=99,experts=[0,1,2,3,4,5,9,10,13]; c8:bw=26,experts=[1,13]; c5:bw=100,experts=[1,3,4,5,6,7,9,11,13,15]; c1:bw=113,experts=[1,2,3,4,5,8,9,10,11,13,15]; c6:bw=79,experts=[1,3,4,5,9,10,13]; c0:bw=52,experts=[1,3,5,9,13]; c9:bw=117,experts=[0,1,2,3,4,5,9,10,12,13,15]","2.9105,0.2255,2.3707,0.4788,5.4159,4.8082,15.3304,1.5033,5.3434,3.9587"
56,2026-09-19 09:33:39,Ours,0.01,0.8045778104850007,75.68,76.89,49,43.3102,0:43.31,42.361,0.0305,0.9174,2427.9542,40:27.95,10,"9,1,3,2,5,4,8,7,6,0",9:98;1:106;3:16;2:100;5:58;4:18;8:25;7:34;6:44;0:132,"9:[0,1,3,4,5,8,9,10,13];1:[0,1,3,4,5,8,9,10,13,15];3:[1];2:[0,1,2,3,4,7,9,10,13,15];5:[1,3,7,9,13];4:[13];8:[1,13];7:[1,9,13];6:[1,3,9,13];0:[0,1,2,3,4,5,7,9,10,11,12,13,15]","c9:bw=98,experts=[0,1,3,4,5,8,9,10,13]; c1:bw=106,experts=[0,1,3,4,5,8,9,10,13,15]; c3:bw=16,experts=[1]; c2:bw=100,experts=[0,1,2,3,4,7,9,10,13,15]; c5:bw=58,experts=[1,3,7,9,13]; c4:bw=18,experts=[13]; c8:bw=25,experts=[1,13]; c7:bw=34,experts=[1,9,13]; c6:bw=44,experts=[1,3,9,13]; c0:bw=132,experts=[0,1,2,3,4,5,7,9,10,11,12,13,15]","3.9884,15.4648,0.4789,0.2253,4.8069,2.3811,5.3788,2.8693,1.4900,5.2776"
57,2026-09-19 09:34:22,Ours,0.01,0.8043284992416758,77.03,77.03,57,43.4641,0:43.46,42.5167,0.0307,0.9154,2471.4431,41:11.44,10,"3,8,6,1,7,0,5,4,2,9",3:121;8:81;6:91;1:93;7:130;0:132;5:83;4:78;2:62;9:36,"3:[0,1,2,3,4,5,9,10,11,12,13,15];8:[0,1,3,4,7,9,10,13];6:[0,1,3,4,5,7,9,10,13];1:[1,3,4,5,8,9,10,13,15];7:[0,1,2,3,4,5,7,9,10,11,12,13,15];0:[0,1,2,3,4,5,7,9,10,11,12,13,15];5:[1,2,3,4,5,7,9,13];4:[0,1,3,4,5,9,13];2:[1,3,7,9,10,13];9:[1,9,13]","c3:bw=121,experts=[0,1,2,3,4,5,9,10,11,12,13,15]; c8:bw=81,experts=[0,1,3,4,7,9,10,13]; c6:bw=91,experts=[0,1,3,4,5,7,9,10,13]; c1:bw=93,experts=[1,3,4,5,8,9,10,13,15]; c7:bw=130,experts=[0,1,2,3,4,5,7,9,10,11,12,13,15]; c0:bw=132,experts=[0,1,2,3,4,5,7,9,10,11,12,13,15]; c5:bw=83,experts=[1,2,3,4,5,7,9,13]; c4:bw=78,experts=[0,1,3,4,5,9,13]; c2:bw=62,experts=[1,3,7,9,10,13]; c9:bw=36,experts=[1,9,13]","0.4803,5.4569,1.5730,15.3760,2.9138,5.4039,4.7984,2.3506,0.2263,3.9376"
58,2026-09-19 09:35:06,Ours,0.01,0.7934301452291255,76.42,77.03,57,43.3372,0:43.34,42.3691,0.0301,0.9366,2514.8066,41:54.81,10,"7,2,9,6,5,1,8,4,3,0",7:45;2:10;9:108;6:104;5:66;1:56;8:75;4:72;3:116;0:89,"7:[1,9,10,13];2:[1];9:[0,1,3,4,5,8,9,10,13,15];6:[0,1,3,4,5,7,9,10,11,13];5:[1,3,5,7,9,13];1:[1,4,9,10,13];8:[0,1,3,7,9,10,13];4:[0,1,2,5,7,9,13];3:[0,1,2,3,4,5,9,10,12,13,15];0:[0,1,3,5,7,9,10,13]","c7:bw=45,experts=[1,9,10,13]; c2:bw=10,experts=[1]; c9:bw=108,experts=[0,1,3,4,5,8,9,10,13,15]; c6:bw=104,experts=[0,1,3,4,5,7,9,10,11,13]; c5:bw=66,experts=[1,3,5,7,9,13]; c1:bw=56,experts=[1,4,9,10,13]; c8:bw=75,experts=[0,1,3,7,9,10,13]; c4:bw=72,experts=[0,1,2,5,7,9,13]; c3:bw=116,experts=[0,1,2,3,4,5,9,10,12,13,15]; c0:bw=89,experts=[0,1,3,5,7,9,10,13]","2.9303,0.2267,3.9737,1.4921,4.8093,15.3725,5.4110,2.3537,0.4739,5.3259"
59,2026-09-19 09:35:49,Ours,0.01,0.798231397845717,77.79,77.79,59,43.2856,0:43.29,42.3316,0.0299,0.9229,2558.1174,42:38.12,10,"2,8,9,6,1,4,7,5,0,3",2:69;8:105;9:52;6:36;1:123;4:48;7:53;5:60;0:98;3:67,"2:[1,4,7,9,10,13];8:[0,1,3,4,7,9,10,12,13,15];9:[1,3,4,9,13];6:[1,6,13];1:[0,1,2,3,4,5,8,9,10,12,13,15];4:[1,5,9,13];7:[1,9,10,11,13];5:[1,3,5,7,9,13];0:[0,1,2,3,4,5,9,10,13];3:[0,1,5,9,10,13]","c2:bw=69,experts=[1,4,7,9,10,13]; c8:bw=105,experts=[0,1,3,4,7,9,10,12,13,15]; c9:bw=52,experts=[1,3,4,9,13]; c6:bw=36,experts=[1,6,13]; c1:bw=123,experts=[0,1,2,3,4,5,8,9,10,12,13,15]; c4:bw=48,experts=[1,5,9,13]; c7:bw=53,experts=[1,9,10,11,13]; c5:bw=60,experts=[1,3,5,7,9,13]; c0:bw=98,experts=[0,1,2,3,4,5,9,10,13]; c3:bw=67,experts=[0,1,5,9,10,13]","0.2256,5.4837,3.9519,1.4762,15.3406,2.3786,2.8839,4.8018,5.3194,0.4698"
60,2026-09-19 09:36:32,Ours,0.01,0.7979267982271233,77.02,77.79,59,43.2341,0:43.23,42.2824,0.0309,0.9196,2601.3782,43:21.38,10,"0,7,4,2,5,8,6,9,1,3",0:100;7:90;4:57;2:57;5:63;8:46;6:112;9:14;1:102;3:83,"0:[0,1,2,3,4,5,7,9,10,13];7:[0,1,7,8,9,10,12,13,15];4:[0,1,5,9,13];2:[1,7,9,10,13];5:[1,3,5,7,9,13];8:[1,10,11,13];6:[0,1,2,3,4,5,7,9,10,11,13];9:[1];1:[0,1,3,4,5,8,9,10,13,15];3:[0,1,2,5,9,10,12,13]","c0:bw=100,experts=[0,1,2,3,4,5,7,9,10,13]; c7:bw=90,experts=[0,1,7,8,9,10,12,13,15]; c4:bw=57,experts=[0,1,5,9,13]; c2:bw=57,experts=[1,7,9,10,13]; c5:bw=63,experts=[1,3,5,7,9,13]; c8:bw=46,experts=[1,10,11,13]; c6:bw=112,experts=[0,1,2,3,4,5,7,9,10,11,13]; c9:bw=14,experts=[1]; c1:bw=102,experts=[0,1,3,4,5,8,9,10,13,15]; c3:bw=83,experts=[0,1,2,5,9,10,12,13]","5.3733,2.9039,2.3764,0.2266,4.7710,5.4221,1.4891,3.9675,15.2794,0.4732"
61,2026-09-19 09:37:15,Ours,0.01,0.7928990903361979,76.63,77.79,59,43.155,0:43.16,42.2212,0.0298,0.9027,2644.5593,44:04.56,10,"5,6,2,9,1,3,8,4,7,0",5:92;6:70;2:55;9:71;1:63;3:81;8:104;4:72;7:82;0:114,"5:[0,1,2,3,5,7,9,10,13];6:[1,3,5,7,9,10,13];2:[1,7,9,10,13];9:[0,1,3,4,9,10,13];1:[1,3,4,9,10,13];3:[0,1,2,4,5,9,10,13];8:[0,1,3,4,5,7,9,10,13,15];4:[0,1,3,4,5,9,13];7:[0,1,4,5,9,10,13,15];0:[0,1,2,3,4,5,7,9,10,12,13]","c5:bw=92,experts=[0,1,2,3,5,7,9,10,13]; c6:bw=70,experts=[1,3,5,7,9,10,13]; c2:bw=55,experts=[1,7,9,10,13]; c9:bw=71,experts=[0,1,3,4,9,10,13]; c1:bw=63,experts=[1,3,4,9,10,13]; c3:bw=81,experts=[0,1,2,4,5,9,10,13]; c8:bw=104,experts=[0,1,3,4,5,7,9,10,13,15]; c4:bw=72,experts=[0,1,3,4,5,9,13]; c7:bw=82,experts=[0,1,4,5,9,10,13,15]; c0:bw=114,experts=[0,1,2,3,4,5,7,9,10,12,13]","4.8343,1.4992,0.2253,3.9759,15.2416,0.4799,5.3880,2.3665,2.8685,5.3420"
62,2026-09-19 09:37:59,Ours,0.01,0.7883685961354516,77.51,77.79,59,43.211,0:43.21,42.2474,0.0358,0.9264,2687.7974,44:47.80,10,"8,6,9,4,5,0,3,2,1,7",8:25;6:118;9:31;4:114;5:127;0:53;3:100;2:79;1:141;7:84,"8:[1,13];6:[0,1,2,3,4,5,7,9,10,11,13];9:[1,9,13];4:[0,1,2,3,4,5,7,9,10,13,15];5:[0,1,2,3,4,5,7,9,10,12,13,15];0:[0,1,3,9,13];3:[0,1,2,3,4,5,9,10,12,13];2:[1,3,4,7,9,10,13];1:[0,1,2,3,4,5,7,8,9,10,11,12,13,15];7:[0,1,3,4,5,9,10,13]","c8:bw=25,experts=[1,13]; c6:bw=118,experts=[0,1,2,3,4,5,7,9,10,11,13]; c9:bw=31,experts=[1,9,13]; c4:bw=114,experts=[0,1,2,3,4,5,7,9,10,13,15]; c5:bw=127,experts=[0,1,2,3,4,5,7,9,10,12,13,15]; c0:bw=53,experts=[0,1,3,9,13]; c3:bw=100,experts=[0,1,2,3,4,5,9,10,12,13]; c2:bw=79,experts=[1,3,4,7,9,10,13]; c1:bw=141,experts=[0,1,2,3,4,5,7,8,9,10,11,12,13,15]; c7:bw=84,experts=[0,1,3,4,5,9,10,13]","5.4103,1.4986,3.9281,2.3859,4.8199,5.3827,0.4754,0.2258,15.2366,2.8840"
63,2026-09-19 09:38:42,Ours,0.01,0.7895175164447188,77.12,77.79,59,43.4636,0:43.46,42.5164,0.0276,0.9183,2731.2877,45:31.29,10,"5,9,6,3,8,1,7,0,2,4",5:17;9:39;6:64;3:99;8:60;1:94;7:129;0:78;2:53;4:99,"5:[1];9:[1,9,13];6:[1,3,7,9,10,13];3:[0,1,2,4,5,9,10,12,13];8:[1,3,7,9,10,13];1:[1,3,4,5,9,10,12,13,15];7:[0,1,2,3,4,5,7,9,10,12,13,15];0:[0,1,3,5,9,10,13];2:[1,7,9,10,13];4:[0,1,2,3,4,5,9,10,13]","c5:bw=17,experts=[1]; c9:bw=39,experts=[1,9,13]; c6:bw=64,experts=[1,3,7,9,10,13]; c3:bw=99,experts=[0,1,2,4,5,9,10,12,13]; c8:bw=60,experts=[1,3,7,9,10,13]; c1:bw=94,experts=[1,3,4,5,9,10,12,13,15]; c7:bw=129,experts=[0,1,2,3,4,5,7,9,10,12,13,15]; c0:bw=78,experts=[0,1,3,5,9,10,13]; c2:bw=53,experts=[1,7,9,10,13]; c4:bw=99,experts=[0,1,2,3,4,5,9,10,13]","5.0030,4.0754,1.4996,0.4730,5.3829,15.2027,2.8865,5.3879,0.2241,2.3813"
64,2026-09-19 09:39:25,Ours,0.01,0.7873147373558133,77.64,77.79,59,43.2931,0:43.29,42.3191,0.0356,0.9371,2774.6084,46:14.61,10,"6,4,5,3,7,0,8,9,2,1",6:94;4:71;5:45;3:71;7:64;0:60;8:101;9:112;2:106;1:54,"6:[1,3,5,7,8,9,13,14,15];4:[0,1,5,6,9,13,14];5:[1,8,13,14];3:[1,5,6,8,10,13,14];7:[1,6,9,10,13,14];0:[1,3,6,8,9,13];8:[1,3,4,6,7,8,9,10,13,14];9:[0,1,3,4,5,6,9,10,13,14,15];2:[1,3,4,6,7,8,9,10,13,14];1:[1,4,6,13,14]","c6:bw=94,experts=[1,3,5,7,8,9,13,14,15]; c4:bw=71,experts=[0,1,5,6,9,13,14]; c5:bw=45,experts=[1,8,13,14]; c3:bw=71,experts=[1,5,6,8,10,13,14]; c7:bw=64,experts=[1,6,9,10,13,14]; c0:bw=60,experts=[1,3,6,8,9,13]; c8:bw=101,experts=[1,3,4,6,7,8,9,10,13,14]; c9:bw=112,experts=[0,1,3,4,5,6,9,10,13,14,15]; c2:bw=106,experts=[1,3,4,6,7,8,9,10,13,14]; c1:bw=54,experts=[1,4,6,13,14]","1.4941,2.3673,4.7961,0.4776,2.8956,5.4038,5.3907,3.9424,0.2342,15.3174"
65,2026-09-19 09:40:09,Ours,0.01,0.7858209483640515,77.51,77.79,59,43.2767,0:43.28,42.3352,0.028,0.9121,2817.9124,46:57.91,10,"7,5,4,6,8,3,0,2,1,9",7:17;5:54;4:108;6:94;8:124;3:80;0:78;2:53;1:109;9:88,"7:[1];5:[1,3,5,9,13];4:[0,1,2,3,4,5,9,12,13,15];6:[0,1,3,4,5,7,9,10,13];8:[0,1,2,3,4,5,7,9,10,12,13,15];3:[0,1,2,5,9,10,12,13];0:[0,1,3,9,10,13,14];2:[1,7,9,10,13];1:[0,1,3,4,5,8,9,10,13,15];9:[0,1,3,4,9,10,13,15]","c7:bw=17,experts=[1]; c5:bw=54,experts=[1,3,5,9,13]; c4:bw=108,experts=[0,1,2,3,4,5,9,12,13,15]; c6:bw=94,experts=[0,1,3,4,5,7,9,10,13]; c8:bw=124,experts=[0,1,2,3,4,5,7,9,10,12,13,15]; c3:bw=80,experts=[0,1,2,5,9,10,12,13]; c0:bw=78,experts=[0,1,3,9,10,13,14]; c2:bw=53,experts=[1,7,9,10,13]; c1:bw=109,experts=[0,1,3,4,5,8,9,10,13,15]; c9:bw=88,experts=[0,1,3,4,9,10,13,15]","2.9283,4.8492,2.3897,1.4912,5.3900,0.4748,5.3403,0.2219,15.2890,3.9608"
