Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
66,2026-09-23 16:15:39,Ours,0.01,1.631126142401787,58.48,58.48,66,51.1821,0:51.18,49.9036,0.1375,1.1395,3458.8129,57:38.81,10,"2,5,1,8,9,6,4,0,3,7",2:77;5:32;1:102;8:46;9:59;6:56;4:78;0:72;3:126;7:95,"2:[0,3,5,6,7,9,10];5:[0,4,8];1:[3,5,6,7,8,9,10,11,13,14];8:[2,3,6,9];9:[1,5,8,11,15];6:[2,4,5,9,12];4:[2,5,8,9,11,13,15];0:[0,1,5,8,10,11,13];3:[0,1,2,3,6,7,8,9,10,11,13,14];7:[0,1,2,4,5,7,9,13,14]","c2:bw=77,experts=[0,3,5,6,7,9,10]; c5:bw=32,experts=[0,4,8]; c1:bw=102,experts=[3,5,6,7,8,9,10,11,13,14]; c8:bw=46,experts=[2,3,6,9]; c9:bw=59,experts=[1,5,8,11,15]; c6:bw=56,experts=[2,4,5,9,12]; c4:bw=78,experts=[2,5,8,9,11,13,15]; c0:bw=72,experts=[0,1,5,8,10,11,13]; c3:bw=126,experts=[0,1,2,3,6,7,8,9,10,11,13,14]; c7:bw=95,experts=[0,1,2,4,5,7,9,13,14]","3.5506,5.8921,4.0732,5.0344,3.3346,6.2711,8.2309,4.3716,4.8032,4.3420"
67,2026-09-23 16:16:29,Ours,0.01,1.6152433771010677,59.51,59.51,67,49.4574,0:49.46,48.2009,0.1424,1.1126,3508.3004,58:28.30,10,"4,5,1,3,6,0,2,9,7,8",4:97;5:91;1:69;3:48;6:100;0:61;2:81;9:113;7:111;8:17,"4:[1,3,5,6,7,11,13,14,15];5:[0,2,3,4,5,6,7,11,13];1:[2,3,8,9,11,13];3:[0,2,4,8];6:[1,3,4,6,8,9,11,13,14,15];0:[1,5,9,10,11,13];2:[0,3,5,6,7,9,11,14];9:[0,1,3,5,7,8,9,10,11,14,15];7:[0,1,4,5,6,9,10,11,12,13,15];8:[12]","c4:bw=97,experts=[1,3,5,6,7,11,13,14,15]; c5:bw=91,experts=[0,2,3,4,5,6,7,11,13]; c1:bw=69,experts=[2,3,8,9,11,13]; c3:bw=48,experts=[0,2,4,8]; c6:bw=100,experts=[1,3,4,6,8,9,11,13,14,15]; c0:bw=61,experts=[1,5,9,10,11,13]; c2:bw=81,experts=[0,3,5,6,7,9,11,14]; c9:bw=113,experts=[0,1,3,5,7,8,9,10,11,14,15]; c7:bw=111,experts=[0,1,4,5,6,9,10,11,12,13,15]; c8:bw=17,experts=[12]","6.5284,5.9313,4.0588,4.8215,6.3155,4.3923,3.5290,3.2930,4.3405,4.9906"
68,2026-09-23 16:17:18,Ours,0.01,1.629403449675939,51.57,59.51,67,49.1265,0:49.13,47.8686,0.1381,1.1185,3557.456,59:17.46,10,"1,8,2,0,3,4,5,9,7,6",1:79;8:59;2:110;0:57;3:49;4:93;5:84;9:29;7:53;6:60,"1:[0,3,5,7,9,11,15];8:[2,5,6,10,11];2:[0,1,2,3,4,5,6,7,9,11,12];0:[0,8,12,13,14];3:[0,3,4,14];4:[0,3,4,5,7,10,11,14,15];5:[1,2,4,5,7,9,10,11];9:[8,13];7:[0,4,8,11,12];6:[0,1,2,5,8,14]","c1:bw=79,experts=[0,3,5,7,9,11,15]; c8:bw=59,experts=[2,5,6,10,11]; c2:bw=110,experts=[0,1,2,3,4,5,6,7,9,11,12]; c0:bw=57,experts=[0,8,12,13,14]; c3:bw=49,experts=[0,3,4,14]; c4:bw=93,experts=[0,3,4,5,7,10,11,14,15]; c5:bw=84,experts=[1,2,4,5,7,9,10,11]; c9:bw=29,experts=[8,13]; c7:bw=53,experts=[0,4,8,11,12]; c6:bw=60,experts=[0,1,2,5,8,14]","4.0592,5.0179,3.5280,4.3903,4.8072,6.3613,5.8525,3.2863,4.3145,6.2514"
69,2026-09-23 16:18:07,Ours,0.01,1.650479873700741,49.35,59.51,67,49.4389,0:49.44,48.1675,0.1397,1.1302,3606.9232,1:00:06.92,10,"3,7,1,4,9,5,0,2,8,6",3:78;7:110;1:59;4:78;9:67;5:74;0:99;2:125;8:79;6:49,"3:[2,4,8,9,11,12,14];7:[0,3,4,5,6,7,9,10,12,14,15];1:[3,4,6,9,15];4:[1,3,4,6,9,11,12];9:[3,5,7,10,11,12];5:[0,6,7,8,11,14,15];0:[0,3,5,8,9,11,13,14,15];2:[0,1,2,3,7,8,9,10,11,12,14,15];8:[0,1,2,8,10,11,12];6:[0,4,11,13]","c3:bw=78,experts=[2,4,8,9,11,12,14]; c7:bw=110,experts=[0,3,4,5,6,7,9,10,12,14,15]; c1:bw=59,experts=[3,4,6,9,15]; c4:bw=78,experts=[1,3,4,6,9,11,12]; c9:bw=67,experts=[3,5,7,10,11,12]; c5:bw=74,experts=[0,6,7,8,11,14,15]; c0:bw=99,experts=[0,3,5,8,9,11,13,14,15]; c2:bw=125,experts=[0,1,2,3,7,8,9,10,11,12,14,15]; c8:bw=79,experts=[0,1,2,8,10,11,12]; c6:bw=49,experts=[0,4,11,13]","4.8423,4.3671,4.0800,6.4200,3.3826,5.8864,4.4007,3.5079,4.9853,6.2952"
70,2026-09-23 16:18:56,Ours,0.01,1.6601003463249584,52.33,59.51,67,49.2448,0:49.24,47.9887,0.141,1.1137,3656.1974,1:00:56.20,10,"1,9,7,3,0,6,2,4,5,8",1:46;9:10;7:53;3:60;0:57;6:49;2:104;4:109;5:43;8:91,"1:[0,10,12,14];9:[2];7:[1,3,5,9,11];3:[0,1,6,7,12,15];0:[0,6,9,10,12];6:[2,5,6,8];2:[0,1,2,5,6,7,8,12,13,15];4:[0,1,2,4,5,6,9,10,12,14];5:[1,11,12,14];8:[4,5,7,8,10,11,12,13,15]","c1:bw=46,experts=[0,10,12,14]; c9:bw=10,experts=[2]; c7:bw=53,experts=[1,3,5,9,11]; c3:bw=60,experts=[0,1,6,7,12,15]; c0:bw=57,experts=[0,6,9,10,12]; c6:bw=49,experts=[2,5,6,8]; c2:bw=104,experts=[0,1,2,5,6,7,8,12,13,15]; c4:bw=109,experts=[0,1,2,4,5,6,9,10,12,14]; c5:bw=43,experts=[1,11,12,14]; c8:bw=91,experts=[4,5,7,8,10,11,12,13,15]","4.0629,3.3153,4.3417,4.8441,4.3932,6.3003,3.5350,6.3651,5.8459,4.9853"
71,2026-09-23 16:19:46,Ours,0.01,1.6105922644417041,59.57,59.57,71,49.2595,0:49.26,48.0002,0.1378,1.1201,3705.4856,1:01:45.49,10,"4,0,1,9,7,5,3,6,8,2",4:80;0:31;1:99;9:75;7:39;5:63;3:116;6:94;8:73;2:115,"4:[3,4,5,9,11,12,13,15];0:[0,4,9];1:[1,3,6,8,9,10,11,12,14];9:[1,4,7,8,9,10,13];7:[3,5,15];5:[1,5,10,11,12,13];3:[0,2,3,4,5,8,9,11,13,14,15];6:[0,2,4,6,7,8,9,11,12];8:[1,2,4,7,10,11,13];2:[0,1,3,4,6,7,10,12,13,14,15]","c4:bw=80,experts=[3,4,5,9,11,12,13,15]; c0:bw=31,experts=[0,4,9]; c1:bw=99,experts=[1,3,6,8,9,10,11,12,14]; c9:bw=75,experts=[1,4,7,8,9,10,13]; c7:bw=39,experts=[3,5,15]; c5:bw=63,experts=[1,5,10,11,12,13]; c3:bw=116,experts=[0,2,3,4,5,8,9,11,13,14,15]; c6:bw=94,experts=[0,2,4,6,7,8,9,11,12]; c8:bw=73,experts=[1,2,4,7,10,11,13]; c2:bw=115,experts=[0,1,3,4,6,7,10,12,13,14,15]","6.4443,4.4080,4.0798,3.3140,4.3017,5.8852,4.7989,6.2863,4.9628,3.5190"
72,2026-09-23 16:20:35,Ours,0.01,1.5752650106764767,57.54,59.57,71,49.345,0:49.34,48.0821,0.1416,1.1198,3754.8601,1:02:34.86,10,"8,1,5,7,6,0,3,2,9,4",8:56;1:75;5:82;7:91;6:36;0:99;3:43;2:43;9:71;4:74,"8:[3,4,5,9,11];1:[0,1,2,5,10,13,15];5:[0,1,3,5,8,11,13,15];7:[0,2,3,5,9,11,12,13,14];6:[5,8,15];0:[2,4,5,7,9,10,12,13,14];3:[8,9,11,14];2:[3,6,7,12];9:[0,1,3,6,11,12,15];4:[2,4,5,9,11,12,14]","c8:bw=56,experts=[3,4,5,9,11]; c1:bw=75,experts=[0,1,2,5,10,13,15]; c5:bw=82,experts=[0,1,3,5,8,11,13,15]; c7:bw=91,experts=[0,2,3,5,9,11,12,13,14]; c6:bw=36,experts=[5,8,15]; c0:bw=99,experts=[2,4,5,7,9,10,12,13,14]; c3:bw=43,experts=[8,9,11,14]; c2:bw=43,experts=[3,6,7,12]; c9:bw=71,experts=[0,1,3,6,11,12,15]; c4:bw=74,experts=[2,4,5,9,11,12,14]","4.9930,4.0625,5.9355,4.3584,6.3260,4.4044,4.8149,3.5186,3.2925,6.3763"
73,2026-09-23 16:21:24,Ours,0.01,1.5666183346917442,59.01,59.57,71,49.1934,0:49.19,47.9414,0.1389,1.1117,3804.0846,1:03:24.08,10,"2,8,3,1,5,9,0,7,6,4",2:89;8:20;3:75;1:124;5:32;9:98;0:53;7:70;6:37;4:77,"2:[0,2,5,6,7,8,11,14];8:[2,11];3:[2,6,8,9,11,12,13];1:[0,2,3,4,5,7,9,11,12,13,14,15];5:[4,5,10];9:[0,2,3,5,7,9,12,13,14];0:[1,5,9,10,14];7:[3,4,7,9,10,11,13];6:[3,6,8];4:[1,5,6,11,12,13,14]","c2:bw=89,experts=[0,2,5,6,7,8,11,14]; c8:bw=20,experts=[2,11]; c3:bw=75,experts=[2,6,8,9,11,12,13]; c1:bw=124,experts=[0,2,3,4,5,7,9,11,12,13,14,15]; c5:bw=32,experts=[4,5,10]; c9:bw=98,experts=[0,2,3,5,7,9,12,13,14]; c0:bw=53,experts=[1,5,9,10,14]; c7:bw=70,experts=[3,4,7,9,10,11,13]; c6:bw=37,experts=[3,6,8]; c4:bw=77,experts=[1,5,6,11,12,13,14]","3.5413,5.0084,4.8549,4.0653,5.8617,3.2759,4.3710,4.3034,6.2792,6.3802"
74,2026-09-23 16:22:14,Ours,0.01,1.5576393894562581,59.65,59.65,74,49.3408,0:49.34,48.0555,0.1379,1.1459,3853.4544,1:04:13.45,10,"3,0,1,5,7,8,6,2,4,9",3:13;0:75;1:52;5:95;7:123;8:53;6:15;2:11;4:89;9:60,"3:[4];0:[1,2,3,6,9,12,15];1:[3,11,12,13,15];5:[0,1,2,3,5,6,8,9,13];7:[1,2,3,4,5,6,7,8,9,10,14,15];8:[2,6,7,10,15];6:[13];2:[1];4:[0,2,3,6,7,11,13,14];9:[0,1,4,7,8,13]","c3:bw=13,experts=[4]; c0:bw=75,experts=[1,2,3,6,9,12,15]; c1:bw=52,experts=[3,11,12,13,15]; c5:bw=95,experts=[0,1,2,3,5,6,8,9,13]; c7:bw=123,experts=[1,2,3,4,5,6,7,8,9,10,14,15]; c8:bw=53,experts=[2,6,7,10,15]; c6:bw=15,experts=[13]; c2:bw=11,experts=[1]; c4:bw=89,experts=[0,2,3,6,7,11,13,14]; c9:bw=60,experts=[0,1,4,7,8,13]","4.8268,4.4186,4.0737,5.9308,4.3269,5.0095,6.2954,3.5017,6.3845,3.2876"
75,2026-09-23 16:23:03,Ours,0.01,1.5579829866810808,61.09,61.09,75,49.1197,0:49.12,47.8675,0.1433,1.1075,3902.6062,1:05:02.61,10,"2,9,1,3,7,6,5,4,0,8",2:75;9:115;1:102;3:37;7:54;6:105;5:59;4:106;0:114;8:101,"2:[1,2,3,7,9,14,15];9:[1,2,4,5,6,7,8,11,12,13,15];1:[1,2,3,4,5,8,11,12,13,14];3:[6,11,12];7:[4,5,7,12,14];6:[3,4,5,7,8,9,11,13,14,15];5:[1,3,9,10,12];4:[1,3,4,6,9,10,11,13,14,15];0:[1,3,4,5,6,7,8,11,12,13,14];8:[0,3,4,5,7,10,12,13,14,15]","c2:bw=75,experts=[1,2,3,7,9,14,15]; c9:bw=115,experts=[1,2,4,5,6,7,8,11,12,13,15]; c1:bw=102,experts=[1,2,3,4,5,8,11,12,13,14]; c3:bw=37,experts=[6,11,12]; c7:bw=54,experts=[4,5,7,12,14]; c6:bw=105,experts=[3,4,5,7,8,9,11,13,14,15]; c5:bw=59,experts=[1,3,9,10,12]; c4:bw=106,experts=[1,3,4,6,9,10,11,13,14,15]; c0:bw=114,experts=[1,3,4,5,6,7,8,11,12,13,14]; c8:bw=101,experts=[0,3,4,5,7,10,12,13,14,15]","3.5230,3.3005,4.0664,4.8146,4.2941,6.2664,5.8402,6.3899,4.4010,4.9713"
76,2026-09-23 16:23:52,Ours,0.01,1.545252249255268,61.1,61.1,76,49.415,0:49.41,48.1645,0.1389,1.1101,3952.0522,1:05:52.05,10,"8,5,0,3,2,6,7,4,9,1",8:54;5:70;0:59;3:28;2:47;6:44;7:126;4:114;9:108;1:101,"8:[7,9,13,14,15];5:[4,7,8,9,12,13,15];0:[0,3,5,9,10];3:[5,9];2:[0,6,8,15];6:[0,5,8,10];7:[2,3,5,6,7,8,9,10,11,12,13,14];4:[0,1,2,4,5,6,7,9,13,14,15];9:[0,2,3,4,5,7,9,10,13,15];1:[4,5,6,7,8,10,11,12,13,15]","c8:bw=54,experts=[7,9,13,14,15]; c5:bw=70,experts=[4,7,8,9,12,13,15]; c0:bw=59,experts=[0,3,5,9,10]; c3:bw=28,experts=[5,9]; c2:bw=47,experts=[0,6,8,15]; c6:bw=44,experts=[0,5,8,10]; c7:bw=126,experts=[2,3,5,6,7,8,9,10,11,12,13,14]; c4:bw=114,experts=[0,1,2,4,5,6,7,9,13,14,15]; c9:bw=108,experts=[0,2,3,4,5,7,9,10,13,15]; c1:bw=101,experts=[4,5,6,7,8,10,11,12,13,15]","5.1069,5.9125,4.4194,4.8184,3.5442,6.2920,4.3339,6.3783,3.2989,4.0600"
77,2026-09-23 16:24:41,Ours,0.01,1.5458222432337103,57.26,61.1,76,49.0684,0:49.07,47.8105,0.1426,1.1138,4001.1521,1:06:41.15,10,"9,2,1,8,4,7,6,0,3,5",9:55;2:65;1:118;8:10;4:10;7:16;6:107;0:120;3:76;5:112,"9:[0,2,6,12,15];2:[0,3,6,10,11,14];1:[0,1,2,3,4,6,7,8,10,12,15];8:[7];4:[0];7:[6];6:[0,5,6,7,8,10,12,13,14,15];0:[0,1,3,5,6,8,9,10,11,12,14,15];3:[1,2,3,5,12,13,14];5:[0,1,2,4,5,7,9,10,13,14,15]","c9:bw=55,experts=[0,2,6,12,15]; c2:bw=65,experts=[0,3,6,10,11,14]; c1:bw=118,experts=[0,1,2,3,4,6,7,8,10,12,15]; c8:bw=10,experts=[7]; c4:bw=10,experts=[0]; c7:bw=16,experts=[6]; c6:bw=107,experts=[0,5,6,7,8,10,12,13,14,15]; c0:bw=120,experts=[0,1,3,5,6,8,9,10,11,12,14,15]; c3:bw=76,experts=[1,2,3,5,12,13,14]; c5:bw=112,experts=[0,1,2,4,5,7,9,10,13,14,15]","3.2926,3.5547,4.0332,4.9729,6.3682,4.3220,6.2779,4.3550,4.8013,5.8327"
78,2026-09-23 16:25:31,Ours,0.01,1.5399641089216158,60.84,61.1,76,49.2059,0:49.21,47.9598,0.1384,1.1064,4050.3894,1:07:30.39,10,"0,4,3,7,8,1,9,6,5,2",0:50;4:43;3:71;7:68;8:102;1:77;9:58;6:109;5:119;2:65,"0:[4,5,9,11,13];4:[2,3,5,10];3:[0,6,7,10,13,14,15];7:[1,4,5,6,9,15];8:[2,4,6,7,8,9,10,11,14,15];1:[1,2,4,9,12,13,14];9:[1,2,3,13,15];6:[0,2,3,4,5,6,9,10,11,12];5:[0,2,3,4,6,7,8,9,12,14,15];2:[0,1,2,7,13,15]","c0:bw=50,experts=[4,5,9,11,13]; c4:bw=43,experts=[2,3,5,10]; c3:bw=71,experts=[0,6,7,10,13,14,15]; c7:bw=68,experts=[1,4,5,6,9,15]; c8:bw=102,experts=[2,4,6,7,8,9,10,11,14,15]; c1:bw=77,experts=[1,2,4,9,12,13,14]; c9:bw=58,experts=[1,2,3,13,15]; c6:bw=109,experts=[0,2,3,4,5,6,9,10,11,12]; c5:bw=119,experts=[0,2,3,4,6,7,8,9,12,14,15]; c2:bw=65,experts=[0,1,2,7,13,15]","4.3887,6.3802,4.8478,4.3178,4.9983,4.0440,3.2893,6.3091,5.8595,3.5250"
79,2026-09-23 16:26:20,Ours,0.01,1.523622097257651,60.85,61.1,76,49.2114,0:49.21,47.9582,0.1382,1.1137,4099.6327,1:08:19.63,10,"6,9,0,4,7,8,5,3,1,2",6:40;9:17;0:68;4:160;7:86;8:84;5:100;3:50;1:70;2:63,"6:[1,5,7,13];9:[4];0:[0,5,6,11,13,15];4:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15];7:[4,5,7,8,9,10,11,12];8:[0,4,5,6,7,10,14,15];5:[0,4,7,8,10,11,12,13,14,15];3:[0,4,5,8,12];1:[0,1,5,8,9,10,12];2:[3,5,7,8,11,13]","c6:bw=40,experts=[1,5,7,13]; c9:bw=17,experts=[4]; c0:bw=68,experts=[0,5,6,11,13,15]; c4:bw=160,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]; c7:bw=86,experts=[4,5,7,8,9,10,11,12]; c8:bw=84,experts=[0,4,5,6,7,10,14,15]; c5:bw=100,experts=[0,4,7,8,10,11,12,13,14,15]; c3:bw=50,experts=[0,4,5,8,12]; c1:bw=70,experts=[0,1,5,8,9,10,12]; c2:bw=63,experts=[3,5,7,8,11,13]","6.3290,3.3032,4.3972,6.4118,4.3216,5.0031,5.8968,4.7662,4.0187,3.5104"
80,2026-09-23 16:27:09,Ours,0.01,1.5189608494764135,61.49,61.49,80,49.1811,0:49.18,47.9244,0.1436,1.1117,4148.8465,1:09:08.85,10,"5,9,7,1,3,4,2,0,6,8",5:124;9:99;7:90;1:58;3:59;4:108;2:82;0:90;6:74;8:97,"5:[0,3,4,6,8,9,10,11,12,13,14,15];9:[1,2,4,6,8,9,11,12,14];7:[0,3,4,8,9,11,13,14,15];1:[2,4,5,6,13];3:[0,2,13,14,15];4:[1,3,4,6,7,8,10,12,14,15];2:[0,3,5,6,12,13,14,15];0:[0,5,8,9,10,11,12,14,15];6:[1,2,4,9,10,12,13];8:[0,2,3,4,5,6,9,11,15]","c5:bw=124,experts=[0,3,4,6,8,9,10,11,12,13,14,15]; c9:bw=99,experts=[1,2,4,6,8,9,11,12,14]; c7:bw=90,experts=[0,3,4,8,9,11,13,14,15]; c1:bw=58,experts=[2,4,5,6,13]; c3:bw=59,experts=[0,2,13,14,15]; c4:bw=108,experts=[1,3,4,6,7,8,10,12,14,15]; c2:bw=82,experts=[0,3,5,6,12,13,14,15]; c0:bw=90,experts=[0,5,8,9,10,11,12,14,15]; c6:bw=74,experts=[1,2,4,9,10,12,13]; c8:bw=97,experts=[0,2,3,4,5,6,9,11,15]","5.9124,3.3131,4.3460,4.0706,4.8107,6.3511,3.5220,4.3687,6.2641,4.9656"
81,2026-09-23 16:27:59,Ours,0.01,1.5134073805938464,60.76,61.49,80,49.3931,0:49.39,48.1136,0.1397,1.1383,4198.2718,1:09:58.27,10,"6,2,3,1,4,5,9,7,8,0",6:97;2:85;3:126;1:93;4:79;5:57;9:50;7:109;8:90;0:95,"6:[0,3,4,6,8,9,10,13,14];2:[1,3,4,5,10,11,13,14];3:[0,1,3,4,5,6,7,8,9,10,13,14];1:[0,1,2,5,6,8,10,11,15];4:[3,7,8,11,12,14,15];5:[1,2,4,6,11];9:[8,10,11,13,15];7:[1,2,4,5,7,9,10,12,13,14];8:[1,3,4,5,6,7,9,10,12];0:[0,1,5,7,8,9,10,12,15]","c6:bw=97,experts=[0,3,4,6,8,9,10,13,14]; c2:bw=85,experts=[1,3,4,5,10,11,13,14]; c3:bw=126,experts=[0,1,3,4,5,6,7,8,9,10,13,14]; c1:bw=93,experts=[0,1,2,5,6,8,10,11,15]; c4:bw=79,experts=[3,7,8,11,12,14,15]; c5:bw=57,experts=[1,2,4,6,11]; c9:bw=50,experts=[8,10,11,13,15]; c7:bw=109,experts=[1,2,4,5,7,9,10,12,13,14]; c8:bw=90,experts=[1,3,4,5,6,7,9,10,12]; c0:bw=95,experts=[0,1,5,7,8,9,10,12,15]","6.3684,3.5536,4.8660,4.0669,6.3730,5.8714,3.2855,4.3360,5.0098,4.3830"
82,2026-09-23 16:28:48,Ours,0.01,1.4991201987422316,61.27,61.49,80,49.316,0:49.32,48.0495,0.1434,1.1216,4247.6205,1:10:47.62,10,"1,0,6,8,7,3,2,9,5,4",1:121;0:57;6:69;8:109;7:75;3:74;2:56;9:105;5:76;4:56,"1:[0,4,5,6,7,8,9,10,11,13,14,15];0:[10,11,12,13,14];6:[0,1,4,6,8,15];8:[1,2,4,6,7,9,10,11,12,14];7:[2,3,8,9,10,12,13];3:[2,3,6,8,9,11,14];2:[4,7,10,13,15];9:[2,3,4,6,7,10,11,13,14,15];5:[1,5,9,10,12,13,14];4:[0,3,6,8,12]","c1:bw=121,experts=[0,4,5,6,7,8,9,10,11,13,14,15]; c0:bw=57,experts=[10,11,12,13,14]; c6:bw=69,experts=[0,1,4,6,8,15]; c8:bw=109,experts=[1,2,4,6,7,9,10,11,12,14]; c7:bw=75,experts=[2,3,8,9,10,12,13]; c3:bw=74,experts=[2,3,6,8,9,11,14]; c2:bw=56,experts=[4,7,10,13,15]; c9:bw=105,experts=[2,3,4,6,7,10,11,13,14,15]; c5:bw=76,experts=[1,5,9,10,12,13,14]; c4:bw=56,experts=[0,3,6,8,12]","4.0891,4.4186,6.3540,5.0358,4.3309,4.8094,3.5076,3.2928,5.8474,6.3638"
83,2026-09-23 16:29:37,Ours,0.01,1.518084636280382,60.52,61.49,80,49.3608,0:49.36,48.1067,0.1388,1.1139,4297.0149,1:11:37.01,10,"9,4,2,7,5,0,6,1,8,3",9:97;4:19;2:77;7:70;5:10;0:10;6:100;1:119;8:74;3:80,"9:[0,2,4,9,10,12,13,14,15];4:[15];2:[3,4,5,8,12,13,15];7:[0,1,2,6,9,11,14];5:[11];0:[0];6:[2,3,4,5,6,7,8,10,14,15];1:[0,2,4,5,6,8,9,11,13,14,15];8:[3,4,5,6,8,14,15];3:[0,1,3,4,5,6,7,11]","c9:bw=97,experts=[0,2,4,9,10,12,13,14,15]; c4:bw=19,experts=[15]; c2:bw=77,experts=[3,4,5,8,12,13,15]; c7:bw=70,experts=[0,1,2,6,9,11,14]; c5:bw=10,experts=[11]; c0:bw=10,experts=[0]; c6:bw=100,experts=[2,3,4,5,6,7,8,10,14,15]; c1:bw=119,experts=[0,2,4,5,6,8,9,11,13,14,15]; c8:bw=74,experts=[3,4,5,6,8,14,15]; c3:bw=80,experts=[0,1,3,4,5,6,7,11]","3.3167,6.4158,3.5671,4.3508,5.9603,4.3689,6.3208,4.0291,4.9790,4.7981"
84,2026-09-23 16:30:26,Ours,0.01,1.5138038209301083,60.02,61.49,80,49.1716,0:49.17,47.9144,0.1392,1.1166,4346.2185,1:12:26.22,10,"8,3,1,6,9,2,7,5,4,0",8:126;3:61;1:110;6:10;9:39;2:69;7:89;5:38;4:52;0:19,"8:[1,2,3,5,7,8,9,10,11,12,13,15];3:[1,3,5,7,10,12];1:[0,1,2,5,6,7,11,12,13,14,15];6:[8];9:[6,9,11];2:[0,5,10,11,12,13];7:[0,1,2,4,8,10,11,12];5:[1,5,14];4:[1,5,11,14,15];0:[4]","c8:bw=126,experts=[1,2,3,5,7,8,9,10,11,12,13,15]; c3:bw=61,experts=[1,3,5,7,10,12]; c1:bw=110,experts=[0,1,2,5,6,7,11,12,13,14,15]; c6:bw=10,experts=[8]; c9:bw=39,experts=[6,9,11]; c2:bw=69,experts=[0,5,10,11,12,13]; c7:bw=89,experts=[0,1,2,4,8,10,11,12]; c5:bw=38,experts=[1,5,14]; c4:bw=52,experts=[1,5,11,14,15]; c0:bw=19,experts=[4]","5.0262,4.8346,4.0859,6.3273,3.2898,3.5323,4.3087,5.8328,6.3203,4.3564"
85,2026-09-23 16:31:16,Ours,0.01,1.5133367411583125,50.28,61.49,80,49.2324,0:49.23,47.9494,0.1443,1.1373,4395.4844,1:13:15.48,10,"0,2,8,6,1,4,9,3,5,7",0:72;2:86;8:132;6:79;1:107;4:79;9:109;3:97;5:23;7:21,"0:[1,4,5,7,11,12,15];2:[2,3,4,5,7,9,10,15];8:[0,1,2,4,5,6,8,9,10,11,12,14,15];6:[0,5,8,9,11,12,14];1:[0,1,2,5,7,8,9,10,11,12];4:[1,4,5,7,10,11,12];9:[1,2,3,4,7,10,11,12,13,15];3:[1,2,3,9,10,11,12,14,15];5:[13,15];7:[9,10]","c0:bw=72,experts=[1,4,5,7,11,12,15]; c2:bw=86,experts=[2,3,4,5,7,9,10,15]; c8:bw=132,experts=[0,1,2,4,5,6,8,9,10,11,12,14,15]; c6:bw=79,experts=[0,5,8,9,11,12,14]; c1:bw=107,experts=[0,1,2,5,7,8,9,10,11,12]; c4:bw=79,experts=[1,4,5,7,10,11,12]; c9:bw=109,experts=[1,2,3,4,7,10,11,12,13,15]; c3:bw=97,experts=[1,2,3,9,10,11,12,14,15]; c5:bw=23,experts=[13,15]; c7:bw=21,experts=[9,10]","4.4054,3.5371,5.0093,6.3361,4.0252,6.3726,3.2884,4.7897,5.8566,4.3289"
86,2026-09-23 16:32:05,Ours,0.01,1.5419820806038111,61.62,61.62,86,49.4128,0:49.41,48.152,0.1367,1.1228,4444.9312,1:14:04.93,10,"5,8,2,6,0,4,7,3,1,9",5:90;8:53;2:45;6:104;0:56;4:35;7:83;3:52;1:136;9:81,"5:[1,2,3,4,6,7,9,10,13];8:[1,4,7,9,12];2:[4,7,9,12];6:[0,2,4,5,6,7,9,10,12,14];0:[1,2,7,9,15];4:[0,4,6];7:[0,3,5,7,8,9,13,15];3:[0,3,6,10,11];1:[0,1,2,3,4,6,7,8,9,11,12,13,15];9:[0,1,2,7,8,10,12,13]","c5:bw=90,experts=[1,2,3,4,6,7,9,10,13]; c8:bw=53,experts=[1,4,7,9,12]; c2:bw=45,experts=[4,7,9,12]; c6:bw=104,experts=[0,2,4,5,6,7,9,10,12,14]; c0:bw=56,experts=[1,2,7,9,15]; c4:bw=35,experts=[0,4,6]; c7:bw=83,experts=[0,3,5,7,8,9,13,15]; c3:bw=52,experts=[0,3,6,10,11]; c1:bw=136,experts=[0,1,2,3,4,6,7,8,9,11,12,13,15]; c9:bw=81,experts=[0,1,2,7,8,10,12,13]","5.9194,5.0185,3.5540,6.3596,4.4061,6.4032,4.3245,4.8196,4.0606,3.2865"
