Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
42,2026-09-23 17:21:02,Ours,0.01,1.8527395552526333,43.56,48.12,37,52.7951,0:52.80,51.3902,0.166,1.2371,2227.0443,37:07.04,10,"5,1,3,9,6,0,7,4,8,2",5:185;1:179;3:177;9:186;6:125;0:54;7:73;4:200;8:154;2:147,"5:[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22];1:[9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25];3:[4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20];9:[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18];6:[8,9,10,11,12,13,14,15,16,17,18,19];0:[21,22,23,24,25];7:[24,25,26,27,28,29,30];4:[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29];8:[0,1,19,20,21,22,23,24,25,26,27,28,29,30,31];2:[0,1,2,3,4,5,6,7,8,9,10,29,30,31]","c5:bw=185,experts=[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]; c1:bw=179,experts=[9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25]; c3:bw=177,experts=[4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]; c9:bw=186,experts=[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]; c6:bw=125,experts=[8,9,10,11,12,13,14,15,16,17,18,19]; c0:bw=54,experts=[21,22,23,24,25]; c7:bw=73,experts=[24,25,26,27,28,29,30]; c4:bw=200,experts=[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]; c8:bw=154,experts=[0,1,19,20,21,22,23,24,25,26,27,28,29,30,31]; c2:bw=147,experts=[0,1,2,3,4,5,6,7,8,9,10,29,30,31]","6.1082,4.1769,4.9787,3.4082,7.7833,4.5047,4.5080,6.5389,5.2432,4.1400"
43,2026-09-23 17:22:01,Ours,0.01,1.807700886835471,50.41,50.41,43,59.1433,0:59.14,57.7123,0.1654,1.2637,2286.2114,38:06.21,10,"5,1,2,8,9,7,4,6,3,0",5:194;1:213;2:186;8:165;9:116;7:77;4:126;6:44;3:237;0:78,"5:[0,1,2,3,4,5,6,7,8,9,23,24,25,26,27,28,29,30,31];1:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,26,27,28,29,30,31];2:[11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28];8:[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17];9:[19,20,21,22,23,24,25,26,27,28,29];7:[0,1,2,3,4,5,31];4:[0,1,2,3,4,5,6,7,8,9,30,31];6:[20,21,22,23];3:[0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,27,28,29,30,31];0:[0,26,27,28,29,30,31]","c5:bw=194,experts=[0,1,2,3,4,5,6,7,8,9,23,24,25,26,27,28,29,30,31]; c1:bw=213,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,26,27,28,29,30,31]; c2:bw=186,experts=[11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]; c8:bw=165,experts=[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17]; c9:bw=116,experts=[19,20,21,22,23,24,25,26,27,28,29]; c7:bw=77,experts=[0,1,2,3,4,5,31]; c4:bw=126,experts=[0,1,2,3,4,5,6,7,8,9,30,31]; c6:bw=44,experts=[20,21,22,23]; c3:bw=237,experts=[0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,27,28,29,30,31]; c0:bw=78,experts=[0,26,27,28,29,30,31]","6.8010,4.9012,4.3387,5.8843,3.8421,5.2395,7.5140,8.6301,5.5276,5.0337"
44,2026-09-23 17:22:56,Ours,0.01,1.8123720995973094,43.11,50.41,43,55.1555,0:55.16,53.7073,0.1672,1.2791,2341.3929,39:01.39,10,"0,3,4,2,7,5,6,9,8,1",0:244;3:171;4:105;2:134;7:275;5:88;6:75;9:136;8:126;1:163,"0:[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24];3:[12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28];4:[10,11,12,13,14,15,16,17,18,19];2:[0,1,2,3,4,5,6,7,8,9,29,30,31];7:[0,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];5:[10,11,12,13,14,15,16,17];6:[24,25,26,27,28,29,30];9:[0,1,2,3,4,5,6,7,8,9,10,30,31];8:[18,19,20,21,22,23,24,25,26,27,28,29];1:[15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","c0:bw=244,experts=[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]; c3:bw=171,experts=[12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]; c4:bw=105,experts=[10,11,12,13,14,15,16,17,18,19]; c2:bw=134,experts=[0,1,2,3,4,5,6,7,8,9,29,30,31]; c7:bw=275,experts=[0,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c5:bw=88,experts=[10,11,12,13,14,15,16,17]; c6:bw=75,experts=[24,25,26,27,28,29,30]; c9:bw=136,experts=[0,1,2,3,4,5,6,7,8,9,10,30,31]; c8:bw=126,experts=[18,19,20,21,22,23,24,25,26,27,28,29]; c1:bw=163,experts=[15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","5.0906,5.5659,7.1915,3.9367,4.8070,6.2779,8.0446,3.4318,5.1581,4.2032"
45,2026-09-23 17:23:50,Ours,0.01,1.767626193374726,44.78,50.41,43,53.1435,0:53.14,51.7135,0.1744,1.2538,2394.564,39:54.56,10,"8,0,3,4,7,2,9,6,5,1",8:201;0:131;3:245;4:235;7:131;2:180;9:91;6:14;5:163;1:204,"8:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,30,31];0:[0,1,2,3,4,5,25,26,27,28,29,30,31];3:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,29,30,31];4:[0,1,2,3,4,5,6,7,8,9,10,20,21,22,23,24,25,26,27,28,29,30,31];7:[1,2,3,4,5,6,7,8,9,10,11,12,13];2:[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27];9:[11,12,13,14,15,16,17,18,19];6:[31];5:[0,1,18,19,20,21,22,23,24,25,26,27,28,29,30,31];1:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,31]","c8:bw=201,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,30,31]; c0:bw=131,experts=[0,1,2,3,4,5,25,26,27,28,29,30,31]; c3:bw=245,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,29,30,31]; c4:bw=235,experts=[0,1,2,3,4,5,6,7,8,9,10,20,21,22,23,24,25,26,27,28,29,30,31]; c7:bw=131,experts=[1,2,3,4,5,6,7,8,9,10,11,12,13]; c2:bw=180,experts=[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27]; c9:bw=91,experts=[11,12,13,14,15,16,17,18,19]; c6:bw=14,experts=[31]; c5:bw=163,experts=[0,1,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c1:bw=204,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,31]","5.2278,4.5544,4.9945,6.5962,4.4796,3.6132,3.3664,7.6543,6.6112,4.6158"
46,2026-09-23 17:24:55,Ours,0.01,1.8247026155207837,38.3,50.41,43,65.799,1:05.80,64.3939,0.1693,1.2339,2460.3881,41:00.39,10,"9,3,6,1,4,5,2,8,0,7",9:134;3:98;6:141;1:149;4:234;5:150;2:208;8:142;0:201;7:103,"9:[0,20,21,22,23,24,25,26,27,28,29,30,31];3:[21,22,23,24,25,26,27,28,29];6:[0,1,2,3,4,5,6,7,8,9,10,11,12,13];1:[0,19,20,21,22,23,24,25,26,27,28,29,30,31];4:[0,1,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];5:[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16];2:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,28,29,30,31];8:[18,19,20,21,22,23,24,25,26,27,28,29,30,31];0:[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25];7:[14,15,16,17,18,19,20,21,22,23]","c9:bw=134,experts=[0,20,21,22,23,24,25,26,27,28,29,30,31]; c3:bw=98,experts=[21,22,23,24,25,26,27,28,29]; c6:bw=141,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13]; c1:bw=149,experts=[0,19,20,21,22,23,24,25,26,27,28,29,30,31]; c4:bw=234,experts=[0,1,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c5:bw=150,experts=[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16]; c2:bw=208,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,28,29,30,31]; c8:bw=142,experts=[18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c0:bw=201,experts=[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25]; c7:bw=103,experts=[14,15,16,17,18,19,20,21,22,23]","4.4640,6.8537,8.6464,5.3566,8.7104,7.9728,4.7476,6.7659,5.9393,4.9373"
47,2026-09-23 17:25:48,Ours,0.01,1.8130829105632447,52.15,52.15,47,52.7219,0:52.72,51.4159,0.1531,1.1512,2513.1388,41:53.14,10,"5,6,7,9,8,3,4,0,1,2",5:189;6:82;7:195;9:63;8:144;3:255;4:35;0:167;1:111;2:199,"5:[0,1,2,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];6:[14,15,16,17,18,19,20,21];7:[0,1,2,3,4,5,6,7,8,9,10,24,25,26,27,28,29,30,31];9:[1,2,3,4,5,6];8:[0,1,2,3,4,5,6,7,8,9,10,11,12,13];3:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,30,31];4:[2,3,4];0:[0,1,2,3,4,5,6,7,8,9,26,27,28,29,30,31];1:[1,2,3,4,5,6,7,8,9,10,11];2:[0,1,2,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]","c5:bw=189,experts=[0,1,2,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c6:bw=82,experts=[14,15,16,17,18,19,20,21]; c7:bw=195,experts=[0,1,2,3,4,5,6,7,8,9,10,24,25,26,27,28,29,30,31]; c9:bw=63,experts=[1,2,3,4,5,6]; c8:bw=144,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13]; c3:bw=255,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,30,31]; c4:bw=35,experts=[2,3,4]; c0:bw=167,experts=[0,1,2,3,4,5,6,7,8,9,26,27,28,29,30,31]; c1:bw=111,experts=[1,2,3,4,5,6,7,8,9,10,11]; c2:bw=199,experts=[0,1,2,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]","6.5704,7.0165,4.7532,3.5463,5.3374,5.0342,6.7470,4.6379,4.1607,3.6124"
48,2026-09-23 17:26:40,Ours,0.01,1.8127341248295419,46.06,52.15,47,51.6896,0:51.69,50.2805,0.1681,1.2392,2564.8521,42:44.85,10,"1,8,4,2,9,6,5,7,0,3",1:182;8:183;4:246;2:207;9:192;6:165;5:202;7:229;0:57;3:67,"1:[12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29];8:[14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];4:[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28];2:[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22];9:[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25];6:[0,1,2,3,4,5,22,23,24,25,26,27,28,29,30,31];5:[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22];7:[0,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];0:[10,11,12,13,14];3:[23,24,25,26,27,28]","c1:bw=182,experts=[12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]; c8:bw=183,experts=[14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c4:bw=246,experts=[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]; c2:bw=207,experts=[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]; c9:bw=192,experts=[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25]; c6:bw=165,experts=[0,1,2,3,4,5,22,23,24,25,26,27,28,29,30,31]; c5:bw=202,experts=[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]; c7:bw=229,experts=[0,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c0:bw=57,experts=[10,11,12,13,14]; c3:bw=67,experts=[23,24,25,26,27,28]","4.1686,5.1799,6.6035,3.6489,3.3882,6.4793,6.1055,4.8080,4.7993,5.0994"
49,2026-09-23 17:27:33,Ours,0.01,1.758530715940794,53.63,53.63,49,53.2975,0:53.30,51.9283,0.1592,1.2083,2618.1776,43:38.18,10,"4,3,8,0,2,5,6,7,9,1",4:176;3:116;8:96;0:72;2:214;5:205;6:46;7:162;9:194;1:198,"4:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,29,30,31];3:[0,1,2,3,4,5,6,7,29,30,31];8:[0,1,2,3,4,5,6,7,8];0:[15,16,17,18,19,20,21];2:[0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26,27,28,29,30,31];5:[0,1,2,3,4,5,6,7,8,9,10,23,24,25,26,27,28,29,30,31];6:[6,7,8,9];7:[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16];9:[0,1,2,3,4,5,6,7,8,9,10,11,12,26,27,28,29,30,31];1:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,30,31]","c4:bw=176,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,29,30,31]; c3:bw=116,experts=[0,1,2,3,4,5,6,7,29,30,31]; c8:bw=96,experts=[0,1,2,3,4,5,6,7,8]; c0:bw=72,experts=[15,16,17,18,19,20,21]; c2:bw=214,experts=[0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26,27,28,29,30,31]; c5:bw=205,experts=[0,1,2,3,4,5,6,7,8,9,10,23,24,25,26,27,28,29,30,31]; c6:bw=46,experts=[6,7,8,9]; c7:bw=162,experts=[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16]; c9:bw=194,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,26,27,28,29,30,31]; c1:bw=198,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,30,31]","7.0758,5.2031,5.3958,4.7393,3.8232,6.3039,6.7796,4.6817,3.5378,4.3881"
50,2026-09-23 17:28:26,Ours,0.01,1.8405462737178548,38.21,53.63,49,52.4103,0:52.41,51.075,0.1501,1.1834,2670.6133,44:30.61,10,"8,4,7,6,2,1,3,0,9,5",8:118;4:28;7:126;6:249;2:232;1:236;3:142;0:106;9:99;5:114,"8:[9,10,11,12,13,14,15,16,17,18,19];4:[14,15];7:[17,18,19,20,21,22,23,24,25,26,27,28];6:[0,1,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];2:[0,1,2,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];1:[0,1,2,3,4,5,6,7,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];3:[8,9,10,11,12,13,14,15,16,17,18,19,20,21];0:[22,23,24,25,26,27,28,29,30,31];9:[13,14,15,16,17,18,19,20,21];5:[11,12,13,14,15,16,17,18,19,20,21]","c8:bw=118,experts=[9,10,11,12,13,14,15,16,17,18,19]; c4:bw=28,experts=[14,15]; c7:bw=126,experts=[17,18,19,20,21,22,23,24,25,26,27,28]; c6:bw=249,experts=[0,1,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c2:bw=232,experts=[0,1,2,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c1:bw=236,experts=[0,1,2,3,4,5,6,7,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c3:bw=142,experts=[8,9,10,11,12,13,14,15,16,17,18,19,20,21]; c0:bw=106,experts=[22,23,24,25,26,27,28,29,30,31]; c9:bw=99,experts=[13,14,15,16,17,18,19,20,21]; c5:bw=114,experts=[11,12,13,14,15,16,17,18,19,20,21]","5.4220,6.9471,4.6423,6.7575,3.7299,4.2853,5.0547,4.5724,3.4230,6.2408"
51,2026-09-23 17:29:18,Ours,0.01,1.7921232567218106,52.3,53.63,49,52.7216,0:52.72,51.3161,0.1578,1.2461,2723.3613,45:23.36,10,"5,0,1,2,8,6,9,3,4,7",5:173;0:195;1:77;2:73;8:168;6:191;9:66;3:203;4:40;7:99,"5:[0,1,2,3,4,5,6,22,23,24,25,26,27,28,29,30,31];0:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18];1:[8,9,10,11,12,13,14];2:[3,4,5,6,7,8,9];8:[0,1,2,3,20,21,22,23,24,25,26,27,28,29,30,31];6:[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20];9:[22,23,24,25,26,27];3:[0,1,2,3,4,5,6,7,8,9,22,23,24,25,26,27,28,29,30,31];4:[16,17,18,19];7:[0,1,2,3,4,5,29,30,31]","c5:bw=173,experts=[0,1,2,3,4,5,6,22,23,24,25,26,27,28,29,30,31]; c0:bw=195,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]; c1:bw=77,experts=[8,9,10,11,12,13,14]; c2:bw=73,experts=[3,4,5,6,7,8,9]; c8:bw=168,experts=[0,1,2,3,20,21,22,23,24,25,26,27,28,29,30,31]; c6:bw=191,experts=[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]; c9:bw=66,experts=[22,23,24,25,26,27]; c3:bw=203,experts=[0,1,2,3,4,5,6,7,8,9,22,23,24,25,26,27,28,29,30,31]; c4:bw=40,experts=[16,17,18,19]; c7:bw=99,experts=[0,1,2,3,4,5,29,30,31]","6.0887,4.5478,4.1766,3.6492,5.1285,6.5221,3.5303,5.4208,7.1432,5.1089"
52,2026-09-23 17:30:14,Ours,0.01,1.7819735838246953,48.87,53.63,49,55.9747,0:55.97,54.5776,0.1551,1.2403,2779.3628,46:19.36,10,"0,8,5,7,1,4,9,6,2,3",0:169;8:64;5:89;7:125;1:148;4:122;9:112;6:186;2:107;3:157,"0:[0,1,2,19,20,21,22,23,24,25,26,27,28,29,30,31];8:[4,5,6,7,8,9];5:[7,8,9,10,11,12,13,14];7:[6,7,8,9,10,11,12,13,14,15,16,17];1:[15,16,17,18,19,20,21,22,23,24,25,26,27,28];4:[20,21,22,23,24,25,26,27,28,29,30,31];9:[0,1,2,3,4,5,6,28,29,30,31];6:[0,1,2,3,4,5,6,21,22,23,24,25,26,27,28,29,30,31];2:[10,11,12,13,14,15,16,17,18,19];3:[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]","c0:bw=169,experts=[0,1,2,19,20,21,22,23,24,25,26,27,28,29,30,31]; c8:bw=64,experts=[4,5,6,7,8,9]; c5:bw=89,experts=[7,8,9,10,11,12,13,14]; c7:bw=125,experts=[6,7,8,9,10,11,12,13,14,15,16,17]; c1:bw=148,experts=[15,16,17,18,19,20,21,22,23,24,25,26,27,28]; c4:bw=122,experts=[20,21,22,23,24,25,26,27,28,29,30,31]; c9:bw=112,experts=[0,1,2,3,4,5,6,28,29,30,31]; c6:bw=186,experts=[0,1,2,3,4,5,6,21,22,23,24,25,26,27,28,29,30,31]; c2:bw=107,experts=[10,11,12,13,14,15,16,17,18,19]; c3:bw=157,experts=[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]","5.0106,5.7430,6.6769,4.9029,4.5967,7.2640,3.7632,7.1815,3.9869,5.4519"
53,2026-09-23 17:31:06,Ours,0.01,1.7521615636424177,51.94,53.63,49,51.9681,0:51.97,50.6309,0.1511,1.1844,2831.3607,47:11.36,10,"8,4,5,1,3,9,6,7,0,2",8:79;4:103;5:161;1:215;3:173;9:224;6:131;7:160;0:141;2:189,"8:[10,11,12,13,14,15,16];4:[0,1,2,3,4,5,6,7,8,9];5:[15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30];1:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,29,30,31];3:[0,1,2,3,4,5,6,7,8,9,25,26,27,28,29,30,31];9:[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28];6:[7,8,9,10,11,12,13,14,15,16,17,18,19];7:[0,1,18,19,20,21,22,23,24,25,26,27,28,29,30,31];0:[3,4,5,6,7,8,9,10,11,12,13,14,15,16];2:[0,1,2,3,4,5,20,21,22,23,24,25,26,27,28,29,30,31]","c8:bw=79,experts=[10,11,12,13,14,15,16]; c4:bw=103,experts=[0,1,2,3,4,5,6,7,8,9]; c5:bw=161,experts=[15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]; c1:bw=215,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,29,30,31]; c3:bw=173,experts=[0,1,2,3,4,5,6,7,8,9,25,26,27,28,29,30,31]; c9:bw=224,experts=[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]; c6:bw=131,experts=[7,8,9,10,11,12,13,14,15,16,17,18,19]; c7:bw=160,experts=[0,1,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c0:bw=141,experts=[3,4,5,6,7,8,9,10,11,12,13,14,15,16]; c2:bw=189,experts=[0,1,2,3,4,5,20,21,22,23,24,25,26,27,28,29,30,31]","5.6293,6.8904,6.0807,4.2254,5.0268,3.4168,6.5655,4.6011,4.5450,3.6498"
54,2026-09-23 17:31:59,Ours,0.01,1.7201500169823845,53.07,53.63,49,52.702,0:52.70,51.3754,0.1562,1.1687,2884.0878,48:04.09,10,"2,1,8,7,3,0,6,5,9,4",2:30;1:193;8:203;7:223;3:111;0:135;6:198;5:10;9:185;4:116,"2:[6,7,8];1:[0,1,2,3,4,18,19,20,21,22,23,24,25,26,27,28,29,30,31];8:[0,1,2,3,4,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];7:[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23];3:[10,11,12,13,14,15,16,17,18,19,20];0:[17,18,19,20,21,22,23,24,25,26,27,28,29];6:[0,1,2,3,4,5,6,20,21,22,23,24,25,26,27,28,29,30,31];5:[31];9:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,29,30,31];4:[10,11,12,13,14,15,16,17,18,19,20]","c2:bw=30,experts=[6,7,8]; c1:bw=193,experts=[0,1,2,3,4,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c8:bw=203,experts=[0,1,2,3,4,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c7:bw=223,experts=[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]; c3:bw=111,experts=[10,11,12,13,14,15,16,17,18,19,20]; c0:bw=135,experts=[17,18,19,20,21,22,23,24,25,26,27,28,29]; c6:bw=198,experts=[0,1,2,3,4,5,6,20,21,22,23,24,25,26,27,28,29,30,31]; c5:bw=10,experts=[31]; c9:bw=185,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,29,30,31]; c4:bw=116,experts=[10,11,12,13,14,15,16,17,18,19,20]","3.6674,4.2029,5.1910,4.4847,5.2724,4.9363,6.6722,6.5510,3.5253,6.8722"
55,2026-09-23 17:32:52,Ours,0.01,1.7228417752499268,52.9,53.63,49,52.8483,0:52.85,51.5321,0.1518,1.1627,2936.9654,48:56.97,10,"7,2,4,3,8,5,1,6,0,9",7:199;2:150;4:53;3:192;8:50;5:194;1:220;6:154;0:101;9:228,"7:[0,1,2,3,4,5,6,7,8,9,10,24,25,26,27,28,29,30,31];2:[9,10,11,12,13,14,15,16,17,18,19,20,21,22,23];4:[21,22,23,24,25];3:[0,1,2,3,4,5,6,7,21,22,23,24,25,26,27,28,29,30,31];8:[5,6,7,8,9];5:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18];1:[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26];6:[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21];0:[0,1,2,3,4,5,6,7,30,31];9:[0,1,2,3,4,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]","c7:bw=199,experts=[0,1,2,3,4,5,6,7,8,9,10,24,25,26,27,28,29,30,31]; c2:bw=150,experts=[9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]; c4:bw=53,experts=[21,22,23,24,25]; c3:bw=192,experts=[0,1,2,3,4,5,6,7,21,22,23,24,25,26,27,28,29,30,31]; c8:bw=50,experts=[5,6,7,8,9]; c5:bw=194,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]; c1:bw=220,experts=[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26]; c6:bw=154,experts=[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]; c0:bw=101,experts=[0,1,2,3,4,5,6,7,30,31]; c9:bw=228,experts=[0,1,2,3,4,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]","4.6700,3.7917,6.8329,5.2276,5.4151,6.3308,4.3108,6.7724,4.6622,3.5185"
