Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
66,2026-09-19 22:03:55,Ours,0.01,0.7851213377090418,59.13,77.02,65,42.7887,0:42.79,41.8464,0.0393,0.9016,2891.5615,48:11.56,10,"2,5,1,8,9,6,4,0,3,7",2:77;5:32;1:102;8:46;9:59;6:56;4:78;0:72;3:126;7:95,"2:[0,3,5,6,7,9,10];5:[0,4,8];1:[3,5,6,7,8,9,10,11,13,14];8:[2,3,6,9];9:[1,5,8,11,15];6:[2,4,5,9,12];4:[2,5,8,9,11,13,15];0:[0,1,5,8,10,11,13];3:[0,1,2,3,6,7,8,9,10,11,13,14];7:[0,1,2,4,5,7,9,13,14]","c2:bw=77,experts=[0,3,5,6,7,9,10]; c5:bw=32,experts=[0,4,8]; c1:bw=102,experts=[3,5,6,7,8,9,10,11,13,14]; c8:bw=46,experts=[2,3,6,9]; c9:bw=59,experts=[1,5,8,11,15]; c6:bw=56,experts=[2,4,5,9,12]; c4:bw=78,experts=[2,5,8,9,11,13,15]; c0:bw=72,experts=[0,1,5,8,10,11,13]; c3:bw=126,experts=[0,1,2,3,6,7,8,9,10,11,13,14]; c7:bw=95,experts=[0,1,2,4,5,7,9,13,14]","0.1753,4.7340,15.5589,5.4234,3.9038,1.5333,2.2740,4.9970,0.4102,2.8366"
67,2026-09-19 22:04:38,Ours,0.01,0.8306670476168454,74.79,77.02,65,43.0613,0:43.06,42.1203,0.0354,0.9042,2934.6512,48:54.65,10,"4,5,1,3,6,0,2,9,7,8",4:97;5:91;1:69;3:48;6:100;0:61;2:81;9:113;7:111;8:17,"4:[1,3,5,6,7,11,13,14,15];5:[0,2,3,4,5,6,7,11,13];1:[2,3,8,9,11,13];3:[0,2,4,8];6:[1,3,4,6,8,9,11,13,14,15];0:[1,5,9,10,11,13];2:[0,3,5,6,7,9,11,14];9:[0,1,3,5,7,8,9,10,11,14,15];7:[0,1,4,5,6,9,10,11,12,13,15];8:[12]","c4:bw=97,experts=[1,3,5,6,7,11,13,14,15]; c5:bw=91,experts=[0,2,3,4,5,6,7,11,13]; c1:bw=69,experts=[2,3,8,9,11,13]; c3:bw=48,experts=[0,2,4,8]; c6:bw=100,experts=[1,3,4,6,8,9,11,13,14,15]; c0:bw=61,experts=[1,5,9,10,11,13]; c2:bw=81,experts=[0,3,5,6,7,9,11,14]; c9:bw=113,experts=[0,1,3,5,7,8,9,10,11,14,15]; c7:bw=111,experts=[0,1,4,5,6,9,10,11,12,13,15]; c8:bw=17,experts=[12]","2.3787,4.9559,15.3382,0.4241,1.4447,5.3566,0.1659,3.8622,2.8221,5.3719"
68,2026-09-19 22:05:21,Ours,0.01,0.7862914696650558,65.02,77.02,65,42.5052,0:42.51,41.5684,0.0315,0.9039,2977.1858,49:37.19,10,"1,8,2,0,3,4,5,9,7,6",1:79;8:59;2:110;0:57;3:49;4:93;5:84;9:29;7:53;6:60,"1:[0,3,5,7,9,11,15];8:[2,5,6,10,11];2:[0,1,2,3,4,5,6,7,9,11,12];0:[0,8,12,13,14];3:[0,3,4,14];4:[0,3,4,5,7,10,11,14,15];5:[1,2,4,5,7,9,10,11];9:[8,13];7:[0,4,8,11,12];6:[0,1,2,5,8,14]","c1:bw=79,experts=[0,3,5,7,9,11,15]; c8:bw=59,experts=[2,5,6,10,11]; c2:bw=110,experts=[0,1,2,3,4,5,6,7,9,11,12]; c0:bw=57,experts=[0,8,12,13,14]; c3:bw=49,experts=[0,3,4,14]; c4:bw=93,experts=[0,3,4,5,7,10,11,14,15]; c5:bw=84,experts=[1,2,4,5,7,9,10,11]; c9:bw=29,experts=[8,13]; c7:bw=53,experts=[0,4,8,11,12]; c6:bw=60,experts=[0,1,2,5,8,14]","15.1156,5.3613,0.1687,5.0153,0.4232,2.2815,4.8913,3.9543,2.8458,1.5114"
69,2026-09-19 22:06:03,Ours,0.01,0.7997645389834829,37.25,77.02,65,42.5458,0:42.55,41.5793,0.0345,0.9307,3019.7608,50:19.76,10,"3,7,1,4,9,5,0,2,8,6",3:78;7:110;1:59;4:78;9:67;5:74;0:99;2:125;8:79;6:49,"3:[2,4,8,9,11,12,14];7:[0,3,4,5,6,7,9,10,12,14,15];1:[3,4,6,9,15];4:[1,3,4,6,9,11,12];9:[3,5,7,10,11,12];5:[0,6,7,8,11,14,15];0:[0,3,5,8,9,11,13,14,15];2:[0,1,2,3,7,8,9,10,11,12,14,15];8:[0,1,2,8,10,11,12];6:[0,4,11,13]","c3:bw=78,experts=[2,4,8,9,11,12,14]; c7:bw=110,experts=[0,3,4,5,6,7,9,10,12,14,15]; c1:bw=59,experts=[3,4,6,9,15]; c4:bw=78,experts=[1,3,4,6,9,11,12]; c9:bw=67,experts=[3,5,7,10,11,12]; c5:bw=74,experts=[0,6,7,8,11,14,15]; c0:bw=99,experts=[0,3,5,8,9,11,13,14,15]; c2:bw=125,experts=[0,1,2,3,7,8,9,10,11,12,14,15]; c8:bw=79,experts=[0,1,2,8,10,11,12]; c6:bw=49,experts=[0,4,11,13]","0.4252,2.9010,15.2285,2.3111,3.9875,4.7865,5.0149,0.1673,5.3324,1.4246"
70,2026-09-19 22:06:47,Ours,0.01,0.920750201153116,64.29,77.02,65,43.7561,0:43.76,42.7926,0.0324,0.9298,3063.5489,51:03.55,10,"1,9,7,3,0,6,2,4,5,8",1:46;9:10;7:53;3:60;0:57;6:49;2:104;4:109;5:43;8:91,"1:[0,10,12,14];9:[2];7:[1,3,5,9,11];3:[0,1,6,7,12,15];0:[0,6,9,10,12];6:[2,5,6,8];2:[0,1,2,5,6,7,8,12,13,15];4:[0,1,2,4,5,6,9,10,12,14];5:[1,11,12,14];8:[4,5,7,8,10,11,12,13,15]","c1:bw=46,experts=[0,10,12,14]; c9:bw=10,experts=[2]; c7:bw=53,experts=[1,3,5,9,11]; c3:bw=60,experts=[0,1,6,7,12,15]; c0:bw=57,experts=[0,6,9,10,12]; c6:bw=49,experts=[2,5,6,8]; c2:bw=104,experts=[0,1,2,5,6,7,8,12,13,15]; c4:bw=109,experts=[0,1,2,4,5,6,9,10,12,14]; c5:bw=43,experts=[1,11,12,14]; c8:bw=91,experts=[4,5,7,8,10,11,12,13,15]","15.2777,4.3522,2.9295,0.4369,4.9676,1.4216,0.1724,2.2946,5.3185,5.6215"
71,2026-09-19 22:07:30,Ours,0.01,0.8204353106588336,62.36,77.02,65,42.5168,0:42.52,41.5684,0.0341,0.913,3106.0952,51:46.10,10,"4,0,1,9,7,5,3,6,8,2",4:80;0:31;1:99;9:75;7:39;5:63;3:116;6:94;8:73;2:115,"4:[3,4,5,9,11,12,13,15];0:[0,4,9];1:[1,3,6,8,9,10,11,12,14];9:[1,4,7,8,9,10,13];7:[3,5,15];5:[1,5,10,11,12,13];3:[0,2,3,4,5,8,9,11,13,14,15];6:[0,2,4,6,7,8,9,11,12];8:[1,2,4,7,10,11,13];2:[0,1,3,4,6,7,10,12,13,14,15]","c4:bw=80,experts=[3,4,5,9,11,12,13,15]; c0:bw=31,experts=[0,4,9]; c1:bw=99,experts=[1,3,6,8,9,10,11,12,14]; c9:bw=75,experts=[1,4,7,8,9,10,13]; c7:bw=39,experts=[3,5,15]; c5:bw=63,experts=[1,5,10,11,12,13]; c3:bw=116,experts=[0,2,3,4,5,8,9,11,13,14,15]; c6:bw=94,experts=[0,2,4,6,7,8,9,11,12]; c8:bw=73,experts=[1,2,4,7,10,11,13]; c2:bw=115,experts=[0,1,3,4,6,7,10,12,13,14,15]","2.3352,4.9647,15.2731,3.9533,2.8077,4.7614,0.4136,1.4699,5.4202,0.1694"
72,2026-09-19 22:08:13,Ours,0.01,0.8542851485292158,68.46,77.02,65,42.8159,0:42.82,41.8798,0.0303,0.9044,3148.9445,52:28.94,10,"8,1,5,7,6,0,3,2,9,4",8:56;1:75;5:82;7:91;6:36;0:99;3:43;2:43;9:71;4:74,"8:[3,4,5,9,11];1:[0,1,2,5,10,13,15];5:[0,1,3,5,8,11,13,15];7:[0,2,3,5,9,11,12,13,14];6:[5,8,15];0:[2,4,5,7,9,10,12,13,14];3:[8,9,11,14];2:[3,6,7,12];9:[0,1,3,6,11,12,15];4:[2,4,5,9,11,12,14]","c8:bw=56,experts=[3,4,5,9,11]; c1:bw=75,experts=[0,1,2,5,10,13,15]; c5:bw=82,experts=[0,1,3,5,8,11,13,15]; c7:bw=91,experts=[0,2,3,5,9,11,12,13,14]; c6:bw=36,experts=[5,8,15]; c0:bw=99,experts=[2,4,5,7,9,10,12,13,14]; c3:bw=43,experts=[8,9,11,14]; c2:bw=43,experts=[3,6,7,12]; c9:bw=71,experts=[0,1,3,6,11,12,15]; c4:bw=74,experts=[2,4,5,9,11,12,14]","5.4573,15.3914,4.7909,2.7832,1.4249,5.1661,0.4105,0.1657,4.0200,2.2698"
73,2026-09-19 22:08:55,Ours,0.01,0.803052248444249,61.78,77.02,65,42.3528,0:42.35,41.3966,0.0347,0.9201,3191.3274,53:11.33,10,"2,8,3,1,5,9,0,7,6,4",2:89;8:20;3:75;1:124;5:32;9:98;0:53;7:70;6:37;4:77,"2:[0,2,5,6,7,8,11,14];8:[2,11];3:[2,6,8,9,11,12,13];1:[0,2,3,4,5,7,9,11,12,13,14,15];5:[4,5,10];9:[0,2,3,5,7,9,12,13,14];0:[1,5,9,10,14];7:[3,4,7,9,10,11,13];6:[3,6,8];4:[1,5,6,11,12,13,14]","c2:bw=89,experts=[0,2,5,6,7,8,11,14]; c8:bw=20,experts=[2,11]; c3:bw=75,experts=[2,6,8,9,11,12,13]; c1:bw=124,experts=[0,2,3,4,5,7,9,11,12,13,14,15]; c5:bw=32,experts=[4,5,10]; c9:bw=98,experts=[0,2,3,5,7,9,12,13,14]; c0:bw=53,experts=[1,5,9,10,14]; c7:bw=70,experts=[3,4,7,9,10,11,13]; c6:bw=37,experts=[3,6,8]; c4:bw=77,experts=[1,5,6,11,12,13,14]","0.1718,5.4017,0.4375,15.1494,4.7034,3.9932,4.9642,2.8630,1.4077,2.3046"
74,2026-09-19 22:09:38,Ours,0.01,0.8051866366283056,65.9,77.02,65,43.2291,0:43.23,42.2661,0.0301,0.9316,3234.5873,53:54.59,10,"3,0,1,5,7,8,6,2,4,9",3:13;0:75;1:52;5:95;7:123;8:53;6:15;2:11;4:89;9:60,"3:[4];0:[1,2,3,6,9,12,15];1:[3,11,12,13,15];5:[0,1,2,3,5,6,8,9,13];7:[1,2,3,4,5,6,7,8,9,10,14,15];8:[2,6,7,10,15];6:[13];2:[1];4:[0,2,3,6,7,11,13,14];9:[0,1,4,7,8,13]","c3:bw=13,experts=[4]; c0:bw=75,experts=[1,2,3,6,9,12,15]; c1:bw=52,experts=[3,11,12,13,15]; c5:bw=95,experts=[0,1,2,3,5,6,8,9,13]; c7:bw=123,experts=[1,2,3,4,5,6,7,8,9,10,14,15]; c8:bw=53,experts=[2,6,7,10,15]; c6:bw=15,experts=[13]; c2:bw=11,experts=[1]; c4:bw=89,experts=[0,2,3,6,7,11,13,14]; c9:bw=60,experts=[0,1,4,7,8,13]","0.4093,5.0113,15.3114,4.8029,2.8292,6.0477,1.4669,0.1698,2.2991,3.9185"
75,2026-09-19 22:10:22,Ours,0.01,0.8181504640401913,72.36,77.02,65,43.3749,0:43.37,42.3964,0.0419,0.9352,3277.9917,54:37.99,10,"2,9,1,3,7,6,5,4,0,8",2:75;9:115;1:102;3:37;7:54;6:105;5:59;4:106;0:114;8:101,"2:[1,2,3,7,9,14,15];9:[1,2,4,5,6,7,8,11,12,13,15];1:[1,2,3,4,5,8,11,12,13,14];3:[6,11,12];7:[4,5,7,12,14];6:[3,4,5,7,8,9,11,13,14,15];5:[1,3,9,10,12];4:[1,3,4,6,9,10,11,13,14,15];0:[1,3,4,5,6,7,8,11,12,13,14];8:[0,3,4,5,7,10,12,13,14,15]","c2:bw=75,experts=[1,2,3,7,9,14,15]; c9:bw=115,experts=[1,2,4,5,6,7,8,11,12,13,15]; c1:bw=102,experts=[1,2,3,4,5,8,11,12,13,14]; c3:bw=37,experts=[6,11,12]; c7:bw=54,experts=[4,5,7,12,14]; c6:bw=105,experts=[3,4,5,7,8,9,11,13,14,15]; c5:bw=59,experts=[1,3,9,10,12]; c4:bw=106,experts=[1,3,4,6,9,10,11,13,14,15]; c0:bw=114,experts=[1,3,4,5,6,7,8,11,12,13,14]; c8:bw=101,experts=[0,3,4,5,7,10,12,13,14,15]","0.1732,4.0176,15.7625,0.4111,2.8781,1.4176,4.7507,2.2917,5.2515,5.4424"
76,2026-09-19 22:11:04,Ours,0.01,0.7991430725198247,67.41,77.02,65,42.6791,0:42.68,41.7104,0.0345,0.9328,3320.7031,55:20.70,10,"8,5,0,3,2,6,7,4,9,1",8:54;5:70;0:59;3:28;2:47;6:44;7:126;4:114;9:108;1:101,"8:[7,9,13,14,15];5:[4,7,8,9,12,13,15];0:[0,3,5,9,10];3:[5,9];2:[0,6,8,15];6:[0,5,8,10];7:[2,3,5,6,7,8,9,10,11,12,13,14];4:[0,1,2,4,5,6,7,9,13,14,15];9:[0,2,3,4,5,7,9,10,13,15];1:[4,5,6,7,8,10,11,12,13,15]","c8:bw=54,experts=[7,9,13,14,15]; c5:bw=70,experts=[4,7,8,9,12,13,15]; c0:bw=59,experts=[0,3,5,9,10]; c3:bw=28,experts=[5,9]; c2:bw=47,experts=[0,6,8,15]; c6:bw=44,experts=[0,5,8,10]; c7:bw=126,experts=[2,3,5,6,7,8,9,10,11,12,13,14]; c4:bw=114,experts=[0,1,2,4,5,6,7,9,13,14,15]; c9:bw=108,experts=[0,2,3,4,5,7,9,10,13,15]; c1:bw=101,experts=[4,5,6,7,8,10,11,12,13,15]","5.7270,4.7369,4.9953,0.4187,0.1689,1.4076,2.8069,2.3053,3.8803,15.2635"
77,2026-09-19 22:11:47,Ours,0.01,0.774070141054883,63.09,77.02,65,42.5264,0:42.53,41.5965,0.0316,0.897,3363.2596,56:03.26,10,"9,2,1,8,4,7,6,0,3,5",9:55;2:65;1:118;8:10;4:10;7:16;6:107;0:120;3:76;5:112,"9:[0,2,6,12,15];2:[0,3,6,10,11,14];1:[0,1,2,3,4,6,7,8,10,12,15];8:[7];4:[0];7:[6];6:[0,5,6,7,8,10,12,13,14,15];0:[0,1,3,5,6,8,9,10,11,12,14,15];3:[1,2,3,5,12,13,14];5:[0,1,2,4,5,7,9,10,13,14,15]","c9:bw=55,experts=[0,2,6,12,15]; c2:bw=65,experts=[0,3,6,10,11,14]; c1:bw=118,experts=[0,1,2,3,4,6,7,8,10,12,15]; c8:bw=10,experts=[7]; c4:bw=10,experts=[0]; c7:bw=16,experts=[6]; c6:bw=107,experts=[0,5,6,7,8,10,12,13,14,15]; c0:bw=120,experts=[0,1,3,5,6,8,9,10,11,12,14,15]; c3:bw=76,experts=[1,2,3,5,12,13,14]; c5:bw=112,experts=[0,1,2,4,5,7,9,10,13,14,15]","3.9102,0.1688,15.2932,5.3701,2.3072,2.9556,1.4130,5.0250,0.4115,4.7420"
78,2026-09-19 22:12:29,Ours,0.01,0.7638346224769186,66.33,77.02,65,42.4323,0:42.43,41.4842,0.0366,0.9102,3405.7244,56:45.72,10,"0,4,3,7,8,1,9,6,5,2",0:50;4:43;3:71;7:68;8:102;1:77;9:58;6:109;5:119;2:65,"0:[4,5,9,11,13];4:[2,3,5,10];3:[0,6,7,10,13,14,15];7:[1,4,5,6,9,15];8:[2,4,6,7,8,9,10,11,14,15];1:[1,2,4,9,12,13,14];9:[1,2,3,13,15];6:[0,2,3,4,5,6,9,10,11,12];5:[0,2,3,4,6,7,8,9,12,14,15];2:[0,1,2,7,13,15]","c0:bw=50,experts=[4,5,9,11,13]; c4:bw=43,experts=[2,3,5,10]; c3:bw=71,experts=[0,6,7,10,13,14,15]; c7:bw=68,experts=[1,4,5,6,9,15]; c8:bw=102,experts=[2,4,6,7,8,9,10,11,14,15]; c1:bw=77,experts=[1,2,4,9,12,13,14]; c9:bw=58,experts=[1,2,3,13,15]; c6:bw=109,experts=[0,2,3,4,5,6,9,10,11,12]; c5:bw=119,experts=[0,2,3,4,6,7,8,9,12,14,15]; c2:bw=65,experts=[0,1,2,7,13,15]","5.1994,2.3698,0.4122,2.8300,5.2927,15.1651,3.8906,1.4277,4.7246,0.1720"
79,2026-09-19 22:13:13,Ours,0.01,0.7587331037227655,66.05,77.02,65,43.3859,0:43.39,42.4094,0.0334,0.9419,3449.1422,57:29.14,10,"6,9,0,4,7,8,5,3,1,2",6:40;9:17;0:68;4:160;7:86;8:84;5:100;3:50;1:70;2:63,"6:[1,5,7,13];9:[4];0:[0,5,6,11,13,15];4:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15];7:[4,5,7,8,9,10,11,12];8:[0,4,5,6,7,10,14,15];5:[0,4,7,8,10,11,12,13,14,15];3:[0,4,5,8,12];1:[0,1,5,8,9,10,12];2:[3,5,7,8,11,13]","c6:bw=40,experts=[1,5,7,13]; c9:bw=17,experts=[4]; c0:bw=68,experts=[0,5,6,11,13,15]; c4:bw=160,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]; c7:bw=86,experts=[4,5,7,8,9,10,11,12]; c8:bw=84,experts=[0,4,5,6,7,10,14,15]; c5:bw=100,experts=[0,4,7,8,10,11,12,13,14,15]; c3:bw=50,experts=[0,4,5,8,12]; c1:bw=70,experts=[0,1,5,8,9,10,12]; c2:bw=63,experts=[3,5,7,8,11,13]","1.4915,3.9921,5.1609,2.3258,2.9250,5.3466,4.7037,0.4062,15.8723,0.1854"
80,2026-09-19 22:14:00,Ours,0.01,0.7379143057338933,69.86,77.02,65,47.3994,0:47.40,46.3484,0.0408,1.0057,3496.5749,58:16.57,10,"5,9,7,1,3,4,2,0,6,8",5:124;9:99;7:90;1:58;3:59;4:108;2:82;0:90;6:74;8:97,"5:[0,3,4,6,8,9,10,11,12,13,14,15];9:[1,2,4,6,8,9,11,12,14];7:[0,3,4,8,9,11,13,14,15];1:[2,4,5,6,13];3:[0,2,13,14,15];4:[1,3,4,6,7,8,10,12,14,15];2:[0,3,5,6,12,13,14,15];0:[0,5,8,9,10,11,12,14,15];6:[1,2,4,9,10,12,13];8:[0,2,3,4,5,6,9,11,15]","c5:bw=124,experts=[0,3,4,6,8,9,10,11,12,13,14,15]; c9:bw=99,experts=[1,2,4,6,8,9,11,12,14]; c7:bw=90,experts=[0,3,4,8,9,11,13,14,15]; c1:bw=58,experts=[2,4,5,6,13]; c3:bw=59,experts=[0,2,13,14,15]; c4:bw=108,experts=[1,3,4,6,7,8,10,12,14,15]; c2:bw=82,experts=[0,3,5,6,12,13,14,15]; c0:bw=90,experts=[0,5,8,9,10,11,12,14,15]; c6:bw=74,experts=[1,2,4,9,10,12,13]; c8:bw=97,experts=[0,2,3,4,5,6,9,11,15]","5.2176,4.4242,3.3797,16.9483,0.4593,2.5112,0.1848,5.6957,1.6299,5.8978"
81,2026-09-19 22:14:49,Ours,0.01,0.7495230928606819,68.58,77.02,65,48.9721,0:48.97,47.9361,0.0431,0.9891,3545.581,59:05.58,10,"6,2,3,1,4,5,9,7,8,0",6:97;2:85;3:126;1:93;4:79;5:57;9:50;7:109;8:90;0:95,"6:[0,3,4,6,8,9,10,13,14];2:[1,3,4,5,10,11,13,14];3:[0,1,3,4,5,6,7,8,9,10,13,14];1:[0,1,2,5,6,8,10,11,15];4:[3,7,8,11,12,14,15];5:[1,2,4,6,11];9:[8,10,11,13,15];7:[1,2,4,5,7,9,10,12,13,14];8:[1,3,4,5,6,7,9,10,12];0:[0,1,5,7,8,9,10,12,15]","c6:bw=97,experts=[0,3,4,6,8,9,10,13,14]; c2:bw=85,experts=[1,3,4,5,10,11,13,14]; c3:bw=126,experts=[0,1,3,4,5,6,7,8,9,10,13,14]; c1:bw=93,experts=[0,1,2,5,6,8,10,11,15]; c4:bw=79,experts=[3,7,8,11,12,14,15]; c5:bw=57,experts=[1,2,4,6,11]; c9:bw=50,experts=[8,10,11,13,15]; c7:bw=109,experts=[1,2,4,5,7,9,10,12,13,14]; c8:bw=90,experts=[1,3,4,5,6,7,9,10,12]; c0:bw=95,experts=[0,1,5,7,8,9,10,12,15]","1.5776,0.1903,0.4549,17.2102,2.8071,5.6665,4.3801,3.3409,6.3871,5.9214"
82,2026-09-19 22:15:39,Ours,0.01,0.7328975158839321,73.9,77.02,65,50.1705,0:50.17,49.0842,0.0345,1.0504,3595.788,59:55.79,10,"1,0,6,8,7,3,2,9,5,4",1:121;0:57;6:69;8:109;7:75;3:74;2:56;9:105;5:76;4:56,"1:[0,4,5,6,7,8,9,10,11,13,14,15];0:[10,11,12,13,14];6:[0,1,4,6,8,15];8:[1,2,4,6,7,9,10,11,12,14];7:[2,3,8,9,10,12,13];3:[2,3,6,8,9,11,14];2:[4,7,10,13,15];9:[2,3,4,6,7,10,11,13,14,15];5:[1,5,9,10,12,13,14];4:[0,3,6,8,12]","c1:bw=121,experts=[0,4,5,6,7,8,9,10,11,13,14,15]; c0:bw=57,experts=[10,11,12,13,14]; c6:bw=69,experts=[0,1,4,6,8,15]; c8:bw=109,experts=[1,2,4,6,7,9,10,11,12,14]; c7:bw=75,experts=[2,3,8,9,10,12,13]; c3:bw=74,experts=[2,3,6,8,9,11,14]; c2:bw=56,experts=[4,7,10,13,15]; c9:bw=105,experts=[2,3,4,6,7,10,11,13,14,15]; c5:bw=76,experts=[1,5,9,10,12,13,14]; c4:bw=56,experts=[0,3,6,8,12]","17.3138,5.9977,1.8162,6.4630,3.2921,0.4492,0.2096,5.0008,5.9635,2.5782"
83,2026-09-19 22:16:30,Ours,0.01,0.735875630702329,64.14,77.02,65,50.1004,0:50.10,48.9226,0.0398,1.1364,3645.9316,1:00:45.93,10,"9,4,2,7,5,0,6,1,8,3",9:97;4:19;2:77;7:70;5:10;0:10;6:100;1:119;8:74;3:80,"9:[0,2,4,9,10,12,13,14,15];4:[15];2:[3,4,5,8,12,13,15];7:[0,1,2,6,9,11,14];5:[11];0:[0];6:[2,3,4,5,6,7,8,10,14,15];1:[0,2,4,5,6,8,9,11,13,14,15];8:[3,4,5,6,8,14,15];3:[0,1,3,4,5,6,7,11]","c9:bw=97,experts=[0,2,4,9,10,12,13,14,15]; c4:bw=19,experts=[15]; c2:bw=77,experts=[3,4,5,8,12,13,15]; c7:bw=70,experts=[0,1,2,6,9,11,14]; c5:bw=10,experts=[11]; c0:bw=10,experts=[0]; c6:bw=100,experts=[2,3,4,5,6,7,8,10,14,15]; c1:bw=119,experts=[0,2,4,5,6,8,9,11,13,14,15]; c8:bw=74,experts=[3,4,5,6,8,14,15]; c3:bw=80,experts=[0,1,3,4,5,6,7,11]","4.3251,2.5185,0.1930,3.1273,5.5837,6.0951,1.7040,18.2295,6.6450,0.5014"
84,2026-09-19 22:17:20,Ours,0.01,0.7578756793800131,71.53,77.02,65,50.0786,0:50.08,49.1093,0.0323,0.9356,3696.0485,1:01:36.05,10,"8,3,1,6,9,2,7,5,4,0",8:126;3:61;1:110;6:10;9:39;2:69;7:89;5:38;4:52;0:19,"8:[1,2,3,5,7,8,9,10,11,12,13,15];3:[1,3,5,7,10,12];1:[0,1,2,5,6,7,11,12,13,14,15];6:[8];9:[6,9,11];2:[0,5,10,11,12,13];7:[0,1,2,4,8,10,11,12];5:[1,5,14];4:[1,5,11,14,15];0:[4]","c8:bw=126,experts=[1,2,3,5,7,8,9,10,11,12,13,15]; c3:bw=61,experts=[1,3,5,7,10,12]; c1:bw=110,experts=[0,1,2,5,6,7,11,12,13,14,15]; c6:bw=10,experts=[8]; c9:bw=39,experts=[6,9,11]; c2:bw=69,experts=[0,5,10,11,12,13]; c7:bw=89,experts=[0,1,2,4,8,10,11,12]; c5:bw=38,experts=[1,5,14]; c4:bw=52,experts=[1,5,11,14,15]; c0:bw=19,experts=[4]","6.7869,0.5466,18.8605,1.7593,4.6076,0.1947,3.1617,5.2729,2.5636,5.3553"
85,2026-09-19 22:18:05,Ours,0.01,0.7486772589132524,63.72,77.02,65,45.032,0:45.03,44.0483,0.0356,0.9468,3741.1154,1:02:21.12,10,"0,2,8,6,1,4,9,3,5,7",0:72;2:86;8:132;6:79;1:107;4:79;9:109;3:97;5:23;7:21,"0:[1,4,5,7,11,12,15];2:[2,3,4,5,7,9,10,15];8:[0,1,2,4,5,6,8,9,10,11,12,14,15];6:[0,5,8,9,11,12,14];1:[0,1,2,5,7,8,9,10,11,12];4:[1,4,5,7,10,11,12];9:[1,2,3,4,7,10,11,12,13,15];3:[1,2,3,9,10,11,12,14,15];5:[13,15];7:[9,10]","c0:bw=72,experts=[1,4,5,7,11,12,15]; c2:bw=86,experts=[2,3,4,5,7,9,10,15]; c8:bw=132,experts=[0,1,2,4,5,6,8,9,10,11,12,14,15]; c6:bw=79,experts=[0,5,8,9,11,12,14]; c1:bw=107,experts=[0,1,2,5,7,8,9,10,11,12]; c4:bw=79,experts=[1,4,5,7,10,11,12]; c9:bw=109,experts=[1,2,3,4,7,10,11,12,13,15]; c3:bw=97,experts=[1,2,3,9,10,11,12,14,15]; c5:bw=23,experts=[13,15]; c7:bw=21,experts=[9,10]","5.3989,0.1785,5.8558,1.6226,15.8595,2.4182,4.1188,0.4448,5.0602,3.0908"
86,2026-09-19 22:18:51,Ours,0.01,0.7652574109296292,77.12,77.12,86,46.1144,0:46.11,45.0611,0.0356,1.0162,3787.2638,1:03:07.26,10,"5,8,2,6,0,4,7,3,1,9",5:90;8:53;2:45;6:104;0:56;4:35;7:83;3:52;1:136;9:81,"5:[1,2,3,4,6,7,9,10,13];8:[1,4,7,9,12];2:[4,7,9,12];6:[0,2,4,5,6,7,9,10,12,14];0:[1,2,7,9,15];4:[0,4,6];7:[0,3,5,7,8,9,13,15];3:[0,3,6,10,11];1:[0,1,2,3,4,6,7,8,9,11,12,13,15];9:[0,1,2,7,8,10,12,13]","c5:bw=90,experts=[1,2,3,4,6,7,9,10,13]; c8:bw=53,experts=[1,4,7,9,12]; c2:bw=45,experts=[4,7,9,12]; c6:bw=104,experts=[0,2,4,5,6,7,9,10,12,14]; c0:bw=56,experts=[1,2,7,9,15]; c4:bw=35,experts=[0,4,6]; c7:bw=83,experts=[0,3,5,7,8,9,13,15]; c3:bw=52,experts=[0,3,6,10,11]; c1:bw=136,experts=[0,1,2,3,4,6,7,8,9,11,12,13,15]; c9:bw=81,experts=[0,1,2,7,8,10,12,13]","4.9460,5.5717,0.1753,1.5689,5.2983,2.4628,2.8960,0.4322,17.1842,4.5257"
