Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
41,2026-09-23 20:36:58,Ours,0.01,2.513716489888646,28.77,28.77,41,53.2774,0:53.28,51.8483,0.2827,1.1441,2191.5182,36:31.52,20,"14,11,5,15,6,10,1,7,17,12,3,2,0,8,13,19,16,18,9,4",14:61;11:41;5:61;15:24;6:10;10:42;1:10;7:68;17:52;12:18;3:40;2:54;0:10;8:57;13:45;19:19;16:25;18:10;9:54;4:50,"14:[0,2,4,5,6,7];11:[4,5,6,7];5:[0,2,4,5,6,7];15:[4,6];6:[4];10:[3,4,6,7];1:[4];7:[0,2,4,5,6,7];17:[2,4,5,6,7];12:[4];3:[4,5,6,7];2:[0,4,5,6,7];0:[4];8:[0,4,5,6,7];13:[4,5,6,7];19:[4];16:[4,5];18:[0];9:[0,4,5,6,7];4:[2,4,5,6,7]","c14:bw=61,experts=[0,2,4,5,6,7]; c11:bw=41,experts=[4,5,6,7]; c5:bw=61,experts=[0,2,4,5,6,7]; c15:bw=24,experts=[4,6]; c6:bw=10,experts=[4]; c10:bw=42,experts=[3,4,6,7]; c1:bw=10,experts=[4]; c7:bw=68,experts=[0,2,4,5,6,7]; c17:bw=52,experts=[2,4,5,6,7]; c12:bw=18,experts=[4]; c3:bw=40,experts=[4,5,6,7]; c2:bw=54,experts=[0,4,5,6,7]; c0:bw=10,experts=[4]; c8:bw=57,experts=[0,4,5,6,7]; c13:bw=45,experts=[4,5,6,7]; c19:bw=19,experts=[4]; c16:bw=25,experts=[4,5]; c18:bw=10,experts=[0]; c9:bw=54,experts=[0,4,5,6,7]; c4:bw=50,experts=[2,4,5,6,7]","3.9378,2.3949,1.2966,2.9555,2.0493,1.2554,3.6888,3.2222,2.2493,2.4547,1.4816,2.6313,1.4863,2.2915,4.1060,3.6196,2.1068,3.0462,2.2553,3.3192"
42,2026-09-23 20:37:52,Ours,0.01,2.595958373644687,28.78,28.78,42,53.426,0:53.43,51.9635,0.2943,1.1659,2244.967,37:24.97,20,"12,9,3,7,19,1,15,14,13,6,16,8,10,4,18,5,0,11,17,2",12:22;9:51;3:48;7:20;19:63;1:49;15:31;14:13;13:33;6:34;16:10;8:42;10:15;4:55;18:14;5:50;0:15;11:59;17:32;2:40,"12:[4,6];9:[3,4,5,6,7];3:[3,4,6,7];7:[4,6];19:[0,2,4,5,6,7];1:[0,4,6,7];15:[4,6,7];14:[3];13:[4,6,7];6:[3,4,6];16:[0];8:[4,5,6,7];10:[1];4:[2,4,5,6,7];18:[4];5:[1,4,5,6,7];0:[1];11:[1,2,4,6,7];17:[4,6,7];2:[4,5,6,7]","c12:bw=22,experts=[4,6]; c9:bw=51,experts=[3,4,5,6,7]; c3:bw=48,experts=[3,4,6,7]; c7:bw=20,experts=[4,6]; c19:bw=63,experts=[0,2,4,5,6,7]; c1:bw=49,experts=[0,4,6,7]; c15:bw=31,experts=[4,6,7]; c14:bw=13,experts=[3]; c13:bw=33,experts=[4,6,7]; c6:bw=34,experts=[3,4,6]; c16:bw=10,experts=[0]; c8:bw=42,experts=[4,5,6,7]; c10:bw=15,experts=[1]; c4:bw=55,experts=[2,4,5,6,7]; c18:bw=14,experts=[4]; c5:bw=50,experts=[1,4,5,6,7]; c0:bw=15,experts=[1]; c11:bw=59,experts=[1,2,4,6,7]; c17:bw=32,experts=[4,6,7]; c2:bw=40,experts=[4,5,6,7]","2.4697,2.2704,1.5039,3.2407,3.6465,3.7183,2.9561,3.9130,4.1074,2.0396,2.1125,2.2907,1.2295,3.3203,3.0391,1.2860,1.4937,2.3768,2.2441,2.7051"
43,2026-09-23 20:38:45,Ours,0.01,2.5612336060633183,29.9,29.9,43,53.3107,0:53.31,51.7802,0.3751,1.1531,2298.3007,38:18.30,20,"4,9,7,12,11,14,6,0,18,8,3,15,2,10,13,16,19,17,5,1",4:34;9:32;7:21;12:10;11:55;14:66;6:12;0:21;18:24;8:45;3:65;15:14;2:51;10:37;13:16;16:21;19:54;17:47;5:53;1:58,"4:[4,6,7];9:[4,6,7];7:[1,4];12:[4];11:[3,4,5,6,7];14:[0,2,4,5,6,7];6:[1];0:[4,6];18:[1,3];8:[4,5,6,7];3:[1,2,4,5,6,7];15:[4];2:[2,4,5,6,7];10:[4,6,7];13:[3];16:[1,2];19:[0,4,5,6,7];17:[4,5,6,7];5:[0,4,5,6,7];1:[1,2,3,4,6]","c4:bw=34,experts=[4,6,7]; c9:bw=32,experts=[4,6,7]; c7:bw=21,experts=[1,4]; c12:bw=10,experts=[4]; c11:bw=55,experts=[3,4,5,6,7]; c14:bw=66,experts=[0,2,4,5,6,7]; c6:bw=12,experts=[1]; c0:bw=21,experts=[4,6]; c18:bw=24,experts=[1,3]; c8:bw=45,experts=[4,5,6,7]; c3:bw=65,experts=[1,2,4,5,6,7]; c15:bw=14,experts=[4]; c2:bw=51,experts=[2,4,5,6,7]; c10:bw=37,experts=[4,6,7]; c13:bw=16,experts=[3]; c16:bw=21,experts=[1,2]; c19:bw=54,experts=[0,4,5,6,7]; c17:bw=47,experts=[4,5,6,7]; c5:bw=53,experts=[0,4,5,6,7]; c1:bw=58,experts=[1,2,3,4,6]","3.3851,2.2634,3.2297,2.4596,2.4094,3.9104,2.0343,1.5016,3.0743,2.2881,1.4813,2.9245,2.6148,1.2386,4.0481,2.0956,3.6174,2.2410,1.2895,3.6735"
44,2026-09-23 20:39:38,Ours,0.01,2.458049951487079,30.24,30.24,44,53.3037,0:53.30,51.8506,0.3029,1.1478,2351.6281,39:11.63,20,"12,15,13,6,2,17,8,10,14,5,1,4,7,19,11,0,18,16,9,3",12:40;15:50;13:28;6:20;2:37;17:12;8:34;10:56;14:65;5:24;1:45;4:29;7:75;19:10;11:16;0:66;18:54;16:76;9:37;3:47,"12:[1,4,6,7];15:[2,4,5,6,7];13:[1,4];6:[4,6];2:[4,6,7];17:[4];8:[2,4,6];10:[0,4,5,6,7];14:[0,2,4,5,6,7];5:[4,6];1:[4,5,6,7];4:[0,3];7:[0,2,3,4,5,6,7];19:[4];11:[4];0:[0,2,4,5,6,7];18:[2,4,5,6,7];16:[0,2,3,4,5,6,7];9:[4,6,7];3:[0,4,6,7]","c12:bw=40,experts=[1,4,6,7]; c15:bw=50,experts=[2,4,5,6,7]; c13:bw=28,experts=[1,4]; c6:bw=20,experts=[4,6]; c2:bw=37,experts=[4,6,7]; c17:bw=12,experts=[4]; c8:bw=34,experts=[2,4,6]; c10:bw=56,experts=[0,4,5,6,7]; c14:bw=65,experts=[0,2,4,5,6,7]; c5:bw=24,experts=[4,6]; c1:bw=45,experts=[4,5,6,7]; c4:bw=29,experts=[0,3]; c7:bw=75,experts=[0,2,3,4,5,6,7]; c19:bw=10,experts=[4]; c11:bw=16,experts=[4]; c0:bw=66,experts=[0,2,4,5,6,7]; c18:bw=54,experts=[2,4,5,6,7]; c16:bw=76,experts=[0,2,3,4,5,6,7]; c9:bw=37,experts=[4,6,7]; c3:bw=47,experts=[0,4,6,7]","2.4968,2.9728,4.1247,2.0379,2.6350,2.2452,2.2983,1.2511,3.9034,1.3093,3.6849,3.3251,3.2374,3.5857,2.3505,1.4891,3.0430,2.1384,2.2397,1.4824"
45,2026-09-23 20:40:32,Ours,0.01,2.4764233585848436,30.59,30.59,45,53.2518,0:53.25,51.8075,0.2974,1.1446,2404.9041,40:04.90,20,"12,0,11,5,6,1,4,17,9,2,8,13,19,16,3,7,18,10,15,14",12:61;0:36;11:53;5:44;6:10;1:56;4:64;17:10;9:25;2:49;8:55;13:53;19:67;16:54;3:67;7:36;18:16;10:42;15:33;14:41,"12:[0,2,4,5,6,7];0:[4,6,7];11:[0,4,5,6,7];5:[4,5,6,7];6:[0];1:[0,4,5,6,7];4:[0,1,4,5,6,7];17:[3];9:[2,4];2:[0,4,6,7];8:[0,4,5,6,7];13:[3,4,5,6,7];19:[0,2,4,5,6,7];16:[0,4,5,6,7];3:[0,2,4,5,6,7];7:[4,6,7];18:[4];10:[4,5,6,7];15:[0,3,4];14:[1,4,6,7]","c12:bw=61,experts=[0,2,4,5,6,7]; c0:bw=36,experts=[4,6,7]; c11:bw=53,experts=[0,4,5,6,7]; c5:bw=44,experts=[4,5,6,7]; c6:bw=10,experts=[0]; c1:bw=56,experts=[0,4,5,6,7]; c4:bw=64,experts=[0,1,4,5,6,7]; c17:bw=10,experts=[3]; c9:bw=25,experts=[2,4]; c2:bw=49,experts=[0,4,6,7]; c8:bw=55,experts=[0,4,5,6,7]; c13:bw=53,experts=[3,4,5,6,7]; c19:bw=67,experts=[0,2,4,5,6,7]; c16:bw=54,experts=[0,4,5,6,7]; c3:bw=67,experts=[0,2,4,5,6,7]; c7:bw=36,experts=[4,6,7]; c18:bw=16,experts=[4]; c10:bw=42,experts=[4,5,6,7]; c15:bw=33,experts=[0,3,4]; c14:bw=41,experts=[1,4,6,7]","2.4931,1.5042,2.4015,1.3000,2.0239,3.7108,3.3364,2.2218,2.2602,2.6370,2.2915,4.1210,3.6247,2.1176,1.4777,3.2022,3.0191,1.2429,2.9296,3.8923"
46,2026-09-23 20:41:26,Ours,0.01,2.4431931160464075,30.77,30.77,46,54.1317,0:54.13,52.6683,0.3136,1.1475,2459.0602,40:59.06,20,"7,3,16,14,2,6,12,10,13,15,1,18,11,8,19,0,5,9,17,4",7:28;3:27;16:28;14:39;2:57;6:39;12:53;10:59;13:50;15:14;1:41;18:44;11:38;8:39;19:10;0:55;5:41;9:37;17:15;4:64,"7:[4,6];3:[4,6];16:[4,6];14:[4,6,7];2:[2,4,5,6,7];6:[2,4,6];12:[3,4,5,6,7];10:[0,4,5,6,7];13:[0,2,4,6,7];15:[4];1:[4,5,6,7];18:[4,5,6,7];11:[4,6,7];8:[3,4,6];19:[3];0:[0,4,5,6,7];5:[4,5,6,7];9:[1,4,6];17:[0];4:[0,2,4,5,6,7]","c7:bw=28,experts=[4,6]; c3:bw=27,experts=[4,6]; c16:bw=28,experts=[4,6]; c14:bw=39,experts=[4,6,7]; c2:bw=57,experts=[2,4,5,6,7]; c6:bw=39,experts=[2,4,6]; c12:bw=53,experts=[3,4,5,6,7]; c10:bw=59,experts=[0,4,5,6,7]; c13:bw=50,experts=[0,2,4,6,7]; c15:bw=14,experts=[4]; c1:bw=41,experts=[4,5,6,7]; c18:bw=44,experts=[4,5,6,7]; c11:bw=38,experts=[4,6,7]; c8:bw=39,experts=[3,4,6]; c19:bw=10,experts=[3]; c0:bw=55,experts=[0,4,5,6,7]; c5:bw=41,experts=[4,5,6,7]; c9:bw=37,experts=[1,4,6]; c17:bw=15,experts=[0]; c4:bw=64,experts=[0,2,4,5,6,7]","3.2580,1.4821,2.1368,3.9366,2.6329,2.0248,2.4713,1.2417,4.0988,3.0728,3.8491,3.2184,2.4745,2.3777,3.7543,1.5193,1.2976,2.2488,2.2325,3.3404"
47,2026-09-23 20:42:19,Ours,0.01,2.384272899001439,31.85,31.85,47,53.5063,0:53.51,52.0715,0.2975,1.1349,2512.5916,41:52.59,20,"11,18,10,13,15,8,4,1,14,6,9,5,17,19,12,2,16,7,0,3",11:39;18:10;10:51;13:33;15:42;8:39;4:10;1:30;14:24;6:22;9:17;5:52;17:20;19:28;12:15;2:54;16:68;7:53;0:46;3:70,"11:[4,6,7];18:[4];10:[0,4,5,6,7];13:[4,6,7];15:[0,4,6,7];8:[1,4,6];4:[4];1:[4,6,7];14:[4,6];6:[4,6];9:[4];5:[0,3,4,6,7];17:[1,4];19:[4,6];12:[4];2:[0,1,4,6,7];16:[0,2,4,5,6,7];7:[0,4,5,6,7];0:[3,4,6,7];3:[0,2,3,4,5,6,7]","c11:bw=39,experts=[4,6,7]; c18:bw=10,experts=[4]; c10:bw=51,experts=[0,4,5,6,7]; c13:bw=33,experts=[4,6,7]; c15:bw=42,experts=[0,4,6,7]; c8:bw=39,experts=[1,4,6]; c4:bw=10,experts=[4]; c1:bw=30,experts=[4,6,7]; c14:bw=24,experts=[4,6]; c6:bw=22,experts=[4,6]; c9:bw=17,experts=[4]; c5:bw=52,experts=[0,3,4,6,7]; c17:bw=20,experts=[1,4]; c19:bw=28,experts=[4,6]; c12:bw=15,experts=[4]; c2:bw=54,experts=[0,1,4,6,7]; c16:bw=68,experts=[0,2,4,5,6,7]; c7:bw=53,experts=[0,4,5,6,7]; c0:bw=46,experts=[3,4,6,7]; c3:bw=70,experts=[0,2,3,4,5,6,7]","2.3839,3.1237,1.2641,4.1389,2.9770,2.3005,3.3479,3.7138,4.0575,2.0222,2.2423,1.3012,2.2189,3.6062,2.4503,2.6129,2.1227,3.2122,1.5034,1.4721"
48,2026-09-23 20:43:13,Ours,0.01,2.39605923277416,32.25,32.25,48,53.3168,0:53.32,51.8376,0.309,1.1679,2565.9325,42:45.93,20,"16,7,8,17,3,4,0,6,15,19,5,9,1,12,11,18,10,13,14,2",16:10;7:62;8:50;17:38;3:18;4:67;0:16;6:45;15:64;19:45;5:55;9:52;1:50;12:31;11:32;18:62;10:12;13:50;14:10;2:57,"16:[4];7:[0,2,4,5,6,7];8:[0,4,5,6,7];17:[4,6,7];3:[4];4:[0,2,3,4,6,7];0:[4];6:[4,5,6,7];15:[0,1,4,5,6,7];19:[1,4,6,7];5:[0,4,5,6,7];9:[0,4,5,6,7];1:[0,4,5,6,7];12:[4,6,7];11:[4,6,7];18:[0,2,4,5,6,7];10:[2];13:[0,4,5,6,7];14:[4];2:[0,3,4,6,7]","c16:bw=10,experts=[4]; c7:bw=62,experts=[0,2,4,5,6,7]; c8:bw=50,experts=[0,4,5,6,7]; c17:bw=38,experts=[4,6,7]; c3:bw=18,experts=[4]; c4:bw=67,experts=[0,2,3,4,6,7]; c0:bw=16,experts=[4]; c6:bw=45,experts=[4,5,6,7]; c15:bw=64,experts=[0,1,4,5,6,7]; c19:bw=45,experts=[1,4,6,7]; c5:bw=55,experts=[0,4,5,6,7]; c9:bw=52,experts=[0,4,5,6,7]; c1:bw=50,experts=[0,4,5,6,7]; c12:bw=31,experts=[4,6,7]; c11:bw=32,experts=[4,6,7]; c18:bw=62,experts=[0,2,4,5,6,7]; c10:bw=12,experts=[2]; c13:bw=50,experts=[0,4,5,6,7]; c14:bw=10,experts=[4]; c2:bw=57,experts=[0,3,4,6,7]","2.1350,3.2432,2.3026,2.2574,1.4773,3.3605,1.4860,2.0540,2.9453,3.7253,1.2831,2.2420,3.6745,2.4676,2.3670,3.0437,1.2342,4.0776,3.8288,2.6324"
49,2026-09-23 20:44:06,Ours,0.01,2.3578180457916424,32.97,32.97,49,53.162,0:53.16,51.7058,0.2995,1.1544,2619.1192,43:39.12,20,"7,4,0,10,17,5,15,18,1,13,2,9,14,8,3,12,19,11,6,16",7:44;4:48;0:20;10:64;17:30;5:56;15:42;18:32;1:54;13:39;2:58;9:53;14:58;8:26;3:32;12:37;19:10;11:38;6:13;16:30,"7:[4,5,6,7];4:[3,4,6,7];0:[4,6];10:[0,3,4,5,6,7];17:[2,4,6];5:[0,2,4,6,7];15:[0,4,6,7];18:[4,6,7];1:[0,4,5,6,7];13:[4,6,7];2:[0,4,5,6,7];9:[0,4,5,6,7];14:[0,4,5,6,7];8:[4,6];3:[4,6,7];12:[4,6,7];19:[4];11:[4,6,7];6:[4];16:[4,6,7]","c7:bw=44,experts=[4,5,6,7]; c4:bw=48,experts=[3,4,6,7]; c0:bw=20,experts=[4,6]; c10:bw=64,experts=[0,3,4,5,6,7]; c17:bw=30,experts=[2,4,6]; c5:bw=56,experts=[0,2,4,6,7]; c15:bw=42,experts=[0,4,6,7]; c18:bw=32,experts=[4,6,7]; c1:bw=54,experts=[0,4,5,6,7]; c13:bw=39,experts=[4,6,7]; c2:bw=58,experts=[0,4,5,6,7]; c9:bw=53,experts=[0,4,5,6,7]; c14:bw=58,experts=[0,4,5,6,7]; c8:bw=26,experts=[4,6]; c3:bw=32,experts=[4,6,7]; c12:bw=37,experts=[4,6,7]; c19:bw=10,experts=[4]; c11:bw=38,experts=[4,6,7]; c6:bw=13,experts=[4]; c16:bw=30,experts=[4,6,7]","3.2310,3.3559,1.5033,1.2518,2.2497,1.3079,2.9663,3.0660,3.7269,4.0993,2.6207,2.2650,3.8636,2.2607,1.4599,2.4536,3.5710,2.3506,1.9953,2.1074"
50,2026-09-23 20:45:02,Ours,0.01,2.3297705287905606,33.55,33.55,50,56.4539,0:56.45,55.0017,0.2876,1.1624,2675.5977,44:35.60,20,"2,6,14,12,13,17,11,0,16,15,7,10,1,19,3,5,4,8,9,18",2:63;6:68;14:23;12:34;13:37;17:33;11:57;0:29;16:27;15:31;7:34;10:23;1:64;19:43;3:39;5:31;4:10;8:32;9:27;18:44,"2:[0,2,4,5,6,7];6:[0,3,4,5,6,7];14:[3,4];12:[4,6,7];13:[4,6,7];17:[4,6,7];11:[1,2,4,6,7];0:[1,4];16:[4,6];15:[4,6,7];7:[4,6,7];10:[1,4];1:[0,2,4,5,6,7];19:[4,5,6,7];3:[4,6,7];5:[1,4,6];4:[4];8:[4,6,7];9:[3,4];18:[4,5,6,7]","c2:bw=63,experts=[0,2,4,5,6,7]; c6:bw=68,experts=[0,3,4,5,6,7]; c14:bw=23,experts=[3,4]; c12:bw=34,experts=[4,6,7]; c13:bw=37,experts=[4,6,7]; c17:bw=33,experts=[4,6,7]; c11:bw=57,experts=[1,2,4,6,7]; c0:bw=29,experts=[1,4]; c16:bw=27,experts=[4,6]; c15:bw=31,experts=[4,6,7]; c7:bw=34,experts=[4,6,7]; c10:bw=23,experts=[1,4]; c1:bw=64,experts=[0,2,4,5,6,7]; c19:bw=43,experts=[4,5,6,7]; c3:bw=39,experts=[4,6,7]; c5:bw=31,experts=[1,4,6]; c4:bw=10,experts=[4]; c8:bw=32,experts=[4,6,7]; c9:bw=27,experts=[3,4]; c18:bw=44,experts=[4,5,6,7]","2.6488,2.0448,3.8890,2.4773,4.1192,2.2597,2.4976,1.8343,2.6448,3.4066,3.8745,1.5667,4.4208,3.6519,1.4767,1.2920,3.2958,2.2705,2.2489,3.0817"
51,2026-09-23 20:45:56,Ours,0.01,2.3311467999671778,34.19,34.19,51,53.7878,0:53.79,52.2925,0.3124,1.1807,2729.4111,45:29.41,20,"0,9,11,16,13,19,17,1,5,12,18,4,7,14,2,6,8,10,3,15",0:53;9:18;11:60;16:30;13:40;19:10;17:43;1:21;5:47;12:43;18:37;4:11;7:27;14:30;2:20;6:52;8:46;10:37;3:55;15:57,"0:[0,4,5,6,7];9:[4];11:[0,3,4,5,6,7];16:[1,4,6];13:[4,5,6,7];19:[4];17:[4,5,6,7];1:[1,3];5:[0,4,6,7];12:[4,5,6,7];18:[1,3,4];4:[4];7:[1,4];14:[4,6,7];2:[4,6];6:[1,4,5,6,7];8:[4,5,6,7];10:[4,6,7];3:[1,4,5,6,7];15:[0,4,5,6,7]","c0:bw=53,experts=[0,4,5,6,7]; c9:bw=18,experts=[4]; c11:bw=60,experts=[0,3,4,5,6,7]; c16:bw=30,experts=[1,4,6]; c13:bw=40,experts=[4,5,6,7]; c19:bw=10,experts=[4]; c17:bw=43,experts=[4,5,6,7]; c1:bw=21,experts=[1,3]; c5:bw=47,experts=[0,4,6,7]; c12:bw=43,experts=[4,5,6,7]; c18:bw=37,experts=[1,3,4]; c4:bw=11,experts=[4]; c7:bw=27,experts=[1,4]; c14:bw=30,experts=[4,6,7]; c2:bw=20,experts=[4,6]; c6:bw=52,experts=[1,4,5,6,7]; c8:bw=46,experts=[4,5,6,7]; c10:bw=37,experts=[4,6,7]; c3:bw=55,experts=[1,4,5,6,7]; c15:bw=57,experts=[0,4,5,6,7]","1.5142,2.2535,2.4108,2.1413,4.1855,3.6441,2.2721,3.7218,1.3012,2.4675,3.0731,3.5514,3.3481,3.8764,2.5964,2.0223,2.2703,1.2341,1.4729,2.9354"
52,2026-09-23 20:46:50,Ours,0.01,2.3733278771761976,34.89,34.89,52,53.3248,0:53.32,51.8822,0.2996,1.1407,2782.7618,46:22.76,20,"6,17,15,8,0,19,12,3,13,18,4,11,2,9,7,10,14,1,5,16",6:51;17:19;15:31;8:18;0:46;19:46;12:10;3:43;13:23;18:49;4:33;11:60;2:29;9:31;7:34;10:31;14:42;1:40;5:24;16:59,"6:[0,4,5,6,7];17:[4];15:[2,4,6];8:[2];0:[2,4,6,7];19:[0,4,6,7];12:[1];3:[0,4,6,7];13:[1,4];18:[4,5,6,7];4:[4,6,7];11:[0,2,4,5,6,7];2:[4,6];9:[4,6,7];7:[3,4,6];10:[4,6,7];14:[2,4,6,7];1:[4,5,6,7];5:[4,6];16:[0,3,4,6,7]","c6:bw=51,experts=[0,4,5,6,7]; c17:bw=19,experts=[4]; c15:bw=31,experts=[2,4,6]; c8:bw=18,experts=[2]; c0:bw=46,experts=[2,4,6,7]; c19:bw=46,experts=[0,4,6,7]; c12:bw=10,experts=[1]; c3:bw=43,experts=[0,4,6,7]; c13:bw=23,experts=[1,4]; c18:bw=49,experts=[4,5,6,7]; c4:bw=33,experts=[4,6,7]; c11:bw=60,experts=[0,2,4,5,6,7]; c2:bw=29,experts=[4,6]; c9:bw=31,experts=[4,6,7]; c7:bw=34,experts=[3,4,6]; c10:bw=31,experts=[4,6,7]; c14:bw=42,experts=[2,4,6,7]; c1:bw=40,experts=[4,5,6,7]; c5:bw=24,experts=[4,6]; c16:bw=59,experts=[0,3,4,6,7]","2.0558,2.2534,2.9721,2.2864,1.5107,3.6479,2.4671,1.4836,4.1008,3.1048,3.3424,2.3797,2.6133,2.2515,3.1945,1.2494,3.8852,3.6771,1.2804,2.1260"
53,2026-09-23 20:47:43,Ours,0.01,2.315156265503236,35.04,35.04,53,53.2662,0:53.27,51.7997,0.2967,1.1675,2836.0539,47:16.05,20,"11,9,8,12,6,15,7,1,16,18,2,19,3,10,17,4,5,13,0,14",11:11;9:61;8:22;12:45;6:36;15:27;7:44;1:59;16:44;18:17;2:51;19:10;3:47;10:52;17:28;4:28;5:44;13:10;0:39;14:34,"11:[4];9:[0,2,4,5,6,7];8:[4,6];12:[0,2,4,6];6:[4,6,7];15:[3,4];7:[0,4,6,7];1:[0,4,5,6,7];16:[4,5,6,7];18:[4];2:[0,4,5,6,7];19:[2];3:[0,4,6,7];10:[0,4,5,6,7];17:[3,4];4:[1,4];5:[0,4,6,7];13:[3];0:[4,6,7];14:[1,4,6]","c11:bw=11,experts=[4]; c9:bw=61,experts=[0,2,4,5,6,7]; c8:bw=22,experts=[4,6]; c12:bw=45,experts=[0,2,4,6]; c6:bw=36,experts=[4,6,7]; c15:bw=27,experts=[3,4]; c7:bw=44,experts=[0,4,6,7]; c1:bw=59,experts=[0,4,5,6,7]; c16:bw=44,experts=[4,5,6,7]; c18:bw=17,experts=[4]; c2:bw=51,experts=[0,4,5,6,7]; c19:bw=10,experts=[2]; c3:bw=47,experts=[0,4,6,7]; c10:bw=52,experts=[0,4,5,6,7]; c17:bw=28,experts=[3,4]; c4:bw=28,experts=[1,4]; c5:bw=44,experts=[0,4,6,7]; c13:bw=10,experts=[3]; c0:bw=39,experts=[4,6,7]; c14:bw=34,experts=[1,4,6]","2.3809,2.2665,2.2783,2.4685,2.0260,2.9579,3.2020,3.7310,2.1380,3.0693,2.6367,3.6034,1.4795,1.2529,2.2426,3.3082,1.2971,4.0790,1.4939,3.8879"
54,2026-09-23 20:48:36,Ours,0.01,2.2788263259588923,35.29,35.29,54,53.3477,0:53.35,51.9223,0.282,1.1411,2889.4289,48:09.43,20,"11,13,3,18,16,14,9,12,2,6,5,19,10,15,17,8,4,0,1,7",11:58;13:55;3:30;18:33;16:10;14:33;9:50;12:74;2:10;6:54;5:10;19:21;10:10;15:32;17:27;8:55;4:32;0:37;1:53;7:61,"11:[1,3,4,6,7];13:[2,4,5,6,7];3:[4,6,7];18:[4,6,7];16:[4];14:[4,6,7];9:[1,4,5,6,7];12:[0,2,3,4,5,6,7];2:[4];6:[0,2,4,6,7];5:[4];19:[3,4];10:[4];15:[4,6,7];17:[0,4];8:[3,4,5,6,7];4:[4,5,6];0:[4,6,7];1:[0,4,5,6,7];7:[0,2,4,5,6,7]","c11:bw=58,experts=[1,3,4,6,7]; c13:bw=55,experts=[2,4,5,6,7]; c3:bw=30,experts=[4,6,7]; c18:bw=33,experts=[4,6,7]; c16:bw=10,experts=[4]; c14:bw=33,experts=[4,6,7]; c9:bw=50,experts=[1,4,5,6,7]; c12:bw=74,experts=[0,2,3,4,5,6,7]; c2:bw=10,experts=[4]; c6:bw=54,experts=[0,2,4,6,7]; c5:bw=10,experts=[4]; c19:bw=21,experts=[3,4]; c10:bw=10,experts=[4]; c15:bw=32,experts=[4,6,7]; c17:bw=27,experts=[0,4]; c8:bw=55,experts=[3,4,5,6,7]; c4:bw=32,experts=[4,5,6]; c0:bw=37,experts=[4,6,7]; c1:bw=53,experts=[0,4,5,6,7]; c7:bw=61,experts=[0,2,4,5,6,7]","2.4010,4.1480,1.4935,3.1037,2.1142,3.9316,2.2874,2.4960,2.6358,2.0373,1.2838,3.6082,1.2355,2.9329,2.2302,2.2956,3.3213,1.4822,3.6875,3.1965"
55,2026-09-23 20:49:30,Ours,0.01,2.281693434381256,36.08,36.08,55,53.5717,0:53.57,52.1442,0.2834,1.1418,2943.0277,49:03.03,20,"17,9,6,13,14,19,3,16,4,18,12,5,7,0,15,2,11,1,8,10",17:39;9:62;6:42;13:24;14:33;19:60;3:52;16:57;4:14;18:70;12:62;5:53;7:54;0:27;15:30;2:41;11:40;1:60;8:14;10:57,"17:[1,4,6];9:[0,2,4,5,6,7];6:[4,5,6,7];13:[4,6];14:[4,6,7];19:[0,3,4,5,6,7];3:[2,3,4,6,7];16:[0,2,4,6,7];4:[4];18:[0,2,3,4,5,6,7];12:[0,3,4,5,6,7];5:[0,3,4,6,7];7:[0,4,5,6,7];0:[3,4];15:[4,6,7];2:[1,4,6,7];11:[3,4,6,7];1:[0,3,4,5,6,7];8:[1];10:[0,4,5,6,7]","c17:bw=39,experts=[1,4,6]; c9:bw=62,experts=[0,2,4,5,6,7]; c6:bw=42,experts=[4,5,6,7]; c13:bw=24,experts=[4,6]; c14:bw=33,experts=[4,6,7]; c19:bw=60,experts=[0,3,4,5,6,7]; c3:bw=52,experts=[2,3,4,6,7]; c16:bw=57,experts=[0,2,4,6,7]; c4:bw=14,experts=[4]; c18:bw=70,experts=[0,2,3,4,5,6,7]; c12:bw=62,experts=[0,3,4,5,6,7]; c5:bw=53,experts=[0,3,4,6,7]; c7:bw=54,experts=[0,4,5,6,7]; c0:bw=27,experts=[3,4]; c15:bw=30,experts=[4,6,7]; c2:bw=41,experts=[1,4,6,7]; c11:bw=40,experts=[3,4,6,7]; c1:bw=60,experts=[0,3,4,5,6,7]; c8:bw=14,experts=[1]; c10:bw=57,experts=[0,4,5,6,7]","2.2787,2.3486,2.0398,4.1116,3.9279,3.6764,1.4877,2.1239,3.3662,3.1098,2.4758,1.3032,3.2162,1.4855,2.9574,2.6205,2.3894,3.7031,2.2772,1.2452"
