Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
31,2026-09-23 20:49:09,Ours,0.01,2.832664765498493,23.2,24.7,30,51.2188,0:51.22,49.6142,0.4728,1.1287,1597.948,26:37.95,30,"12,3,7,21,29,19,15,6,10,16,14,24,1,13,23,11,8,22,0,5,9,27,4,20,28,18,25,17,26,2",12:35;3:24;7:63;21:46;29:48;19:40;15:55;6:29;10:33;16:36;14:61;24:72;1:30;13:32;23:24;11:29;8:33;22:41;0:47;5:62;9:45;27:10;4:19;20:11;28:56;18:58;25:46;17:35;26:10;2:15,"12:[0,6,7];3:[0,1];7:[0,1,2,5,6,7];21:[2,3,4,5];29:[0,1,6,7];19:[0,1,2,3];15:[2,3,4,5,6];6:[6,7];10:[4,5,6];16:[0,1,2];14:[0,1,4,5,6,7];24:[0,1,2,3,4,5,7];1:[2,3,4];13:[1,2,3];23:[0,7];11:[6,7];8:[4,5,6];22:[3,4,5,6];0:[4,5,6,7];5:[2,3,4,5,6,7];9:[0,1,2,3];27:[5];4:[4];20:[0];28:[0,1,2,3,7];18:[0,1,2,6,7];25:[0,5,6,7];17:[0,1,7];26:[1];2:[4]","c12:bw=35,experts=[0,6,7]; c3:bw=24,experts=[0,1]; c7:bw=63,experts=[0,1,2,5,6,7]; c21:bw=46,experts=[2,3,4,5]; c29:bw=48,experts=[0,1,6,7]; c19:bw=40,experts=[0,1,2,3]; c15:bw=55,experts=[2,3,4,5,6]; c6:bw=29,experts=[6,7]; c10:bw=33,experts=[4,5,6]; c16:bw=36,experts=[0,1,2]; c14:bw=61,experts=[0,1,4,5,6,7]; c24:bw=72,experts=[0,1,2,3,4,5,7]; c1:bw=30,experts=[2,3,4]; c13:bw=32,experts=[1,2,3]; c23:bw=24,experts=[0,7]; c11:bw=29,experts=[6,7]; c8:bw=33,experts=[4,5,6]; c22:bw=41,experts=[3,4,5,6]; c0:bw=47,experts=[4,5,6,7]; c5:bw=62,experts=[2,3,4,5,6,7]; c9:bw=45,experts=[0,1,2,3]; c27:bw=10,experts=[5]; c4:bw=19,experts=[4]; c20:bw=11,experts=[0]; c28:bw=56,experts=[0,1,2,3,7]; c18:bw=58,experts=[0,1,2,6,7]; c25:bw=46,experts=[0,5,6,7]; c17:bw=35,experts=[0,1,7]; c26:bw=10,experts=[1]; c2:bw=15,experts=[4]","1.7978,1.5329,1.3087,1.0000,3.2529,1.4645,1.1375,1.1138,2.5372,1.7798,1.3133,1.2020,1.0444,1.5975,1.3037,2.2294,1.1299,1.6049,1.0649,3.3769,1.3354,1.8553,2.0680,2.0395,1.5588,1.7102,2.0530,1.9627,1.0029,1.2365"
32,2026-09-23 20:50:00,Ours,0.01,2.824451559044712,25.1,25.1,32,51.2904,0:51.29,49.6761,0.4773,1.134,1649.2582,27:29.26,30,"15,8,9,28,4,27,21,11,5,18,17,29,6,24,26,10,23,12,1,20,13,22,14,19,2,16,7,0,3,25",15:36;8:21;9:31;28:19;4:49;27:27;21:64;11:27;5:36;18:35;17:28;29:41;6:27;24:10;26:29;10:22;23:15;12:49;1:21;20:39;13:63;22:35;14:32;19:27;2:54;16:48;7:47;0:46;3:28;25:67,"15:[0,1,7];8:[0,7];9:[4,5,6];28:[4];4:[0,5,6,7];27:[6,7];21:[0,1,2,3,6,7];11:[0,1];5:[0,1,2];18:[3,4,5];17:[2,3];29:[2,3,4,5];6:[0,1];24:[6];26:[2,3];10:[0,7];23:[1];12:[1,2,3,4];1:[5,6];20:[1,2,3];13:[0,1,4,5,6,7];22:[0,1,7];14:[2,3,4];19:[4,5];2:[0,1,5,6,7];16:[3,4,5,6];7:[3,4,5,6];0:[0,1,2,3];3:[2,3];25:[1,2,3,4,5,6]","c15:bw=36,experts=[0,1,7]; c8:bw=21,experts=[0,7]; c9:bw=31,experts=[4,5,6]; c28:bw=19,experts=[4]; c4:bw=49,experts=[0,5,6,7]; c27:bw=27,experts=[6,7]; c21:bw=64,experts=[0,1,2,3,6,7]; c11:bw=27,experts=[0,1]; c5:bw=36,experts=[0,1,2]; c18:bw=35,experts=[3,4,5]; c17:bw=28,experts=[2,3]; c29:bw=41,experts=[2,3,4,5]; c6:bw=27,experts=[0,1]; c24:bw=10,experts=[6]; c26:bw=29,experts=[2,3]; c10:bw=22,experts=[0,7]; c23:bw=15,experts=[1]; c12:bw=49,experts=[1,2,3,4]; c1:bw=21,experts=[5,6]; c20:bw=39,experts=[1,2,3]; c13:bw=63,experts=[0,1,4,5,6,7]; c22:bw=35,experts=[0,1,7]; c14:bw=32,experts=[2,3,4]; c19:bw=27,experts=[4,5]; c2:bw=54,experts=[0,1,5,6,7]; c16:bw=48,experts=[3,4,5,6]; c7:bw=47,experts=[3,4,5,6]; c0:bw=46,experts=[0,1,2,3]; c3:bw=28,experts=[2,3]; c25:bw=67,experts=[1,2,3,4,5,6]","1.1382,1.1469,1.3589,1.5784,2.0756,1.8563,1.0174,2.2243,3.3729,1.7088,1.9645,3.2207,1.0933,1.2062,1.0057,2.5074,1.3068,1.8441,1.0494,2.0532,1.6082,1.5959,1.3096,1.4474,1.2292,1.8003,1.2994,1.0618,1.5162,2.0789"
33,2026-09-23 20:50:51,Ours,0.01,2.7174456884341023,27.56,27.56,33,51.0968,0:51.10,49.4673,0.4937,1.1327,1700.3764,28:20.38,30,"26,27,23,4,17,29,18,13,0,10,7,15,5,20,14,1,22,8,2,9,3,19,12,28,11,25,21,6,16,24",26:44;27:38;23:63;4:45;17:59;29:62;18:55;13:30;0:62;10:46;7:52;15:24;5:29;20:40;14:37;1:34;22:56;8:50;2:24;9:42;3:70;19:25;12:46;28:29;11:53;25:14;21:65;6:37;16:44;24:28,"26:[4,5,6,7];27:[0,1,2];23:[2,3,4,5,6,7];4:[1,2,3,4];17:[0,4,5,6,7];29:[0,1,2,3,6,7];18:[0,1,2,6,7];13:[2,3,4];0:[0,1,4,5,6,7];10:[1,2,3,4];7:[0,1,2,3,7];15:[2,3];5:[3,4];20:[4,5,6,7];14:[5,6,7];1:[0,1,7];22:[2,3,4,5,6];8:[1,2,3,4,5];2:[2,3];9:[0,1,2,7];3:[0,1,2,4,5,6,7];19:[6,7];12:[0,5,6,7];28:[5,6];11:[2,3,4,5,6];25:[7];21:[0,1,4,5,6,7];6:[2,3,4];16:[0,1,2,7];24:[0,7]","c26:bw=44,experts=[4,5,6,7]; c27:bw=38,experts=[0,1,2]; c23:bw=63,experts=[2,3,4,5,6,7]; c4:bw=45,experts=[1,2,3,4]; c17:bw=59,experts=[0,4,5,6,7]; c29:bw=62,experts=[0,1,2,3,6,7]; c18:bw=55,experts=[0,1,2,6,7]; c13:bw=30,experts=[2,3,4]; c0:bw=62,experts=[0,1,4,5,6,7]; c10:bw=46,experts=[1,2,3,4]; c7:bw=52,experts=[0,1,2,3,7]; c15:bw=24,experts=[2,3]; c5:bw=29,experts=[3,4]; c20:bw=40,experts=[4,5,6,7]; c14:bw=37,experts=[5,6,7]; c1:bw=34,experts=[0,1,7]; c22:bw=56,experts=[2,3,4,5,6]; c8:bw=50,experts=[1,2,3,4,5]; c2:bw=24,experts=[2,3]; c9:bw=42,experts=[0,1,2,7]; c3:bw=70,experts=[0,1,2,4,5,6,7]; c19:bw=25,experts=[6,7]; c12:bw=46,experts=[0,5,6,7]; c28:bw=29,experts=[5,6]; c11:bw=53,experts=[2,3,4,5,6]; c25:bw=14,experts=[7]; c21:bw=65,experts=[0,1,4,5,6,7]; c6:bw=37,experts=[2,3,4]; c16:bw=44,experts=[0,1,2,7]; c24:bw=28,experts=[0,7]","1.0261,1.8714,1.3270,2.0955,2.0034,3.2304,1.7174,1.6388,1.0619,2.5252,1.2884,1.1381,3.1092,2.0665,1.3138,1.0249,1.6152,1.1279,1.2330,1.3368,1.5506,1.4357,1.7943,1.5644,2.2456,2.0362,1.0037,1.1038,1.7842,1.1976"
34,2026-09-23 20:51:43,Ours,0.01,2.68919671592368,27.94,27.94,34,51.6471,0:51.65,49.9975,0.4763,1.17,1752.044,29:12.04,30,"22,28,29,18,16,27,9,14,2,11,8,6,7,17,10,13,3,15,19,24,21,20,0,4,5,12,23,26,1,25",22:30;28:39;29:13;18:29;16:54;27:34;9:68;14:66;2:54;11:52;8:42;6:48;7:32;17:16;10:26;13:57;3:72;15:10;19:50;24:60;21:48;20:62;0:22;4:46;5:60;12:24;23:36;26:55;1:46;25:49,"22:[0,1,7];28:[0,1,7];29:[4];18:[3,4];16:[3,4,5,6,7];27:[3,4,5];9:[0,3,4,5,6,7];14:[0,1,2,3,4,5];2:[0,4,5,6,7];11:[0,1,2,3,7];8:[0,1,6,7];6:[0,5,6,7];7:[4,5,6];17:[1];10:[5,6];13:[0,1,5,6,7];3:[0,1,3,4,5,6,7];15:[4];19:[0,1,2,3,4];24:[1,2,3,4,5,6];21:[2,3,4,5];20:[0,1,2,3,4,5];0:[2,3];4:[0,5,6,7];5:[0,1,2,5,6,7];12:[1,2];23:[0,1,2];26:[0,1,2,3,4];1:[2,3,4,5];25:[0,1,2,3]","c22:bw=30,experts=[0,1,7]; c28:bw=39,experts=[0,1,7]; c29:bw=13,experts=[4]; c18:bw=29,experts=[3,4]; c16:bw=54,experts=[3,4,5,6,7]; c27:bw=34,experts=[3,4,5]; c9:bw=68,experts=[0,3,4,5,6,7]; c14:bw=66,experts=[0,1,2,3,4,5]; c2:bw=54,experts=[0,4,5,6,7]; c11:bw=52,experts=[0,1,2,3,7]; c8:bw=42,experts=[0,1,6,7]; c6:bw=48,experts=[0,5,6,7]; c7:bw=32,experts=[4,5,6]; c17:bw=16,experts=[1]; c10:bw=26,experts=[5,6]; c13:bw=57,experts=[0,1,5,6,7]; c3:bw=72,experts=[0,1,3,4,5,6,7]; c15:bw=10,experts=[4]; c19:bw=50,experts=[0,1,2,3,4]; c24:bw=60,experts=[1,2,3,4,5,6]; c21:bw=48,experts=[2,3,4,5]; c20:bw=62,experts=[0,1,2,3,4,5]; c0:bw=22,experts=[2,3]; c4:bw=46,experts=[0,5,6,7]; c5:bw=60,experts=[0,1,2,5,6,7]; c12:bw=24,experts=[1,2]; c23:bw=36,experts=[0,1,2]; c26:bw=55,experts=[0,1,2,3,4]; c1:bw=46,experts=[2,3,4,5]; c25:bw=49,experts=[0,1,2,3]","1.6192,1.5738,3.2733,1.7466,1.8170,1.8733,1.3617,1.3247,1.2496,2.2412,1.2153,1.1216,1.2982,1.9751,2.5349,1.6045,1.5429,1.1381,1.4631,1.2031,0.9980,2.0689,1.0565,2.0741,3.3930,1.8045,1.3158,1.0191,1.0348,2.0557"
35,2026-09-23 20:52:35,Ours,0.01,2.715636961765897,26.83,27.94,34,51.4642,0:51.46,49.8469,0.4849,1.1292,1803.5306,30:03.53,30,"6,28,22,8,0,15,13,25,17,20,4,11,12,2,9,7,26,24,29,18,23,16,21,5,14,3,10,27,19,1",6:44;28:55;22:32;8:50;0:20;15:47;13:48;25:40;17:32;20:53;4:33;11:69;12:22;2:46;9:27;7:48;26:59;24:15;29:28;18:51;23:13;16:10;21:10;5:41;14:20;3:24;10:57;27:64;19:22;1:31,"6:[1,2,3,4];28:[2,3,4,5,6];22:[2,3,4];8:[2,3,4,5,6];0:[4,5];15:[0,5,6,7];13:[2,3,4,5];25:[4,5,6,7];17:[2,3,4];20:[0,1,2,6,7];4:[1,2,3];11:[0,1,4,5,6,7];12:[3,4];2:[1,2,3,4];9:[1,2];7:[0,1,2,7];26:[0,1,5,6,7];24:[7];29:[5,6];18:[0,1,5,6,7];23:[3];16:[0];21:[6];5:[3,4,5,6];14:[6,7];3:[2,3];10:[0,1,2,3,7];27:[0,1,2,3,6,7];19:[5,6];1:[0,6,7]","c6:bw=44,experts=[1,2,3,4]; c28:bw=55,experts=[2,3,4,5,6]; c22:bw=32,experts=[2,3,4]; c8:bw=50,experts=[2,3,4,5,6]; c0:bw=20,experts=[4,5]; c15:bw=47,experts=[0,5,6,7]; c13:bw=48,experts=[2,3,4,5]; c25:bw=40,experts=[4,5,6,7]; c17:bw=32,experts=[2,3,4]; c20:bw=53,experts=[0,1,2,6,7]; c4:bw=33,experts=[1,2,3]; c11:bw=69,experts=[0,1,4,5,6,7]; c12:bw=22,experts=[3,4]; c2:bw=46,experts=[1,2,3,4]; c9:bw=27,experts=[1,2]; c7:bw=48,experts=[0,1,2,7]; c26:bw=59,experts=[0,1,5,6,7]; c24:bw=15,experts=[7]; c29:bw=28,experts=[5,6]; c18:bw=51,experts=[0,1,5,6,7]; c23:bw=13,experts=[3]; c16:bw=10,experts=[0]; c21:bw=10,experts=[6]; c5:bw=41,experts=[3,4,5,6]; c14:bw=20,experts=[6,7]; c3:bw=24,experts=[2,3]; c10:bw=57,experts=[0,1,2,3,7]; c27:bw=64,experts=[0,1,2,3,6,7]; c19:bw=22,experts=[5,6]; c1:bw=31,experts=[0,6,7]","1.1078,1.5802,1.6304,1.1499,1.0659,1.1447,1.6259,2.0908,1.9896,2.0578,2.0670,2.2633,1.8013,1.2417,1.3439,1.2899,1.0148,1.2052,3.2362,1.7121,1.3068,1.7982,1.0034,3.3875,1.3262,1.5295,2.5028,1.8434,1.4536,1.0770"
36,2026-09-23 20:53:26,Ours,0.01,2.7012851512346225,27.82,27.94,34,51.579,0:51.58,49.9682,0.4818,1.1258,1855.1305,30:55.13,30,"26,19,8,17,20,15,29,18,22,21,7,1,11,16,6,24,9,27,28,2,23,12,3,10,4,5,13,25,0,14",26:41;19:48;8:51;17:49;20:49;15:68;29:53;18:11;22:13;21:42;7:27;1:10;11:33;16:10;6:43;24:12;9:37;27:40;28:37;2:50;23:58;12:35;3:60;10:56;4:74;5:49;13:47;25:11;0:36;14:18,"26:[2,3,4,5];19:[0,1,2,7];8:[0,1,2,3,7];17:[0,5,6,7];20:[3,4,5,6];15:[1,2,3,4,5,6];29:[0,1,2,3,7];18:[2];22:[5];21:[0,1,2,7];7:[3,4];1:[1];11:[2,3,4];16:[1];6:[0,5,6,7];24:[0];9:[3,4,5];27:[4,5,6,7];28:[0,1,7];2:[0,1,5,6,7];23:[0,4,5,6,7];12:[5,6,7];3:[0,1,4,5,6,7];10:[0,4,5,6,7];4:[0,1,2,4,5,6,7];5:[0,1,2,7];13:[0,1,6,7];25:[0];0:[0,6,7];14:[0]","c26:bw=41,experts=[2,3,4,5]; c19:bw=48,experts=[0,1,2,7]; c8:bw=51,experts=[0,1,2,3,7]; c17:bw=49,experts=[0,5,6,7]; c20:bw=49,experts=[3,4,5,6]; c15:bw=68,experts=[1,2,3,4,5,6]; c29:bw=53,experts=[0,1,2,3,7]; c18:bw=11,experts=[2]; c22:bw=13,experts=[5]; c21:bw=42,experts=[0,1,2,7]; c7:bw=27,experts=[3,4]; c1:bw=10,experts=[1]; c11:bw=33,experts=[2,3,4]; c16:bw=10,experts=[1]; c6:bw=43,experts=[0,5,6,7]; c24:bw=12,experts=[0]; c9:bw=37,experts=[3,4,5]; c27:bw=40,experts=[4,5,6,7]; c28:bw=37,experts=[0,1,7]; c2:bw=50,experts=[0,1,5,6,7]; c23:bw=58,experts=[0,4,5,6,7]; c12:bw=35,experts=[5,6,7]; c3:bw=60,experts=[0,1,4,5,6,7]; c10:bw=56,experts=[0,4,5,6,7]; c4:bw=74,experts=[0,1,2,4,5,6,7]; c5:bw=49,experts=[0,1,2,7]; c13:bw=47,experts=[0,1,6,7]; c25:bw=11,experts=[0]; c0:bw=36,experts=[0,6,7]; c14:bw=18,experts=[0]","1.0363,1.5030,1.1604,2.0055,2.1030,1.1485,3.2725,1.7186,1.6289,1.0024,1.3008,1.0503,2.2508,1.8014,1.1052,1.1996,1.3476,1.8539,1.5686,1.2283,1.3256,1.7770,1.5407,2.5287,2.0735,3.3724,1.6157,2.0517,1.0631,1.3340"
37,2026-09-23 20:54:18,Ours,0.01,2.647190553587023,29.43,29.43,37,51.4479,0:51.45,49.8467,0.4726,1.1255,1906.6011,31:46.60,30,"21,9,6,20,29,19,3,24,28,18,12,27,7,0,15,25,26,1,8,10,13,17,11,4,16,2,22,5,23,14",21:18;9:40;6:65;20:38;29:39;19:42;3:36;24:61;28:10;18:10;12:49;27:55;7:42;0:54;15:51;25:56;26:10;1:18;8:10;10:58;13:12;17:56;11:63;4:39;16:31;2:36;22:10;5:39;23:44;14:28,"21:[3];9:[0,1,6,7];6:[1,2,3,4,5,6];20:[0,1,7];29:[4,5,6];19:[3,4,5,6];3:[2,3,4];24:[1,2,3,4,5,6];28:[2];18:[3];12:[0,1,2,3];27:[0,1,2,3,4];7:[0,5,6,7];0:[1,2,3,4,5];15:[0,1,2,3,7];25:[1,2,3,4,5];26:[6];1:[2];8:[4];10:[1,2,3,4,5];13:[2];17:[1,2,3,4,5];11:[0,1,2,5,6,7];4:[3,4,5];16:[2,3,4];2:[2,3,4];22:[6];5:[3,4,5];23:[1,2,3,4];14:[1,2]","c21:bw=18,experts=[3]; c9:bw=40,experts=[0,1,6,7]; c6:bw=65,experts=[1,2,3,4,5,6]; c20:bw=38,experts=[0,1,7]; c29:bw=39,experts=[4,5,6]; c19:bw=42,experts=[3,4,5,6]; c3:bw=36,experts=[2,3,4]; c24:bw=61,experts=[1,2,3,4,5,6]; c28:bw=10,experts=[2]; c18:bw=10,experts=[3]; c12:bw=49,experts=[0,1,2,3]; c27:bw=55,experts=[0,1,2,3,4]; c7:bw=42,experts=[0,5,6,7]; c0:bw=54,experts=[1,2,3,4,5]; c15:bw=51,experts=[0,1,2,3,7]; c25:bw=56,experts=[1,2,3,4,5]; c26:bw=10,experts=[6]; c1:bw=18,experts=[2]; c8:bw=10,experts=[4]; c10:bw=58,experts=[1,2,3,4,5]; c13:bw=12,experts=[2]; c17:bw=56,experts=[1,2,3,4,5]; c11:bw=63,experts=[0,1,2,5,6,7]; c4:bw=39,experts=[3,4,5]; c16:bw=31,experts=[2,3,4]; c2:bw=36,experts=[2,3,4]; c22:bw=10,experts=[6]; c5:bw=39,experts=[3,4,5]; c23:bw=44,experts=[1,2,3,4]; c14:bw=28,experts=[1,2]","1.0125,1.3642,1.1352,2.0722,3.2660,1.4853,1.5458,1.2086,1.5686,1.7077,1.7908,1.8514,1.3044,1.0626,1.1376,2.0499,1.0123,1.0292,1.1366,2.5433,1.6169,1.9687,2.2303,2.0753,1.7939,1.2382,1.6119,3.3771,1.3103,1.3398"
38,2026-09-23 20:55:09,Ours,0.01,2.6679638341260605,28.0,29.43,37,51.4774,0:51.48,49.8296,0.4874,1.1572,1958.1008,32:38.10,30,"16,10,14,28,4,1,21,22,8,11,29,0,5,23,2,15,27,19,6,20,7,17,9,12,24,3,25,13,26,18",16:38;10:39;14:41;28:30;4:52;1:31;21:51;22:46;8:46;11:17;29:21;0:40;5:10;23:30;2:10;15:12;27:48;19:61;6:17;20:36;7:51;17:41;9:26;12:47;24:38;3:38;25:58;13:63;26:44;18:44,"16:[5,6,7];10:[0,6,7];14:[3,4,5,6];28:[3,4,5];4:[0,1,2,6,7];1:[3,4,5];21:[0,4,5,6,7];22:[0,1,2,7];8:[0,5,6,7];11:[3];29:[0,7];0:[0,1,6,7];5:[6];23:[5,6,7];2:[5];15:[4];27:[0,5,6,7];19:[0,1,2,3,4,7];6:[7];20:[2,3,4];7:[1,2,3,4,5];17:[0,1,6,7];9:[2,3];12:[4,5,6,7];24:[0,1,7];3:[5,6,7];25:[0,1,2,6,7];13:[0,3,4,5,6,7];26:[0,1,2,7];18:[4,5,6,7]","c16:bw=38,experts=[5,6,7]; c10:bw=39,experts=[0,6,7]; c14:bw=41,experts=[3,4,5,6]; c28:bw=30,experts=[3,4,5]; c4:bw=52,experts=[0,1,2,6,7]; c1:bw=31,experts=[3,4,5]; c21:bw=51,experts=[0,4,5,6,7]; c22:bw=46,experts=[0,1,2,7]; c8:bw=46,experts=[0,5,6,7]; c11:bw=17,experts=[3]; c29:bw=21,experts=[0,7]; c0:bw=40,experts=[0,1,6,7]; c5:bw=10,experts=[6]; c23:bw=30,experts=[5,6,7]; c2:bw=10,experts=[5]; c15:bw=12,experts=[4]; c27:bw=48,experts=[0,5,6,7]; c19:bw=61,experts=[0,1,2,3,4,7]; c6:bw=17,experts=[7]; c20:bw=36,experts=[2,3,4]; c7:bw=51,experts=[1,2,3,4,5]; c17:bw=41,experts=[0,1,6,7]; c9:bw=26,experts=[2,3]; c12:bw=47,experts=[4,5,6,7]; c24:bw=38,experts=[0,1,7]; c3:bw=38,experts=[5,6,7]; c25:bw=58,experts=[0,1,2,6,7]; c13:bw=63,experts=[0,3,4,5,6,7]; c26:bw=44,experts=[0,1,2,7]; c18:bw=44,experts=[4,5,6,7]","1.8128,2.5401,1.3273,1.5771,2.0879,1.0551,1.0666,1.6045,1.1392,2.2477,3.2345,1.0691,3.3690,1.3186,1.2225,1.1391,1.8379,1.4472,1.1005,2.0716,1.2818,1.9711,1.3565,1.7911,1.2016,1.5234,2.0567,1.6162,1.0202,1.7426"
39,2026-09-23 20:56:01,Ours,0.01,2.6467729740029333,30.01,30.01,39,51.5093,0:51.51,49.8698,0.4754,1.161,2009.6333,33:29.63,30,"22,26,13,11,1,23,16,21,15,17,10,4,24,8,27,12,3,25,0,20,14,19,9,7,29,6,2,28,5,18",22:28;26:37;13:49;11:51;1:45;23:49;16:29;21:52;15:30;17:42;10:24;4:36;24:44;8:45;27:39;12:49;3:26;25:35;0:10;20:68;14:57;19:18;9:24;7:40;29:16;6:31;2:36;28:54;5:75;18:25,"22:[3,4];26:[3,4,5];13:[1,2,3,4];11:[0,4,5,6,7];1:[0,1,6,7];23:[0,1,2,3];16:[0,1];21:[1,2,3,4,5];15:[5,6,7];17:[2,3,4,5];10:[1,2];4:[3,4,5];24:[2,3,4,5];8:[1,2,3,4];27:[1,2,3];12:[0,1,2,3];3:[0,1];25:[3,4,5];0:[2];20:[0,1,2,5,6,7];14:[0,1,2,3,7];19:[5];9:[4,5];7:[0,1,6,7];29:[1];6:[0,1,2];2:[0,6,7];28:[0,1,2,6,7];5:[0,1,2,3,4,5,7];18:[0,1]","c22:bw=28,experts=[3,4]; c26:bw=37,experts=[3,4,5]; c13:bw=49,experts=[1,2,3,4]; c11:bw=51,experts=[0,4,5,6,7]; c1:bw=45,experts=[0,1,6,7]; c23:bw=49,experts=[0,1,2,3]; c16:bw=29,experts=[0,1]; c21:bw=52,experts=[1,2,3,4,5]; c15:bw=30,experts=[5,6,7]; c17:bw=42,experts=[2,3,4,5]; c10:bw=24,experts=[1,2]; c4:bw=36,experts=[3,4,5]; c24:bw=44,experts=[2,3,4,5]; c8:bw=45,experts=[1,2,3,4]; c27:bw=39,experts=[1,2,3]; c12:bw=49,experts=[0,1,2,3]; c3:bw=26,experts=[0,1]; c25:bw=35,experts=[3,4,5]; c0:bw=10,experts=[2]; c20:bw=68,experts=[0,1,2,5,6,7]; c14:bw=57,experts=[0,1,2,3,7]; c19:bw=18,experts=[5]; c9:bw=24,experts=[4,5]; c7:bw=40,experts=[0,1,6,7]; c29:bw=16,experts=[1]; c6:bw=31,experts=[0,1,2]; c2:bw=36,experts=[0,6,7]; c28:bw=54,experts=[0,1,2,6,7]; c5:bw=75,experts=[0,1,2,3,4,5,7]; c18:bw=25,experts=[0,1]","1.6272,1.0445,1.6428,2.2675,1.0522,1.3330,1.7903,1.0102,1.1386,1.9803,2.5254,2.0713,1.2091,1.1390,1.8681,1.7934,1.5358,2.0547,1.0586,2.0652,1.3205,1.4510,1.3476,1.2998,3.2322,1.1033,1.2335,1.5765,3.3650,1.7333"
40,2026-09-23 20:56:52,Ours,0.01,2.608016987991789,30.6,30.6,40,51.3563,0:51.36,49.7401,0.4862,1.127,2061.0118,34:21.01,30,"28,27,26,8,18,6,17,13,29,16,15,2,10,1,22,11,23,20,4,7,24,19,25,3,14,12,5,21,0,9",28:10;27:38;26:63;8:26;18:38;6:46;17:30;13:32;29:43;16:29;15:22;2:65;10:60;1:42;22:43;11:15;23:50;20:21;4:19;7:66;24:51;19:23;25:67;3:10;14:58;12:42;5:32;21:35;0:36;9:40,"28:[3];27:[4,5,6];26:[0,1,2,3,6,7];8:[5,6];18:[2,3,4];6:[3,4,5,6];17:[0,6,7];13:[5,6,7];29:[2,3,4,5];16:[2,3];15:[0,1];2:[1,2,3,4,5,6];10:[0,3,4,5,6,7];1:[2,3,4,5];22:[0,5,6,7];11:[1];23:[0,4,5,6,7];20:[3,4];4:[6];7:[2,3,4,5,6,7];24:[0,1,2,6,7];19:[6,7];25:[0,1,2,3,6,7];3:[2];14:[0,4,5,6,7];12:[4,5,6,7];5:[0,6,7];21:[0,6,7];0:[3,4,5];9:[0,1,6,7]","c28:bw=10,experts=[3]; c27:bw=38,experts=[4,5,6]; c26:bw=63,experts=[0,1,2,3,6,7]; c8:bw=26,experts=[5,6]; c18:bw=38,experts=[2,3,4]; c6:bw=46,experts=[3,4,5,6]; c17:bw=30,experts=[0,6,7]; c13:bw=32,experts=[5,6,7]; c29:bw=43,experts=[2,3,4,5]; c16:bw=29,experts=[2,3]; c15:bw=22,experts=[0,1]; c2:bw=65,experts=[1,2,3,4,5,6]; c10:bw=60,experts=[0,3,4,5,6,7]; c1:bw=42,experts=[2,3,4,5]; c22:bw=43,experts=[0,5,6,7]; c11:bw=15,experts=[1]; c23:bw=50,experts=[0,4,5,6,7]; c20:bw=21,experts=[3,4]; c4:bw=19,experts=[6]; c7:bw=66,experts=[2,3,4,5,6,7]; c24:bw=51,experts=[0,1,2,6,7]; c19:bw=23,experts=[6,7]; c25:bw=67,experts=[0,1,2,3,6,7]; c3:bw=10,experts=[2]; c14:bw=58,experts=[0,4,5,6,7]; c12:bw=42,experts=[4,5,6,7]; c5:bw=32,experts=[0,6,7]; c21:bw=35,experts=[0,6,7]; c0:bw=36,experts=[3,4,5]; c9:bw=40,experts=[0,1,6,7]","1.5821,1.8814,1.0309,1.1382,1.7394,1.1153,1.9865,1.6175,3.2485,1.8116,1.1262,1.2387,2.5181,1.0433,1.5994,2.2160,1.3250,2.0438,2.0497,1.2855,1.2193,1.4484,2.0650,1.5365,1.2961,1.7990,3.3716,0.9902,1.0594,1.3574"
