Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
23,2026-09-23 14:30:16,Ours,0.01,1.9619320846838932,45.44,45.44,23,68.1283,1:08.13,63.5773,3.2299,1.3197,1516.9077,25:16.91,10,"5,7,4,6,9,8,3,1,2,0",5:98;7:28;4:106;6:19;9:95;8:66;3:29;1:117;2:61;0:21,"5:[0,1,2,4,6,10,12,13,14];7:[4,6];4:[0,1,2,4,5,6,10,12,13,14];6:[4];9:[0,1,2,4,6,10,12,13,14];8:[0,4,6,8,10,13];3:[4,6];1:[0,1,2,4,5,6,9,10,12,13,14];2:[0,1,4,6,13,14];0:[4,6]","c5:bw=98,experts=[0,1,2,4,6,10,12,13,14]; c7:bw=28,experts=[4,6]; c4:bw=106,experts=[0,1,2,4,5,6,10,12,13,14]; c6:bw=19,experts=[4]; c9:bw=95,experts=[0,1,2,4,6,10,12,13,14]; c8:bw=66,experts=[0,4,6,8,10,13]; c3:bw=29,experts=[4,6]; c1:bw=117,experts=[0,1,2,4,5,6,9,10,12,13,14]; c2:bw=61,experts=[0,1,4,6,13,14]; c0:bw=21,experts=[4,6]","7.7127,5.7600,8.4265,8.1313,4.4850,6.6106,6.4041,5.4384,4.7836,5.8250"
24,2026-09-23 14:31:23,Ours,0.01,1.9540935674512583,46.8,46.8,24,67.617,1:07.62,63.3882,2.9051,1.3223,1584.5432,26:24.54,10,"6,4,7,9,2,1,5,8,3,0",6:57;4:24;7:10;9:94;2:81;1:10;5:46;8:34;3:10;0:59,"6:[0,1,4,6,13];4:[4,6];7:[4];9:[0,1,4,5,6,10,11,13,14];2:[0,4,5,6,8,10,13,14];1:[8];5:[0,4,6,13];8:[4,6,13];3:[4];0:[0,1,4,6,13]","c6:bw=57,experts=[0,1,4,6,13]; c4:bw=24,experts=[4,6]; c7:bw=10,experts=[4]; c9:bw=94,experts=[0,1,4,5,6,10,11,13,14]; c2:bw=81,experts=[0,4,5,6,8,10,13,14]; c1:bw=10,experts=[8]; c5:bw=46,experts=[0,4,6,13]; c8:bw=34,experts=[4,6,13]; c3:bw=10,experts=[4]; c0:bw=59,experts=[0,1,4,6,13]","8.2193,8.2798,5.7379,4.4914,4.8174,5.4885,7.5964,6.5768,6.3841,5.7965"
25,2026-09-23 14:32:32,Ours,0.01,1.9117343182540025,47.74,47.74,25,68.729,1:08.73,63.9283,3.4673,1.3319,1653.2927,27:33.29,10,"9,6,4,3,5,1,8,2,0,7",9:76;6:30;4:110;3:26;5:120;1:92;8:103;2:24;0:106;7:75,"9:[0,1,2,4,6,13,14];6:[4,6,13];4:[0,1,2,4,5,6,8,10,12,13,14];3:[4,6];5:[0,1,2,4,5,6,10,11,12,13,14,15];1:[0,1,2,4,6,10,12,13,14];8:[0,1,2,4,6,8,10,12,13,14];2:[4,6];0:[0,1,2,4,6,8,9,10,12,13];7:[0,1,2,4,6,10,13]","c9:bw=76,experts=[0,1,2,4,6,13,14]; c6:bw=30,experts=[4,6,13]; c4:bw=110,experts=[0,1,2,4,5,6,8,10,12,13,14]; c3:bw=26,experts=[4,6]; c5:bw=120,experts=[0,1,2,4,5,6,10,11,12,13,14,15]; c1:bw=92,experts=[0,1,2,4,6,10,12,13,14]; c8:bw=103,experts=[0,1,2,4,6,8,10,12,13,14]; c2:bw=24,experts=[4,6]; c0:bw=106,experts=[0,1,2,4,6,8,9,10,12,13]; c7:bw=75,experts=[0,1,2,4,6,10,13]","4.5276,8.2090,8.4142,6.4004,7.6985,5.4244,6.6727,4.7542,6.0266,5.8005"
26,2026-09-23 14:33:40,Ours,0.01,1.8902246570094428,47.9,47.9,26,68.2421,1:08.24,63.6237,3.2812,1.332,1721.5531,28:41.55,10,"3,6,9,7,1,5,2,8,0,4",3:84;6:63;9:95;7:59;1:63;5:39;2:56;8:101;0:20;4:90,"3:[0,1,2,4,6,12,13,14];6:[0,1,4,6,13,14];9:[0,1,2,4,6,10,12,13,14];7:[0,1,4,6,13];1:[0,1,4,6,10,13];5:[0,4,6];2:[1,4,6,10,13];8:[0,1,2,4,5,6,10,12,13,14];0:[4,6];4:[0,1,2,4,5,6,9,10,13]","c3:bw=84,experts=[0,1,2,4,6,12,13,14]; c6:bw=63,experts=[0,1,4,6,13,14]; c9:bw=95,experts=[0,1,2,4,6,10,12,13,14]; c7:bw=59,experts=[0,1,4,6,13]; c1:bw=63,experts=[0,1,4,6,10,13]; c5:bw=39,experts=[0,4,6]; c2:bw=56,experts=[1,4,6,10,13]; c8:bw=101,experts=[0,1,2,4,5,6,10,12,13,14]; c0:bw=20,experts=[4,6]; c4:bw=90,experts=[0,1,2,4,5,6,9,10,13]","6.4932,8.2408,4.4907,5.7903,5.4393,7.5840,4.7653,6.7200,5.7612,8.3390"
27,2026-09-23 14:34:49,Ours,0.01,1.86744047048143,48.46,48.46,27,68.6335,1:08.63,63.9824,3.319,1.3307,1790.205,29:50.21,10,"7,1,4,0,9,2,8,3,6,5",7:97;1:117;4:23;0:68;9:34;2:37;8:104;3:40;6:119;5:69,"7:[0,1,2,4,5,6,10,13,14];1:[0,1,2,4,5,6,10,11,12,13,14];4:[4,6];0:[0,1,4,6,13,14];9:[0,4,6];2:[4,6,13];8:[0,1,2,4,5,6,10,12,13,14];3:[0,4,6,13];6:[0,1,2,4,5,6,9,10,11,13,14];5:[0,1,4,6,13,14]","c7:bw=97,experts=[0,1,2,4,5,6,10,13,14]; c1:bw=117,experts=[0,1,2,4,5,6,10,11,12,13,14]; c4:bw=23,experts=[4,6]; c0:bw=68,experts=[0,1,4,6,13,14]; c9:bw=34,experts=[0,4,6]; c2:bw=37,experts=[4,6,13]; c8:bw=104,experts=[0,1,2,4,5,6,10,12,13,14]; c3:bw=40,experts=[0,4,6,13]; c6:bw=119,experts=[0,1,2,4,5,6,9,10,11,13,14]; c5:bw=69,experts=[0,1,4,6,13,14]","5.8411,5.5153,8.3121,5.8360,4.4622,4.8108,6.8317,6.4317,8.2614,7.6800"
28,2026-09-23 14:35:57,Ours,0.01,1.8577430761301048,50.29,50.29,28,68.2397,1:08.24,63.9925,2.9052,1.3405,1858.4634,30:58.46,10,"6,9,0,8,2,5,1,3,4,7",6:56;9:92;0:89;8:56;2:10;5:63;1:47;3:22;4:14;7:10,"6:[0,4,6,10,13];9:[0,1,2,4,6,10,12,13,14];0:[0,1,4,6,10,12,13,14];8:[0,1,4,6,13];2:[4];5:[0,1,4,6,10,13];1:[0,4,6,13];3:[4,6];4:[4];7:[4]","c6:bw=56,experts=[0,4,6,10,13]; c9:bw=92,experts=[0,1,2,4,6,10,12,13,14]; c0:bw=89,experts=[0,1,4,6,10,12,13,14]; c8:bw=56,experts=[0,1,4,6,13]; c2:bw=10,experts=[4]; c5:bw=63,experts=[0,1,4,6,10,13]; c1:bw=47,experts=[0,4,6,13]; c3:bw=22,experts=[4,6]; c4:bw=14,experts=[4]; c7:bw=10,experts=[4]","8.2425,4.5435,5.9069,6.6879,4.9527,7.8139,5.4440,6.3769,8.2840,5.7402"
29,2026-09-23 14:37:06,Ours,0.01,1.8398707001305752,50.52,50.52,29,68.8307,1:08.83,64.2682,3.1942,1.3668,1927.313,32:07.31,10,"4,0,1,9,6,8,7,3,2,5",4:72;0:83;1:63;9:82;6:81;8:63;7:40;3:60;2:34;5:63,"4:[0,1,4,6,10,13,14];0:[0,1,4,6,10,12,13,14];1:[0,1,4,6,10,13];9:[0,1,4,6,10,12,13,14];6:[0,1,4,5,6,10,13,14];8:[0,1,4,6,10,13];7:[0,4,6,13];3:[0,1,4,6,10,13];2:[4,6,13];5:[0,1,4,6,13,14]","c4:bw=72,experts=[0,1,4,6,10,13,14]; c0:bw=83,experts=[0,1,4,6,10,12,13,14]; c1:bw=63,experts=[0,1,4,6,10,13]; c9:bw=82,experts=[0,1,4,6,10,12,13,14]; c6:bw=81,experts=[0,1,4,5,6,10,13,14]; c8:bw=63,experts=[0,1,4,6,10,13]; c7:bw=40,experts=[0,4,6,13]; c3:bw=60,experts=[0,1,4,6,10,13]; c2:bw=34,experts=[4,6,13]; c5:bw=63,experts=[0,1,4,6,13,14]","8.5083,5.8817,5.5412,4.4834,8.2288,6.7450,5.8043,6.4939,4.8609,7.7208"
30,2026-09-23 14:38:16,Ours,0.01,1.8167558214248973,50.63,50.63,30,69.6342,1:09.63,64.9878,3.3292,1.3157,1996.9663,33:16.97,10,"5,1,9,4,0,8,6,7,3,2",5:116;1:67;9:103;4:97;0:33;8:78;6:20;7:23;3:111;2:51,"5:[0,1,2,4,5,6,8,10,12,13,14];1:[0,1,4,6,10,13];9:[0,1,2,4,5,6,10,12,13,14];4:[0,1,2,4,5,6,10,13,14];0:[4,6,13];8:[0,1,4,6,10,13,14];6:[4,6];7:[4,6];3:[0,1,2,4,5,6,9,10,12,13,14];2:[0,1,4,6,13]","c5:bw=116,experts=[0,1,2,4,5,6,8,10,12,13,14]; c1:bw=67,experts=[0,1,4,6,10,13]; c9:bw=103,experts=[0,1,2,4,5,6,10,12,13,14]; c4:bw=97,experts=[0,1,2,4,5,6,10,13,14]; c0:bw=33,experts=[4,6,13]; c8:bw=78,experts=[0,1,4,6,10,13,14]; c6:bw=20,experts=[4,6]; c7:bw=23,experts=[4,6]; c3:bw=111,experts=[0,1,2,4,5,6,9,10,12,13,14]; c2:bw=51,experts=[0,1,4,6,13]","7.8208,5.5881,4.5139,8.5853,5.8760,7.0084,8.2447,5.7673,6.7452,4.8381"
31,2026-09-23 14:39:26,Ours,0.01,1.7987084726932097,50.79,50.79,31,69.6437,1:09.64,64.9598,3.3218,1.3571,2066.6299,34:26.63,10,"6,4,9,1,5,8,3,2,0,7",6:55;4:36;9:85;1:57;5:116;8:62;3:45;2:29;0:89;7:119,"6:[0,1,4,6,13];4:[4,6,13];9:[0,1,2,4,6,10,13,14];1:[0,1,4,6,13];5:[0,1,2,4,5,6,10,12,13,14,15];8:[0,1,4,6,13,14];3:[0,4,6,13];2:[4,6];0:[0,1,4,5,6,10,12,13];7:[0,1,2,4,5,6,8,10,12,13,14]","c6:bw=55,experts=[0,1,4,6,13]; c4:bw=36,experts=[4,6,13]; c9:bw=85,experts=[0,1,2,4,6,10,13,14]; c1:bw=57,experts=[0,1,4,6,13]; c5:bw=116,experts=[0,1,2,4,5,6,10,12,13,14,15]; c8:bw=62,experts=[0,1,4,6,13,14]; c3:bw=45,experts=[0,4,6,13]; c2:bw=29,experts=[4,6]; c0:bw=89,experts=[0,1,4,5,6,10,12,13]; c7:bw=119,experts=[0,1,2,4,5,6,8,10,12,13,14]","8.3356,8.4877,4.5354,5.4612,8.0349,6.7587,6.5669,4.8415,5.9109,6.0270"
32,2026-09-23 14:40:35,Ours,0.01,1.7875725545287289,52.35,52.35,32,69.4163,1:09.42,64.7272,3.3334,1.3541,2136.0662,35:36.07,10,"8,5,4,7,0,1,3,6,2,9",8:40;5:67;4:92;7:88;0:86;1:40;3:53;6:51;2:102;9:59,"8:[3,4,6,7];5:[0,3,4,6,7,13];4:[0,3,4,6,7,10,13,14,15];7:[0,1,3,4,6,7,13,15];0:[0,1,3,4,6,7,13,14];1:[3,4,7,15];3:[3,4,6,7,13];6:[3,4,6,7,13];2:[0,1,3,4,5,6,7,10,13,14];9:[3,4,7,8,15]","c8:bw=40,experts=[3,4,6,7]; c5:bw=67,experts=[0,3,4,6,7,13]; c4:bw=92,experts=[0,3,4,6,7,10,13,14,15]; c7:bw=88,experts=[0,1,3,4,6,7,13,15]; c0:bw=86,experts=[0,1,3,4,6,7,13,14]; c1:bw=40,experts=[3,4,7,15]; c3:bw=53,experts=[3,4,6,7,13]; c6:bw=51,experts=[3,4,6,7,13]; c2:bw=102,experts=[0,1,3,4,5,6,7,10,13,14]; c9:bw=59,experts=[3,4,7,8,15]","6.6979,7.8115,8.6477,5.8918,5.9224,5.4482,6.5026,8.3398,4.9924,4.4727"
33,2026-09-23 14:41:45,Ours,0.01,1.7704973741883223,52.62,52.62,33,70.3203,1:10.32,65.4416,3.5387,1.3384,2206.4068,36:46.41,10,"7,1,3,6,5,9,2,8,4,0",7:99;1:65;3:132;6:69;5:55;9:79;2:44;8:94;4:85;0:118,"7:[0,1,2,4,6,10,12,13,14];1:[0,1,4,6,13,14];3:[0,1,2,4,5,6,8,10,11,12,13,14,15];6:[0,1,4,6,10,13];5:[0,1,4,6,13];9:[0,1,4,6,12,13,14];2:[0,4,6,13];8:[0,1,4,6,10,12,13,14,15];4:[0,1,4,5,6,9,10,13];0:[0,1,2,4,5,6,9,10,12,13,14]","c7:bw=99,experts=[0,1,2,4,6,10,12,13,14]; c1:bw=65,experts=[0,1,4,6,13,14]; c3:bw=132,experts=[0,1,2,4,5,6,8,10,11,12,13,14,15]; c6:bw=69,experts=[0,1,4,6,10,13]; c5:bw=55,experts=[0,1,4,6,13]; c9:bw=79,experts=[0,1,4,6,12,13,14]; c2:bw=44,experts=[0,4,6,13]; c8:bw=94,experts=[0,1,4,6,10,12,13,14,15]; c4:bw=85,experts=[0,1,4,5,6,9,10,13]; c0:bw=118,experts=[0,1,2,4,5,6,9,10,12,13,14]","5.9299,5.5219,6.6502,8.3420,8.0354,4.5400,4.9813,6.7658,8.6374,6.0377"
34,2026-09-23 14:42:57,Ours,0.01,1.7593897920152002,52.46,52.62,33,71.4404,1:11.44,66.3591,3.7373,1.3424,2277.8679,37:57.87,10,"4,1,6,9,8,0,5,7,3,2",4:87;1:88;6:91;9:128;8:79;0:42;5:113;7:61;3:137;2:101,"4:[0,1,2,4,6,10,13,14];1:[0,1,4,6,10,12,13,14];6:[0,1,4,6,10,11,12,13,14];9:[0,1,2,4,5,6,8,10,11,12,13,14];8:[0,1,4,6,10,13,14];0:[0,4,6,13];5:[0,1,2,4,5,6,9,10,12,13,14];7:[0,4,6,10,11,13];3:[0,1,2,4,5,6,8,9,10,12,13,14,15];2:[0,1,2,4,5,6,10,12,13,14]","c4:bw=87,experts=[0,1,2,4,6,10,13,14]; c1:bw=88,experts=[0,1,4,6,10,12,13,14]; c6:bw=91,experts=[0,1,4,6,10,11,12,13,14]; c9:bw=128,experts=[0,1,2,4,5,6,8,10,11,12,13,14]; c8:bw=79,experts=[0,1,4,6,10,13,14]; c0:bw=42,experts=[0,4,6,13]; c5:bw=113,experts=[0,1,2,4,5,6,9,10,12,13,14]; c7:bw=61,experts=[0,4,6,10,11,13]; c3:bw=137,experts=[0,1,2,4,5,6,8,9,10,12,13,14,15]; c2:bw=101,experts=[0,1,2,4,5,6,10,12,13,14]","8.8585,5.5208,8.6519,4.6223,6.9065,5.8989,8.0869,6.0502,6.6177,5.1455"
35,2026-09-23 14:44:07,Ours,0.01,1.7480771450901027,53.46,53.46,35,69.9897,1:09.99,65.3723,3.2749,1.3366,2347.8781,39:07.88,10,"4,0,1,6,2,8,9,7,5,3",4:62;0:38;1:58;6:83;2:86;8:94;9:51;7:90;5:77;3:45,"4:[0,1,4,6,13,14];0:[4,6,13];1:[0,1,4,6,13];6:[0,1,4,5,6,10,13,14];2:[0,1,4,5,6,10,13,14];8:[0,1,4,5,6,10,12,13,14];9:[0,4,6,13,14];7:[0,1,4,5,6,9,10,11,13];5:[0,1,4,5,6,10,13];3:[0,4,6,13]","c4:bw=62,experts=[0,1,4,6,13,14]; c0:bw=38,experts=[4,6,13]; c1:bw=58,experts=[0,1,4,6,13]; c6:bw=83,experts=[0,1,4,5,6,10,13,14]; c2:bw=86,experts=[0,1,4,5,6,10,13,14]; c8:bw=94,experts=[0,1,4,5,6,10,12,13,14]; c9:bw=51,experts=[0,4,6,13,14]; c7:bw=90,experts=[0,1,4,5,6,9,10,11,13]; c5:bw=77,experts=[0,1,4,5,6,10,13]; c3:bw=45,experts=[0,4,6,13]","8.5357,5.9161,5.5282,8.5502,5.0066,6.9718,4.4965,5.9137,7.8315,6.6219"
36,2026-09-23 14:45:18,Ours,0.01,1.7313089340691927,54.34,54.34,36,70.754,1:10.75,65.8058,3.587,1.3596,2418.6525,40:18.65,10,"9,0,3,7,6,5,1,4,8,2",9:70;0:68;3:113;7:51;6:82;5:93;1:16;4:140;8:97;2:95,"9:[0,1,4,6,12,13,14];0:[0,1,4,6,13,14];3:[0,1,2,4,5,6,9,10,11,12,13];7:[0,4,6,13,14];6:[0,1,4,6,8,10,13,15];5:[0,1,4,5,6,10,12,13,14];1:[4];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,15];8:[0,1,4,5,6,10,12,13,14];2:[0,1,4,5,6,9,10,11,13]","c9:bw=70,experts=[0,1,4,6,12,13,14]; c0:bw=68,experts=[0,1,4,6,13,14]; c3:bw=113,experts=[0,1,2,4,5,6,9,10,11,12,13]; c7:bw=51,experts=[0,4,6,13,14]; c6:bw=82,experts=[0,1,4,6,8,10,13,15]; c5:bw=93,experts=[0,1,4,5,6,10,12,13,14]; c1:bw=16,experts=[4]; c4:bw=140,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15]; c8:bw=97,experts=[0,1,4,5,6,10,12,13,14]; c2:bw=95,experts=[0,1,4,5,6,9,10,11,13]","4.5978,5.9261,6.6339,5.8985,8.5234,8.0059,5.4137,8.7504,6.9987,5.0574"
37,2026-09-23 14:46:28,Ours,0.01,1.7147896974664225,54.67,54.67,37,70.3564,1:10.36,65.6025,3.3899,1.3624,2489.0299,41:29.03,10,"1,5,2,6,4,7,9,0,3,8",1:34;5:74;2:68;6:123;4:74;7:79;9:75;0:103;3:68;8:11,"1:[4,6,13];5:[0,1,2,4,6,13,14];2:[0,1,4,6,13,14];6:[0,1,2,4,5,6,9,10,12,13,14,15];4:[0,1,4,6,10,13,14];7:[0,1,4,6,10,12,13];9:[0,1,4,6,9,12,13];0:[0,1,2,4,6,10,11,12,13,14];3:[0,1,4,6,10,13];8:[4]","c1:bw=34,experts=[4,6,13]; c5:bw=74,experts=[0,1,2,4,6,13,14]; c2:bw=68,experts=[0,1,4,6,13,14]; c6:bw=123,experts=[0,1,2,4,5,6,9,10,12,13,14,15]; c4:bw=74,experts=[0,1,4,6,10,13,14]; c7:bw=79,experts=[0,1,4,6,10,12,13]; c9:bw=75,experts=[0,1,4,6,9,12,13]; c0:bw=103,experts=[0,1,2,4,6,10,11,12,13,14]; c3:bw=68,experts=[0,1,4,6,10,13]; c8:bw=11,experts=[4]","5.5637,7.8783,4.9435,8.5008,8.5192,5.8936,4.5790,6.0762,6.6854,6.9628"
38,2026-09-23 14:47:38,Ours,0.01,1.7297436353221307,54.54,54.67,37,70.2065,1:10.21,65.6654,3.1845,1.3516,2559.258,42:39.26,10,"8,6,4,1,5,2,3,7,9,0",8:87;6:32;4:98;1:58;5:10;2:10;3:72;7:96;9:49;0:76,"8:[0,1,4,6,9,11,13,14];6:[4,6,13];4:[0,1,4,5,6,10,12,13,14];1:[0,1,4,6,13];5:[4];2:[15];3:[0,1,2,4,6,13,14];7:[0,1,2,4,5,6,10,12,13];9:[0,4,6,13];0:[0,1,2,4,6,13,15]","c8:bw=87,experts=[0,1,4,6,9,11,13,14]; c6:bw=32,experts=[4,6,13]; c4:bw=98,experts=[0,1,4,5,6,10,12,13,14]; c1:bw=58,experts=[0,1,4,6,13]; c5:bw=10,experts=[4]; c2:bw=10,experts=[15]; c3:bw=72,experts=[0,1,2,4,6,13,14]; c7:bw=96,experts=[0,1,2,4,5,6,10,12,13]; c9:bw=49,experts=[0,4,6,13]; c0:bw=76,experts=[0,1,2,4,6,13,15]","6.9375,8.3709,8.7573,5.7407,7.7746,4.8058,6.6015,6.1801,4.5449,5.9519"
39,2026-09-23 14:48:49,Ours,0.01,1.694183191278944,55.37,55.37,39,70.5062,1:10.51,65.8002,3.3456,1.3589,2629.7855,43:49.79,10,"3,0,1,7,6,8,2,4,9,5",3:49;0:10;1:84;7:75;6:58;8:84;2:68;4:67;9:45;5:141,"3:[0,4,6,13];0:[4];1:[0,1,4,6,9,10,12,13];7:[0,1,4,5,6,13,14];6:[0,4,5,6,13];8:[0,1,4,5,6,10,11,13];2:[0,1,4,6,10,13];4:[0,1,4,6,13,14];9:[0,4,6,13];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,15]","c3:bw=49,experts=[0,4,6,13]; c0:bw=10,experts=[4]; c1:bw=84,experts=[0,1,4,6,9,10,12,13]; c7:bw=75,experts=[0,1,4,5,6,13,14]; c6:bw=58,experts=[0,4,5,6,13]; c8:bw=84,experts=[0,1,4,5,6,10,11,13]; c2:bw=68,experts=[0,1,4,6,10,13]; c4:bw=67,experts=[0,1,4,6,13,14]; c9:bw=45,experts=[0,4,6,13]; c5:bw=141,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15]","6.8952,5.9336,5.7618,5.8998,8.3801,6.7896,4.9437,8.6510,4.5412,8.0042"
40,2026-09-23 14:50:00,Ours,0.01,1.6900117089533235,55.62,55.62,40,70.7739,1:10.77,66.0774,3.3289,1.3661,2700.5817,45:00.58,10,"8,1,5,6,2,7,3,4,9,0",8:49;1:79;5:60;6:88;2:123;7:125;3:13;4:36;9:75;0:67,"8:[0,4,6,13];1:[0,1,4,6,8,13,14];5:[0,1,4,6,13,14];6:[0,1,2,4,5,6,10,13];2:[0,1,2,4,5,6,8,9,10,12,13,14];7:[0,1,2,4,5,6,9,10,11,12,13,14];3:[4];4:[4,6,13];9:[0,1,4,6,10,13,14];0:[0,1,4,6,10,13]","c8:bw=49,experts=[0,4,6,13]; c1:bw=79,experts=[0,1,4,6,8,13,14]; c5:bw=60,experts=[0,1,4,6,13,14]; c6:bw=88,experts=[0,1,2,4,5,6,10,13]; c2:bw=123,experts=[0,1,2,4,5,6,8,9,10,12,13,14]; c7:bw=125,experts=[0,1,2,4,5,6,9,10,11,12,13,14]; c3:bw=13,experts=[4]; c4:bw=36,experts=[4,6,13]; c9:bw=75,experts=[0,1,4,6,10,13,14]; c0:bw=67,experts=[0,1,4,6,10,13]","6.9880,5.6411,8.0707,8.5876,4.9863,6.1119,6.4547,8.6632,4.5860,5.9879"
41,2026-09-23 14:51:10,Ours,0.01,1.6937151861295026,56.2,56.2,41,70.7782,1:10.78,66.0223,3.4241,1.3303,2771.382,46:11.38,10,"2,6,8,1,4,5,7,3,9,0",2:101;6:10;8:107;1:15;4:95;5:116;7:129;3:75;9:101;0:10,"2:[0,1,2,4,5,6,9,10,13,14];6:[4];8:[0,1,4,5,6,8,10,12,13,14];1:[4];4:[0,1,4,5,6,9,10,12,13];5:[0,1,4,5,6,9,10,11,12,13,14];7:[0,1,2,4,5,6,9,10,11,12,13,14];3:[0,1,2,4,6,13,14];9:[0,1,2,4,5,6,10,12,13,14];0:[8]","c2:bw=101,experts=[0,1,2,4,5,6,9,10,13,14]; c6:bw=10,experts=[4]; c8:bw=107,experts=[0,1,4,5,6,8,10,12,13,14]; c1:bw=15,experts=[4]; c4:bw=95,experts=[0,1,4,5,6,9,10,12,13]; c5:bw=116,experts=[0,1,4,5,6,9,10,11,12,13,14]; c7:bw=129,experts=[0,1,2,4,5,6,9,10,11,12,13,14]; c3:bw=75,experts=[0,1,2,4,6,13,14]; c9:bw=101,experts=[0,1,2,4,5,6,10,12,13,14]; c0:bw=10,experts=[8]","4.9363,8.7430,6.9715,5.5219,8.5474,7.9245,5.9752,6.7166,4.7463,5.9395"
42,2026-09-23 14:52:21,Ours,0.01,1.6619737649670754,55.47,56.2,41,70.9043,1:10.90,66.2232,3.3474,1.3322,2842.3075,47:22.31,10,"5,1,3,9,6,0,7,4,8,2",5:95;1:92;3:91;9:96;6:64;0:28;7:37;4:103;8:79;2:76,"5:[0,1,4,5,6,10,12,13,14];1:[0,1,2,4,6,10,12,13,14];3:[0,1,4,5,6,9,10,13,14];9:[0,1,2,4,6,10,12,13,14];6:[0,1,4,6,10,13];0:[4,13];7:[4,6,13];4:[0,1,2,4,5,6,10,12,13,14];8:[0,1,4,6,10,13,14];2:[0,1,4,6,10,13,14]","c5:bw=95,experts=[0,1,4,5,6,10,12,13,14]; c1:bw=92,experts=[0,1,2,4,6,10,12,13,14]; c3:bw=91,experts=[0,1,4,5,6,9,10,13,14]; c9:bw=96,experts=[0,1,2,4,6,10,12,13,14]; c6:bw=64,experts=[0,1,4,6,10,13]; c0:bw=28,experts=[4,13]; c7:bw=37,experts=[4,6,13]; c4:bw=103,experts=[0,1,2,4,5,6,10,12,13,14]; c8:bw=79,experts=[0,1,4,6,10,13,14]; c2:bw=76,experts=[0,1,4,6,10,13,14]","7.9769,5.5521,6.8936,4.5992,8.5357,5.8876,6.0985,8.7718,6.9977,4.9101"
43,2026-09-23 14:53:32,Ours,0.01,1.6611443235626253,56.82,56.82,43,70.8314,1:10.83,66.0331,3.4382,1.3586,2913.1638,48:33.16,10,"5,1,2,8,9,7,4,6,3,0",5:100;1:110;2:96;8:85;9:60;7:40;4:65;6:23;3:122;0:40,"5:[0,1,2,4,5,6,10,12,13,14];1:[0,1,2,4,5,6,10,11,12,13,14];2:[0,1,2,4,5,6,10,13,14];8:[0,1,2,4,6,10,13,14];9:[0,1,4,6,13,14];7:[0,4,6,13];4:[0,1,4,6,13,14];6:[4,6];3:[0,1,2,4,5,6,8,9,10,12,13,14];0:[1,4,6,13]","c5:bw=100,experts=[0,1,2,4,5,6,10,12,13,14]; c1:bw=110,experts=[0,1,2,4,5,6,10,11,12,13,14]; c2:bw=96,experts=[0,1,2,4,5,6,10,13,14]; c8:bw=85,experts=[0,1,2,4,6,10,13,14]; c9:bw=60,experts=[0,1,4,6,13,14]; c7:bw=40,experts=[0,4,6,13]; c4:bw=65,experts=[0,1,4,6,13,14]; c6:bw=23,experts=[4,6]; c3:bw=122,experts=[0,1,2,4,5,6,8,9,10,12,13,14]; c0:bw=40,experts=[1,4,6,13]","8.0863,5.5740,4.9731,7.0552,4.6352,6.0212,8.5786,8.3681,6.6891,6.0522"
44,2026-09-23 14:54:43,Ours,0.01,1.6480541380196176,57.06,57.06,44,71.2313,1:11.23,66.3925,3.4936,1.3437,2984.4186,49:44.42,10,"0,3,4,2,7,5,6,9,8,1",0:125;3:88;4:54;2:69;7:142;5:46;6:39;9:70;8:65;1:84,"0:[0,1,2,4,5,6,8,9,10,12,13,14];3:[0,4,5,6,9,10,11,13];4:[0,4,6,13,14];2:[0,4,6,10,13,14];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,15];5:[0,4,6,13];6:[4,6,13];9:[0,1,4,6,10,12,13];8:[0,1,4,6,13,14];1:[0,1,4,5,6,10,12,13]","c0:bw=125,experts=[0,1,2,4,5,6,8,9,10,12,13,14]; c3:bw=88,experts=[0,4,5,6,9,10,11,13]; c4:bw=54,experts=[0,4,6,13,14]; c2:bw=69,experts=[0,4,6,10,13,14]; c7:bw=142,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15]; c5:bw=46,experts=[0,4,6,13]; c6:bw=39,experts=[4,6,13]; c9:bw=70,experts=[0,1,4,6,10,12,13]; c8:bw=65,experts=[0,1,4,6,13,14]; c1:bw=84,experts=[0,1,4,5,6,10,12,13]","6.0760,6.8012,8.8642,4.9185,5.9982,8.0602,8.6403,4.6708,6.8147,5.5483"
