Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
42,2026-09-24 12:19:23,Ours,0.01,1.6655804009158655,55.04,55.58,41,54.7553,0:54.76,53.3995,0.1489,1.2053,2268.1221,37:48.12,10,"5,1,3,9,6,0,7,4,8,2",5:185;1:179;3:177;9:186;6:125;0:54;7:73;4:200;8:154;2:147,"5:[0,1,2,4,5,6,8,9,10,12,13,18,21,24,25,26,28,29];1:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28];3:[0,1,2,4,5,6,9,10,12,13,18,21,23,24,25,26,28];9:[0,1,2,4,5,6,8,9,10,12,13,18,21,23,24,25,26,28];6:[0,1,2,4,5,6,12,13,18,24,26,29];0:[2,4,6,13,26];7:[4,5,6,10,13,18,26];4:[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,26,28];8:[0,1,2,4,5,6,10,12,13,18,21,23,24,26,28];2:[0,4,5,6,9,10,12,13,18,21,23,24,26,28]","c5:bw=185,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,24,25,26,28,29]; c1:bw=179,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,28]; c3:bw=177,experts=[0,1,2,4,5,6,9,10,12,13,18,21,23,24,25,26,28]; c9:bw=186,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,23,24,25,26,28]; c6:bw=125,experts=[0,1,2,4,5,6,12,13,18,24,26,29]; c0:bw=54,experts=[2,4,6,13,26]; c7:bw=73,experts=[4,5,6,10,13,18,26]; c4:bw=200,experts=[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,26,28]; c8:bw=154,experts=[0,1,2,4,5,6,10,12,13,18,21,23,24,26,28]; c2:bw=147,experts=[0,4,5,6,9,10,12,13,18,21,23,24,26,28]","6.5611,4.5516,5.2788,3.6984,6.9577,4.9212,4.8678,7.0822,5.5761,3.9045"
43,2026-09-24 12:20:18,Ours,0.01,1.6601024643251303,55.86,55.86,43,54.8173,0:54.82,53.4662,0.1628,1.1864,2322.9624,38:42.96,10,"5,1,2,8,9,7,4,6,3,0",5:194;1:213;2:186;8:165;9:116;7:77;4:126;6:44;3:237;0:78,"5:[0,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28,29];2:[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28];8:[0,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28];9:[0,2,4,5,6,10,12,13,18,24,26];7:[4,5,6,13,18,24,26];4:[0,2,4,5,6,10,12,13,18,24,26,28];6:[4,6,13,26];3:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28];0:[4,5,10,13,18,21,26]","c5:bw=194,experts=[0,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,26,28]; c1:bw=213,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28,29]; c2:bw=186,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28]; c8:bw=165,experts=[0,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28]; c9:bw=116,experts=[0,2,4,5,6,10,12,13,18,24,26]; c7:bw=77,experts=[4,5,6,13,18,24,26]; c4:bw=126,experts=[0,2,4,5,6,10,12,13,18,24,26,28]; c6:bw=44,experts=[4,6,13,26]; c3:bw=237,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c0:bw=78,experts=[4,5,10,13,18,21,26]","6.5645,4.5708,3.9287,5.5650,3.6841,4.8481,7.0927,6.9683,5.3233,4.9206"
44,2026-09-24 12:21:13,Ours,0.01,1.6482895548614906,55.96,55.96,44,54.8636,0:54.86,53.5195,0.1575,1.1849,2377.8488,39:37.85,10,"0,3,4,2,7,5,6,9,8,1",0:244;3:171;4:105;2:134;7:275;5:88;6:75;9:136;8:126;1:163,"0:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28,31];3:[0,2,4,5,6,8,9,10,12,13,14,18,21,23,24,26,28];4:[2,4,5,6,10,12,13,18,24,26];2:[0,2,4,5,6,10,12,13,18,21,24,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30];5:[2,4,5,6,10,13,24,26];6:[4,5,6,13,24,26,28];9:[0,1,2,4,5,6,9,10,12,13,18,24,26];8:[0,4,5,6,10,12,13,18,21,24,26,28];1:[0,1,2,4,5,6,9,10,12,13,18,24,25,26,28,31]","c0:bw=244,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28,31]; c3:bw=171,experts=[0,2,4,5,6,8,9,10,12,13,14,18,21,23,24,26,28]; c4:bw=105,experts=[2,4,5,6,10,12,13,18,24,26]; c2:bw=134,experts=[0,2,4,5,6,10,12,13,18,21,24,26,28]; c7:bw=275,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30]; c5:bw=88,experts=[2,4,5,6,10,13,24,26]; c6:bw=75,experts=[4,5,6,13,24,26,28]; c9:bw=136,experts=[0,1,2,4,5,6,9,10,12,13,18,24,26]; c8:bw=126,experts=[0,4,5,6,10,12,13,18,21,24,26,28]; c1:bw=163,experts=[0,1,2,4,5,6,9,10,12,13,18,24,25,26,28,31]","4.9848,5.3618,7.1124,3.9216,4.8703,6.4882,6.9378,3.7132,5.5701,4.5592"
45,2026-09-24 12:22:08,Ours,0.01,1.6397684237617831,56.37,56.37,45,54.881,0:54.88,53.4954,0.1686,1.2152,2432.7535,40:32.75,10,"8,0,3,4,7,2,9,6,5,1",8:201;0:131;3:245;4:235;7:131;2:180;9:91;6:14;5:163;1:204,"8:[0,1,2,4,5,6,8,10,11,12,13,15,16,18,21,24,25,26,28,30];0:[0,4,5,6,9,10,12,13,18,21,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,30];4:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28];7:[0,2,4,5,6,10,12,13,18,21,24,26,28];2:[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28];9:[0,4,5,6,12,13,24,26,28];6:[4];5:[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,23,24,25,26,28]","c8:bw=201,experts=[0,1,2,4,5,6,8,10,11,12,13,15,16,18,21,24,25,26,28,30]; c0:bw=131,experts=[0,4,5,6,9,10,12,13,18,21,24,26,28]; c3:bw=245,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,30]; c4:bw=235,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c7:bw=131,experts=[0,2,4,5,6,10,12,13,18,21,24,26,28]; c2:bw=180,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28]; c9:bw=91,experts=[0,4,5,6,12,13,24,26,28]; c6:bw=14,experts=[4]; c5:bw=163,experts=[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26,28]; c1:bw=204,experts=[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,23,24,25,26,28]","5.6360,4.9781,5.3327,7.1558,4.8432,3.9118,3.6760,6.8935,6.5080,4.5604"
46,2026-09-24 12:23:03,Ours,0.01,1.6286853696015844,56.85,56.85,46,54.9398,0:54.94,53.5947,0.1619,1.1815,2487.7169,41:27.72,10,"9,3,6,1,4,5,2,8,0,7",9:134;3:98;6:141;1:149;4:234;5:150;2:208;8:142;0:201;7:103,"9:[0,1,2,4,5,6,10,12,13,18,21,24,26];3:[0,4,5,6,12,13,18,24,26];6:[0,1,2,4,5,6,10,11,12,13,18,24,26,28];1:[0,4,5,6,9,10,12,13,18,21,23,24,26,28];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,28];5:[0,2,4,5,6,9,10,12,13,18,21,23,24,26,28];2:[0,1,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,25,26,28];8:[0,2,4,5,6,10,12,13,18,21,23,24,26,28];0:[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,23,24,25,26,28];7:[4,5,10,12,13,18,21,24,26,28]","c9:bw=134,experts=[0,1,2,4,5,6,10,12,13,18,21,24,26]; c3:bw=98,experts=[0,4,5,6,12,13,18,24,26]; c6:bw=141,experts=[0,1,2,4,5,6,10,11,12,13,18,24,26,28]; c1:bw=149,experts=[0,4,5,6,9,10,12,13,18,21,23,24,26,28]; c4:bw=234,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,28]; c5:bw=150,experts=[0,2,4,5,6,9,10,12,13,18,21,23,24,26,28]; c2:bw=208,experts=[0,1,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,25,26,28]; c8:bw=142,experts=[0,2,4,5,6,10,12,13,18,21,23,24,26,28]; c0:bw=201,experts=[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,23,24,25,26,28]; c7:bw=103,experts=[4,5,10,12,13,18,21,24,26,28]","3.7582,5.3421,7.0139,4.5433,7.1248,6.5144,3.9029,5.5986,4.9649,4.8317"
47,2026-09-24 12:24:02,Ours,0.01,1.6242250052309462,57.17,57.17,47,59.0329,0:59.03,57.522,0.181,1.328,2546.7729,42:26.77,10,"5,6,7,9,8,3,4,0,1,2",5:189;6:82;7:195;9:63;8:144;3:255;4:35;0:167;1:111;2:199,"5:[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28];6:[4,5,6,10,12,24,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];9:[4,5,6,13,24,26];8:[0,1,2,4,5,6,8,10,12,13,18,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,21,22,23,24,25,26,27,28,30];4:[4,6,26];0:[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26,28];1:[2,4,5,6,10,12,13,18,24,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","c5:bw=189,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28]; c6:bw=82,experts=[4,5,6,10,12,24,26,28]; c7:bw=195,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c9:bw=63,experts=[4,5,6,13,24,26]; c8:bw=144,experts=[0,1,2,4,5,6,8,10,12,13,18,24,26,28]; c3:bw=255,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,21,22,23,24,25,26,27,28,30]; c4:bw=35,experts=[4,6,26]; c0:bw=167,experts=[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26,28]; c1:bw=111,experts=[2,4,5,6,10,12,13,18,24,26,28]; c2:bw=199,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","6.5715,7.0047,4.8895,3.7036,6.3712,5.9888,7.8427,5.5974,5.0863,4.4662"
48,2026-09-24 12:25:05,Ours,0.01,1.6123202134882646,58.0,58.0,48,63.3949,1:03.39,61.8051,0.1863,1.4013,2610.1975,43:30.20,10,"1,8,4,2,9,6,5,7,0,3",1:182;8:183;4:246;2:207;9:192;6:165;5:202;7:229;0:57;3:67,"1:[0,1,2,4,5,6,8,9,10,12,13,16,18,21,23,24,26,28];8:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28];4:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28,31];2:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,28];9:[0,1,2,4,5,6,9,10,12,13,18,20,21,22,23,24,25,26,28];6:[0,1,2,4,5,6,9,10,12,13,18,21,23,24,26,28];5:[0,1,2,4,5,6,9,10,12,13,14,16,18,20,21,22,23,24,26,28];7:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,28];0:[2,4,6,15,26];3:[4,5,6,13,24,26]","c1:bw=182,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,21,23,24,26,28]; c8:bw=183,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]; c4:bw=246,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28,31]; c2:bw=207,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,28]; c9:bw=192,experts=[0,1,2,4,5,6,9,10,12,13,18,20,21,22,23,24,25,26,28]; c6:bw=165,experts=[0,1,2,4,5,6,9,10,12,13,18,21,23,24,26,28]; c5:bw=202,experts=[0,1,2,4,5,6,9,10,12,13,14,16,18,20,21,22,23,24,26,28]; c7:bw=229,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,28]; c0:bw=57,experts=[2,4,6,15,26]; c3:bw=67,experts=[4,5,6,13,24,26]","5.2458,6.3422,8.0200,4.4335,4.2769,7.9381,7.6481,5.8626,5.8690,6.1687"
49,2026-09-24 12:26:06,Ours,0.01,1.6067817049458188,58.05,58.05,49,61.3079,1:01.31,59.8416,0.1773,1.2872,2671.5363,44:31.54,10,"4,3,8,0,2,5,6,7,9,1",4:176;3:116;8:96;0:72;2:214;5:205;6:46;7:162;9:194;1:198,"4:[0,4,5,6,9,10,12,13,18,20,21,22,23,24,25,26,28];3:[0,2,4,5,6,12,13,18,24,26,28];8:[1,2,4,5,6,12,13,24,26];0:[0,2,4,6,13,18,26];2:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,20,21,23,24,25,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,21,24,25,26,28];6:[4,6,13,26];7:[0,1,2,4,5,6,9,10,11,12,13,18,24,25,26,28];9:[0,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,24,25,26,28]","c4:bw=176,experts=[0,4,5,6,9,10,12,13,18,20,21,22,23,24,25,26,28]; c3:bw=116,experts=[0,2,4,5,6,12,13,18,24,26,28]; c8:bw=96,experts=[1,2,4,5,6,12,13,24,26]; c0:bw=72,experts=[0,2,4,6,13,18,26]; c2:bw=214,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,20,21,23,24,25,26,28]; c5:bw=205,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,21,24,25,26,28]; c6:bw=46,experts=[4,6,13,26]; c7:bw=162,experts=[0,1,2,4,5,6,9,10,11,12,13,18,24,25,26,28]; c9:bw=194,experts=[0,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,25,26,28]; c1:bw=198,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,24,25,26,28]","8.9321,6.2045,6.3740,5.0647,3.9946,6.7862,7.8622,5.4065,4.1566,5.0602"
50,2026-09-24 12:27:09,Ours,0.01,1.5949053908135882,57.87,58.05,49,62.1836,1:02.18,60.6809,0.1792,1.3216,2733.7477,45:33.75,10,"8,4,7,6,2,1,3,0,9,5",8:118;4:28;7:126;6:249;2:232;1:236;3:142;0:106;9:99;5:114,"8:[0,2,4,5,6,10,12,13,18,24,26];4:[4,26];7:[2,4,5,6,10,12,13,18,23,24,26,28];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,20,21,22,23,24,25,26,27,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,23,24,25,26,27,28];3:[0,4,5,6,9,10,12,13,18,21,23,24,26,28];0:[0,2,4,5,6,10,13,18,24,26];9:[0,1,2,4,6,12,13,24,26];5:[0,1,2,4,6,10,12,13,18,24,26]","c8:bw=118,experts=[0,2,4,5,6,10,12,13,18,24,26]; c4:bw=28,experts=[4,26]; c7:bw=126,experts=[2,4,5,6,10,12,13,18,23,24,26,28]; c6:bw=249,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c2:bw=232,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,20,21,22,23,24,25,26,27,28]; c1:bw=236,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,23,24,25,26,27,28]; c3:bw=142,experts=[0,4,5,6,9,10,12,13,18,21,23,24,26,28]; c0:bw=106,experts=[0,2,4,5,6,10,13,18,24,26]; c9:bw=99,experts=[0,1,2,4,6,12,13,24,26]; c5:bw=114,experts=[0,1,2,4,6,10,12,13,18,24,26]","6.3013,8.1970,5.5473,7.9445,4.4924,5.1029,5.8345,5.6088,4.1662,7.4860"
51,2026-09-24 12:28:11,Ours,0.01,1.5900492038108212,59.16,59.16,51,62.623,1:02.62,61.1199,0.1699,1.3314,2796.3989,46:36.40,10,"5,0,1,2,8,6,9,3,4,7",5:173;0:195;1:77;2:73;8:168;6:191;9:66;3:203;4:40;7:99,"5:[0,2,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28];0:[0,1,2,4,5,6,9,10,12,13,14,18,20,21,23,24,25,26,28];1:[2,4,5,6,13,24,26];2:[4,5,6,13,24,26,28];8:[0,1,2,4,5,6,10,11,12,13,18,21,24,25,26,28];6:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];9:[4,5,6,13,24,26];3:[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,28];4:[4,5,6,26];7:[4,5,6,12,13,18,24,26,28]","c5:bw=173,experts=[0,2,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28]; c0:bw=195,experts=[0,1,2,4,5,6,9,10,12,13,14,18,20,21,23,24,25,26,28]; c1:bw=77,experts=[2,4,5,6,13,24,26]; c2:bw=73,experts=[4,5,6,13,24,26,28]; c8:bw=168,experts=[0,1,2,4,5,6,10,11,12,13,18,21,24,25,26,28]; c6:bw=191,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c9:bw=66,experts=[4,5,6,13,24,26]; c3:bw=203,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,28]; c4:bw=40,experts=[4,5,6,26]; c7:bw=99,experts=[4,5,6,12,13,18,24,26,28]","7.4927,5.7882,5.2430,4.5328,6.4673,8.0083,4.2704,5.9944,7.8214,5.5014"
52,2026-09-24 12:29:14,Ours,0.01,1.5743012323182657,59.41,59.41,52,62.805,1:02.80,61.2859,0.1854,1.3317,2859.2332,47:39.23,10,"0,8,5,7,1,4,9,6,2,3",0:169;8:64;5:89;7:125;1:148;4:122;9:112;6:186;2:107;3:157,"0:[0,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28];8:[2,4,6,12,13,26];5:[1,2,4,6,12,13,24,26];7:[0,1,2,4,5,6,10,12,13,18,24,26];1:[0,1,2,4,5,6,10,12,13,18,21,24,26,28];4:[0,2,4,5,6,10,12,13,18,24,26,28];9:[4,5,6,10,12,13,18,21,24,26,28];6:[0,2,4,5,6,7,9,10,12,13,18,20,21,22,23,24,26,28];2:[2,4,5,6,10,12,13,18,24,26];3:[0,1,2,4,5,6,9,10,12,13,18,21,24,26,28]","c0:bw=169,experts=[0,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28]; c8:bw=64,experts=[2,4,6,12,13,26]; c5:bw=89,experts=[1,2,4,6,12,13,24,26]; c7:bw=125,experts=[0,1,2,4,5,6,10,12,13,18,24,26]; c1:bw=148,experts=[0,1,2,4,5,6,10,12,13,18,21,24,26,28]; c4:bw=122,experts=[0,2,4,5,6,10,12,13,18,24,26,28]; c9:bw=112,experts=[4,5,6,10,12,13,18,21,24,26,28]; c6:bw=186,experts=[0,2,4,5,6,7,9,10,12,13,18,20,21,22,23,24,26,28]; c2:bw=107,experts=[2,4,5,6,10,12,13,18,24,26]; c3:bw=157,experts=[0,1,2,4,5,6,9,10,12,13,18,21,24,26,28]","5.7170,6.3798,7.5121,5.5221,5.1815,8.0832,4.3791,8.0530,4.5329,5.9251"
53,2026-09-24 12:30:17,Ours,0.01,1.567515256052653,59.49,59.49,53,62.7966,1:02.80,61.3176,0.1816,1.2955,2922.0587,48:42.06,10,"8,4,5,1,3,9,6,7,0,2",8:79;4:103;5:161;1:215;3:173;9:224;6:131;7:160;0:141;2:189,"8:[4,5,6,10,13,18,26];4:[4,5,6,10,12,13,21,24,26,28];5:[0,2,4,5,6,9,10,12,13,18,20,21,23,24,26,28];1:[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,23,24,25,26,27,28];3:[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,26,28];9:[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,23,24,25,26,27,28,30];6:[0,1,2,4,5,6,10,12,13,18,24,26,28];7:[0,1,2,4,5,6,8,10,11,12,13,18,24,25,26,28];0:[0,1,2,4,5,6,10,12,13,18,24,25,26,28];2:[0,1,2,4,5,6,9,10,12,13,18,20,21,23,24,25,26,28]","c8:bw=79,experts=[4,5,6,10,13,18,26]; c4:bw=103,experts=[4,5,6,10,12,13,21,24,26,28]; c5:bw=161,experts=[0,2,4,5,6,9,10,12,13,18,20,21,23,24,26,28]; c1:bw=215,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,23,24,25,26,27,28]; c3:bw=173,experts=[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,26,28]; c9:bw=224,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,23,24,25,26,27,28,30]; c6:bw=131,experts=[0,1,2,4,5,6,10,12,13,18,24,26,28]; c7:bw=160,experts=[0,1,2,4,5,6,8,10,11,12,13,18,24,25,26,28]; c0:bw=141,experts=[0,1,2,4,5,6,10,12,13,18,24,25,26,28]; c2:bw=189,experts=[0,1,2,4,5,6,9,10,12,13,18,20,21,23,24,25,26,28]","6.2846,8.0810,7.4924,5.2141,6.0411,4.2460,8.0971,5.5526,5.7568,4.5519"
54,2026-09-24 12:31:15,Ours,0.01,1.5648846379298635,59.35,59.49,53,58.0289,0:58.03,56.6293,0.1586,1.2392,2980.1163,49:40.12,10,"2,1,8,7,3,0,6,5,9,4",2:30;1:193;8:203;7:223;3:111;0:135;6:198;5:10;9:185;4:116,"2:[4,17,26];1:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,23,24,25,26,28];8:[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,26,28];7:[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,25,26,27,28];3:[2,4,5,6,10,12,13,18,24,26,28];0:[0,1,2,4,5,6,10,12,13,18,19,24,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];5:[4];9:[0,1,2,4,5,6,8,9,10,12,13,18,21,23,24,25,26,28];4:[2,4,5,6,10,12,13,18,24,26,28]","c2:bw=30,experts=[4,17,26]; c1:bw=193,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,23,24,25,26,28]; c8:bw=203,experts=[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,26,28]; c7:bw=223,experts=[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,25,26,27,28]; c3:bw=111,experts=[2,4,5,6,10,12,13,18,24,26,28]; c0:bw=135,experts=[0,1,2,4,5,6,10,12,13,18,19,24,26]; c6:bw=198,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c5:bw=10,experts=[4]; c9:bw=185,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,23,24,25,26,28]; c4:bw=116,experts=[2,4,5,6,10,12,13,18,24,26,28]","4.4333,5.1677,6.1175,5.2650,5.4916,5.1235,7.3080,6.5962,3.9010,7.2253"
55,2026-09-24 12:32:12,Ours,0.01,1.5547537227307786,59.58,59.58,55,56.703,0:56.70,55.3093,0.1637,1.2282,3036.8444,50:36.84,10,"7,2,4,3,8,5,1,6,0,9",7:199;2:150;4:53;3:192;8:50;5:194;1:220;6:154;0:101;9:228,"7:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];2:[0,2,4,5,6,9,10,12,13,18,21,23,24,26,28];4:[2,4,6,13,26];3:[0,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,26,27,28];8:[4,5,6,13,26];5:[0,1,2,4,5,6,9,10,11,12,13,16,18,21,23,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,25,26,27,28];6:[0,1,2,4,5,6,9,10,12,13,18,21,24,26,28];0:[0,4,5,6,10,12,13,18,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,24,25,26,27,28,30]","c7:bw=199,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c2:bw=150,experts=[0,2,4,5,6,9,10,12,13,18,21,23,24,26,28]; c4:bw=53,experts=[2,4,6,13,26]; c3:bw=192,experts=[0,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,26,27,28]; c8:bw=50,experts=[4,5,6,13,26]; c5:bw=194,experts=[0,1,2,4,5,6,9,10,11,12,13,16,18,21,23,24,25,26,28]; c1:bw=220,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,25,26,27,28]; c6:bw=154,experts=[0,1,2,4,5,6,9,10,12,13,18,21,24,26,28]; c0:bw=101,experts=[0,4,5,6,10,12,13,18,26,28]; c9:bw=228,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,24,25,26,27,28,30]","5.1228,4.0889,7.3625,5.4163,5.7633,6.6795,4.6601,7.2355,5.0409,3.9395"
