Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
56,2026-09-24 13:35:00,Ours,0.01,1.8940696296452557,52.32,53.4,55,70.9082,1:10.91,65.2533,4.3154,1.3373,3934.9801,1:05:34.98,20,"19,14,17,15,10,0,5,4,2,11,6,16,7,1,8,9,12,3,13,18",19:10;14:42;17:10;15:35;10:20;0:70;5:31;4:10;2:53;11:26;6:23;16:42;7:18;1:56;8:13;9:52;12:38;3:10;13:18;18:54,"19:[];14:[1,3,4,6];17:[3];15:[3,4,6];10:[3,4];0:[0,1,2,4,5,6,7];5:[0,4,6];4:[0];2:[0,3,4,6,7];11:[3];6:[3,7];16:[3,4,5,6];7:[3];1:[1,3,4,6];8:[3];9:[0,3,4,6,7];12:[3,4,6];3:[];13:[3];18:[0,1,4,5,6]","c19:bw=10,experts=[]; c14:bw=42,experts=[1,3,4,6]; c17:bw=10,experts=[3]; c15:bw=35,experts=[3,4,6]; c10:bw=20,experts=[3,4]; c0:bw=70,experts=[0,1,2,4,5,6,7]; c5:bw=31,experts=[0,4,6]; c4:bw=10,experts=[0]; c2:bw=53,experts=[0,3,4,6,7]; c11:bw=26,experts=[3]; c6:bw=23,experts=[3,7]; c16:bw=42,experts=[3,4,5,6]; c7:bw=18,experts=[3]; c1:bw=56,experts=[1,3,4,6]; c8:bw=13,experts=[3]; c9:bw=52,experts=[0,3,4,6,7]; c12:bw=38,experts=[3,4,6]; c3:bw=10,experts=[]; c13:bw=18,experts=[3]; c18:bw=54,experts=[0,1,4,5,6]","4.4641,4.8243,2.8643,3.7469,1.6688,1.9748,1.7372,4.1170,3.3379,2.9997,2.5730,2.7213,3.9727,4.5664,2.8723,2.8789,3.1473,1.9551,5.0217,3.8097"
57,2026-09-24 13:36:12,Ours,0.01,1.7951013055859497,53.53,53.53,57,71.3503,1:11.35,65.4176,4.5751,1.3519,4006.3566,1:06:46.36,20,"15,10,8,0,4,3,18,9,17,12,11,5,19,6,2,16,7,13,1,14",15:36;10:58;8:43;0:70;4:41;3:64;18:44;9:19;17:52;12:17;11:26;5:44;19:44;6:48;2:33;16:33;7:69;13:31;1:49;14:36,"15:[4,6,7];10:[0,1,2,4,6];8:[0,4,6,7];0:[0,1,2,3,4,5,6];4:[1,2,3,4];3:[0,1,3,4,6];18:[0,3,4,6];9:[];17:[0,2,4,6,7];12:[];11:[4,7];5:[3,4,5,6];19:[3,4,6,7];6:[1,4,6];2:[0,4,6];16:[4,6];7:[0,1,4,5,6];13:[4,6,7];1:[1,4,6,7];14:[0,4,6]","c15:bw=36,experts=[4,6,7]; c10:bw=58,experts=[0,1,2,4,6]; c8:bw=43,experts=[0,4,6,7]; c0:bw=70,experts=[0,1,2,3,4,5,6]; c4:bw=41,experts=[1,2,3,4]; c3:bw=64,experts=[0,1,3,4,6]; c18:bw=44,experts=[0,3,4,6]; c9:bw=19,experts=[]; c17:bw=52,experts=[0,2,4,6,7]; c12:bw=17,experts=[]; c11:bw=26,experts=[4,7]; c5:bw=44,experts=[3,4,5,6]; c19:bw=44,experts=[3,4,6,7]; c6:bw=48,experts=[1,4,6]; c2:bw=33,experts=[0,4,6]; c16:bw=33,experts=[4,6]; c7:bw=69,experts=[0,1,4,5,6]; c13:bw=31,experts=[4,6,7]; c1:bw=49,experts=[1,4,6,7]; c14:bw=36,experts=[0,4,6]","3.7167,1.6797,2.9079,1.9911,4.1271,1.9704,3.8197,2.8528,2.8706,3.1212,3.0103,1.7323,4.5291,2.6321,3.3153,2.7165,3.9952,5.0780,4.5764,4.7751"
58,2026-09-24 13:37:23,Ours,0.01,1.8105095264858275,54.27,54.27,58,71.2996,1:11.30,65.5358,4.4254,1.3362,4077.6842,1:07:57.68,20,"11,14,12,7,8,13,15,2,16,9,1,18,19,17,6,10,4,0,5,3",11:47;14:22;12:29;7:24;8:40;13:40;15:38;2:10;16:42;9:57;1:30;18:50;19:43;17:12;6:55;10:43;4:38;0:47;5:35;3:61,"11:[0,1,4,6];14:[4,6];12:[7];7:[4,6];8:[2,4,6];13:[0,1,4,6];15:[4,5,6];2:[2];16:[0,4,5,6];9:[0,1,4,5,6];1:[0,4,6];18:[0,1,4,6];19:[4,5,6];17:[];6:[0,1,4,5,6];10:[0,4,6];4:[4,5,6];0:[0,4,6];5:[1,4,6];3:[0,1,4,5,6]","c11:bw=47,experts=[0,1,4,6]; c14:bw=22,experts=[4,6]; c12:bw=29,experts=[7]; c7:bw=24,experts=[4,6]; c8:bw=40,experts=[2,4,6]; c13:bw=40,experts=[0,1,4,6]; c15:bw=38,experts=[4,5,6]; c2:bw=10,experts=[2]; c16:bw=42,experts=[0,4,5,6]; c9:bw=57,experts=[0,1,4,5,6]; c1:bw=30,experts=[0,4,6]; c18:bw=50,experts=[0,1,4,6]; c19:bw=43,experts=[4,5,6]; c17:bw=12,experts=[]; c6:bw=55,experts=[0,1,4,5,6]; c10:bw=43,experts=[0,4,6]; c4:bw=38,experts=[4,5,6]; c0:bw=47,experts=[0,4,6]; c5:bw=35,experts=[1,4,6]; c3:bw=61,experts=[0,1,4,5,6]","3.0385,4.8209,3.1390,4.0142,2.9103,5.0588,3.6884,3.2924,2.7300,2.8967,4.5825,3.8468,4.5254,2.8374,2.6219,1.6843,4.1488,1.9713,1.7395,1.9888"
59,2026-09-24 13:38:34,Ours,0.01,1.7535735178812792,54.71,54.71,59,71.1807,1:11.18,65.5008,4.3359,1.3374,4148.892,1:09:08.89,20,"6,5,0,16,8,15,17,13,9,2,10,1,11,3,18,19,4,7,14,12",6:19;5:32;0:52;16:23;8:56;15:50;17:55;13:13;9:28;2:37;10:26;1:65;11:34;3:35;18:10;19:14;4:26;7:28;14:40;12:47,"6:[4];5:[2,4,6];0:[0,1,4,5,6];16:[4,6];8:[0,1,4,5,6];15:[0,1,2,4,6];17:[0,1,4,5,6];13:[4];9:[4,6];2:[0,4,6];10:[4];1:[0,1,2,4,5,6];11:[0,4,6];3:[0,4,6];18:[4];19:[4];4:[4];7:[4,6];14:[0,1,4,6];12:[0,4,6]","c6:bw=19,experts=[4]; c5:bw=32,experts=[2,4,6]; c0:bw=52,experts=[0,1,4,5,6]; c16:bw=23,experts=[4,6]; c8:bw=56,experts=[0,1,4,5,6]; c15:bw=50,experts=[0,1,2,4,6]; c17:bw=55,experts=[0,1,4,5,6]; c13:bw=13,experts=[4]; c9:bw=28,experts=[4,6]; c2:bw=37,experts=[0,4,6]; c10:bw=26,experts=[4]; c1:bw=65,experts=[0,1,2,4,5,6]; c11:bw=34,experts=[0,4,6]; c3:bw=35,experts=[0,4,6]; c18:bw=10,experts=[4]; c19:bw=14,experts=[4]; c4:bw=26,experts=[4]; c7:bw=28,experts=[4,6]; c14:bw=40,experts=[0,1,4,6]; c12:bw=47,experts=[0,4,6]","2.6084,1.7603,2.0236,2.7047,2.9120,3.7298,2.8713,5.0673,2.8626,3.3302,1.6818,4.5740,3.0108,1.9717,3.8173,4.5049,4.1221,3.9733,4.8192,3.1553"
60,2026-09-24 13:39:46,Ours,0.01,1.747611318042485,55.08,55.08,60,71.3672,1:11.37,65.5128,4.5031,1.3491,4220.2865,1:10:20.29,20,"4,8,13,15,2,3,11,0,1,14,12,19,18,6,17,16,5,7,9,10",4:30;8:24;13:59;15:51;2:30;3:44;11:40;0:53;1:54;14:42;12:16;19:60;18:26;6:59;17:39;16:63;5:33;7:48;9:10;10:10,"4:[4,6,7];8:[4];13:[0,1,4,5,6];15:[0,1,4,5,6];2:[4,6];3:[0,1,4,6];11:[1,4,5,6];0:[0,1,4,5,6];1:[0,1,4,5,6];14:[2,4,5];12:[4];19:[0,1,2,4,5,6];18:[4,6];6:[0,1,4,5,6];17:[0,4,6];16:[0,4,5,6,7];5:[4,6];7:[4,6,7];9:[4];10:[4]","c4:bw=30,experts=[4,6,7]; c8:bw=24,experts=[4]; c13:bw=59,experts=[0,1,4,5,6]; c15:bw=51,experts=[0,1,4,5,6]; c2:bw=30,experts=[4,6]; c3:bw=44,experts=[0,1,4,6]; c11:bw=40,experts=[1,4,5,6]; c0:bw=53,experts=[0,1,4,5,6]; c1:bw=54,experts=[0,1,4,5,6]; c14:bw=42,experts=[2,4,5]; c12:bw=16,experts=[4]; c19:bw=60,experts=[0,1,2,4,5,6]; c18:bw=26,experts=[4,6]; c6:bw=59,experts=[0,1,4,5,6]; c17:bw=39,experts=[0,4,6]; c16:bw=63,experts=[0,4,5,6,7]; c5:bw=33,experts=[4,6]; c7:bw=48,experts=[4,6,7]; c9:bw=10,experts=[4]; c10:bw=10,experts=[4]","4.1947,2.9010,5.0816,3.7384,3.3059,1.9770,3.0078,1.9846,4.5624,4.7790,3.1485,4.5441,3.8072,2.6220,2.8548,2.7268,1.7513,3.9978,2.8495,1.6784"
61,2026-09-24 13:40:57,Ours,0.01,1.7651044877098834,55.14,55.14,61,71.37,1:11.37,65.6163,4.432,1.3195,4291.684,1:11:31.68,20,"3,6,1,13,19,0,10,15,12,18,2,5,8,17,14,11,16,9,7,4",3:43;6:37;1:33;13:34;19:52;0:60;10:11;15:16;12:27;18:50;2:29;5:49;8:55;17:46;14:38;11:39;16:38;9:38;7:43;4:38,"3:[4,5,6];6:[4,5,6];1:[4,6];13:[0,4,6];19:[0,1,2,4,6];0:[0,1,2,4,5,6];10:[];15:[4];12:[4,6];18:[0,1,4,5,6];2:[5];5:[0,4,5,6];8:[0,1,4,5,6];17:[0,1,4,6];14:[4,6,7];11:[0,4,6];16:[4,5,6];9:[2,4];7:[1,4,5,6];4:[4,5,6]","c3:bw=43,experts=[4,5,6]; c6:bw=37,experts=[4,5,6]; c1:bw=33,experts=[4,6]; c13:bw=34,experts=[0,4,6]; c19:bw=52,experts=[0,1,2,4,6]; c0:bw=60,experts=[0,1,2,4,5,6]; c10:bw=11,experts=[]; c15:bw=16,experts=[4]; c12:bw=27,experts=[4,6]; c18:bw=50,experts=[0,1,4,5,6]; c2:bw=29,experts=[5]; c5:bw=49,experts=[0,4,5,6]; c8:bw=55,experts=[0,1,4,5,6]; c17:bw=46,experts=[0,1,4,6]; c14:bw=38,experts=[4,6,7]; c11:bw=39,experts=[0,4,6]; c16:bw=38,experts=[4,5,6]; c9:bw=38,experts=[2,4]; c7:bw=43,experts=[1,4,5,6]; c4:bw=38,experts=[4,5,6]","1.9725,2.6533,4.5765,5.0610,4.5260,1.9841,1.6570,3.6947,3.1918,3.8388,3.2938,1.7637,2.9283,2.8864,4.7983,3.0370,2.7277,2.8686,4.0140,4.1427"
62,2026-09-24 13:42:08,Ours,0.01,1.7640334738279073,55.52,55.52,62,71.2799,1:11.28,65.5116,4.4354,1.3306,4362.9923,1:12:42.99,20,"10,6,5,17,2,18,1,12,11,19,9,13,15,8,16,4,14,7,0,3",10:21;6:62;5:67;17:19;2:42;18:26;1:75;12:11;11:36;19:42;9:16;13:30;15:46;8:13;16:26;4:60;14:14;7:44;0:28;3:53,"10:[4,7];6:[0,1,2,4,5,6];5:[0,1,2,4,5,6];17:[4];2:[4,5,6];18:[4,6];1:[0,1,2,4,5,6,7];12:[2];11:[2,4,6];19:[0,4,5,6];9:[4];13:[2,4,6];15:[0,1,4,6];8:[];16:[4,6];4:[0,1,2,4,5,6];14:[4];7:[0,4,5,6];0:[4,6];3:[0,1,4,5,6]","c10:bw=21,experts=[4,7]; c6:bw=62,experts=[0,1,2,4,5,6]; c5:bw=67,experts=[0,1,2,4,5,6]; c17:bw=19,experts=[4]; c2:bw=42,experts=[4,5,6]; c18:bw=26,experts=[4,6]; c1:bw=75,experts=[0,1,2,4,5,6,7]; c12:bw=11,experts=[2]; c11:bw=36,experts=[2,4,6]; c19:bw=42,experts=[0,4,5,6]; c9:bw=16,experts=[4]; c13:bw=30,experts=[2,4,6]; c15:bw=46,experts=[0,1,4,6]; c8:bw=13,experts=[]; c16:bw=26,experts=[4,6]; c4:bw=60,experts=[0,1,2,4,5,6]; c14:bw=14,experts=[4]; c7:bw=44,experts=[0,4,5,6]; c0:bw=28,experts=[4,6]; c3:bw=53,experts=[0,1,4,5,6]","1.6860,2.6324,1.7467,2.8652,3.3174,3.8125,4.6332,3.1270,3.0177,4.5373,2.8603,5.0552,3.7294,2.8769,2.7052,4.1745,4.7812,3.9971,1.9733,1.9830"
63,2026-09-24 13:43:20,Ours,0.01,1.7410342544948971,55.35,55.52,62,71.4591,1:11.46,65.5889,4.5509,1.3144,4434.4795,1:13:54.48,20,"13,9,16,8,4,3,11,7,18,2,12,0,14,15,19,17,6,1,5,10",13:58;9:21;16:58;8:32;4:52;3:52;11:45;7:68;18:47;2:28;12:51;0:41;14:41;15:61;19:34;17:37;6:34;1:50;5:10;10:27,"13:[0,4,5,6];9:[4,6];16:[0,1,2,4,6];8:[0,4,6];4:[0,1,4,5,6];3:[0,2,4,6,7];11:[0,4,6];7:[0,2,4,5,6];18:[2,4,7];2:[1,4];12:[0,1,4,5,6];0:[0,1,4,6];14:[0,4,6];15:[0,1,4,5,6];19:[4,6];17:[1,4,6];6:[0,4,6];1:[0,4,5,6];5:[7];10:[4,5]","c13:bw=58,experts=[0,4,5,6]; c9:bw=21,experts=[4,6]; c16:bw=58,experts=[0,1,2,4,6]; c8:bw=32,experts=[0,4,6]; c4:bw=52,experts=[0,1,4,5,6]; c3:bw=52,experts=[0,2,4,6,7]; c11:bw=45,experts=[0,4,6]; c7:bw=68,experts=[0,2,4,5,6]; c18:bw=47,experts=[2,4,7]; c2:bw=28,experts=[1,4]; c12:bw=51,experts=[0,1,4,5,6]; c0:bw=41,experts=[0,1,4,6]; c14:bw=41,experts=[0,4,6]; c15:bw=61,experts=[0,1,4,5,6]; c19:bw=34,experts=[4,6]; c17:bw=37,experts=[1,4,6]; c6:bw=34,experts=[0,4,6]; c1:bw=50,experts=[0,4,5,6]; c5:bw=10,experts=[7]; c10:bw=27,experts=[4,5]","5.1195,2.8607,2.7365,2.9180,4.1647,1.9702,3.0167,4.0041,3.8379,3.2821,3.1532,1.9771,4.8274,3.7267,4.4952,2.8730,2.6132,4.6106,1.7186,1.6834"
64,2026-09-24 13:44:31,Ours,0.01,1.778074368724285,55.53,55.53,64,71.2303,1:11.23,65.4415,4.4557,1.3307,4505.7391,1:15:05.74,20,"11,9,2,1,4,13,18,12,7,19,5,14,15,8,3,0,6,16,17,10",11:57;9:59;2:56;1:28;4:38;13:42;18:37;12:27;7:34;19:10;5:24;14:46;15:59;8:53;3:38;0:32;6:50;16:16;17:10;10:49,"11:[0,1,3,4,6];9:[0,3,4,6,7];2:[0,3,4,6,7];1:[3];4:[0,4,6];13:[0,3,4,6];18:[0,4,6];12:[3];7:[3,4,6];19:[];5:[4,6];14:[0,3,4,6];15:[0,3,4,5,6];8:[0,1,3,4,6];3:[0,4,6];0:[4,6,7];6:[0,3,4,6,7];16:[3];17:[];10:[0,3,4,6]","c11:bw=57,experts=[0,1,3,4,6]; c9:bw=59,experts=[0,3,4,6,7]; c2:bw=56,experts=[0,3,4,6,7]; c1:bw=28,experts=[3]; c4:bw=38,experts=[0,4,6]; c13:bw=42,experts=[0,3,4,6]; c18:bw=37,experts=[0,4,6]; c12:bw=27,experts=[3]; c7:bw=34,experts=[3,4,6]; c19:bw=10,experts=[]; c5:bw=24,experts=[4,6]; c14:bw=46,experts=[0,3,4,6]; c15:bw=59,experts=[0,3,4,5,6]; c8:bw=53,experts=[0,1,3,4,6]; c3:bw=38,experts=[0,4,6]; c0:bw=32,experts=[4,6,7]; c6:bw=50,experts=[0,3,4,6,7]; c16:bw=16,experts=[3]; c17:bw=10,experts=[]; c10:bw=49,experts=[0,3,4,6]","3.0478,2.8948,3.3336,4.5998,4.1952,5.0775,3.8261,3.1280,3.9924,4.4718,1.7390,4.7915,3.7079,2.8784,1.9451,1.9696,2.6228,2.6855,2.8423,1.6924"
65,2026-09-24 13:45:42,Ours,0.01,1.752175586583024,55.97,55.97,65,71.2591,1:11.26,65.544,4.3964,1.3164,4577.029,1:16:17.03,20,"19,8,6,4,11,9,17,3,5,10,13,14,0,1,2,7,15,12,16,18",19:28;8:66;6:50;4:57;11:10;9:47;17:26;3:42;5:29;10:26;13:48;14:45;0:41;1:58;2:28;7:10;15:38;12:44;16:45;18:18,"19:[3];8:[0,1,4,5,6,7];6:[0,4,5,6];4:[0,3,4,6];11:[7];9:[0,4,5,6];17:[3];3:[3,4,6];5:[3,4];10:[1,2];13:[0,4,6,7];14:[0,1,4,6];0:[0,3,4,6];1:[0,1,2,4,6];2:[4,6];7:[4];15:[4,6,7];12:[0,4,6];16:[0,4,6];18:[3]","c19:bw=28,experts=[3]; c8:bw=66,experts=[0,1,4,5,6,7]; c6:bw=50,experts=[0,4,5,6]; c4:bw=57,experts=[0,3,4,6]; c11:bw=10,experts=[7]; c9:bw=47,experts=[0,4,5,6]; c17:bw=26,experts=[3]; c3:bw=42,experts=[3,4,6]; c5:bw=29,experts=[3,4]; c10:bw=26,experts=[1,2]; c13:bw=48,experts=[0,4,6,7]; c14:bw=45,experts=[0,1,4,6]; c0:bw=41,experts=[0,3,4,6]; c1:bw=58,experts=[0,1,2,4,6]; c2:bw=28,experts=[4,6]; c7:bw=10,experts=[4]; c15:bw=38,experts=[4,6,7]; c12:bw=44,experts=[0,4,6]; c16:bw=45,experts=[0,4,6]; c18:bw=18,experts=[3]","4.5096,2.9280,2.6368,4.1941,3.0253,2.8662,2.8299,1.9610,1.7423,1.6871,5.0792,4.7979,2.0099,4.5956,3.3274,3.9874,3.7253,3.1444,2.7130,3.7836"
66,2026-09-24 13:46:54,Ours,0.01,1.7116207007193125,56.29,56.29,66,71.415,1:11.41,65.5651,4.5248,1.3227,4648.4742,1:17:28.47,20,"7,8,3,15,5,12,4,16,14,10,19,0,11,1,13,18,17,9,2,6",7:50;8:24;3:66;15:50;5:17;12:42;4:41;16:59;14:23;10:46;19:56;0:38;11:10;1:54;13:32;18:24;17:35;9:31;2:41;6:30,"7:[0,1,4,5,6];8:[2,4];3:[0,1,2,4,5,6];15:[0,1,4,5,6];5:[4];12:[0,4,6,7];4:[0,4,6];16:[0,1,4,5,6];14:[4,6];10:[0,4,6];19:[0,4,5,6,7];0:[0,4,6];11:[4];1:[0,1,4,5,6];13:[0,4,6];18:[4,6];17:[2,4,7];9:[1,4,6];2:[0,2,4,6];6:[4,6]","c7:bw=50,experts=[0,1,4,5,6]; c8:bw=24,experts=[2,4]; c3:bw=66,experts=[0,1,2,4,5,6]; c15:bw=50,experts=[0,1,4,5,6]; c5:bw=17,experts=[4]; c12:bw=42,experts=[0,4,6,7]; c4:bw=41,experts=[0,4,6]; c16:bw=59,experts=[0,1,4,5,6]; c14:bw=23,experts=[4,6]; c10:bw=46,experts=[0,4,6]; c19:bw=56,experts=[0,4,5,6,7]; c0:bw=38,experts=[0,4,6]; c11:bw=10,experts=[4]; c1:bw=54,experts=[0,1,4,5,6]; c13:bw=32,experts=[0,4,6]; c18:bw=24,experts=[4,6]; c17:bw=35,experts=[2,4,7]; c9:bw=31,experts=[1,4,6]; c2:bw=41,experts=[0,2,4,6]; c6:bw=30,experts=[4,6]","4.0335,2.9129,1.9979,3.7103,1.7388,3.1645,4.1272,2.7400,4.8012,1.6928,4.5268,1.9951,2.9912,4.5842,5.0506,3.7918,2.8744,2.8835,3.3405,2.6077"
67,2026-09-24 13:48:05,Ours,0.01,1.6977604142952791,56.76,56.76,67,71.564,1:11.56,65.7081,4.5052,1.3451,4720.0721,1:18:40.07,20,"6,17,13,18,8,3,10,5,9,12,15,1,19,11,0,16,2,4,14,7",6:53;17:48;13:39;18:31;8:10;3:25;10:36;5:48;9:60;12:44;15:49;1:36;19:14;11:43;0:32;16:53;2:43;4:51;14:18;7:59,"6:[0,1,4,5,6];17:[0,4,5,6];13:[0,4,6];18:[0,4,6];8:[4];3:[4,6];10:[1,4,6];5:[0,4,5,6];9:[0,1,4,5,6];12:[0,4,6];15:[1,2,4,6];1:[0,4,6];19:[4];11:[0,4,5,6];0:[0,4,6];16:[0,1,4,5,6];2:[0,4,5,6];4:[0,1,4,5,6];14:[4];7:[0,1,4,5,6]","c6:bw=53,experts=[0,1,4,5,6]; c17:bw=48,experts=[0,4,5,6]; c13:bw=39,experts=[0,4,6]; c18:bw=31,experts=[0,4,6]; c8:bw=10,experts=[4]; c3:bw=25,experts=[4,6]; c10:bw=36,experts=[1,4,6]; c5:bw=48,experts=[0,4,5,6]; c9:bw=60,experts=[0,1,4,5,6]; c12:bw=44,experts=[0,4,6]; c15:bw=49,experts=[1,2,4,6]; c1:bw=36,experts=[0,4,6]; c19:bw=14,experts=[4]; c11:bw=43,experts=[0,4,5,6]; c0:bw=32,experts=[0,4,6]; c16:bw=53,experts=[0,1,4,5,6]; c2:bw=43,experts=[0,4,5,6]; c4:bw=51,experts=[0,1,4,5,6]; c14:bw=18,experts=[4]; c7:bw=59,experts=[0,1,4,5,6]","2.6394,2.9073,5.1020,3.8197,2.9003,1.9736,1.6822,1.7580,2.8794,3.1483,3.7343,4.6518,4.5095,3.0392,1.9755,2.7271,3.3291,4.1565,4.7732,4.0016"
68,2026-09-24 13:49:17,Ours,0.01,1.7282803113173224,56.55,56.76,67,71.2506,1:11.25,65.5062,4.4115,1.3306,4791.3533,1:19:51.35,20,"7,12,18,19,5,1,8,11,3,10,2,4,14,0,16,9,6,17,15,13",7:28;12:67;18:54;19:28;5:45;1:42;8:31;11:14;3:26;10:31;2:58;4:49;14:10;0:30;16:54;9:15;6:32;17:72;15:28;13:35,"7:[7];12:[0,1,2,4,5,6];18:[0,1,4,5,6];19:[4,6];5:[0,4,5,6];1:[0,4,5,6];8:[0,4,6];11:[];3:[4];10:[0,4,6];2:[0,1,4,5,6];4:[4,6,7];14:[2];0:[0,4,6];16:[0,4,5,6,7];9:[4];6:[4,5,6];17:[0,1,2,4,5,6,7];15:[4,6];13:[1,4]","c7:bw=28,experts=[7]; c12:bw=67,experts=[0,1,2,4,5,6]; c18:bw=54,experts=[0,1,4,5,6]; c19:bw=28,experts=[4,6]; c5:bw=45,experts=[0,4,5,6]; c1:bw=42,experts=[0,4,5,6]; c8:bw=31,experts=[0,4,6]; c11:bw=14,experts=[]; c3:bw=26,experts=[4]; c10:bw=31,experts=[0,4,6]; c2:bw=58,experts=[0,1,4,5,6]; c4:bw=49,experts=[4,6,7]; c14:bw=10,experts=[2]; c0:bw=30,experts=[0,4,6]; c16:bw=54,experts=[0,4,5,6,7]; c9:bw=15,experts=[4]; c6:bw=32,experts=[4,5,6]; c17:bw=72,experts=[0,1,2,4,5,6,7]; c15:bw=28,experts=[4,6]; c13:bw=35,experts=[1,4]","3.9993,3.1894,3.8505,4.5227,1.7645,4.5751,2.8805,3.0034,1.9740,1.6725,3.3251,4.1239,4.7850,1.9812,2.7550,2.8383,2.6088,2.8789,3.6977,5.0802"
69,2026-09-24 13:50:28,Ours,0.01,1.6988029273177037,57.19,57.19,69,71.4981,1:11.50,65.6318,4.5322,1.3319,4862.8859,1:21:02.89,20,"12,17,15,13,16,0,8,7,5,18,4,3,11,14,6,2,1,9,10,19",12:10;17:48;15:20;13:67;16:60;0:52;8:42;7:58;5:39;18:10;4:41;3:41;11:45;14:37;6:26;2:66;1:31;9:35;10:16;19:43,"12:[];17:[0,1,4,6];15:[4,6];13:[0,1,2,4,5,6];16:[0,1,4,5,6];0:[1,2,4,5,6];8:[0,1,4,6];7:[0,1,4,5,6];5:[0,4,6];18:[4];4:[0,4,5,6];3:[0,4,6];11:[0,1,4,6];14:[4,5,7];6:[4];2:[0,1,2,4,5,6];1:[0,4,6];9:[2,4,6];10:[4];19:[1,2,4,6]","c12:bw=10,experts=[]; c17:bw=48,experts=[0,1,4,6]; c15:bw=20,experts=[4,6]; c13:bw=67,experts=[0,1,2,4,5,6]; c16:bw=60,experts=[0,1,4,5,6]; c0:bw=52,experts=[1,2,4,5,6]; c8:bw=42,experts=[0,1,4,6]; c7:bw=58,experts=[0,1,4,5,6]; c5:bw=39,experts=[0,4,6]; c18:bw=10,experts=[4]; c4:bw=41,experts=[0,4,5,6]; c3:bw=41,experts=[0,4,6]; c11:bw=45,experts=[0,1,4,6]; c14:bw=37,experts=[4,5,7]; c6:bw=26,experts=[4]; c2:bw=66,experts=[0,1,2,4,5,6]; c1:bw=31,experts=[0,4,6]; c9:bw=35,experts=[2,4,6]; c10:bw=16,experts=[4]; c19:bw=43,experts=[1,2,4,6]","3.1449,2.9031,3.7146,5.0982,2.7541,2.0119,2.9066,4.0126,1.7429,3.7871,4.1614,1.9765,3.0315,4.8001,2.6053,3.3316,4.5452,2.8737,1.6896,4.5406"
70,2026-09-24 13:51:40,Ours,0.01,1.6959738926455756,57.18,57.19,69,71.6149,1:11.61,65.7906,4.5086,1.309,4934.5323,1:22:14.53,20,"5,17,3,10,12,15,19,4,18,7,8,14,2,1,0,6,13,9,16,11",5:23;17:41;3:32;10:58;12:40;15:75;19:37;4:58;18:63;7:28;8:48;14:10;2:55;1:24;0:30;6:26;13:33;9:10;16:67;11:53,"5:[1,2];17:[0,1,4,6];3:[1,4,6];10:[1,4,6,7];12:[0,1,4,6];15:[0,1,2,4,5,6,7];19:[1,4,6];4:[0,1,2,4,6];18:[0,1,4,5,6];7:[4];8:[1,4,6];14:[4];2:[0,1,4,5,6];1:[4,7];0:[0,4,6];6:[2,4];13:[1,4,6];9:[];16:[0,1,2,4,5,6];11:[0,1,2,4,6]","c5:bw=23,experts=[1,2]; c17:bw=41,experts=[0,1,4,6]; c3:bw=32,experts=[1,4,6]; c10:bw=58,experts=[1,4,6,7]; c12:bw=40,experts=[0,1,4,6]; c15:bw=75,experts=[0,1,2,4,5,6,7]; c19:bw=37,experts=[1,4,6]; c4:bw=58,experts=[0,1,2,4,6]; c18:bw=63,experts=[0,1,4,5,6]; c7:bw=28,experts=[4]; c8:bw=48,experts=[1,4,6]; c14:bw=10,experts=[4]; c2:bw=55,experts=[0,1,4,5,6]; c1:bw=24,experts=[4,7]; c0:bw=30,experts=[0,4,6]; c6:bw=26,experts=[2,4]; c13:bw=33,experts=[1,4,6]; c9:bw=10,experts=[]; c16:bw=67,experts=[0,1,2,4,5,6]; c11:bw=53,experts=[0,1,2,4,6]","1.7385,2.8884,1.9701,1.6937,3.1604,3.7403,4.5380,4.1756,3.8514,3.9914,2.9079,4.7875,3.3459,4.6035,2.0097,2.6139,5.0655,2.8551,2.8083,3.0455"
