Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
45,2026-09-19 09:52:29,Ours,0.01,0.7600795270310898,75.45,81.94,44,62.9657,1:02.97,58.6901,2.943,1.331,2895.9977,48:16.00,10,"8,0,3,4,7,2,9,6,5,1",8:104;0:68;3:126;4:121;7:67;2:93;9:47;6:10;5:84;1:105,"8:[0,1,2,4,5,6,8,11,12,13];0:[0,1,4,5,6,13];3:[0,1,2,4,5,6,8,9,10,11,12,13];4:[0,1,2,4,5,6,7,9,12,13,14,15];7:[0,1,4,5,6,13];2:[0,2,4,5,6,8,9,12,13];9:[1,4,6,13];6:[4];5:[0,1,2,4,5,6,13,15];1:[0,1,2,4,5,6,8,12,13,15]","c8:bw=104,experts=[0,1,2,4,5,6,8,11,12,13]; c0:bw=68,experts=[0,1,4,5,6,13]; c3:bw=126,experts=[0,1,2,4,5,6,8,9,10,11,12,13]; c4:bw=121,experts=[0,1,2,4,5,6,7,9,12,13,14,15]; c7:bw=67,experts=[0,1,4,5,6,13]; c2:bw=93,experts=[0,2,4,5,6,8,9,12,13]; c9:bw=47,experts=[1,4,6,13]; c6:bw=10,experts=[4]; c5:bw=84,experts=[0,1,2,4,5,6,13,15]; c1:bw=105,experts=[0,1,2,4,5,6,8,12,13,15]","7.6643,6.8878,0.8585,3.4533,4.2044,0.5276,5.5698,2.1707,6.5895,20.7642"
46,2026-09-19 09:53:32,Ours,0.01,0.791862866346323,81.45,81.94,44,63.1585,1:03.16,59.0383,2.8044,1.3142,2959.1817,49:19.18,10,"9,3,6,1,4,5,2,8,0,7",9:69;3:50;6:73;1:77;4:121;5:77;2:107;8:73;0:103;7:53,"9:[0,1,4,5,6,13];3:[0,4,5,6,13];6:[0,1,2,4,5,6,13];1:[0,1,2,4,5,6,13];4:[0,1,2,4,5,6,7,9,12,13,14,15];5:[0,2,4,5,6,13,15];2:[0,1,2,4,5,6,8,9,12,13];8:[0,2,4,5,6,12,13];0:[0,1,2,4,5,6,8,12,13,15];7:[0,4,5,6,13]","c9:bw=69,experts=[0,1,4,5,6,13]; c3:bw=50,experts=[0,4,5,6,13]; c6:bw=73,experts=[0,1,2,4,5,6,13]; c1:bw=77,experts=[0,1,2,4,5,6,13]; c4:bw=121,experts=[0,1,2,4,5,6,7,9,12,13,14,15]; c5:bw=77,experts=[0,2,4,5,6,13,15]; c2:bw=107,experts=[0,1,2,4,5,6,8,9,12,13]; c8:bw=73,experts=[0,2,4,5,6,12,13]; c0:bw=103,experts=[0,1,2,4,5,6,8,12,13,15]; c7:bw=53,experts=[0,4,5,6,13]","5.6893,0.8675,2.2791,20.6044,3.3126,6.7616,0.5487,7.8905,6.9510,4.1335"
47,2026-09-19 09:54:34,Ours,0.01,0.7672362739526185,77.38,81.94,44,62.729,1:02.73,58.5686,2.8196,1.3392,3021.935,50:21.93,10,"5,6,7,9,8,3,4,0,1,2",5:97;6:42;7:100;9:32;8:74;3:132;4:18;0:86;1:57;2:102,"5:[0,1,2,4,5,6,10,13,15];6:[4,5,6,13];7:[0,1,2,4,5,6,8,9,12,13];9:[4,6,13];8:[0,2,4,5,6,12,13];3:[0,1,2,4,5,6,8,9,11,12,13,14,15];4:[4];0:[0,1,2,4,5,6,12,13];1:[0,4,5,6,13];2:[0,1,2,4,5,6,8,9,12,13]","c5:bw=97,experts=[0,1,2,4,5,6,10,13,15]; c6:bw=42,experts=[4,5,6,13]; c7:bw=100,experts=[0,1,2,4,5,6,8,9,12,13]; c9:bw=32,experts=[4,6,13]; c8:bw=74,experts=[0,2,4,5,6,12,13]; c3:bw=132,experts=[0,1,2,4,5,6,8,9,11,12,13,14,15]; c4:bw=18,experts=[4]; c0:bw=86,experts=[0,1,2,4,5,6,12,13]; c1:bw=57,experts=[0,4,5,6,13]; c2:bw=102,experts=[0,1,2,4,5,6,8,9,12,13]","6.6706,2.1880,4.0489,5.6044,7.5859,0.8616,3.2917,6.9639,20.8137,0.5398"
48,2026-09-19 09:55:38,Ours,0.01,0.7930480807071598,78.23,81.94,44,63.553,1:03.55,59.2158,3.0032,1.3323,3085.514,51:25.51,10,"1,8,4,2,9,6,5,7,0,3",1:94;8:94;4:127;2:107;9:99;6:85;5:104;7:118;0:29;3:34,"1:[0,1,3,4,5,6,7,9,13];8:[0,3,4,5,6,7,12,13,14];4:[0,1,2,3,4,5,6,9,12,13,14,15];2:[0,2,3,4,5,6,7,12,13,14];9:[0,1,2,3,4,5,6,7,13];6:[0,2,3,4,5,6,7,13];5:[0,1,2,4,5,6,7,10,13,15];7:[0,1,2,3,4,5,6,7,8,12,13];0:[3,7];3:[3,4,7]","c1:bw=94,experts=[0,1,3,4,5,6,7,9,13]; c8:bw=94,experts=[0,3,4,5,6,7,12,13,14]; c4:bw=127,experts=[0,1,2,3,4,5,6,9,12,13,14,15]; c2:bw=107,experts=[0,2,3,4,5,6,7,12,13,14]; c9:bw=99,experts=[0,1,2,3,4,5,6,7,13]; c6:bw=85,experts=[0,2,3,4,5,6,7,13]; c5:bw=104,experts=[0,1,2,4,5,6,7,10,13,15]; c7:bw=118,experts=[0,1,2,3,4,5,6,7,8,12,13]; c0:bw=29,experts=[3,7]; c3:bw=34,experts=[3,4,7]","20.9064,7.7946,3.3625,0.5229,5.5855,2.3008,6.7827,4.0462,7.0111,0.9031"
49,2026-09-19 09:56:41,Ours,0.01,0.7593805421755028,79.72,81.94,44,62.6185,1:02.62,58.416,2.8728,1.3282,3148.1574,52:28.16,10,"4,3,8,0,2,5,6,7,9,1",4:91;3:60;8:50;0:37;2:110;5:106;6:24;7:83;9:100;1:102,"4:[0,1,2,4,5,6,12,13,15];3:[0,1,4,5,6,13];8:[0,4,5,6,13];0:[4,6,14];2:[0,1,2,4,5,6,8,9,11,12,13];5:[0,1,2,4,5,6,10,11,13,15];6:[4,6];7:[0,1,2,4,5,6,12,13];9:[0,1,2,4,5,6,11,12,13,14];1:[0,1,2,4,5,6,8,11,12,13]","c4:bw=91,experts=[0,1,2,4,5,6,12,13,15]; c3:bw=60,experts=[0,1,4,5,6,13]; c8:bw=50,experts=[0,4,5,6,13]; c0:bw=37,experts=[4,6,14]; c2:bw=110,experts=[0,1,2,4,5,6,8,9,11,12,13]; c5:bw=106,experts=[0,1,2,4,5,6,10,11,13,15]; c6:bw=24,experts=[4,6]; c7:bw=83,experts=[0,1,2,4,5,6,12,13]; c9:bw=100,experts=[0,1,2,4,5,6,11,12,13,14]; c1:bw=102,experts=[0,1,2,4,5,6,8,11,12,13]","3.4322,0.8642,7.3907,7.0726,0.5382,6.7410,2.1792,4.0267,5.5426,20.6285"
50,2026-09-19 09:57:44,Ours,0.01,0.780266047169478,78.09,81.94,44,62.7944,1:02.79,58.6768,2.7816,1.3345,3210.979,53:30.98,10,"8,4,7,6,2,1,3,0,9,5",8:61;4:14;7:65;6:128;2:119;1:122;3:73;0:55;9:51;5:59,"8:[2,4,5,6,12,13];4:[6];7:[0,1,4,5,6,13];6:[0,1,2,4,5,6,8,9,11,12,13,15];2:[0,1,2,4,5,6,8,9,11,12,13];1:[0,1,2,4,5,6,8,10,11,12,13,15];3:[0,1,2,4,5,6,13];0:[0,4,5,6,13];9:[1,4,6,9,13];5:[2,4,5,6,13]","c8:bw=61,experts=[2,4,5,6,12,13]; c4:bw=14,experts=[6]; c7:bw=65,experts=[0,1,4,5,6,13]; c6:bw=128,experts=[0,1,2,4,5,6,8,9,11,12,13,15]; c2:bw=119,experts=[0,1,2,4,5,6,8,9,11,12,13]; c1:bw=122,experts=[0,1,2,4,5,6,8,10,11,12,13,15]; c3:bw=73,experts=[0,1,2,4,5,6,13]; c0:bw=55,experts=[0,4,5,6,13]; c9:bw=51,experts=[1,4,6,9,13]; c5:bw=59,experts=[2,4,5,6,13]","7.5674,3.3583,4.1704,2.2742,0.5404,20.6987,0.8868,7.1150,5.4327,6.6328"
51,2026-09-19 09:58:47,Ours,0.01,0.769148308642338,79.9,81.94,44,63.1731,1:03.17,59.1685,2.6629,1.3401,3274.177,54:34.18,10,"5,0,1,2,8,6,9,3,4,7",5:89;0:101;1:40;2:38;8:87;6:98;9:34;3:104;4:21;7:51,"5:[0,1,2,4,5,6,13,15];0:[0,1,2,4,5,6,8,12,13,15];1:[4,5,6,13];2:[4,5,6];8:[0,2,4,5,6,8,12,13];6:[0,1,2,4,5,6,8,11,13];9:[4,6,13];3:[0,1,2,4,5,6,9,11,12,13];4:[4,6];7:[0,4,5,6,13]","c5:bw=89,experts=[0,1,2,4,5,6,13,15]; c0:bw=101,experts=[0,1,2,4,5,6,8,12,13,15]; c1:bw=40,experts=[4,5,6,13]; c2:bw=38,experts=[4,5,6]; c8:bw=87,experts=[0,2,4,5,6,8,12,13]; c6:bw=98,experts=[0,1,2,4,5,6,8,11,13]; c9:bw=34,experts=[4,6,13]; c3:bw=104,experts=[0,1,2,4,5,6,9,11,12,13]; c4:bw=21,experts=[4,6]; c7:bw=51,experts=[0,4,5,6,13]","6.7526,6.9118,20.9573,0.5557,7.8705,2.2785,5.5125,0.8572,3.3192,4.1531"
52,2026-09-19 09:59:50,Ours,0.01,0.7615012687897783,79.82,81.94,44,63.1224,1:03.12,59.0719,2.6961,1.3528,3337.3246,55:37.32,10,"0,8,5,7,1,4,9,6,2,3",0:87;8:33;5:46;7:64;1:76;4:63;9:58;6:96;2:55;3:81,"0:[0,1,2,4,5,6,12,13];8:[4,6,13];5:[3,4,6,13];7:[0,1,4,5,6,13];1:[0,1,2,4,5,6,13];4:[4,6,8,10,11,13];9:[0,1,4,6,13];6:[0,1,2,4,5,6,8,12,13];2:[4,5,6,12,13];3:[0,1,2,4,5,6,12,13]","c0:bw=87,experts=[0,1,2,4,5,6,12,13]; c8:bw=33,experts=[4,6,13]; c5:bw=46,experts=[3,4,6,13]; c7:bw=64,experts=[0,1,4,5,6,13]; c1:bw=76,experts=[0,1,2,4,5,6,13]; c4:bw=63,experts=[4,6,8,10,11,13]; c9:bw=58,experts=[0,1,4,6,13]; c6:bw=96,experts=[0,1,2,4,5,6,8,12,13]; c2:bw=55,experts=[4,5,6,12,13]; c3:bw=81,experts=[0,1,2,4,5,6,12,13]","7.2334,7.4011,6.8587,4.2426,20.7420,3.4252,5.4691,2.2228,0.5632,0.9139"
53,2026-09-19 10:00:53,Ours,0.01,0.7595766080516001,79.23,81.94,44,63.0908,1:03.09,58.873,2.8869,1.3295,3400.4417,56:40.44,10,"8,4,5,1,3,9,6,7,0,2",8:41;4:53;5:83;1:111;3:89;9:115;6:67;7:82;0:73;2:97,"8:[4,5,6,13];4:[0,4,5,6,13];5:[0,1,2,4,5,6,13,15];1:[0,1,2,4,5,6,8,11,12,13,15];3:[0,1,2,4,5,6,12,13];9:[0,1,2,4,5,6,8,12,13,14,15];6:[0,2,4,6,13,14];7:[0,1,2,4,5,6,12,13];0:[0,1,4,5,6,10,13];2:[0,1,2,4,5,6,11,12,13]","c8:bw=41,experts=[4,5,6,13]; c4:bw=53,experts=[0,4,5,6,13]; c5:bw=83,experts=[0,1,2,4,5,6,13,15]; c1:bw=111,experts=[0,1,2,4,5,6,8,11,12,13,15]; c3:bw=89,experts=[0,1,2,4,5,6,12,13]; c9:bw=115,experts=[0,1,2,4,5,6,8,12,13,14,15]; c6:bw=67,experts=[0,2,4,6,13,14]; c7:bw=82,experts=[0,1,2,4,5,6,12,13]; c0:bw=73,experts=[0,1,4,5,6,10,13]; c2:bw=97,experts=[0,1,2,4,5,6,11,12,13]","7.6721,3.3786,6.7014,20.8385,0.8932,5.6629,2.2485,4.0822,6.8572,0.5384"
54,2026-09-19 10:01:56,Ours,0.01,0.7936281111945737,80.26,81.94,44,63.0099,1:03.01,58.8517,2.8038,1.3528,3463.4765,57:43.48,10,"2,1,8,7,3,0,6,5,9,4",2:15;1:99;8:105;7:115;3:57;0:70;6:102;5:10;9:95;4:60,"2:[10];1:[0,1,2,4,5,6,8,13,15];8:[0,1,2,4,5,6,8,12,13,15];7:[0,1,2,4,5,6,8,9,11,12,13];3:[0,4,5,6,13];0:[0,1,2,4,5,6,13];6:[0,1,2,4,5,6,8,11,13,15];5:[4];9:[0,1,2,4,5,6,10,13,14];4:[0,4,5,6,13,15]","c2:bw=15,experts=[10]; c1:bw=99,experts=[0,1,2,4,5,6,8,13,15]; c8:bw=105,experts=[0,1,2,4,5,6,8,12,13,15]; c7:bw=115,experts=[0,1,2,4,5,6,8,9,11,12,13]; c3:bw=57,experts=[0,4,5,6,13]; c0:bw=70,experts=[0,1,2,4,5,6,13]; c6:bw=102,experts=[0,1,2,4,5,6,8,11,13,15]; c5:bw=10,experts=[4]; c9:bw=95,experts=[0,1,2,4,5,6,10,13,14]; c4:bw=60,experts=[0,4,5,6,13,15]","0.5327,20.8134,7.6110,4.0368,0.8712,7.0451,2.2884,6.8345,5.4724,3.3463"
55,2026-09-19 10:02:59,Ours,0.01,0.75377086150321,78.93,81.94,44,63.1921,1:03.19,58.9875,2.8885,1.3145,3526.6961,58:46.70,10,"7,2,4,3,8,5,1,6,0,9",7:103;2:77;4:27;3:99;8:26;5:100;1:113;6:79;0:52;9:117,"7:[0,1,2,4,5,6,8,9,12,13];2:[0,2,4,5,6,12,13];4:[4,6];3:[0,1,2,4,5,6,11,12,13];8:[4,10];5:[0,1,2,4,5,6,8,9,12,13];1:[0,1,2,4,5,6,8,11,13,14,15];6:[0,1,2,4,5,6,13];0:[0,4,5,6,13];9:[0,1,2,4,5,6,11,12,13,14,15]","c7:bw=103,experts=[0,1,2,4,5,6,8,9,12,13]; c2:bw=77,experts=[0,2,4,5,6,12,13]; c4:bw=27,experts=[4,6]; c3:bw=99,experts=[0,1,2,4,5,6,11,12,13]; c8:bw=26,experts=[4,10]; c5:bw=100,experts=[0,1,2,4,5,6,8,9,12,13]; c1:bw=113,experts=[0,1,2,4,5,6,8,11,13,14,15]; c6:bw=79,experts=[0,1,2,4,5,6,13]; c0:bw=52,experts=[0,4,5,6,13]; c9:bw=117,experts=[0,1,2,4,5,6,11,12,13,14,15]","4.2379,0.5498,3.4857,0.8810,7.3613,6.8340,20.7528,2.2931,7.0786,5.5133"
56,2026-09-19 10:04:02,Ours,0.01,0.7659155676531091,80.09,81.94,44,63.1785,1:03.18,59.183,2.6611,1.333,3589.9017,59:49.90,10,"9,1,3,2,5,4,8,7,6,0",9:98;1:106;3:16;2:100;5:58;4:18;8:25;7:34;6:44;0:132,"9:[0,1,2,4,5,6,13,14,15];1:[0,1,2,4,5,6,8,11,13,15];3:[4];2:[0,2,4,5,6,8,9,12,13,15];5:[0,4,5,6,13];4:[6];8:[4,6];7:[0,4,6];6:[4,5,6,13];0:[0,1,2,4,5,6,8,9,11,12,13,14,15]","c9:bw=98,experts=[0,1,2,4,5,6,13,14,15]; c1:bw=106,experts=[0,1,2,4,5,6,8,11,13,15]; c3:bw=16,experts=[4]; c2:bw=100,experts=[0,2,4,5,6,8,9,12,13,15]; c5:bw=58,experts=[0,4,5,6,13]; c4:bw=18,experts=[6]; c8:bw=25,experts=[4,6]; c7:bw=34,experts=[0,4,6]; c6:bw=44,experts=[4,5,6,13]; c0:bw=132,experts=[0,1,2,4,5,6,8,9,11,12,13,14,15]","5.7151,21.0032,0.8722,0.5410,6.5866,3.4489,7.6782,4.1474,2.1999,6.9905"
57,2026-09-19 10:05:06,Ours,0.01,0.7458881857599462,78.13,81.94,44,63.6131,1:03.61,59.1998,3.0348,1.377,3653.5416,1:00:53.54,10,"3,8,6,1,7,0,5,4,2,9",3:121;8:81;6:91;1:93;7:130;0:132;5:83;4:78;2:62;9:36,"3:[0,1,2,4,5,6,8,9,11,12,13,15];8:[0,2,4,5,6,9,12,13];6:[0,1,2,4,5,6,8,13,15];1:[0,1,2,4,5,6,8,13,15];7:[0,1,2,4,5,6,8,9,10,11,12,13,15];0:[0,1,2,4,5,6,8,9,11,12,13,14,15];5:[0,1,2,4,5,6,13,14];4:[0,1,4,5,6,12,13];2:[0,4,5,6,12,13];9:[4,6,13]","c3:bw=121,experts=[0,1,2,4,5,6,8,9,11,12,13,15]; c8:bw=81,experts=[0,2,4,5,6,9,12,13]; c6:bw=91,experts=[0,1,2,4,5,6,8,13,15]; c1:bw=93,experts=[0,1,2,4,5,6,8,13,15]; c7:bw=130,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15]; c0:bw=132,experts=[0,1,2,4,5,6,8,9,11,12,13,14,15]; c5:bw=83,experts=[0,1,2,4,5,6,13,14]; c4:bw=78,experts=[0,1,4,5,6,12,13]; c2:bw=62,experts=[0,4,5,6,12,13]; c9:bw=36,experts=[4,6,13]","0.9021,7.5980,2.2105,20.9698,4.1120,7.1939,6.7141,3.3344,0.5263,5.6387"
58,2026-09-19 10:06:10,Ours,0.01,0.7614716634781835,82.25,82.25,58,63.5123,1:03.51,59.2991,2.8753,1.3324,3717.0812,1:01:57.08,10,"7,2,9,6,5,1,8,4,3,0",7:45;2:10;9:108;6:104;5:66;1:56;8:75;4:72;3:116;0:89,"7:[0,4,6,13];2:[4];9:[0,1,2,4,5,6,8,13,14,15];6:[0,1,2,4,5,6,8,12,13,15];5:[0,2,4,5,6,13];1:[0,2,4,6,13];8:[0,2,4,5,6,12,13];4:[0,1,4,5,6,12,13];3:[0,1,2,4,5,6,8,9,11,12,13];0:[0,1,2,4,5,6,8,13]","c7:bw=45,experts=[0,4,6,13]; c2:bw=10,experts=[4]; c9:bw=108,experts=[0,1,2,4,5,6,8,13,14,15]; c6:bw=104,experts=[0,1,2,4,5,6,8,12,13,15]; c5:bw=66,experts=[0,2,4,5,6,13]; c1:bw=56,experts=[0,2,4,6,13]; c8:bw=75,experts=[0,2,4,5,6,12,13]; c4:bw=72,experts=[0,1,4,5,6,12,13]; c3:bw=116,experts=[0,1,2,4,5,6,8,9,11,12,13]; c0:bw=89,experts=[0,1,2,4,5,6,8,13]","4.2085,0.5228,5.4494,2.2770,6.8591,20.8559,7.7484,3.3491,0.9032,7.1257"
59,2026-09-19 10:07:13,Ours,0.01,0.7405415527824931,78.99,82.25,58,62.9018,1:02.90,58.8092,2.7829,1.3082,3780.0112,1:03:00.01,10,"2,8,9,6,1,4,7,5,0,3",2:69;8:105;9:52;6:36;1:123;4:48;7:53;5:60;0:98;3:67,"2:[2,4,5,6,12,13];8:[0,1,2,4,5,6,8,11,12,13];9:[0,1,4,6,13];6:[4,6,10];1:[0,1,2,4,5,6,8,11,12,13,14,15];4:[0,4,6,13];7:[0,4,5,6,13];5:[0,2,4,5,6,13];0:[0,1,2,4,5,6,8,13,15];3:[0,4,5,6,12,13]","c2:bw=69,experts=[2,4,5,6,12,13]; c8:bw=105,experts=[0,1,2,4,5,6,8,11,12,13]; c9:bw=52,experts=[0,1,4,6,13]; c6:bw=36,experts=[4,6,10]; c1:bw=123,experts=[0,1,2,4,5,6,8,11,12,13,14,15]; c4:bw=48,experts=[0,4,6,13]; c7:bw=53,experts=[0,4,5,6,13]; c5:bw=60,experts=[0,2,4,5,6,13]; c0:bw=98,experts=[0,1,2,4,5,6,8,13,15]; c3:bw=67,experts=[0,4,5,6,12,13]","0.5447,7.3436,5.6709,2.2841,20.7550,3.5822,4.0686,6.5218,7.1575,0.8808"
60,2026-09-19 10:08:16,Ours,0.01,0.7605601467774578,82.56,82.56,60,63.138,1:03.14,59.0729,2.7494,1.3142,3843.1764,1:04:03.18,10,"0,7,4,2,5,8,6,9,1,3",0:100;7:90;4:57;2:57;5:63;8:46;6:112;9:14;1:102;3:83,"0:[0,1,2,4,5,6,8,12,13,15];7:[0,1,4,5,6,8,12,13,14];4:[0,4,5,6,13];2:[4,5,6,12,13];5:[0,2,4,5,6,13];8:[4,5,6,13];6:[0,1,2,4,5,6,8,11,12,13,15];9:[6];1:[0,1,2,4,5,6,8,11,13,15];3:[0,1,4,5,6,8,12,13]","c0:bw=100,experts=[0,1,2,4,5,6,8,12,13,15]; c7:bw=90,experts=[0,1,4,5,6,8,12,13,14]; c4:bw=57,experts=[0,4,5,6,13]; c2:bw=57,experts=[4,5,6,12,13]; c5:bw=63,experts=[0,2,4,5,6,13]; c8:bw=46,experts=[4,5,6,13]; c6:bw=112,experts=[0,1,2,4,5,6,8,11,12,13,15]; c9:bw=14,experts=[6]; c1:bw=102,experts=[0,1,2,4,5,6,8,11,13,15]; c3:bw=83,experts=[0,1,4,5,6,8,12,13]","6.9625,4.1110,3.4324,0.5370,6.8020,7.5188,2.3473,5.6466,20.8170,0.8983"
61,2026-09-19 10:09:19,Ours,0.01,0.7425045458822195,78.51,82.56,60,63.0184,1:03.02,58.8717,2.8588,1.2864,3906.2222,1:05:06.22,10,"5,6,2,9,1,3,8,4,7,0",5:92;6:70;2:55;9:71;1:63;3:81;8:104;4:72;7:82;0:114,"5:[0,1,2,4,5,6,10,13,15];6:[0,1,2,4,5,6,13];2:[4,5,6,12,13];9:[0,1,4,5,6,13,14];1:[0,1,4,6,8,13];3:[0,1,4,5,6,10,12,13];8:[0,1,2,4,5,6,8,11,12,13];4:[0,4,5,6,7,13,14];7:[0,1,4,5,6,9,12,13];0:[0,1,2,4,5,6,8,11,12,13,15]","c5:bw=92,experts=[0,1,2,4,5,6,10,13,15]; c6:bw=70,experts=[0,1,2,4,5,6,13]; c2:bw=55,experts=[4,5,6,12,13]; c9:bw=71,experts=[0,1,4,5,6,13,14]; c1:bw=63,experts=[0,1,4,6,8,13]; c3:bw=81,experts=[0,1,4,5,6,10,12,13]; c8:bw=104,experts=[0,1,2,4,5,6,8,11,12,13]; c4:bw=72,experts=[0,4,5,6,7,13,14]; c7:bw=82,experts=[0,1,4,5,6,9,12,13]; c0:bw=114,experts=[0,1,2,4,5,6,8,11,12,13,15]","6.5547,2.2455,0.5503,5.5975,20.8088,0.9039,7.4999,3.3422,4.1633,7.2055"
